Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
22.209799, 2080-2099, ccsm4, Jul Average, Afghanistan, AFG
20.701622, 2080-2099, ccsm4, Aug Average, Afghanistan, AFG
22.041504, 2080-2099, ccsm4, Sep Average, Afghanistan, AFG
11.025053, 2080-2099, ccsm4, Oct Average, Afghanistan, AFG
21.018108, 2080-2099, ccsm4, Nov Average, Afghanistan, AFG
28.811615, 2080-2099, ccsm4, Dec Average, Afghanistan, AFG
24.024464, 2080-2099, cesm1_cam5, Jan Average, Afghanistan, AFG
28.202581, 2080-2099, cesm1_cam5, Feb Average, Afghanistan, AFG
42.844467, 2080-2099, cesm1_cam5, Mar Average, Afghanistan, AFG
48.64846, 2080-2099, cesm1_cam5, Apr Average, Afghanistan, AFG
33.718147, 2080-2099, cesm1_cam5, May Average, Afghanistan, AFG
11.438956, 2080-2099, cesm1_cam5, Jun Average, Afghanistan, AFG
16.844631, 2080-2099, cesm1_cam5, Jul Average, Afghanistan, AFG
21.162928, 2080-2099, cesm1_cam5, Aug Average, Afghanistan, AFG
11.053589, 2080-2099, cesm1_cam5, Sep Average, Afghanistan, AFG
7.146995, 2080-2099, cesm1_cam5, Oct Average, Afghanistan, AFG
15.497766, 2080-2099, cesm1_cam5, Nov Average, Afghanistan, AFG
20.98794, 2080-2099, cesm1_cam5, Dec Average, Afghanistan, AFG
8.841031, 2080-2099, csiro_mk3_6_0, Jan Average, Afghanistan, AFG
13.404659, 2080-2099, csiro_mk3_6_0, Feb Average, Afghanistan, AFG
22.864746, 2080-2099, csiro_mk3_6_0, Mar Average, Afghanistan, AFG
26.848896, 2080-2099, csiro_mk3_6_0, Apr Average, Afghanistan, AFG
12.188497, 2080-2099, csiro_mk3_6_0, May Average, Afghanistan, AFG
3.3897576, 2080-2099, csiro_mk3_6_0, Jun Average, Afghanistan, AFG
2.0364149, 2080-2099, csiro_mk3_6_0, Jul Average, Afghanistan, AFG
1.969438, 2080-2099, csiro_mk3_6_0, Aug Average, Afghanistan, AFG
1.5187416, 2080-2099, csiro_mk3_6_0, Sep Average, Afghanistan, AFG
7.647442, 2080-2099, csiro_mk3_6_0, Oct Average, Afghanistan, AFG
14.900876, 2080-2099, csiro_mk3_6_0, Nov Average, Afghanistan, AFG
5.4841943, 2080-2099, csiro_mk3_6_0, Dec Average, Afghanistan, AFG
35.43519, 2080-2099, fio_esm, Jan Average, Afghanistan, AFG
28.015013, 2080-2099, fio_esm, Feb Average, Afghanistan, AFG
22.322382, 2080-2099, fio_esm, Mar Average, Afghanistan, AFG
22.388023, 2080-2099, fio_esm, Apr Average, Afghanistan, AFG
25.225548, 2080-2099, fio_esm, May Average, Afghanistan, AFG
10.204162, 2080-2099, fio_esm, Jun Average, Afghanistan, AFG
4.982562, 2080-2099, fio_esm, Jul Average, Afghanistan, AFG
12.482322, 2080-2099, fio_esm, Aug Average, Afghanistan, AFG
10.337816, 2080-2099, fio_esm, Sep Average, Afghanistan, AFG
10.68114, 2080-2099, fio_esm, Oct Average, Afghanistan, AFG
26.62122, 2080-2099, fio_esm, Nov Average, Afghanistan, AFG
28.36512, 2080-2099, fio_esm, Dec Average, Afghanistan, AFG
23.661415, 2080-2099, gfdl_cm3, Jan Average, Afghanistan, AFG
35.011803, 2080-2099, gfdl_cm3, Feb Average, Afghanistan, AFG
57.781292, 2080-2099, gfdl_cm3, Mar Average, Afghanistan, AFG
54.68008, 2080-2099, gfdl_cm3, Apr Average, Afghanistan, AFG
41.855465, 2080-2099, gfdl_cm3, May Average, Afghanistan, AFG
9.637142, 2080-2099, gfdl_cm3, Jun Average, Afghanistan, AFG
5.5081444, 2080-2099, gfdl_cm3, Jul Average, Afghanistan, AFG
5.882944, 2080-2099, gfdl_cm3, Aug Average, Afghanistan, AFG
4.911198, 2080-2099, gfdl_cm3, Sep Average, Afghanistan, AFG
12.175756, 2080-2099, gfdl_cm3, Oct Average, Afghanistan, AFG
15.310311, 2080-2099, gfdl_cm3, Nov Average, Afghanistan, AFG
27.144402, 2080-2099, gfdl_cm3, Dec Average, Afghanistan, AFG
19.79921, 2080-2099, gfdl_esm2m, Jan Average, Afghanistan, AFG
17.82427, 2080-2099, gfdl_esm2m, Feb Average, Afghanistan, AFG
27.3574, 2080-2099, gfdl_esm2m, Mar Average, Afghanistan, AFG
34.9025, 2080-2099, gfdl_esm2m, Apr Average, Afghanistan, AFG
20.69453, 2080-2099, gfdl_esm2m, May Average, Afghanistan, AFG
3.1512744, 2080-2099, gfdl_esm2m, Jun Average, Afghanistan, AFG
1.2773018, 2080-2099, gfdl_esm2m, Jul Average, Afghanistan, AFG
0.8582649, 2080-2099, gfdl_esm2m, Aug Average, Afghanistan, AFG
2.7666817, 2080-2099, gfdl_esm2m, Sep Average, Afghanistan, AFG
9.329434, 2080-2099, gfdl_esm2m, Oct Average, Afghanistan, AFG
28.878052, 2080-2099, gfdl_esm2m, Nov Average, Afghanistan, AFG
21.782698, 2080-2099, gfdl_esm2m, Dec Average, Afghanistan, AFG
28.688814, 2080-2099, giss_e2_h, Jan Average, Afghanistan, AFG
41.08918, 2080-2099, giss_e2_h, Feb Average, Afghanistan, AFG
49.29227, 2080-2099, giss_e2_h, Mar Average, Afghanistan, AFG
48.89511, 2080-2099, giss_e2_h, Apr Average, Afghanistan, AFG
34.742065, 2080-2099, giss_e2_h, May Average, Afghanistan, AFG
27.398561, 2080-2099, giss_e2_h, Jun Average, Afghanistan, AFG
30.606977, 2080-2099, giss_e2_h, Jul Average, Afghanistan, AFG
23.031847, 2080-2099, giss_e2_h, Aug Average, Afghanistan, AFG
12.837083, 2080-2099, giss_e2_h, Sep Average, Afghanistan, AFG
22.599268, 2080-2099, giss_e2_h, Oct Average, Afghanistan, AFG
26.332598, 2080-2099, giss_e2_h, Nov Average, Afghanistan, AFG
37.054543, 2080-2099, giss_e2_h, Dec Average, Afghanistan, AFG
40.877834, 2080-2099, giss_e2_r, Jan Average, Afghanistan, AFG
44.079086, 2080-2099, giss_e2_r, Feb Average, Afghanistan, AFG
57.087402, 2080-2099, giss_e2_r, Mar Average, Afghanistan, AFG
40.01989, 2080-2099, giss_e2_r, Apr Average, Afghanistan, AFG
34.872963, 2080-2099, giss_e2_r, May Average, Afghanistan, AFG
25.435263, 2080-2099, giss_e2_r, Jun Average, Afghanistan, AFG
26.090836, 2080-2099, giss_e2_r, Jul Average, Afghanistan, AFG
17.038712, 2080-2099, giss_e2_r, Aug Average, Afghanistan, AFG
12.422948, 2080-2099, giss_e2_r, Sep Average, Afghanistan, AFG
22.110739, 2080-2099, giss_e2_r, Oct Average, Afghanistan, AFG
40.980564, 2080-2099, giss_e2_r, Nov Average, Afghanistan, AFG
48.265007, 2080-2099, giss_e2_r, Dec Average, Afghanistan, AFG
17.437645, 2080-2099, ipsl_cm5a_mr, Jan Average, Afghanistan, AFG
18.759535, 2080-2099, ipsl_cm5a_mr, Feb Average, Afghanistan, AFG
23.069254, 2080-2099, ipsl_cm5a_mr, Mar Average, Afghanistan, AFG
15.196531, 2080-2099, ipsl_cm5a_mr, Apr Average, Afghanistan, AFG
6.5794153, 2080-2099, ipsl_cm5a_mr, May Average, Afghanistan, AFG
5.6193795, 2080-2099, ipsl_cm5a_mr, Jun Average, Afghanistan, AFG
5.041244, 2080-2099, ipsl_cm5a_mr, Jul Average, Afghanistan, AFG
2.406489, 2080-2099, ipsl_cm5a_mr, Aug Average, Afghanistan, AFG
3.0190442, 2080-2099, ipsl_cm5a_mr, Sep Average, Afghanistan, AFG
2.6800432, 2080-2099, ipsl_cm5a_mr, Oct Average, Afghanistan, AFG
14.606377, 2080-2099, ipsl_cm5a_mr, Nov Average, Afghanistan, AFG
15.613275, 2080-2099, ipsl_cm5a_mr, Dec Average, Afghanistan, AFG
30.689314, 2080-2099, miroc_esm, Jan Average, Afghanistan, AFG
32.37033, 2080-2099, miroc_esm, Feb Average, Afghanistan, AFG
41.133247, 2080-2099, miroc_esm, Mar Average, Afghanistan, AFG
72.02053, 2080-2099, miroc_esm, Apr Average, Afghanistan, AFG
47.792133, 2080-2099, miroc_esm, May Average, Afghanistan, AFG
36.69913, 2080-2099, miroc_esm, Jun Average, Afghanistan, AFG
27.793085, 2080-2099, miroc_esm, Jul Average, Afghanistan, AFG
39.913586, 2080-2099, miroc_esm, Aug Average, Afghanistan, AFG
24.522156, 2080-2099, miroc_esm, Sep Average, Afghanistan, AFG
28.747374, 2080-2099, miroc_esm, Oct Average, Afghanistan, AFG
16.993898, 2080-2099, miroc_esm, Nov Average, Afghanistan, AFG
28.965036, 2080-2099, miroc_esm, Dec Average, Afghanistan, AFG
18.64026, 2080-2099, miroc_esm_chem, Jan Average, Afghanistan, AFG
31.973745, 2080-2099, miroc_esm_chem, Feb Average, Afghanistan, AFG
36.330803, 2080-2099, miroc_esm_chem, Mar Average, Afghanistan, AFG
53.54889, 2080-2099, miroc_esm_chem, Apr Average, Afghanistan, AFG
40.518894, 2080-2099, miroc_esm_chem, May Average, Afghanistan, AFG
26.175533, 2080-2099, miroc_esm_chem, Jun Average, Afghanistan, AFG
31.324121, 2080-2099, miroc_esm_chem, Jul Average, Afghanistan, AFG
27.403614, 2080-2099, miroc_esm_chem, Aug Average, Afghanistan, AFG
24.682056, 2080-2099, miroc_esm_chem, Sep Average, Afghanistan, AFG
23.939035, 2080-2099, miroc_esm_chem, Oct Average, Afghanistan, AFG
9.44696, 2080-2099, miroc_esm_chem, Nov Average, Afghanistan, AFG
19.220324, 2080-2099, miroc_esm_chem, Dec Average, Afghanistan, AFG
59.90004, 2080-2099, miroc5, Jan Average, Afghanistan, AFG
66.50271, 2080-2099, miroc5, Feb Average, Afghanistan, AFG
114.65589, 2080-2099, miroc5, Mar Average, Afghanistan, AFG
113.31114, 2080-2099, miroc5, Apr Average, Afghanistan, AFG
32.33245, 2080-2099, miroc5, May Average, Afghanistan, AFG
7.7941523, 2080-2099, miroc5, Jun Average, Afghanistan, AFG
4.083539, 2080-2099, miroc5, Jul Average, Afghanistan, AFG
2.7894852, 2080-2099, miroc5, Aug Average, Afghanistan, AFG
4.7857275, 2080-2099, miroc5, Sep Average, Afghanistan, AFG
16.633865, 2080-2099, miroc5, Oct Average, Afghanistan, AFG
28.084356, 2080-2099, miroc5, Nov Average, Afghanistan, AFG
34.691254, 2080-2099, miroc5, Dec Average, Afghanistan, AFG
24.112238, 2080-2099, mri_cgcm3, Jan Average, Afghanistan, AFG
36.476868, 2080-2099, mri_cgcm3, Feb Average, Afghanistan, AFG
53.31487, 2080-2099, mri_cgcm3, Mar Average, Afghanistan, AFG
62.760044, 2080-2099, mri_cgcm3, Apr Average, Afghanistan, AFG
58.80635, 2080-2099, mri_cgcm3, May Average, Afghanistan, AFG
33.331394, 2080-2099, mri_cgcm3, Jun Average, Afghanistan, AFG
7.563231, 2080-2099, mri_cgcm3, Jul Average, Afghanistan, AFG
7.12712, 2080-2099, mri_cgcm3, Aug Average, Afghanistan, AFG
10.765626, 2080-2099, mri_cgcm3, Sep Average, Afghanistan, AFG
29.902279, 2080-2099, mri_cgcm3, Oct Average, Afghanistan, AFG
41.824326, 2080-2099, mri_cgcm3, Nov Average, Afghanistan, AFG
42.593456, 2080-2099, mri_cgcm3, Dec Average, Afghanistan, AFG
18.703213, 2080-2099, noresm1_m, Jan Average, Afghanistan, AFG
26.53484, 2080-2099, noresm1_m, Feb Average, Afghanistan, AFG
31.617012, 2080-2099, noresm1_m, Mar Average, Afghanistan, AFG
30.279076, 2080-2099, noresm1_m, Apr Average, Afghanistan, AFG
28.956467, 2080-2099, noresm1_m, May Average, Afghanistan, AFG
2.772688, 2080-2099, noresm1_m, Jun Average, Afghanistan, AFG
9.081809, 2080-2099, noresm1_m, Jul Average, Afghanistan, AFG
12.71775, 2080-2099, noresm1_m, Aug Average, Afghanistan, AFG
5.8377633, 2080-2099, noresm1_m, Sep Average, Afghanistan, AFG
10.113573, 2080-2099, noresm1_m, Oct Average, Afghanistan, AFG
15.723142, 2080-2099, noresm1_m, Nov Average, Afghanistan, AFG
13.364098, 2080-2099, noresm1_m, Dec Average, Afghanistan, AFG
93.75577, 2080-2099, bcc_csm1_1, Jan Average, Albania, ALB
54.14438, 2080-2099, bcc_csm1_1, Feb Average, Albania, ALB
36.74958, 2080-2099, bcc_csm1_1, Mar Average, Albania, ALB
22.430168, 2080-2099, bcc_csm1_1, Apr Average, Albania, ALB
24.489588, 2080-2099, bcc_csm1_1, May Average, Albania, ALB
19.648645, 2080-2099, bcc_csm1_1, Jun Average, Albania, ALB
6.2979536, 2080-2099, bcc_csm1_1, Jul Average, Albania, ALB
11.342057, 2080-2099, bcc_csm1_1, Aug Average, Albania, ALB
40.977627, 2080-2099, bcc_csm1_1, Sep Average, Albania, ALB
97.26888, 2080-2099, bcc_csm1_1, Oct Average, Albania, ALB
89.75773, 2080-2099, bcc_csm1_1, Nov Average, Albania, ALB
90.78991, 2080-2099, bcc_csm1_1, Dec Average, Albania, ALB
108.73232, 2080-2099, bcc_csm1_1_m, Jan Average, Albania, ALB
80.12686, 2080-2099, bcc_csm1_1_m, Feb Average, Albania, ALB
49.588364, 2080-2099, bcc_csm1_1_m, Mar Average, Albania, ALB
34.950882, 2080-2099, bcc_csm1_1_m, Apr Average, Albania, ALB
20.77545, 2080-2099, bcc_csm1_1_m, May Average, Albania, ALB
10.072359, 2080-2099, bcc_csm1_1_m, Jun Average, Albania, ALB
3.7585523, 2080-2099, bcc_csm1_1_m, Jul Average, Albania, ALB
6.596875, 2080-2099, bcc_csm1_1_m, Aug Average, Albania, ALB
18.688694, 2080-2099, bcc_csm1_1_m, Sep Average, Albania, ALB
84.987305, 2080-2099, bcc_csm1_1_m, Oct Average, Albania, ALB
96.89632, 2080-2099, bcc_csm1_1_m, Nov Average, Albania, ALB
113.03993, 2080-2099, bcc_csm1_1_m, Dec Average, Albania, ALB
128.40334, 2080-2099, ccsm4, Jan Average, Albania, ALB
80.09372, 2080-2099, ccsm4, Feb Average, Albania, ALB
61.967476, 2080-2099, ccsm4, Mar Average, Albania, ALB
50.947575, 2080-2099, ccsm4, Apr Average, Albania, ALB
34.26724, 2080-2099, ccsm4, May Average, Albania, ALB
28.750221, 2080-2099, ccsm4, Jun Average, Albania, ALB
15.798176, 2080-2099, ccsm4, Jul Average, Albania, ALB
7.0608106, 2080-2099, ccsm4, Aug Average, Albania, ALB
21.560139, 2080-2099, ccsm4, Sep Average, Albania, ALB
91.42494, 2080-2099, ccsm4, Oct Average, Albania, ALB
139.16574, 2080-2099, ccsm4, Nov Average, Albania, ALB
107.61008, 2080-2099, ccsm4, Dec Average, Albania, ALB
115.51096, 2080-2099, cesm1_cam5, Jan Average, Albania, ALB
82.63615, 2080-2099, cesm1_cam5, Feb Average, Albania, ALB
58.977306, 2080-2099, cesm1_cam5, Mar Average, Albania, ALB
51.43309, 2080-2099, cesm1_cam5, Apr Average, Albania, ALB
49.16399, 2080-2099, cesm1_cam5, May Average, Albania, ALB
34.787056, 2080-2099, cesm1_cam5, Jun Average, Albania, ALB
18.994553, 2080-2099, cesm1_cam5, Jul Average, Albania, ALB
15.667254, 2080-2099, cesm1_cam5, Aug Average, Albania, ALB
44.48702, 2080-2099, cesm1_cam5, Sep Average, Albania, ALB
104.2159, 2080-2099, cesm1_cam5, Oct Average, Albania, ALB
138.38826, 2080-2099, cesm1_cam5, Nov Average, Albania, ALB
119.44411, 2080-2099, cesm1_cam5, Dec Average, Albania, ALB
105.62804, 2080-2099, csiro_mk3_6_0, Jan Average, Albania, ALB
88.766396, 2080-2099, csiro_mk3_6_0, Feb Average, Albania, ALB
83.56553, 2080-2099, csiro_mk3_6_0, Mar Average, Albania, ALB
55.208836, 2080-2099, csiro_mk3_6_0, Apr Average, Albania, ALB
21.593378, 2080-2099, csiro_mk3_6_0, May Average, Albania, ALB
9.151541, 2080-2099, csiro_mk3_6_0, Jun Average, Albania, ALB
2.542904, 2080-2099, csiro_mk3_6_0, Jul Average, Albania, ALB
2.1349058, 2080-2099, csiro_mk3_6_0, Aug Average, Albania, ALB
12.768457, 2080-2099, csiro_mk3_6_0, Sep Average, Albania, ALB
63.96623, 2080-2099, csiro_mk3_6_0, Oct Average, Albania, ALB
73.045525, 2080-2099, csiro_mk3_6_0, Nov Average, Albania, ALB
89.24109, 2080-2099, csiro_mk3_6_0, Dec Average, Albania, ALB
66.6715, 2080-2099, fio_esm, Jan Average, Albania, ALB
50.49106, 2080-2099, fio_esm, Feb Average, Albania, ALB
36.579185, 2080-2099, fio_esm, Mar Average, Albania, ALB
27.490051, 2080-2099, fio_esm, Apr Average, Albania, ALB
22.19661, 2080-2099, fio_esm, May Average, Albania, ALB
41.384663, 2080-2099, fio_esm, Jun Average, Albania, ALB
17.569553, 2080-2099, fio_esm, Jul Average, Albania, ALB
15.983529, 2080-2099, fio_esm, Aug Average, Albania, ALB
37.86937, 2080-2099, fio_esm, Sep Average, Albania, ALB
78.81291, 2080-2099, fio_esm, Oct Average, Albania, ALB
91.61369, 2080-2099, fio_esm, Nov Average, Albania, ALB
76.06932, 2080-2099, fio_esm, Dec Average, Albania, ALB
64.800224, 2080-2099, gfdl_cm3, Jan Average, Albania, ALB
69.49641, 2080-2099, gfdl_cm3, Feb Average, Albania, ALB
62.371063, 2080-2099, gfdl_cm3, Mar Average, Albania, ALB
52.202244, 2080-2099, gfdl_cm3, Apr Average, Albania, ALB
66.83693, 2080-2099, gfdl_cm3, May Average, Albania, ALB
47.020054, 2080-2099, gfdl_cm3, Jun Average, Albania, ALB
21.302582, 2080-2099, gfdl_cm3, Jul Average, Albania, ALB
11.958029, 2080-2099, gfdl_cm3, Aug Average, Albania, ALB
19.801586, 2080-2099, gfdl_cm3, Sep Average, Albania, ALB
45.63949, 2080-2099, gfdl_cm3, Oct Average, Albania, ALB
63.238132, 2080-2099, gfdl_cm3, Nov Average, Albania, ALB
72.0634, 2080-2099, gfdl_cm3, Dec Average, Albania, ALB
90.184616, 2080-2099, gfdl_esm2m, Jan Average, Albania, ALB
68.516365, 2080-2099, gfdl_esm2m, Feb Average, Albania, ALB
81.17554, 2080-2099, gfdl_esm2m, Mar Average, Albania, ALB
65.66253, 2080-2099, gfdl_esm2m, Apr Average, Albania, ALB
57.418774, 2080-2099, gfdl_esm2m, May Average, Albania, ALB
46.06818, 2080-2099, gfdl_esm2m, Jun Average, Albania, ALB
28.536469, 2080-2099, gfdl_esm2m, Jul Average, Albania, ALB
30.37078, 2080-2099, gfdl_esm2m, Aug Average, Albania, ALB
56.44222, 2080-2099, gfdl_esm2m, Sep Average, Albania, ALB
76.61714, 2080-2099, gfdl_esm2m, Oct Average, Albania, ALB
78.1274, 2080-2099, gfdl_esm2m, Nov Average, Albania, ALB
97.75828, 2080-2099, gfdl_esm2m, Dec Average, Albania, ALB
129.40097, 2080-2099, giss_e2_h, Jan Average, Albania, ALB
92.43928, 2080-2099, giss_e2_h, Feb Average, Albania, ALB
107.52419, 2080-2099, giss_e2_h, Mar Average, Albania, ALB
69.01936, 2080-2099, giss_e2_h, Apr Average, Albania, ALB
48.712204, 2080-2099, giss_e2_h, May Average, Albania, ALB
54.871845, 2080-2099, giss_e2_h, Jun Average, Albania, ALB
34.837177, 2080-2099, giss_e2_h, Jul Average, Albania, ALB
44.34529, 2080-2099, giss_e2_h, Aug Average, Albania, ALB
73.967705, 2080-2099, giss_e2_h, Sep Average, Albania, ALB
110.502144, 2080-2099, giss_e2_h, Oct Average, Albania, ALB
120.48402, 2080-2099, giss_e2_h, Nov Average, Albania, ALB
126.670876, 2080-2099, giss_e2_h, Dec Average, Albania, ALB
96.920784, 2080-2099, giss_e2_r, Jan Average, Albania, ALB
83.68601, 2080-2099, giss_e2_r, Feb Average, Albania, ALB
58.967693, 2080-2099, giss_e2_r, Mar Average, Albania, ALB
51.948647, 2080-2099, giss_e2_r, Apr Average, Albania, ALB
32.6368, 2080-2099, giss_e2_r, May Average, Albania, ALB
49.839035, 2080-2099, giss_e2_r, Jun Average, Albania, ALB
36.763668, 2080-2099, giss_e2_r, Jul Average, Albania, ALB
46.436188, 2080-2099, giss_e2_r, Aug Average, Albania, ALB
44.607204, 2080-2099, giss_e2_r, Sep Average, Albania, ALB
92.72658, 2080-2099, giss_e2_r, Oct Average, Albania, ALB
73.3417, 2080-2099, giss_e2_r, Nov Average, Albania, ALB
69.0738, 2080-2099, giss_e2_r, Dec Average, Albania, ALB
93.12911, 2080-2099, ipsl_cm5a_mr, Jan Average, Albania, ALB
61.207256, 2080-2099, ipsl_cm5a_mr, Feb Average, Albania, ALB
33.654175, 2080-2099, ipsl_cm5a_mr, Mar Average, Albania, ALB
17.66109, 2080-2099, ipsl_cm5a_mr, Apr Average, Albania, ALB
12.283197, 2080-2099, ipsl_cm5a_mr, May Average, Albania, ALB
22.896633, 2080-2099, ipsl_cm5a_mr, Jun Average, Albania, ALB
37.61142, 2080-2099, ipsl_cm5a_mr, Jul Average, Albania, ALB
12.228924, 2080-2099, ipsl_cm5a_mr, Aug Average, Albania, ALB
24.706406, 2080-2099, ipsl_cm5a_mr, Sep Average, Albania, ALB
32.087486, 2080-2099, ipsl_cm5a_mr, Oct Average, Albania, ALB
54.936512, 2080-2099, ipsl_cm5a_mr, Nov Average, Albania, ALB
87.996155, 2080-2099, ipsl_cm5a_mr, Dec Average, Albania, ALB
52.64049, 2080-2099, miroc_esm, Jan Average, Albania, ALB
42.1382, 2080-2099, miroc_esm, Feb Average, Albania, ALB
52.069637, 2080-2099, miroc_esm, Mar Average, Albania, ALB
65.28686, 2080-2099, miroc_esm, Apr Average, Albania, ALB
77.317184, 2080-2099, miroc_esm, May Average, Albania, ALB
38.979176, 2080-2099, miroc_esm, Jun Average, Albania, ALB
18.89977, 2080-2099, miroc_esm, Jul Average, Albania, ALB
14.583909, 2080-2099, miroc_esm, Aug Average, Albania, ALB
37.315346, 2080-2099, miroc_esm, Sep Average, Albania, ALB
30.213053, 2080-2099, miroc_esm, Oct Average, Albania, ALB
53.37092, 2080-2099, miroc_esm, Nov Average, Albania, ALB
45.098335, 2080-2099, miroc_esm, Dec Average, Albania, ALB
38.07616, 2080-2099, miroc_esm_chem, Jan Average, Albania, ALB
43.715393, 2080-2099, miroc_esm_chem, Feb Average, Albania, ALB
53.705616, 2080-2099, miroc_esm_chem, Mar Average, Albania, ALB
56.063362, 2080-2099, miroc_esm_chem, Apr Average, Albania, ALB
57.455208, 2080-2099, miroc_esm_chem, May Average, Albania, ALB
41.73438, 2080-2099, miroc_esm_chem, Jun Average, Albania, ALB
28.580011, 2080-2099, miroc_esm_chem, Jul Average, Albania, ALB
13.072798, 2080-2099, miroc_esm_chem, Aug Average, Albania, ALB
24.258423, 2080-2099, miroc_esm_chem, Sep Average, Albania, ALB
49.914318, 2080-2099, miroc_esm_chem, Oct Average, Albania, ALB
69.112946, 2080-2099, miroc_esm_chem, Nov Average, Albania, ALB
47.795044, 2080-2099, miroc_esm_chem, Dec Average, Albania, ALB
149.56017, 2080-2099, miroc5, Jan Average, Albania, ALB
129.00761, 2080-2099, miroc5, Feb Average, Albania, ALB
105.827835, 2080-2099, miroc5, Mar Average, Albania, ALB
64.09937, 2080-2099, miroc5, Apr Average, Albania, ALB
51.631874, 2080-2099, miroc5, May Average, Albania, ALB
31.373001, 2080-2099, miroc5, Jun Average, Albania, ALB
18.046925, 2080-2099, miroc5, Jul Average, Albania, ALB
36.87488, 2080-2099, miroc5, Aug Average, Albania, ALB
103.37609, 2080-2099, miroc5, Sep Average, Albania, ALB
137.58487, 2080-2099, miroc5, Oct Average, Albania, ALB
184.50212, 2080-2099, miroc5, Nov Average, Albania, ALB
146.5876, 2080-2099, miroc5, Dec Average, Albania, ALB
97.40013, 2080-2099, mri_cgcm3, Jan Average, Albania, ALB
60.352856, 2080-2099, mri_cgcm3, Feb Average, Albania, ALB
70.07713, 2080-2099, mri_cgcm3, Mar Average, Albania, ALB
62.944416, 2080-2099, mri_cgcm3, Apr Average, Albania, ALB
55.64503, 2080-2099, mri_cgcm3, May Average, Albania, ALB
51.89534, 2080-2099, mri_cgcm3, Jun Average, Albania, ALB
40.462093, 2080-2099, mri_cgcm3, Jul Average, Albania, ALB
40.930676, 2080-2099, mri_cgcm3, Aug Average, Albania, ALB
83.83146, 2080-2099, mri_cgcm3, Sep Average, Albania, ALB
112.56578, 2080-2099, mri_cgcm3, Oct Average, Albania, ALB
125.46533, 2080-2099, mri_cgcm3, Nov Average, Albania, ALB
92.16455, 2080-2099, mri_cgcm3, Dec Average, Albania, ALB
81.54177, 2080-2099, noresm1_m, Jan Average, Albania, ALB
66.906334, 2080-2099, noresm1_m, Feb Average, Albania, ALB
66.06442, 2080-2099, noresm1_m, Mar Average, Albania, ALB
39.708427, 2080-2099, noresm1_m, Apr Average, Albania, ALB
49.79088, 2080-2099, noresm1_m, May Average, Albania, ALB
33.389164, 2080-2099, noresm1_m, Jun Average, Albania, ALB
13.798544, 2080-2099, noresm1_m, Jul Average, Albania, ALB
5.2600517, 2080-2099, noresm1_m, Aug Average, Albania, ALB
26.129877, 2080-2099, noresm1_m, Sep Average, Albania, ALB
81.969505, 2080-2099, noresm1_m, Oct Average, Albania, ALB
111.895164, 2080-2099, noresm1_m, Nov Average, Albania, ALB
98.68481, 2080-2099, noresm1_m, Dec Average, Albania, ALB
