Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
28.025764, 2080-2099, giss_e2_r, Jun Average, Laos, LAO
27.395557, 2080-2099, giss_e2_r, Jul Average, Laos, LAO
27.470957, 2080-2099, giss_e2_r, Aug Average, Laos, LAO
26.112682, 2080-2099, giss_e2_r, Sep Average, Laos, LAO
24.1894, 2080-2099, giss_e2_r, Oct Average, Laos, LAO
21.608389, 2080-2099, giss_e2_r, Nov Average, Laos, LAO
20.206652, 2080-2099, giss_e2_r, Dec Average, Laos, LAO
17.964275, 2080-2099, ipsl_cm5a_mr, Jan Average, Laos, LAO
20.107067, 2080-2099, ipsl_cm5a_mr, Feb Average, Laos, LAO
25.227375, 2080-2099, ipsl_cm5a_mr, Mar Average, Laos, LAO
28.678524, 2080-2099, ipsl_cm5a_mr, Apr Average, Laos, LAO
29.565712, 2080-2099, ipsl_cm5a_mr, May Average, Laos, LAO
29.775692, 2080-2099, ipsl_cm5a_mr, Jun Average, Laos, LAO
29.199997, 2080-2099, ipsl_cm5a_mr, Jul Average, Laos, LAO
28.5696, 2080-2099, ipsl_cm5a_mr, Aug Average, Laos, LAO
28.382093, 2080-2099, ipsl_cm5a_mr, Sep Average, Laos, LAO
25.456976, 2080-2099, ipsl_cm5a_mr, Oct Average, Laos, LAO
20.877321, 2080-2099, ipsl_cm5a_mr, Nov Average, Laos, LAO
18.073595, 2080-2099, ipsl_cm5a_mr, Dec Average, Laos, LAO
20.066074, 2080-2099, miroc_esm, Jan Average, Laos, LAO
22.959017, 2080-2099, miroc_esm, Feb Average, Laos, LAO
27.766207, 2080-2099, miroc_esm, Mar Average, Laos, LAO
32.19177, 2080-2099, miroc_esm, Apr Average, Laos, LAO
31.245401, 2080-2099, miroc_esm, May Average, Laos, LAO
29.62631, 2080-2099, miroc_esm, Jun Average, Laos, LAO
26.946907, 2080-2099, miroc_esm, Jul Average, Laos, LAO
26.451048, 2080-2099, miroc_esm, Aug Average, Laos, LAO
26.56867, 2080-2099, miroc_esm, Sep Average, Laos, LAO
25.2465, 2080-2099, miroc_esm, Oct Average, Laos, LAO
22.3998, 2080-2099, miroc_esm, Nov Average, Laos, LAO
19.765667, 2080-2099, miroc_esm, Dec Average, Laos, LAO
19.68763, 2080-2099, miroc_esm_chem, Jan Average, Laos, LAO
23.087305, 2080-2099, miroc_esm_chem, Feb Average, Laos, LAO
27.913515, 2080-2099, miroc_esm_chem, Mar Average, Laos, LAO
32.207245, 2080-2099, miroc_esm_chem, Apr Average, Laos, LAO
31.319923, 2080-2099, miroc_esm_chem, May Average, Laos, LAO
29.685566, 2080-2099, miroc_esm_chem, Jun Average, Laos, LAO
27.434175, 2080-2099, miroc_esm_chem, Jul Average, Laos, LAO
27.1823, 2080-2099, miroc_esm_chem, Aug Average, Laos, LAO
27.110493, 2080-2099, miroc_esm_chem, Sep Average, Laos, LAO
25.880196, 2080-2099, miroc_esm_chem, Oct Average, Laos, LAO
23.336996, 2080-2099, miroc_esm_chem, Nov Average, Laos, LAO
20.007029, 2080-2099, miroc_esm_chem, Dec Average, Laos, LAO
19.699028, 2080-2099, miroc5, Jan Average, Laos, LAO
22.393974, 2080-2099, miroc5, Feb Average, Laos, LAO
24.902666, 2080-2099, miroc5, Mar Average, Laos, LAO
26.967257, 2080-2099, miroc5, Apr Average, Laos, LAO
27.750185, 2080-2099, miroc5, May Average, Laos, LAO
27.815641, 2080-2099, miroc5, Jun Average, Laos, LAO
26.611874, 2080-2099, miroc5, Jul Average, Laos, LAO
26.3863, 2080-2099, miroc5, Aug Average, Laos, LAO
26.278666, 2080-2099, miroc5, Sep Average, Laos, LAO
25.30854, 2080-2099, miroc5, Oct Average, Laos, LAO
22.204763, 2080-2099, miroc5, Nov Average, Laos, LAO
19.329683, 2080-2099, miroc5, Dec Average, Laos, LAO
15.829063, 2080-2099, mri_cgcm3, Jan Average, Laos, LAO
19.117493, 2080-2099, mri_cgcm3, Feb Average, Laos, LAO
24.060383, 2080-2099, mri_cgcm3, Mar Average, Laos, LAO
28.688374, 2080-2099, mri_cgcm3, Apr Average, Laos, LAO
30.358133, 2080-2099, mri_cgcm3, May Average, Laos, LAO
27.436289, 2080-2099, mri_cgcm3, Jun Average, Laos, LAO
25.253218, 2080-2099, mri_cgcm3, Jul Average, Laos, LAO
25.207283, 2080-2099, mri_cgcm3, Aug Average, Laos, LAO
24.621387, 2080-2099, mri_cgcm3, Sep Average, Laos, LAO
23.678576, 2080-2099, mri_cgcm3, Oct Average, Laos, LAO
20.481178, 2080-2099, mri_cgcm3, Nov Average, Laos, LAO
16.817554, 2080-2099, mri_cgcm3, Dec Average, Laos, LAO
14.86046, 2080-2099, noresm1_m, Jan Average, Laos, LAO
17.354729, 2080-2099, noresm1_m, Feb Average, Laos, LAO
21.409649, 2080-2099, noresm1_m, Mar Average, Laos, LAO
25.668617, 2080-2099, noresm1_m, Apr Average, Laos, LAO
27.37863, 2080-2099, noresm1_m, May Average, Laos, LAO
25.972616, 2080-2099, noresm1_m, Jun Average, Laos, LAO
25.703709, 2080-2099, noresm1_m, Jul Average, Laos, LAO
25.4906, 2080-2099, noresm1_m, Aug Average, Laos, LAO
25.32836, 2080-2099, noresm1_m, Sep Average, Laos, LAO
23.136593, 2080-2099, noresm1_m, Oct Average, Laos, LAO
19.597631, 2080-2099, noresm1_m, Nov Average, Laos, LAO
15.780709, 2080-2099, noresm1_m, Dec Average, Laos, LAO
-2.5361938, 2080-2099, bcc_csm1_1, Jan Average, Latvia, LVA
-1.7882155, 2080-2099, bcc_csm1_1, Feb Average, Latvia, LVA
0.9518068, 2080-2099, bcc_csm1_1, Mar Average, Latvia, LVA
5.3719625, 2080-2099, bcc_csm1_1, Apr Average, Latvia, LVA
11.756168, 2080-2099, bcc_csm1_1, May Average, Latvia, LVA
17.959846, 2080-2099, bcc_csm1_1, Jun Average, Latvia, LVA
19.6622, 2080-2099, bcc_csm1_1, Jul Average, Latvia, LVA
17.783224, 2080-2099, bcc_csm1_1, Aug Average, Latvia, LVA
13.229291, 2080-2099, bcc_csm1_1, Sep Average, Latvia, LVA
8.220599, 2080-2099, bcc_csm1_1, Oct Average, Latvia, LVA
3.4193935, 2080-2099, bcc_csm1_1, Nov Average, Latvia, LVA
0.4412634, 2080-2099, bcc_csm1_1, Dec Average, Latvia, LVA
-0.71187466, 2080-2099, bcc_csm1_1_m, Jan Average, Latvia, LVA
-0.3828975, 2080-2099, bcc_csm1_1_m, Feb Average, Latvia, LVA
1.5892321, 2080-2099, bcc_csm1_1_m, Mar Average, Latvia, LVA
5.5105724, 2080-2099, bcc_csm1_1_m, Apr Average, Latvia, LVA
11.1031885, 2080-2099, bcc_csm1_1_m, May Average, Latvia, LVA
16.130093, 2080-2099, bcc_csm1_1_m, Jun Average, Latvia, LVA
18.527918, 2080-2099, bcc_csm1_1_m, Jul Average, Latvia, LVA
17.719322, 2080-2099, bcc_csm1_1_m, Aug Average, Latvia, LVA
13.043217, 2080-2099, bcc_csm1_1_m, Sep Average, Latvia, LVA
7.8463507, 2080-2099, bcc_csm1_1_m, Oct Average, Latvia, LVA
4.2298517, 2080-2099, bcc_csm1_1_m, Nov Average, Latvia, LVA
1.4645219, 2080-2099, bcc_csm1_1_m, Dec Average, Latvia, LVA
0.98029935, 2080-2099, ccsm4, Jan Average, Latvia, LVA
1.7719, 2080-2099, ccsm4, Feb Average, Latvia, LVA
4.171326, 2080-2099, ccsm4, Mar Average, Latvia, LVA
9.92141, 2080-2099, ccsm4, Apr Average, Latvia, LVA
14.664153, 2080-2099, ccsm4, May Average, Latvia, LVA
20.868776, 2080-2099, ccsm4, Jun Average, Latvia, LVA
23.893906, 2080-2099, ccsm4, Jul Average, Latvia, LVA
21.646322, 2080-2099, ccsm4, Aug Average, Latvia, LVA
16.942406, 2080-2099, ccsm4, Sep Average, Latvia, LVA
11.629771, 2080-2099, ccsm4, Oct Average, Latvia, LVA
5.782901, 2080-2099, ccsm4, Nov Average, Latvia, LVA
2.119231, 2080-2099, ccsm4, Dec Average, Latvia, LVA
0.2640616, 2080-2099, cesm1_cam5, Jan Average, Latvia, LVA
1.2385243, 2080-2099, cesm1_cam5, Feb Average, Latvia, LVA
5.480975, 2080-2099, cesm1_cam5, Mar Average, Latvia, LVA
10.186852, 2080-2099, cesm1_cam5, Apr Average, Latvia, LVA
16.388752, 2080-2099, cesm1_cam5, May Average, Latvia, LVA
21.502571, 2080-2099, cesm1_cam5, Jun Average, Latvia, LVA
24.3315, 2080-2099, cesm1_cam5, Jul Average, Latvia, LVA
