Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
29.161724, 2080-2099, gfdl_cm3, May Average, Samoa, WSM
28.060705, 2080-2099, gfdl_cm3, Jun Average, Samoa, WSM
27.272175, 2080-2099, gfdl_cm3, Jul Average, Samoa, WSM
27.233004, 2080-2099, gfdl_cm3, Aug Average, Samoa, WSM
27.847256, 2080-2099, gfdl_cm3, Sep Average, Samoa, WSM
28.166986, 2080-2099, gfdl_cm3, Oct Average, Samoa, WSM
28.689796, 2080-2099, gfdl_cm3, Nov Average, Samoa, WSM
29.293573, 2080-2099, gfdl_cm3, Dec Average, Samoa, WSM
28.883163, 2080-2099, gfdl_esm2m, Jan Average, Samoa, WSM
29.186451, 2080-2099, gfdl_esm2m, Feb Average, Samoa, WSM
29.150064, 2080-2099, gfdl_esm2m, Mar Average, Samoa, WSM
28.890507, 2080-2099, gfdl_esm2m, Apr Average, Samoa, WSM
28.127872, 2080-2099, gfdl_esm2m, May Average, Samoa, WSM
27.279722, 2080-2099, gfdl_esm2m, Jun Average, Samoa, WSM
26.738333, 2080-2099, gfdl_esm2m, Jul Average, Samoa, WSM
26.573092, 2080-2099, gfdl_esm2m, Aug Average, Samoa, WSM
26.904768, 2080-2099, gfdl_esm2m, Sep Average, Samoa, WSM
27.456697, 2080-2099, gfdl_esm2m, Oct Average, Samoa, WSM
28.072569, 2080-2099, gfdl_esm2m, Nov Average, Samoa, WSM
28.476067, 2080-2099, gfdl_esm2m, Dec Average, Samoa, WSM
28.653915, 2080-2099, giss_e2_h, Jan Average, Samoa, WSM
29.287226, 2080-2099, giss_e2_h, Feb Average, Samoa, WSM
29.450483, 2080-2099, giss_e2_h, Mar Average, Samoa, WSM
29.151583, 2080-2099, giss_e2_h, Apr Average, Samoa, WSM
28.367504, 2080-2099, giss_e2_h, May Average, Samoa, WSM
27.447948, 2080-2099, giss_e2_h, Jun Average, Samoa, WSM
26.768314, 2080-2099, giss_e2_h, Jul Average, Samoa, WSM
26.549284, 2080-2099, giss_e2_h, Aug Average, Samoa, WSM
26.509943, 2080-2099, giss_e2_h, Sep Average, Samoa, WSM
26.734642, 2080-2099, giss_e2_h, Oct Average, Samoa, WSM
27.240744, 2080-2099, giss_e2_h, Nov Average, Samoa, WSM
27.86229, 2080-2099, giss_e2_h, Dec Average, Samoa, WSM
28.982742, 2080-2099, giss_e2_r, Jan Average, Samoa, WSM
29.567783, 2080-2099, giss_e2_r, Feb Average, Samoa, WSM
29.583218, 2080-2099, giss_e2_r, Mar Average, Samoa, WSM
29.153154, 2080-2099, giss_e2_r, Apr Average, Samoa, WSM
28.342659, 2080-2099, giss_e2_r, May Average, Samoa, WSM
27.597067, 2080-2099, giss_e2_r, Jun Average, Samoa, WSM
27.042988, 2080-2099, giss_e2_r, Jul Average, Samoa, WSM
26.912445, 2080-2099, giss_e2_r, Aug Average, Samoa, WSM
26.938955, 2080-2099, giss_e2_r, Sep Average, Samoa, WSM
27.325281, 2080-2099, giss_e2_r, Oct Average, Samoa, WSM
27.706924, 2080-2099, giss_e2_r, Nov Average, Samoa, WSM
28.34749, 2080-2099, giss_e2_r, Dec Average, Samoa, WSM
29.588675, 2080-2099, ipsl_cm5a_mr, Jan Average, Samoa, WSM
29.944283, 2080-2099, ipsl_cm5a_mr, Feb Average, Samoa, WSM
30.047958, 2080-2099, ipsl_cm5a_mr, Mar Average, Samoa, WSM
29.990126, 2080-2099, ipsl_cm5a_mr, Apr Average, Samoa, WSM
29.60942, 2080-2099, ipsl_cm5a_mr, May Average, Samoa, WSM
28.908924, 2080-2099, ipsl_cm5a_mr, Jun Average, Samoa, WSM
28.305637, 2080-2099, ipsl_cm5a_mr, Jul Average, Samoa, WSM
28.093292, 2080-2099, ipsl_cm5a_mr, Aug Average, Samoa, WSM
28.18213, 2080-2099, ipsl_cm5a_mr, Sep Average, Samoa, WSM
28.532932, 2080-2099, ipsl_cm5a_mr, Oct Average, Samoa, WSM
28.80744, 2080-2099, ipsl_cm5a_mr, Nov Average, Samoa, WSM
29.117544, 2080-2099, ipsl_cm5a_mr, Dec Average, Samoa, WSM
27.340546, 2080-2099, miroc_esm, Jan Average, Samoa, WSM
27.709375, 2080-2099, miroc_esm, Feb Average, Samoa, WSM
27.834156, 2080-2099, miroc_esm, Mar Average, Samoa, WSM
27.699842, 2080-2099, miroc_esm, Apr Average, Samoa, WSM
27.253239, 2080-2099, miroc_esm, May Average, Samoa, WSM
26.645216, 2080-2099, miroc_esm, Jun Average, Samoa, WSM
26.099852, 2080-2099, miroc_esm, Jul Average, Samoa, WSM
25.913826, 2080-2099, miroc_esm, Aug Average, Samoa, WSM
25.954987, 2080-2099, miroc_esm, Sep Average, Samoa, WSM
26.133839, 2080-2099, miroc_esm, Oct Average, Samoa, WSM
26.53974, 2080-2099, miroc_esm, Nov Average, Samoa, WSM
26.933968, 2080-2099, miroc_esm, Dec Average, Samoa, WSM
27.338951, 2080-2099, miroc_esm_chem, Jan Average, Samoa, WSM
27.611092, 2080-2099, miroc_esm_chem, Feb Average, Samoa, WSM
27.756565, 2080-2099, miroc_esm_chem, Mar Average, Samoa, WSM
27.642063, 2080-2099, miroc_esm_chem, Apr Average, Samoa, WSM
27.2183, 2080-2099, miroc_esm_chem, May Average, Samoa, WSM
26.66599, 2080-2099, miroc_esm_chem, Jun Average, Samoa, WSM
26.155333, 2080-2099, miroc_esm_chem, Jul Average, Samoa, WSM
25.928137, 2080-2099, miroc_esm_chem, Aug Average, Samoa, WSM
25.914928, 2080-2099, miroc_esm_chem, Sep Average, Samoa, WSM
26.1539, 2080-2099, miroc_esm_chem, Oct Average, Samoa, WSM
26.560951, 2080-2099, miroc_esm_chem, Nov Average, Samoa, WSM
27.004322, 2080-2099, miroc_esm_chem, Dec Average, Samoa, WSM
28.401604, 2080-2099, miroc5, Jan Average, Samoa, WSM
28.651407, 2080-2099, miroc5, Feb Average, Samoa, WSM
28.769894, 2080-2099, miroc5, Mar Average, Samoa, WSM
28.85449, 2080-2099, miroc5, Apr Average, Samoa, WSM
28.550951, 2080-2099, miroc5, May Average, Samoa, WSM
28.043434, 2080-2099, miroc5, Jun Average, Samoa, WSM
27.474966, 2080-2099, miroc5, Jul Average, Samoa, WSM
27.148226, 2080-2099, miroc5, Aug Average, Samoa, WSM
27.153097, 2080-2099, miroc5, Sep Average, Samoa, WSM
27.332073, 2080-2099, miroc5, Oct Average, Samoa, WSM
27.619083, 2080-2099, miroc5, Nov Average, Samoa, WSM
28.045687, 2080-2099, miroc5, Dec Average, Samoa, WSM
29.062574, 2080-2099, mri_cgcm3, Jan Average, Samoa, WSM
29.155819, 2080-2099, mri_cgcm3, Feb Average, Samoa, WSM
29.160913, 2080-2099, mri_cgcm3, Mar Average, Samoa, WSM
28.769331, 2080-2099, mri_cgcm3, Apr Average, Samoa, WSM
28.110947, 2080-2099, mri_cgcm3, May Average, Samoa, WSM
26.94827, 2080-2099, mri_cgcm3, Jun Average, Samoa, WSM
26.458603, 2080-2099, mri_cgcm3, Jul Average, Samoa, WSM
26.139414, 2080-2099, mri_cgcm3, Aug Average, Samoa, WSM
25.942747, 2080-2099, mri_cgcm3, Sep Average, Samoa, WSM
26.490267, 2080-2099, mri_cgcm3, Oct Average, Samoa, WSM
27.383524, 2080-2099, mri_cgcm3, Nov Average, Samoa, WSM
28.305582, 2080-2099, mri_cgcm3, Dec Average, Samoa, WSM
28.209084, 2080-2099, noresm1_m, Jan Average, Samoa, WSM
28.350752, 2080-2099, noresm1_m, Feb Average, Samoa, WSM
28.624302, 2080-2099, noresm1_m, Mar Average, Samoa, WSM
28.584476, 2080-2099, noresm1_m, Apr Average, Samoa, WSM
28.173935, 2080-2099, noresm1_m, May Average, Samoa, WSM
27.476517, 2080-2099, noresm1_m, Jun Average, Samoa, WSM
27.014944, 2080-2099, noresm1_m, Jul Average, Samoa, WSM
26.914831, 2080-2099, noresm1_m, Aug Average, Samoa, WSM
26.980345, 2080-2099, noresm1_m, Sep Average, Samoa, WSM
27.152874, 2080-2099, noresm1_m, Oct Average, Samoa, WSM
27.509367, 2080-2099, noresm1_m, Nov Average, Samoa, WSM
27.99028, 2080-2099, noresm1_m, Dec Average, Samoa, WSM
29.436695, 2080-2099, bcc_csm1_1, Jan Average, Sao Tome and Principe, STP
30.008167, 2080-2099, bcc_csm1_1, Feb Average, Sao Tome and Principe, STP
30.544518, 2080-2099, bcc_csm1_1, Mar Average, Sao Tome and Principe, STP
30.6058, 2080-2099, bcc_csm1_1, Apr Average, Sao Tome and Principe, STP
30.270626, 2080-2099, bcc_csm1_1, May Average, Sao Tome and Principe, STP
29.612219, 2080-2099, bcc_csm1_1, Jun Average, Sao Tome and Principe, STP
28.820972, 2080-2099, bcc_csm1_1, Jul Average, Sao Tome and Principe, STP
28.295216, 2080-2099, bcc_csm1_1, Aug Average, Sao Tome and Principe, STP
28.135555, 2080-2099, bcc_csm1_1, Sep Average, Sao Tome and Principe, STP
28.398655, 2080-2099, bcc_csm1_1, Oct Average, Sao Tome and Principe, STP
28.85692, 2080-2099, bcc_csm1_1, Nov Average, Sao Tome and Principe, STP
29.198637, 2080-2099, bcc_csm1_1, Dec Average, Sao Tome and Principe, STP
30.798176, 2080-2099, bcc_csm1_1_m, Jan Average, Sao Tome and Principe, STP
31.390003, 2080-2099, bcc_csm1_1_m, Feb Average, Sao Tome and Principe, STP
31.959597, 2080-2099, bcc_csm1_1_m, Mar Average, Sao Tome and Principe, STP
32.188686, 2080-2099, bcc_csm1_1_m, Apr Average, Sao Tome and Principe, STP
31.773928, 2080-2099, bcc_csm1_1_m, May Average, Sao Tome and Principe, STP
30.707626, 2080-2099, bcc_csm1_1_m, Jun Average, Sao Tome and Principe, STP
29.597933, 2080-2099, bcc_csm1_1_m, Jul Average, Sao Tome and Principe, STP
28.961493, 2080-2099, bcc_csm1_1_m, Aug Average, Sao Tome and Principe, STP
28.861502, 2080-2099, bcc_csm1_1_m, Sep Average, Sao Tome and Principe, STP
29.209406, 2080-2099, bcc_csm1_1_m, Oct Average, Sao Tome and Principe, STP
29.684166, 2080-2099, bcc_csm1_1_m, Nov Average, Sao Tome and Principe, STP
30.204857, 2080-2099, bcc_csm1_1_m, Dec Average, Sao Tome and Principe, STP
28.498558, 2080-2099, ccsm4, Jan Average, Sao Tome and Principe, STP
28.93508, 2080-2099, ccsm4, Feb Average, Sao Tome and Principe, STP
29.256721, 2080-2099, ccsm4, Mar Average, Sao Tome and Principe, STP
