Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
82.93384, 2080-2099, cesm1_cam5, Aug Average, Denmark, DNK
98.1972, 2080-2099, cesm1_cam5, Sep Average, Denmark, DNK
116.504944, 2080-2099, cesm1_cam5, Oct Average, Denmark, DNK
122.698746, 2080-2099, cesm1_cam5, Nov Average, Denmark, DNK
150.4943, 2080-2099, cesm1_cam5, Dec Average, Denmark, DNK
94.74355, 2080-2099, csiro_mk3_6_0, Jan Average, Denmark, DNK
60.76674, 2080-2099, csiro_mk3_6_0, Feb Average, Denmark, DNK
68.042595, 2080-2099, csiro_mk3_6_0, Mar Average, Denmark, DNK
57.85143, 2080-2099, csiro_mk3_6_0, Apr Average, Denmark, DNK
50.968464, 2080-2099, csiro_mk3_6_0, May Average, Denmark, DNK
49.17755, 2080-2099, csiro_mk3_6_0, Jun Average, Denmark, DNK
51.58145, 2080-2099, csiro_mk3_6_0, Jul Average, Denmark, DNK
41.56097, 2080-2099, csiro_mk3_6_0, Aug Average, Denmark, DNK
63.51622, 2080-2099, csiro_mk3_6_0, Sep Average, Denmark, DNK
88.67727, 2080-2099, csiro_mk3_6_0, Oct Average, Denmark, DNK
82.09694, 2080-2099, csiro_mk3_6_0, Nov Average, Denmark, DNK
81.33232, 2080-2099, csiro_mk3_6_0, Dec Average, Denmark, DNK
161.9854, 2080-2099, fio_esm, Jan Average, Denmark, DNK
112.977135, 2080-2099, fio_esm, Feb Average, Denmark, DNK
106.65748, 2080-2099, fio_esm, Mar Average, Denmark, DNK
65.97172, 2080-2099, fio_esm, Apr Average, Denmark, DNK
45.141888, 2080-2099, fio_esm, May Average, Denmark, DNK
32.15577, 2080-2099, fio_esm, Jun Average, Denmark, DNK
40.02188, 2080-2099, fio_esm, Jul Average, Denmark, DNK
51.62071, 2080-2099, fio_esm, Aug Average, Denmark, DNK
68.31752, 2080-2099, fio_esm, Sep Average, Denmark, DNK
93.62245, 2080-2099, fio_esm, Oct Average, Denmark, DNK
106.04309, 2080-2099, fio_esm, Nov Average, Denmark, DNK
143.10112, 2080-2099, fio_esm, Dec Average, Denmark, DNK
91.32439, 2080-2099, gfdl_cm3, Jan Average, Denmark, DNK
62.830612, 2080-2099, gfdl_cm3, Feb Average, Denmark, DNK
60.22402, 2080-2099, gfdl_cm3, Mar Average, Denmark, DNK
55.337086, 2080-2099, gfdl_cm3, Apr Average, Denmark, DNK
42.72939, 2080-2099, gfdl_cm3, May Average, Denmark, DNK
43.036377, 2080-2099, gfdl_cm3, Jun Average, Denmark, DNK
42.821922, 2080-2099, gfdl_cm3, Jul Average, Denmark, DNK
67.66295, 2080-2099, gfdl_cm3, Aug Average, Denmark, DNK
81.83988, 2080-2099, gfdl_cm3, Sep Average, Denmark, DNK
109.443016, 2080-2099, gfdl_cm3, Oct Average, Denmark, DNK
128.23303, 2080-2099, gfdl_cm3, Nov Average, Denmark, DNK
123.39692, 2080-2099, gfdl_cm3, Dec Average, Denmark, DNK
98.49939, 2080-2099, gfdl_esm2m, Jan Average, Denmark, DNK
78.87824, 2080-2099, gfdl_esm2m, Feb Average, Denmark, DNK
68.140144, 2080-2099, gfdl_esm2m, Mar Average, Denmark, DNK
50.233795, 2080-2099, gfdl_esm2m, Apr Average, Denmark, DNK
46.39653, 2080-2099, gfdl_esm2m, May Average, Denmark, DNK
48.51577, 2080-2099, gfdl_esm2m, Jun Average, Denmark, DNK
52.847958, 2080-2099, gfdl_esm2m, Jul Average, Denmark, DNK
82.71477, 2080-2099, gfdl_esm2m, Aug Average, Denmark, DNK
97.44461, 2080-2099, gfdl_esm2m, Sep Average, Denmark, DNK
111.01561, 2080-2099, gfdl_esm2m, Oct Average, Denmark, DNK
108.49375, 2080-2099, gfdl_esm2m, Nov Average, Denmark, DNK
115.82466, 2080-2099, gfdl_esm2m, Dec Average, Denmark, DNK
95.32365, 2080-2099, giss_e2_h, Jan Average, Denmark, DNK
75.581955, 2080-2099, giss_e2_h, Feb Average, Denmark, DNK
67.48064, 2080-2099, giss_e2_h, Mar Average, Denmark, DNK
77.654594, 2080-2099, giss_e2_h, Apr Average, Denmark, DNK
77.15501, 2080-2099, giss_e2_h, May Average, Denmark, DNK
90.2691, 2080-2099, giss_e2_h, Jun Average, Denmark, DNK
79.168976, 2080-2099, giss_e2_h, Jul Average, Denmark, DNK
106.607124, 2080-2099, giss_e2_h, Aug Average, Denmark, DNK
107.00008, 2080-2099, giss_e2_h, Sep Average, Denmark, DNK
109.09621, 2080-2099, giss_e2_h, Oct Average, Denmark, DNK
105.97217, 2080-2099, giss_e2_h, Nov Average, Denmark, DNK
101.519485, 2080-2099, giss_e2_h, Dec Average, Denmark, DNK
93.472336, 2080-2099, giss_e2_r, Jan Average, Denmark, DNK
69.2776, 2080-2099, giss_e2_r, Feb Average, Denmark, DNK
62.75638, 2080-2099, giss_e2_r, Mar Average, Denmark, DNK
53.859833, 2080-2099, giss_e2_r, Apr Average, Denmark, DNK
48.776714, 2080-2099, giss_e2_r, May Average, Denmark, DNK
47.14073, 2080-2099, giss_e2_r, Jun Average, Denmark, DNK
62.86258, 2080-2099, giss_e2_r, Jul Average, Denmark, DNK
84.96951, 2080-2099, giss_e2_r, Aug Average, Denmark, DNK
104.76061, 2080-2099, giss_e2_r, Sep Average, Denmark, DNK
121.816696, 2080-2099, giss_e2_r, Oct Average, Denmark, DNK
117.52884, 2080-2099, giss_e2_r, Nov Average, Denmark, DNK
116.38782, 2080-2099, giss_e2_r, Dec Average, Denmark, DNK
107.544464, 2080-2099, ipsl_cm5a_mr, Jan Average, Denmark, DNK
79.719574, 2080-2099, ipsl_cm5a_mr, Feb Average, Denmark, DNK
74.39763, 2080-2099, ipsl_cm5a_mr, Mar Average, Denmark, DNK
59.808655, 2080-2099, ipsl_cm5a_mr, Apr Average, Denmark, DNK
47.7367, 2080-2099, ipsl_cm5a_mr, May Average, Denmark, DNK
25.61843, 2080-2099, ipsl_cm5a_mr, Jun Average, Denmark, DNK
32.35694, 2080-2099, ipsl_cm5a_mr, Jul Average, Denmark, DNK
52.7096, 2080-2099, ipsl_cm5a_mr, Aug Average, Denmark, DNK
51.48543, 2080-2099, ipsl_cm5a_mr, Sep Average, Denmark, DNK
103.31021, 2080-2099, ipsl_cm5a_mr, Oct Average, Denmark, DNK
128.18611, 2080-2099, ipsl_cm5a_mr, Nov Average, Denmark, DNK
120.71166, 2080-2099, ipsl_cm5a_mr, Dec Average, Denmark, DNK
127.5108, 2080-2099, miroc_esm, Jan Average, Denmark, DNK
101.732216, 2080-2099, miroc_esm, Feb Average, Denmark, DNK
74.37364, 2080-2099, miroc_esm, Mar Average, Denmark, DNK
67.22864, 2080-2099, miroc_esm, Apr Average, Denmark, DNK
34.59704, 2080-2099, miroc_esm, May Average, Denmark, DNK
26.932001, 2080-2099, miroc_esm, Jun Average, Denmark, DNK
40.102165, 2080-2099, miroc_esm, Jul Average, Denmark, DNK
116.940414, 2080-2099, miroc_esm, Aug Average, Denmark, DNK
136.74623, 2080-2099, miroc_esm, Sep Average, Denmark, DNK
152.58626, 2080-2099, miroc_esm, Oct Average, Denmark, DNK
143.53561, 2080-2099, miroc_esm, Nov Average, Denmark, DNK
135.35876, 2080-2099, miroc_esm, Dec Average, Denmark, DNK
130.22885, 2080-2099, miroc_esm_chem, Jan Average, Denmark, DNK
103.63473, 2080-2099, miroc_esm_chem, Feb Average, Denmark, DNK
84.37896, 2080-2099, miroc_esm_chem, Mar Average, Denmark, DNK
50.78123, 2080-2099, miroc_esm_chem, Apr Average, Denmark, DNK
39.229534, 2080-2099, miroc_esm_chem, May Average, Denmark, DNK
35.587826, 2080-2099, miroc_esm_chem, Jun Average, Denmark, DNK
52.257805, 2080-2099, miroc_esm_chem, Jul Average, Denmark, DNK
97.040924, 2080-2099, miroc_esm_chem, Aug Average, Denmark, DNK
133.86786, 2080-2099, miroc_esm_chem, Sep Average, Denmark, DNK
157.1104, 2080-2099, miroc_esm_chem, Oct Average, Denmark, DNK
149.68546, 2080-2099, miroc_esm_chem, Nov Average, Denmark, DNK
136.63596, 2080-2099, miroc_esm_chem, Dec Average, Denmark, DNK
85.2098, 2080-2099, miroc5, Jan Average, Denmark, DNK
61.131424, 2080-2099, miroc5, Feb Average, Denmark, DNK
50.822987, 2080-2099, miroc5, Mar Average, Denmark, DNK
49.629612, 2080-2099, miroc5, Apr Average, Denmark, DNK
42.676483, 2080-2099, miroc5, May Average, Denmark, DNK
37.834854, 2080-2099, miroc5, Jun Average, Denmark, DNK
43.381435, 2080-2099, miroc5, Jul Average, Denmark, DNK
60.47666, 2080-2099, miroc5, Aug Average, Denmark, DNK
57.25223, 2080-2099, miroc5, Sep Average, Denmark, DNK
87.37524, 2080-2099, miroc5, Oct Average, Denmark, DNK
97.71082, 2080-2099, miroc5, Nov Average, Denmark, DNK
88.88374, 2080-2099, miroc5, Dec Average, Denmark, DNK
115.86511, 2080-2099, mri_cgcm3, Jan Average, Denmark, DNK
110.93338, 2080-2099, mri_cgcm3, Feb Average, Denmark, DNK
82.79893, 2080-2099, mri_cgcm3, Mar Average, Denmark, DNK
58.29825, 2080-2099, mri_cgcm3, Apr Average, Denmark, DNK
53.72193, 2080-2099, mri_cgcm3, May Average, Denmark, DNK
50.04184, 2080-2099, mri_cgcm3, Jun Average, Denmark, DNK
59.430176, 2080-2099, mri_cgcm3, Jul Average, Denmark, DNK
96.52733, 2080-2099, mri_cgcm3, Aug Average, Denmark, DNK
93.784355, 2080-2099, mri_cgcm3, Sep Average, Denmark, DNK
122.41535, 2080-2099, mri_cgcm3, Oct Average, Denmark, DNK
102.09052, 2080-2099, mri_cgcm3, Nov Average, Denmark, DNK
127.69366, 2080-2099, mri_cgcm3, Dec Average, Denmark, DNK
85.12451, 2080-2099, noresm1_m, Jan Average, Denmark, DNK
67.08574, 2080-2099, noresm1_m, Feb Average, Denmark, DNK
68.55571, 2080-2099, noresm1_m, Mar Average, Denmark, DNK
48.29835, 2080-2099, noresm1_m, Apr Average, Denmark, DNK
53.680977, 2080-2099, noresm1_m, May Average, Denmark, DNK
53.08678, 2080-2099, noresm1_m, Jun Average, Denmark, DNK
59.5203, 2080-2099, noresm1_m, Jul Average, Denmark, DNK
89.95339, 2080-2099, noresm1_m, Aug Average, Denmark, DNK
85.79132, 2080-2099, noresm1_m, Sep Average, Denmark, DNK
113.55835, 2080-2099, noresm1_m, Oct Average, Denmark, DNK
101.5555, 2080-2099, noresm1_m, Nov Average, Denmark, DNK
102.45609, 2080-2099, noresm1_m, Dec Average, Denmark, DNK
6.322859, 2080-2099, bcc_csm1_1, Jan Average, Djibouti, DJI
8.1580715, 2080-2099, bcc_csm1_1, Feb Average, Djibouti, DJI
5.405974, 2080-2099, bcc_csm1_1, Mar Average, Djibouti, DJI
19.664082, 2080-2099, bcc_csm1_1, Apr Average, Djibouti, DJI
71.83238, 2080-2099, bcc_csm1_1, May Average, Djibouti, DJI
29.054026, 2080-2099, bcc_csm1_1, Jun Average, Djibouti, DJI
60.19226, 2080-2099, bcc_csm1_1, Jul Average, Djibouti, DJI
64.25112, 2080-2099, bcc_csm1_1, Aug Average, Djibouti, DJI
54.297012, 2080-2099, bcc_csm1_1, Sep Average, Djibouti, DJI
49.754814, 2080-2099, bcc_csm1_1, Oct Average, Djibouti, DJI
30.326588, 2080-2099, bcc_csm1_1, Nov Average, Djibouti, DJI
8.4438095, 2080-2099, bcc_csm1_1, Dec Average, Djibouti, DJI
11.759486, 2080-2099, bcc_csm1_1_m, Jan Average, Djibouti, DJI
11.661438, 2080-2099, bcc_csm1_1_m, Feb Average, Djibouti, DJI
11.183747, 2080-2099, bcc_csm1_1_m, Mar Average, Djibouti, DJI
24.321318, 2080-2099, bcc_csm1_1_m, Apr Average, Djibouti, DJI
25.2881, 2080-2099, bcc_csm1_1_m, May Average, Djibouti, DJI
7.1013103, 2080-2099, bcc_csm1_1_m, Jun Average, Djibouti, DJI
36.65122, 2080-2099, bcc_csm1_1_m, Jul Average, Djibouti, DJI
59.650673, 2080-2099, bcc_csm1_1_m, Aug Average, Djibouti, DJI
26.281357, 2080-2099, bcc_csm1_1_m, Sep Average, Djibouti, DJI
33.02519, 2080-2099, bcc_csm1_1_m, Oct Average, Djibouti, DJI
25.027382, 2080-2099, bcc_csm1_1_m, Nov Average, Djibouti, DJI
19.957373, 2080-2099, bcc_csm1_1_m, Dec Average, Djibouti, DJI
14.45078, 2080-2099, ccsm4, Jan Average, Djibouti, DJI
13.435257, 2080-2099, ccsm4, Feb Average, Djibouti, DJI
23.762987, 2080-2099, ccsm4, Mar Average, Djibouti, DJI
16.494616, 2080-2099, ccsm4, Apr Average, Djibouti, DJI
24.551195, 2080-2099, ccsm4, May Average, Djibouti, DJI
73.056854, 2080-2099, ccsm4, Jun Average, Djibouti, DJI
138.93573, 2080-2099, ccsm4, Jul Average, Djibouti, DJI
206.09804, 2080-2099, ccsm4, Aug Average, Djibouti, DJI
159.50978, 2080-2099, ccsm4, Sep Average, Djibouti, DJI
64.70088, 2080-2099, ccsm4, Oct Average, Djibouti, DJI
68.37797, 2080-2099, ccsm4, Nov Average, Djibouti, DJI
42.970734, 2080-2099, ccsm4, Dec Average, Djibouti, DJI
8.219566, 2080-2099, cesm1_cam5, Jan Average, Djibouti, DJI
3.3720038, 2080-2099, cesm1_cam5, Feb Average, Djibouti, DJI
19.790527, 2080-2099, cesm1_cam5, Mar Average, Djibouti, DJI
44.054543, 2080-2099, cesm1_cam5, Apr Average, Djibouti, DJI
54.25945, 2080-2099, cesm1_cam5, May Average, Djibouti, DJI
118.58349, 2080-2099, cesm1_cam5, Jun Average, Djibouti, DJI
175.93071, 2080-2099, cesm1_cam5, Jul Average, Djibouti, DJI
206.8522, 2080-2099, cesm1_cam5, Aug Average, Djibouti, DJI
176.30713, 2080-2099, cesm1_cam5, Sep Average, Djibouti, DJI
59.162613, 2080-2099, cesm1_cam5, Oct Average, Djibouti, DJI
56.204117, 2080-2099, cesm1_cam5, Nov Average, Djibouti, DJI
23.7149, 2080-2099, cesm1_cam5, Dec Average, Djibouti, DJI
2.359082, 2080-2099, csiro_mk3_6_0, Jan Average, Djibouti, DJI
2.2893262, 2080-2099, csiro_mk3_6_0, Feb Average, Djibouti, DJI
11.652942, 2080-2099, csiro_mk3_6_0, Mar Average, Djibouti, DJI
46.508804, 2080-2099, csiro_mk3_6_0, Apr Average, Djibouti, DJI
46.219753, 2080-2099, csiro_mk3_6_0, May Average, Djibouti, DJI
1.6929482, 2080-2099, csiro_mk3_6_0, Jun Average, Djibouti, DJI
1.4680095, 2080-2099, csiro_mk3_6_0, Jul Average, Djibouti, DJI
2.5032392, 2080-2099, csiro_mk3_6_0, Aug Average, Djibouti, DJI
2.57119, 2080-2099, csiro_mk3_6_0, Sep Average, Djibouti, DJI
15.694077, 2080-2099, csiro_mk3_6_0, Oct Average, Djibouti, DJI
4.8636136, 2080-2099, csiro_mk3_6_0, Nov Average, Djibouti, DJI
2.1183321, 2080-2099, csiro_mk3_6_0, Dec Average, Djibouti, DJI
5.103348, 2080-2099, fio_esm, Jan Average, Djibouti, DJI
2.1367238, 2080-2099, fio_esm, Feb Average, Djibouti, DJI
5.9997363, 2080-2099, fio_esm, Mar Average, Djibouti, DJI
12.836909, 2080-2099, fio_esm, Apr Average, Djibouti, DJI
15.0745, 2080-2099, fio_esm, May Average, Djibouti, DJI
19.183138, 2080-2099, fio_esm, Jun Average, Djibouti, DJI
82.21883, 2080-2099, fio_esm, Jul Average, Djibouti, DJI
121.34357, 2080-2099, fio_esm, Aug Average, Djibouti, DJI
79.9842, 2080-2099, fio_esm, Sep Average, Djibouti, DJI
50.483784, 2080-2099, fio_esm, Oct Average, Djibouti, DJI
37.30253, 2080-2099, fio_esm, Nov Average, Djibouti, DJI
12.876279, 2080-2099, fio_esm, Dec Average, Djibouti, DJI
5.9981985, 2080-2099, gfdl_cm3, Jan Average, Djibouti, DJI
5.2554545, 2080-2099, gfdl_cm3, Feb Average, Djibouti, DJI
12.1521435, 2080-2099, gfdl_cm3, Mar Average, Djibouti, DJI
38.262527, 2080-2099, gfdl_cm3, Apr Average, Djibouti, DJI
18.92388, 2080-2099, gfdl_cm3, May Average, Djibouti, DJI
20.698074, 2080-2099, gfdl_cm3, Jun Average, Djibouti, DJI
68.45778, 2080-2099, gfdl_cm3, Jul Average, Djibouti, DJI
130.09836, 2080-2099, gfdl_cm3, Aug Average, Djibouti, DJI
111.84848, 2080-2099, gfdl_cm3, Sep Average, Djibouti, DJI
108.617294, 2080-2099, gfdl_cm3, Oct Average, Djibouti, DJI
78.65027, 2080-2099, gfdl_cm3, Nov Average, Djibouti, DJI
20.585085, 2080-2099, gfdl_cm3, Dec Average, Djibouti, DJI
1.1975183, 2080-2099, gfdl_esm2m, Jan Average, Djibouti, DJI
0.19503543, 2080-2099, gfdl_esm2m, Feb Average, Djibouti, DJI
2.2594643, 2080-2099, gfdl_esm2m, Mar Average, Djibouti, DJI
14.643305, 2080-2099, gfdl_esm2m, Apr Average, Djibouti, DJI
21.173603, 2080-2099, gfdl_esm2m, May Average, Djibouti, DJI
24.613884, 2080-2099, gfdl_esm2m, Jun Average, Djibouti, DJI
19.174274, 2080-2099, gfdl_esm2m, Jul Average, Djibouti, DJI
17.069786, 2080-2099, gfdl_esm2m, Aug Average, Djibouti, DJI
20.081987, 2080-2099, gfdl_esm2m, Sep Average, Djibouti, DJI
52.173958, 2080-2099, gfdl_esm2m, Oct Average, Djibouti, DJI
34.01397, 2080-2099, gfdl_esm2m, Nov Average, Djibouti, DJI
4.779463, 2080-2099, gfdl_esm2m, Dec Average, Djibouti, DJI
56.346195, 2080-2099, giss_e2_h, Jan Average, Djibouti, DJI
19.337656, 2080-2099, giss_e2_h, Feb Average, Djibouti, DJI
15.656812, 2080-2099, giss_e2_h, Mar Average, Djibouti, DJI
12.632076, 2080-2099, giss_e2_h, Apr Average, Djibouti, DJI
8.731631, 2080-2099, giss_e2_h, May Average, Djibouti, DJI
5.08236, 2080-2099, giss_e2_h, Jun Average, Djibouti, DJI
7.7626696, 2080-2099, giss_e2_h, Jul Average, Djibouti, DJI
13.644755, 2080-2099, giss_e2_h, Aug Average, Djibouti, DJI
23.447475, 2080-2099, giss_e2_h, Sep Average, Djibouti, DJI
123.29007, 2080-2099, giss_e2_h, Oct Average, Djibouti, DJI
197.57115, 2080-2099, giss_e2_h, Nov Average, Djibouti, DJI
123.67702, 2080-2099, giss_e2_h, Dec Average, Djibouti, DJI
15.398749, 2080-2099, giss_e2_r, Jan Average, Djibouti, DJI
15.384639, 2080-2099, giss_e2_r, Feb Average, Djibouti, DJI
18.86349, 2080-2099, giss_e2_r, Mar Average, Djibouti, DJI
24.228245, 2080-2099, giss_e2_r, Apr Average, Djibouti, DJI
4.7589145, 2080-2099, giss_e2_r, May Average, Djibouti, DJI
2.7237961, 2080-2099, giss_e2_r, Jun Average, Djibouti, DJI
7.412505, 2080-2099, giss_e2_r, Jul Average, Djibouti, DJI
14.468027, 2080-2099, giss_e2_r, Aug Average, Djibouti, DJI
11.226772, 2080-2099, giss_e2_r, Sep Average, Djibouti, DJI
38.594036, 2080-2099, giss_e2_r, Oct Average, Djibouti, DJI
60.252117, 2080-2099, giss_e2_r, Nov Average, Djibouti, DJI
35.976418, 2080-2099, giss_e2_r, Dec Average, Djibouti, DJI
4.7255545, 2080-2099, ipsl_cm5a_mr, Jan Average, Djibouti, DJI
2.366507, 2080-2099, ipsl_cm5a_mr, Feb Average, Djibouti, DJI
1.5329154, 2080-2099, ipsl_cm5a_mr, Mar Average, Djibouti, DJI
1.8236368, 2080-2099, ipsl_cm5a_mr, Apr Average, Djibouti, DJI
1.5298388, 2080-2099, ipsl_cm5a_mr, May Average, Djibouti, DJI
0.94116205, 2080-2099, ipsl_cm5a_mr, Jun Average, Djibouti, DJI
2.3115096, 2080-2099, ipsl_cm5a_mr, Jul Average, Djibouti, DJI
13.061912, 2080-2099, ipsl_cm5a_mr, Aug Average, Djibouti, DJI
5.857416, 2080-2099, ipsl_cm5a_mr, Sep Average, Djibouti, DJI
6.700922, 2080-2099, ipsl_cm5a_mr, Oct Average, Djibouti, DJI
7.1210575, 2080-2099, ipsl_cm5a_mr, Nov Average, Djibouti, DJI
10.016935, 2080-2099, ipsl_cm5a_mr, Dec Average, Djibouti, DJI
19.748764, 2080-2099, miroc_esm, Jan Average, Djibouti, DJI
3.4409697, 2080-2099, miroc_esm, Feb Average, Djibouti, DJI
6.985941, 2080-2099, miroc_esm, Mar Average, Djibouti, DJI
32.082493, 2080-2099, miroc_esm, Apr Average, Djibouti, DJI
42.45869, 2080-2099, miroc_esm, May Average, Djibouti, DJI
70.07211, 2080-2099, miroc_esm, Jun Average, Djibouti, DJI
161.95638, 2080-2099, miroc_esm, Jul Average, Djibouti, DJI
215.08371, 2080-2099, miroc_esm, Aug Average, Djibouti, DJI
304.44632, 2080-2099, miroc_esm, Sep Average, Djibouti, DJI
216.4849, 2080-2099, miroc_esm, Oct Average, Djibouti, DJI
49.07148, 2080-2099, miroc_esm, Nov Average, Djibouti, DJI
40.688046, 2080-2099, miroc_esm, Dec Average, Djibouti, DJI
21.591534, 2080-2099, miroc_esm_chem, Jan Average, Djibouti, DJI
2.601358, 2080-2099, miroc_esm_chem, Feb Average, Djibouti, DJI
14.938735, 2080-2099, miroc_esm_chem, Mar Average, Djibouti, DJI
31.677717, 2080-2099, miroc_esm_chem, Apr Average, Djibouti, DJI
54.68616, 2080-2099, miroc_esm_chem, May Average, Djibouti, DJI
53.69446, 2080-2099, miroc_esm_chem, Jun Average, Djibouti, DJI
169.58199, 2080-2099, miroc_esm_chem, Jul Average, Djibouti, DJI
249.54413, 2080-2099, miroc_esm_chem, Aug Average, Djibouti, DJI
285.55322, 2080-2099, miroc_esm_chem, Sep Average, Djibouti, DJI
212.84822, 2080-2099, miroc_esm_chem, Oct Average, Djibouti, DJI
69.63646, 2080-2099, miroc_esm_chem, Nov Average, Djibouti, DJI
45.050858, 2080-2099, miroc_esm_chem, Dec Average, Djibouti, DJI
23.399767, 2080-2099, miroc5, Jan Average, Djibouti, DJI
30.722004, 2080-2099, miroc5, Feb Average, Djibouti, DJI
62.858295, 2080-2099, miroc5, Mar Average, Djibouti, DJI
56.793736, 2080-2099, miroc5, Apr Average, Djibouti, DJI
31.252495, 2080-2099, miroc5, May Average, Djibouti, DJI
30.720697, 2080-2099, miroc5, Jun Average, Djibouti, DJI
166.57469, 2080-2099, miroc5, Jul Average, Djibouti, DJI
185.26463, 2080-2099, miroc5, Aug Average, Djibouti, DJI
26.96233, 2080-2099, miroc5, Sep Average, Djibouti, DJI
13.690452, 2080-2099, miroc5, Oct Average, Djibouti, DJI
11.305267, 2080-2099, miroc5, Nov Average, Djibouti, DJI
17.60834, 2080-2099, miroc5, Dec Average, Djibouti, DJI
3.7524488, 2080-2099, mri_cgcm3, Jan Average, Djibouti, DJI
2.340995, 2080-2099, mri_cgcm3, Feb Average, Djibouti, DJI
13.826741, 2080-2099, mri_cgcm3, Mar Average, Djibouti, DJI
8.9798975, 2080-2099, mri_cgcm3, Apr Average, Djibouti, DJI
16.976772, 2080-2099, mri_cgcm3, May Average, Djibouti, DJI
2.1341903, 2080-2099, mri_cgcm3, Jun Average, Djibouti, DJI
0.3328328, 2080-2099, mri_cgcm3, Jul Average, Djibouti, DJI
0.7137511, 2080-2099, mri_cgcm3, Aug Average, Djibouti, DJI
10.887116, 2080-2099, mri_cgcm3, Sep Average, Djibouti, DJI
19.205631, 2080-2099, mri_cgcm3, Oct Average, Djibouti, DJI
13.349788, 2080-2099, mri_cgcm3, Nov Average, Djibouti, DJI
4.3778057, 2080-2099, mri_cgcm3, Dec Average, Djibouti, DJI
21.85749, 2080-2099, noresm1_m, Jan Average, Djibouti, DJI
15.248051, 2080-2099, noresm1_m, Feb Average, Djibouti, DJI
19.130457, 2080-2099, noresm1_m, Mar Average, Djibouti, DJI
13.277561, 2080-2099, noresm1_m, Apr Average, Djibouti, DJI
22.912056, 2080-2099, noresm1_m, May Average, Djibouti, DJI
72.42473, 2080-2099, noresm1_m, Jun Average, Djibouti, DJI
71.77926, 2080-2099, noresm1_m, Jul Average, Djibouti, DJI
104.5871, 2080-2099, noresm1_m, Aug Average, Djibouti, DJI
170.23097, 2080-2099, noresm1_m, Sep Average, Djibouti, DJI
65.5126, 2080-2099, noresm1_m, Oct Average, Djibouti, DJI
71.51679, 2080-2099, noresm1_m, Nov Average, Djibouti, DJI
45.031437, 2080-2099, noresm1_m, Dec Average, Djibouti, DJI
