Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
15.064912, 2080-2099, bcc_csm1_1_m, Jun Average, Latvia, LVA
17.455484, 2080-2099, bcc_csm1_1_m, Jul Average, Latvia, LVA
15.87335, 2080-2099, bcc_csm1_1_m, Aug Average, Latvia, LVA
11.836478, 2080-2099, bcc_csm1_1_m, Sep Average, Latvia, LVA
7.059508, 2080-2099, bcc_csm1_1_m, Oct Average, Latvia, LVA
2.266946, 2080-2099, bcc_csm1_1_m, Nov Average, Latvia, LVA
-0.6288281, 2080-2099, bcc_csm1_1_m, Dec Average, Latvia, LVA
-0.72139615, 2080-2099, ccsm4, Jan Average, Latvia, LVA
0.66797715, 2080-2099, ccsm4, Feb Average, Latvia, LVA
4.3491645, 2080-2099, ccsm4, Mar Average, Latvia, LVA
9.478751, 2080-2099, ccsm4, Apr Average, Latvia, LVA
15.02685, 2080-2099, ccsm4, May Average, Latvia, LVA
19.128448, 2080-2099, ccsm4, Jun Average, Latvia, LVA
20.632019, 2080-2099, ccsm4, Jul Average, Latvia, LVA
20.274906, 2080-2099, ccsm4, Aug Average, Latvia, LVA
15.11043, 2080-2099, ccsm4, Sep Average, Latvia, LVA
9.66523, 2080-2099, ccsm4, Oct Average, Latvia, LVA
5.6301284, 2080-2099, ccsm4, Nov Average, Latvia, LVA
1.0949169, 2080-2099, ccsm4, Dec Average, Latvia, LVA
-0.56995595, 2080-2099, cesm1_cam5, Jan Average, Latvia, LVA
1.3808664, 2080-2099, cesm1_cam5, Feb Average, Latvia, LVA
3.9957566, 2080-2099, cesm1_cam5, Mar Average, Latvia, LVA
9.3472, 2080-2099, cesm1_cam5, Apr Average, Latvia, LVA
14.432087, 2080-2099, cesm1_cam5, May Average, Latvia, LVA
19.43724, 2080-2099, cesm1_cam5, Jun Average, Latvia, LVA
21.823538, 2080-2099, cesm1_cam5, Jul Average, Latvia, LVA
20.4123, 2080-2099, cesm1_cam5, Aug Average, Latvia, LVA
14.647279, 2080-2099, cesm1_cam5, Sep Average, Latvia, LVA
9.569884, 2080-2099, cesm1_cam5, Oct Average, Latvia, LVA
4.098866, 2080-2099, cesm1_cam5, Nov Average, Latvia, LVA
1.7863169, 2080-2099, cesm1_cam5, Dec Average, Latvia, LVA
-9.651572, 2080-2099, csiro_mk3_6_0, Jan Average, Latvia, LVA
-9.078832, 2080-2099, csiro_mk3_6_0, Feb Average, Latvia, LVA
-2.8921108, 2080-2099, csiro_mk3_6_0, Mar Average, Latvia, LVA
5.237972, 2080-2099, csiro_mk3_6_0, Apr Average, Latvia, LVA
11.726265, 2080-2099, csiro_mk3_6_0, May Average, Latvia, LVA
15.315389, 2080-2099, csiro_mk3_6_0, Jun Average, Latvia, LVA
18.020557, 2080-2099, csiro_mk3_6_0, Jul Average, Latvia, LVA
15.274815, 2080-2099, csiro_mk3_6_0, Aug Average, Latvia, LVA
11.417749, 2080-2099, csiro_mk3_6_0, Sep Average, Latvia, LVA
6.3286414, 2080-2099, csiro_mk3_6_0, Oct Average, Latvia, LVA
0.24264053, 2080-2099, csiro_mk3_6_0, Nov Average, Latvia, LVA
-4.880404, 2080-2099, csiro_mk3_6_0, Dec Average, Latvia, LVA
-6.406771, 2080-2099, fio_esm, Jan Average, Latvia, LVA
-7.3228602, 2080-2099, fio_esm, Feb Average, Latvia, LVA
-3.950503, 2080-2099, fio_esm, Mar Average, Latvia, LVA
2.27212, 2080-2099, fio_esm, Apr Average, Latvia, LVA
7.50152, 2080-2099, fio_esm, May Average, Latvia, LVA
13.720894, 2080-2099, fio_esm, Jun Average, Latvia, LVA
15.437578, 2080-2099, fio_esm, Jul Average, Latvia, LVA
13.639492, 2080-2099, fio_esm, Aug Average, Latvia, LVA
9.500745, 2080-2099, fio_esm, Sep Average, Latvia, LVA
5.4458857, 2080-2099, fio_esm, Oct Average, Latvia, LVA
0.93673587, 2080-2099, fio_esm, Nov Average, Latvia, LVA
-4.237239, 2080-2099, fio_esm, Dec Average, Latvia, LVA
0.5735274, 2080-2099, gfdl_cm3, Jan Average, Latvia, LVA
-0.30171448, 2080-2099, gfdl_cm3, Feb Average, Latvia, LVA
2.3878129, 2080-2099, gfdl_cm3, Mar Average, Latvia, LVA
7.146173, 2080-2099, gfdl_cm3, Apr Average, Latvia, LVA
12.694757, 2080-2099, gfdl_cm3, May Average, Latvia, LVA
17.248968, 2080-2099, gfdl_cm3, Jun Average, Latvia, LVA
19.543003, 2080-2099, gfdl_cm3, Jul Average, Latvia, LVA
17.718437, 2080-2099, gfdl_cm3, Aug Average, Latvia, LVA
13.665501, 2080-2099, gfdl_cm3, Sep Average, Latvia, LVA
9.561237, 2080-2099, gfdl_cm3, Oct Average, Latvia, LVA
5.8279543, 2080-2099, gfdl_cm3, Nov Average, Latvia, LVA
2.4565518, 2080-2099, gfdl_cm3, Dec Average, Latvia, LVA
-3.1441555, 2080-2099, gfdl_esm2m, Jan Average, Latvia, LVA
-0.9557933, 2080-2099, gfdl_esm2m, Feb Average, Latvia, LVA
0.72684175, 2080-2099, gfdl_esm2m, Mar Average, Latvia, LVA
5.235918, 2080-2099, gfdl_esm2m, Apr Average, Latvia, LVA
11.574437, 2080-2099, gfdl_esm2m, May Average, Latvia, LVA
15.866665, 2080-2099, gfdl_esm2m, Jun Average, Latvia, LVA
17.340488, 2080-2099, gfdl_esm2m, Jul Average, Latvia, LVA
16.104145, 2080-2099, gfdl_esm2m, Aug Average, Latvia, LVA
11.615273, 2080-2099, gfdl_esm2m, Sep Average, Latvia, LVA
6.9262147, 2080-2099, gfdl_esm2m, Oct Average, Latvia, LVA
3.3722816, 2080-2099, gfdl_esm2m, Nov Average, Latvia, LVA
0.66249865, 2080-2099, gfdl_esm2m, Dec Average, Latvia, LVA
-5.6180625, 2080-2099, giss_e2_h, Jan Average, Latvia, LVA
-4.6596904, 2080-2099, giss_e2_h, Feb Average, Latvia, LVA
-1.0254009, 2080-2099, giss_e2_h, Mar Average, Latvia, LVA
6.76285, 2080-2099, giss_e2_h, Apr Average, Latvia, LVA
12.206885, 2080-2099, giss_e2_h, May Average, Latvia, LVA
17.189753, 2080-2099, giss_e2_h, Jun Average, Latvia, LVA
18.38076, 2080-2099, giss_e2_h, Jul Average, Latvia, LVA
16.627935, 2080-2099, giss_e2_h, Aug Average, Latvia, LVA
12.086036, 2080-2099, giss_e2_h, Sep Average, Latvia, LVA
6.242926, 2080-2099, giss_e2_h, Oct Average, Latvia, LVA
1.4448928, 2080-2099, giss_e2_h, Nov Average, Latvia, LVA
-4.03021, 2080-2099, giss_e2_h, Dec Average, Latvia, LVA
-6.8583846, 2080-2099, giss_e2_r, Jan Average, Latvia, LVA
-7.136326, 2080-2099, giss_e2_r, Feb Average, Latvia, LVA
-3.1205351, 2080-2099, giss_e2_r, Mar Average, Latvia, LVA
3.4964995, 2080-2099, giss_e2_r, Apr Average, Latvia, LVA
10.269372, 2080-2099, giss_e2_r, May Average, Latvia, LVA
15.753843, 2080-2099, giss_e2_r, Jun Average, Latvia, LVA
18.06399, 2080-2099, giss_e2_r, Jul Average, Latvia, LVA
17.169033, 2080-2099, giss_e2_r, Aug Average, Latvia, LVA
11.858004, 2080-2099, giss_e2_r, Sep Average, Latvia, LVA
6.8434467, 2080-2099, giss_e2_r, Oct Average, Latvia, LVA
2.1399982, 2080-2099, giss_e2_r, Nov Average, Latvia, LVA
-2.7786472, 2080-2099, giss_e2_r, Dec Average, Latvia, LVA
-3.6410568, 2080-2099, ipsl_cm5a_mr, Jan Average, Latvia, LVA
-3.444952, 2080-2099, ipsl_cm5a_mr, Feb Average, Latvia, LVA
0.7445729, 2080-2099, ipsl_cm5a_mr, Mar Average, Latvia, LVA
5.688288, 2080-2099, ipsl_cm5a_mr, Apr Average, Latvia, LVA
12.048942, 2080-2099, ipsl_cm5a_mr, May Average, Latvia, LVA
17.623768, 2080-2099, ipsl_cm5a_mr, Jun Average, Latvia, LVA
20.932266, 2080-2099, ipsl_cm5a_mr, Jul Average, Latvia, LVA
19.594933, 2080-2099, ipsl_cm5a_mr, Aug Average, Latvia, LVA
13.546983, 2080-2099, ipsl_cm5a_mr, Sep Average, Latvia, LVA
7.947576, 2080-2099, ipsl_cm5a_mr, Oct Average, Latvia, LVA
3.050556, 2080-2099, ipsl_cm5a_mr, Nov Average, Latvia, LVA
-0.8139806, 2080-2099, ipsl_cm5a_mr, Dec Average, Latvia, LVA
3.4123657, 2080-2099, miroc_esm, Jan Average, Latvia, LVA
3.5060637, 2080-2099, miroc_esm, Feb Average, Latvia, LVA
4.636066, 2080-2099, miroc_esm, Mar Average, Latvia, LVA
10.052701, 2080-2099, miroc_esm, Apr Average, Latvia, LVA
16.247633, 2080-2099, miroc_esm, May Average, Latvia, LVA
20.877993, 2080-2099, miroc_esm, Jun Average, Latvia, LVA
23.304113, 2080-2099, miroc_esm, Jul Average, Latvia, LVA
22.518469, 2080-2099, miroc_esm, Aug Average, Latvia, LVA
16.610746, 2080-2099, miroc_esm, Sep Average, Latvia, LVA
11.190287, 2080-2099, miroc_esm, Oct Average, Latvia, LVA
7.233669, 2080-2099, miroc_esm, Nov Average, Latvia, LVA
4.434343, 2080-2099, miroc_esm, Dec Average, Latvia, LVA
2.2617204, 2080-2099, miroc_esm_chem, Jan Average, Latvia, LVA
2.519569, 2080-2099, miroc_esm_chem, Feb Average, Latvia, LVA
4.994698, 2080-2099, miroc_esm_chem, Mar Average, Latvia, LVA
10.5125475, 2080-2099, miroc_esm_chem, Apr Average, Latvia, LVA
16.372784, 2080-2099, miroc_esm_chem, May Average, Latvia, LVA
21.026848, 2080-2099, miroc_esm_chem, Jun Average, Latvia, LVA
23.927803, 2080-2099, miroc_esm_chem, Jul Average, Latvia, LVA
22.020077, 2080-2099, miroc_esm_chem, Aug Average, Latvia, LVA
16.231863, 2080-2099, miroc_esm_chem, Sep Average, Latvia, LVA
11.312682, 2080-2099, miroc_esm_chem, Oct Average, Latvia, LVA
7.3010197, 2080-2099, miroc_esm_chem, Nov Average, Latvia, LVA
4.5250826, 2080-2099, miroc_esm_chem, Dec Average, Latvia, LVA
-4.63812, 2080-2099, miroc5, Jan Average, Latvia, LVA
-4.4215064, 2080-2099, miroc5, Feb Average, Latvia, LVA
-0.33653396, 2080-2099, miroc5, Mar Average, Latvia, LVA
8.809247, 2080-2099, miroc5, Apr Average, Latvia, LVA
17.757233, 2080-2099, miroc5, May Average, Latvia, LVA
22.911917, 2080-2099, miroc5, Jun Average, Latvia, LVA
26.746557, 2080-2099, miroc5, Jul Average, Latvia, LVA
24.314058, 2080-2099, miroc5, Aug Average, Latvia, LVA
16.717485, 2080-2099, miroc5, Sep Average, Latvia, LVA
10.0542345, 2080-2099, miroc5, Oct Average, Latvia, LVA
2.018121, 2080-2099, miroc5, Nov Average, Latvia, LVA
-2.1816099, 2080-2099, miroc5, Dec Average, Latvia, LVA
-1.8786876, 2080-2099, mri_cgcm3, Jan Average, Latvia, LVA
-1.3957995, 2080-2099, mri_cgcm3, Feb Average, Latvia, LVA
1.5441128, 2080-2099, mri_cgcm3, Mar Average, Latvia, LVA
5.1497035, 2080-2099, mri_cgcm3, Apr Average, Latvia, LVA
11.420581, 2080-2099, mri_cgcm3, May Average, Latvia, LVA
15.20875, 2080-2099, mri_cgcm3, Jun Average, Latvia, LVA
17.095442, 2080-2099, mri_cgcm3, Jul Average, Latvia, LVA
15.703755, 2080-2099, mri_cgcm3, Aug Average, Latvia, LVA
11.85293, 2080-2099, mri_cgcm3, Sep Average, Latvia, LVA
7.109536, 2080-2099, mri_cgcm3, Oct Average, Latvia, LVA
1.6225222, 2080-2099, mri_cgcm3, Nov Average, Latvia, LVA
-0.34902346, 2080-2099, mri_cgcm3, Dec Average, Latvia, LVA
-1.8967055, 2080-2099, noresm1_m, Jan Average, Latvia, LVA
0.17040618, 2080-2099, noresm1_m, Feb Average, Latvia, LVA
2.7352648, 2080-2099, noresm1_m, Mar Average, Latvia, LVA
7.852253, 2080-2099, noresm1_m, Apr Average, Latvia, LVA
14.229004, 2080-2099, noresm1_m, May Average, Latvia, LVA
18.423286, 2080-2099, noresm1_m, Jun Average, Latvia, LVA
19.459742, 2080-2099, noresm1_m, Jul Average, Latvia, LVA
17.728313, 2080-2099, noresm1_m, Aug Average, Latvia, LVA
13.867953, 2080-2099, noresm1_m, Sep Average, Latvia, LVA
8.854389, 2080-2099, noresm1_m, Oct Average, Latvia, LVA
5.171514, 2080-2099, noresm1_m, Nov Average, Latvia, LVA
0.96756285, 2080-2099, noresm1_m, Dec Average, Latvia, LVA
11.608396, 2080-2099, bcc_csm1_1, Jan Average, Lebanon, LBN
12.102304, 2080-2099, bcc_csm1_1, Feb Average, Lebanon, LBN
13.722145, 2080-2099, bcc_csm1_1, Mar Average, Lebanon, LBN
16.58768, 2080-2099, bcc_csm1_1, Apr Average, Lebanon, LBN
20.55777, 2080-2099, bcc_csm1_1, May Average, Lebanon, LBN
25.66221, 2080-2099, bcc_csm1_1, Jun Average, Lebanon, LBN
28.810833, 2080-2099, bcc_csm1_1, Jul Average, Lebanon, LBN
28.88294, 2080-2099, bcc_csm1_1, Aug Average, Lebanon, LBN
