Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
13.381478, 2080-2099, cesm1_cam5, Apr Average, Oman, OMN
8.438394, 2080-2099, cesm1_cam5, May Average, Oman, OMN
16.665071, 2080-2099, cesm1_cam5, Jun Average, Oman, OMN
45.056385, 2080-2099, cesm1_cam5, Jul Average, Oman, OMN
55.46866, 2080-2099, cesm1_cam5, Aug Average, Oman, OMN
53.042973, 2080-2099, cesm1_cam5, Sep Average, Oman, OMN
36.538254, 2080-2099, cesm1_cam5, Oct Average, Oman, OMN
15.326543, 2080-2099, cesm1_cam5, Nov Average, Oman, OMN
4.2659893, 2080-2099, cesm1_cam5, Dec Average, Oman, OMN
0.25376123, 2080-2099, csiro_mk3_6_0, Jan Average, Oman, OMN
0.53459114, 2080-2099, csiro_mk3_6_0, Feb Average, Oman, OMN
2.1733427, 2080-2099, csiro_mk3_6_0, Mar Average, Oman, OMN
3.852824, 2080-2099, csiro_mk3_6_0, Apr Average, Oman, OMN
5.2694945, 2080-2099, csiro_mk3_6_0, May Average, Oman, OMN
1.0011669, 2080-2099, csiro_mk3_6_0, Jun Average, Oman, OMN
0.111746594, 2080-2099, csiro_mk3_6_0, Jul Average, Oman, OMN
0.101417914, 2080-2099, csiro_mk3_6_0, Aug Average, Oman, OMN
0.11821745, 2080-2099, csiro_mk3_6_0, Sep Average, Oman, OMN
0.9383097, 2080-2099, csiro_mk3_6_0, Oct Average, Oman, OMN
5.5170345, 2080-2099, csiro_mk3_6_0, Nov Average, Oman, OMN
1.3740402, 2080-2099, csiro_mk3_6_0, Dec Average, Oman, OMN
8.021449, 2080-2099, fio_esm, Jan Average, Oman, OMN
2.678614, 2080-2099, fio_esm, Feb Average, Oman, OMN
0.4686488, 2080-2099, fio_esm, Mar Average, Oman, OMN
0.6909026, 2080-2099, fio_esm, Apr Average, Oman, OMN
2.5649195, 2080-2099, fio_esm, May Average, Oman, OMN
1.3433424, 2080-2099, fio_esm, Jun Average, Oman, OMN
16.287745, 2080-2099, fio_esm, Jul Average, Oman, OMN
37.2475, 2080-2099, fio_esm, Aug Average, Oman, OMN
8.399766, 2080-2099, fio_esm, Sep Average, Oman, OMN
7.2521515, 2080-2099, fio_esm, Oct Average, Oman, OMN
14.594279, 2080-2099, fio_esm, Nov Average, Oman, OMN
7.3010435, 2080-2099, fio_esm, Dec Average, Oman, OMN
0.42257416, 2080-2099, gfdl_cm3, Jan Average, Oman, OMN
0.6481821, 2080-2099, gfdl_cm3, Feb Average, Oman, OMN
2.9873583, 2080-2099, gfdl_cm3, Mar Average, Oman, OMN
1.7901937, 2080-2099, gfdl_cm3, Apr Average, Oman, OMN
3.1875796, 2080-2099, gfdl_cm3, May Average, Oman, OMN
2.6350012, 2080-2099, gfdl_cm3, Jun Average, Oman, OMN
4.3623686, 2080-2099, gfdl_cm3, Jul Average, Oman, OMN
11.733812, 2080-2099, gfdl_cm3, Aug Average, Oman, OMN
20.630999, 2080-2099, gfdl_cm3, Sep Average, Oman, OMN
56.27037, 2080-2099, gfdl_cm3, Oct Average, Oman, OMN
39.48051, 2080-2099, gfdl_cm3, Nov Average, Oman, OMN
5.276335, 2080-2099, gfdl_cm3, Dec Average, Oman, OMN
0.46528044, 2080-2099, gfdl_esm2m, Jan Average, Oman, OMN
0.0765335, 2080-2099, gfdl_esm2m, Feb Average, Oman, OMN
0.59823656, 2080-2099, gfdl_esm2m, Mar Average, Oman, OMN
1.2924812, 2080-2099, gfdl_esm2m, Apr Average, Oman, OMN
2.6615677, 2080-2099, gfdl_esm2m, May Average, Oman, OMN
0.62593746, 2080-2099, gfdl_esm2m, Jun Average, Oman, OMN
0.08361951, 2080-2099, gfdl_esm2m, Jul Average, Oman, OMN
0.26454735, 2080-2099, gfdl_esm2m, Aug Average, Oman, OMN
0.301348, 2080-2099, gfdl_esm2m, Sep Average, Oman, OMN
16.790398, 2080-2099, gfdl_esm2m, Oct Average, Oman, OMN
10.813822, 2080-2099, gfdl_esm2m, Nov Average, Oman, OMN
3.781323, 2080-2099, gfdl_esm2m, Dec Average, Oman, OMN
6.4500985, 2080-2099, giss_e2_h, Jan Average, Oman, OMN
7.4844007, 2080-2099, giss_e2_h, Feb Average, Oman, OMN
4.7790527, 2080-2099, giss_e2_h, Mar Average, Oman, OMN
3.2940063, 2080-2099, giss_e2_h, Apr Average, Oman, OMN
2.540146, 2080-2099, giss_e2_h, May Average, Oman, OMN
6.1889915, 2080-2099, giss_e2_h, Jun Average, Oman, OMN
11.291856, 2080-2099, giss_e2_h, Jul Average, Oman, OMN
13.834452, 2080-2099, giss_e2_h, Aug Average, Oman, OMN
10.5050125, 2080-2099, giss_e2_h, Sep Average, Oman, OMN
6.0085273, 2080-2099, giss_e2_h, Oct Average, Oman, OMN
11.252443, 2080-2099, giss_e2_h, Nov Average, Oman, OMN
8.146312, 2080-2099, giss_e2_h, Dec Average, Oman, OMN
5.2704, 2080-2099, giss_e2_r, Jan Average, Oman, OMN
4.4016647, 2080-2099, giss_e2_r, Feb Average, Oman, OMN
5.336995, 2080-2099, giss_e2_r, Mar Average, Oman, OMN
2.194156, 2080-2099, giss_e2_r, Apr Average, Oman, OMN
2.032716, 2080-2099, giss_e2_r, May Average, Oman, OMN
2.7782624, 2080-2099, giss_e2_r, Jun Average, Oman, OMN
6.0752554, 2080-2099, giss_e2_r, Jul Average, Oman, OMN
10.477733, 2080-2099, giss_e2_r, Aug Average, Oman, OMN
14.584243, 2080-2099, giss_e2_r, Sep Average, Oman, OMN
14.627864, 2080-2099, giss_e2_r, Oct Average, Oman, OMN
9.595406, 2080-2099, giss_e2_r, Nov Average, Oman, OMN
5.4002175, 2080-2099, giss_e2_r, Dec Average, Oman, OMN
0.8479689, 2080-2099, ipsl_cm5a_mr, Jan Average, Oman, OMN
0.2940028, 2080-2099, ipsl_cm5a_mr, Feb Average, Oman, OMN
0.5253559, 2080-2099, ipsl_cm5a_mr, Mar Average, Oman, OMN
0.6934606, 2080-2099, ipsl_cm5a_mr, Apr Average, Oman, OMN
2.5716848, 2080-2099, ipsl_cm5a_mr, May Average, Oman, OMN
4.061136, 2080-2099, ipsl_cm5a_mr, Jun Average, Oman, OMN
2.9352906, 2080-2099, ipsl_cm5a_mr, Jul Average, Oman, OMN
4.158501, 2080-2099, ipsl_cm5a_mr, Aug Average, Oman, OMN
10.633294, 2080-2099, ipsl_cm5a_mr, Sep Average, Oman, OMN
4.2609706, 2080-2099, ipsl_cm5a_mr, Oct Average, Oman, OMN
20.231041, 2080-2099, ipsl_cm5a_mr, Nov Average, Oman, OMN
2.8682995, 2080-2099, ipsl_cm5a_mr, Dec Average, Oman, OMN
6.66595, 2080-2099, miroc_esm, Jan Average, Oman, OMN
0.8847593, 2080-2099, miroc_esm, Feb Average, Oman, OMN
0.49191096, 2080-2099, miroc_esm, Mar Average, Oman, OMN
3.1840498, 2080-2099, miroc_esm, Apr Average, Oman, OMN
4.4142547, 2080-2099, miroc_esm, May Average, Oman, OMN
24.11877, 2080-2099, miroc_esm, Jun Average, Oman, OMN
38.64828, 2080-2099, miroc_esm, Jul Average, Oman, OMN
47.88466, 2080-2099, miroc_esm, Aug Average, Oman, OMN
37.37689, 2080-2099, miroc_esm, Sep Average, Oman, OMN
37.46913, 2080-2099, miroc_esm, Oct Average, Oman, OMN
38.14738, 2080-2099, miroc_esm, Nov Average, Oman, OMN
23.925552, 2080-2099, miroc_esm, Dec Average, Oman, OMN
6.661716, 2080-2099, miroc_esm_chem, Jan Average, Oman, OMN
0.40676573, 2080-2099, miroc_esm_chem, Feb Average, Oman, OMN
1.1784595, 2080-2099, miroc_esm_chem, Mar Average, Oman, OMN
2.5672243, 2080-2099, miroc_esm_chem, Apr Average, Oman, OMN
7.366035, 2080-2099, miroc_esm_chem, May Average, Oman, OMN
25.287725, 2080-2099, miroc_esm_chem, Jun Average, Oman, OMN
33.461624, 2080-2099, miroc_esm_chem, Jul Average, Oman, OMN
40.331554, 2080-2099, miroc_esm_chem, Aug Average, Oman, OMN
41.012905, 2080-2099, miroc_esm_chem, Sep Average, Oman, OMN
41.039177, 2080-2099, miroc_esm_chem, Oct Average, Oman, OMN
44.222816, 2080-2099, miroc_esm_chem, Nov Average, Oman, OMN
29.755142, 2080-2099, miroc_esm_chem, Dec Average, Oman, OMN
5.0809407, 2080-2099, miroc5, Jan Average, Oman, OMN
7.836348, 2080-2099, miroc5, Feb Average, Oman, OMN
27.200705, 2080-2099, miroc5, Mar Average, Oman, OMN
28.21012, 2080-2099, miroc5, Apr Average, Oman, OMN
29.088814, 2080-2099, miroc5, May Average, Oman, OMN
27.799774, 2080-2099, miroc5, Jun Average, Oman, OMN
15.62526, 2080-2099, miroc5, Jul Average, Oman, OMN
4.244345, 2080-2099, miroc5, Aug Average, Oman, OMN
3.0807576, 2080-2099, miroc5, Sep Average, Oman, OMN
13.219785, 2080-2099, miroc5, Oct Average, Oman, OMN
10.644552, 2080-2099, miroc5, Nov Average, Oman, OMN
3.662187, 2080-2099, miroc5, Dec Average, Oman, OMN
0.5031437, 2080-2099, mri_cgcm3, Jan Average, Oman, OMN
2.0048609, 2080-2099, mri_cgcm3, Feb Average, Oman, OMN
1.7977134, 2080-2099, mri_cgcm3, Mar Average, Oman, OMN
3.9297748, 2080-2099, mri_cgcm3, Apr Average, Oman, OMN
4.794208, 2080-2099, mri_cgcm3, May Average, Oman, OMN
0.38696465, 2080-2099, mri_cgcm3, Jun Average, Oman, OMN
0.010851997, 2080-2099, mri_cgcm3, Jul Average, Oman, OMN
0.03074781, 2080-2099, mri_cgcm3, Aug Average, Oman, OMN
2.70258, 2080-2099, mri_cgcm3, Sep Average, Oman, OMN
11.789684, 2080-2099, mri_cgcm3, Oct Average, Oman, OMN
3.7350075, 2080-2099, mri_cgcm3, Nov Average, Oman, OMN
1.8323483, 2080-2099, mri_cgcm3, Dec Average, Oman, OMN
9.49577, 2080-2099, noresm1_m, Jan Average, Oman, OMN
1.4547821, 2080-2099, noresm1_m, Feb Average, Oman, OMN
1.3382524, 2080-2099, noresm1_m, Mar Average, Oman, OMN
2.1638904, 2080-2099, noresm1_m, Apr Average, Oman, OMN
5.6734037, 2080-2099, noresm1_m, May Average, Oman, OMN
11.906481, 2080-2099, noresm1_m, Jun Average, Oman, OMN
42.58461, 2080-2099, noresm1_m, Jul Average, Oman, OMN
48.63445, 2080-2099, noresm1_m, Aug Average, Oman, OMN
28.505846, 2080-2099, noresm1_m, Sep Average, Oman, OMN
14.5278015, 2080-2099, noresm1_m, Oct Average, Oman, OMN
10.626288, 2080-2099, noresm1_m, Nov Average, Oman, OMN
7.1818323, 2080-2099, noresm1_m, Dec Average, Oman, OMN
17.530556, 2080-2099, bcc_csm1_1, Jan Average, Pakistan, PAK
17.642399, 2080-2099, bcc_csm1_1, Feb Average, Pakistan, PAK
16.85197, 2080-2099, bcc_csm1_1, Mar Average, Pakistan, PAK
9.57091, 2080-2099, bcc_csm1_1, Apr Average, Pakistan, PAK
10.38457, 2080-2099, bcc_csm1_1, May Average, Pakistan, PAK
10.106336, 2080-2099, bcc_csm1_1, Jun Average, Pakistan, PAK
10.308983, 2080-2099, bcc_csm1_1, Jul Average, Pakistan, PAK
9.623626, 2080-2099, bcc_csm1_1, Aug Average, Pakistan, PAK
8.402809, 2080-2099, bcc_csm1_1, Sep Average, Pakistan, PAK
11.81609, 2080-2099, bcc_csm1_1, Oct Average, Pakistan, PAK
20.298685, 2080-2099, bcc_csm1_1, Nov Average, Pakistan, PAK
28.025301, 2080-2099, bcc_csm1_1, Dec Average, Pakistan, PAK
20.890577, 2080-2099, bcc_csm1_1_m, Jan Average, Pakistan, PAK
11.041579, 2080-2099, bcc_csm1_1_m, Feb Average, Pakistan, PAK
9.115743, 2080-2099, bcc_csm1_1_m, Mar Average, Pakistan, PAK
9.121833, 2080-2099, bcc_csm1_1_m, Apr Average, Pakistan, PAK
12.963202, 2080-2099, bcc_csm1_1_m, May Average, Pakistan, PAK
32.43025, 2080-2099, bcc_csm1_1_m, Jun Average, Pakistan, PAK
51.894707, 2080-2099, bcc_csm1_1_m, Jul Average, Pakistan, PAK
62.93431, 2080-2099, bcc_csm1_1_m, Aug Average, Pakistan, PAK
46.897614, 2080-2099, bcc_csm1_1_m, Sep Average, Pakistan, PAK
31.750938, 2080-2099, bcc_csm1_1_m, Oct Average, Pakistan, PAK
20.886814, 2080-2099, bcc_csm1_1_m, Nov Average, Pakistan, PAK
17.919773, 2080-2099, bcc_csm1_1_m, Dec Average, Pakistan, PAK
14.769685, 2080-2099, ccsm4, Jan Average, Pakistan, PAK
15.071001, 2080-2099, ccsm4, Feb Average, Pakistan, PAK
20.681883, 2080-2099, ccsm4, Mar Average, Pakistan, PAK
28.550373, 2080-2099, ccsm4, Apr Average, Pakistan, PAK
17.908628, 2080-2099, ccsm4, May Average, Pakistan, PAK
32.722435, 2080-2099, ccsm4, Jun Average, Pakistan, PAK
85.25801, 2080-2099, ccsm4, Jul Average, Pakistan, PAK
85.34282, 2080-2099, ccsm4, Aug Average, Pakistan, PAK
89.8801, 2080-2099, ccsm4, Sep Average, Pakistan, PAK
25.110615, 2080-2099, ccsm4, Oct Average, Pakistan, PAK
22.214361, 2080-2099, ccsm4, Nov Average, Pakistan, PAK
18.253302, 2080-2099, ccsm4, Dec Average, Pakistan, PAK
14.101648, 2080-2099, cesm1_cam5, Jan Average, Pakistan, PAK
14.881019, 2080-2099, cesm1_cam5, Feb Average, Pakistan, PAK
26.286526, 2080-2099, cesm1_cam5, Mar Average, Pakistan, PAK
35.65726, 2080-2099, cesm1_cam5, Apr Average, Pakistan, PAK
51.28507, 2080-2099, cesm1_cam5, May Average, Pakistan, PAK
37.694405, 2080-2099, cesm1_cam5, Jun Average, Pakistan, PAK
75.946, 2080-2099, cesm1_cam5, Jul Average, Pakistan, PAK
83.220024, 2080-2099, cesm1_cam5, Aug Average, Pakistan, PAK
68.91722, 2080-2099, cesm1_cam5, Sep Average, Pakistan, PAK
19.797745, 2080-2099, cesm1_cam5, Oct Average, Pakistan, PAK
17.886312, 2080-2099, cesm1_cam5, Nov Average, Pakistan, PAK
13.310244, 2080-2099, cesm1_cam5, Dec Average, Pakistan, PAK
2.8200636, 2080-2099, csiro_mk3_6_0, Jan Average, Pakistan, PAK
4.914282, 2080-2099, csiro_mk3_6_0, Feb Average, Pakistan, PAK
9.821889, 2080-2099, csiro_mk3_6_0, Mar Average, Pakistan, PAK
11.3917, 2080-2099, csiro_mk3_6_0, Apr Average, Pakistan, PAK
7.7856326, 2080-2099, csiro_mk3_6_0, May Average, Pakistan, PAK
5.625232, 2080-2099, csiro_mk3_6_0, Jun Average, Pakistan, PAK
2.6980126, 2080-2099, csiro_mk3_6_0, Jul Average, Pakistan, PAK
2.9828324, 2080-2099, csiro_mk3_6_0, Aug Average, Pakistan, PAK
4.3620005, 2080-2099, csiro_mk3_6_0, Sep Average, Pakistan, PAK
6.963193, 2080-2099, csiro_mk3_6_0, Oct Average, Pakistan, PAK
12.324582, 2080-2099, csiro_mk3_6_0, Nov Average, Pakistan, PAK
5.033363, 2080-2099, csiro_mk3_6_0, Dec Average, Pakistan, PAK
32.30215, 2080-2099, fio_esm, Jan Average, Pakistan, PAK
20.958168, 2080-2099, fio_esm, Feb Average, Pakistan, PAK
14.240673, 2080-2099, fio_esm, Mar Average, Pakistan, PAK
16.524628, 2080-2099, fio_esm, Apr Average, Pakistan, PAK
16.347034, 2080-2099, fio_esm, May Average, Pakistan, PAK
11.365641, 2080-2099, fio_esm, Jun Average, Pakistan, PAK
33.337505, 2080-2099, fio_esm, Jul Average, Pakistan, PAK
65.97442, 2080-2099, fio_esm, Aug Average, Pakistan, PAK
46.70347, 2080-2099, fio_esm, Sep Average, Pakistan, PAK
23.344488, 2080-2099, fio_esm, Oct Average, Pakistan, PAK
32.05556, 2080-2099, fio_esm, Nov Average, Pakistan, PAK
30.1885, 2080-2099, fio_esm, Dec Average, Pakistan, PAK
12.693036, 2080-2099, gfdl_cm3, Jan Average, Pakistan, PAK
18.486792, 2080-2099, gfdl_cm3, Feb Average, Pakistan, PAK
29.567764, 2080-2099, gfdl_cm3, Mar Average, Pakistan, PAK
24.043427, 2080-2099, gfdl_cm3, Apr Average, Pakistan, PAK
22.461458, 2080-2099, gfdl_cm3, May Average, Pakistan, PAK
16.417633, 2080-2099, gfdl_cm3, Jun Average, Pakistan, PAK
36.54665, 2080-2099, gfdl_cm3, Jul Average, Pakistan, PAK
62.954594, 2080-2099, gfdl_cm3, Aug Average, Pakistan, PAK
56.39126, 2080-2099, gfdl_cm3, Sep Average, Pakistan, PAK
35.11711, 2080-2099, gfdl_cm3, Oct Average, Pakistan, PAK
25.30644, 2080-2099, gfdl_cm3, Nov Average, Pakistan, PAK
19.550772, 2080-2099, gfdl_cm3, Dec Average, Pakistan, PAK
10.009384, 2080-2099, gfdl_esm2m, Jan Average, Pakistan, PAK
6.6576505, 2080-2099, gfdl_esm2m, Feb Average, Pakistan, PAK
11.49685, 2080-2099, gfdl_esm2m, Mar Average, Pakistan, PAK
13.230033, 2080-2099, gfdl_esm2m, Apr Average, Pakistan, PAK
8.869203, 2080-2099, gfdl_esm2m, May Average, Pakistan, PAK
4.7628894, 2080-2099, gfdl_esm2m, Jun Average, Pakistan, PAK
16.02105, 2080-2099, gfdl_esm2m, Jul Average, Pakistan, PAK
17.834217, 2080-2099, gfdl_esm2m, Aug Average, Pakistan, PAK
21.883646, 2080-2099, gfdl_esm2m, Sep Average, Pakistan, PAK
28.52689, 2080-2099, gfdl_esm2m, Oct Average, Pakistan, PAK
24.870214, 2080-2099, gfdl_esm2m, Nov Average, Pakistan, PAK
14.727693, 2080-2099, gfdl_esm2m, Dec Average, Pakistan, PAK
20.369675, 2080-2099, giss_e2_h, Jan Average, Pakistan, PAK
24.292929, 2080-2099, giss_e2_h, Feb Average, Pakistan, PAK
32.23577, 2080-2099, giss_e2_h, Mar Average, Pakistan, PAK
30.927423, 2080-2099, giss_e2_h, Apr Average, Pakistan, PAK
25.533775, 2080-2099, giss_e2_h, May Average, Pakistan, PAK
22.601694, 2080-2099, giss_e2_h, Jun Average, Pakistan, PAK
18.958084, 2080-2099, giss_e2_h, Jul Average, Pakistan, PAK
18.96276, 2080-2099, giss_e2_h, Aug Average, Pakistan, PAK
10.176482, 2080-2099, giss_e2_h, Sep Average, Pakistan, PAK
13.905937, 2080-2099, giss_e2_h, Oct Average, Pakistan, PAK
15.057003, 2080-2099, giss_e2_h, Nov Average, Pakistan, PAK
21.714186, 2080-2099, giss_e2_h, Dec Average, Pakistan, PAK
23.153593, 2080-2099, giss_e2_r, Jan Average, Pakistan, PAK
29.870281, 2080-2099, giss_e2_r, Feb Average, Pakistan, PAK
33.724255, 2080-2099, giss_e2_r, Mar Average, Pakistan, PAK
24.757334, 2080-2099, giss_e2_r, Apr Average, Pakistan, PAK
25.583855, 2080-2099, giss_e2_r, May Average, Pakistan, PAK
17.612577, 2080-2099, giss_e2_r, Jun Average, Pakistan, PAK
18.431023, 2080-2099, giss_e2_r, Jul Average, Pakistan, PAK
18.464582, 2080-2099, giss_e2_r, Aug Average, Pakistan, PAK
14.002183, 2080-2099, giss_e2_r, Sep Average, Pakistan, PAK
16.691568, 2080-2099, giss_e2_r, Oct Average, Pakistan, PAK
24.537964, 2080-2099, giss_e2_r, Nov Average, Pakistan, PAK
28.066511, 2080-2099, giss_e2_r, Dec Average, Pakistan, PAK
15.039878, 2080-2099, ipsl_cm5a_mr, Jan Average, Pakistan, PAK
13.415348, 2080-2099, ipsl_cm5a_mr, Feb Average, Pakistan, PAK
15.398751, 2080-2099, ipsl_cm5a_mr, Mar Average, Pakistan, PAK
11.460341, 2080-2099, ipsl_cm5a_mr, Apr Average, Pakistan, PAK
6.9801893, 2080-2099, ipsl_cm5a_mr, May Average, Pakistan, PAK
9.616556, 2080-2099, ipsl_cm5a_mr, Jun Average, Pakistan, PAK
6.8641515, 2080-2099, ipsl_cm5a_mr, Jul Average, Pakistan, PAK
7.2768745, 2080-2099, ipsl_cm5a_mr, Aug Average, Pakistan, PAK
10.759761, 2080-2099, ipsl_cm5a_mr, Sep Average, Pakistan, PAK
5.651099, 2080-2099, ipsl_cm5a_mr, Oct Average, Pakistan, PAK
11.569509, 2080-2099, ipsl_cm5a_mr, Nov Average, Pakistan, PAK
22.5058, 2080-2099, ipsl_cm5a_mr, Dec Average, Pakistan, PAK
22.562304, 2080-2099, miroc_esm, Jan Average, Pakistan, PAK
19.058655, 2080-2099, miroc_esm, Feb Average, Pakistan, PAK
21.969576, 2080-2099, miroc_esm, Mar Average, Pakistan, PAK
36.034275, 2080-2099, miroc_esm, Apr Average, Pakistan, PAK
34.19571, 2080-2099, miroc_esm, May Average, Pakistan, PAK
70.19652, 2080-2099, miroc_esm, Jun Average, Pakistan, PAK
107.90383, 2080-2099, miroc_esm, Jul Average, Pakistan, PAK
134.25676, 2080-2099, miroc_esm, Aug Average, Pakistan, PAK
62.593258, 2080-2099, miroc_esm, Sep Average, Pakistan, PAK
42.692482, 2080-2099, miroc_esm, Oct Average, Pakistan, PAK
21.588312, 2080-2099, miroc_esm, Nov Average, Pakistan, PAK
27.456648, 2080-2099, miroc_esm, Dec Average, Pakistan, PAK
13.848623, 2080-2099, miroc_esm_chem, Jan Average, Pakistan, PAK
13.373541, 2080-2099, miroc_esm_chem, Feb Average, Pakistan, PAK
17.517405, 2080-2099, miroc_esm_chem, Mar Average, Pakistan, PAK
28.563845, 2080-2099, miroc_esm_chem, Apr Average, Pakistan, PAK
37.09757, 2080-2099, miroc_esm_chem, May Average, Pakistan, PAK
80.126915, 2080-2099, miroc_esm_chem, Jun Average, Pakistan, PAK
120.97449, 2080-2099, miroc_esm_chem, Jul Average, Pakistan, PAK
104.091644, 2080-2099, miroc_esm_chem, Aug Average, Pakistan, PAK
57.850876, 2080-2099, miroc_esm_chem, Sep Average, Pakistan, PAK
38.52929, 2080-2099, miroc_esm_chem, Oct Average, Pakistan, PAK
19.161268, 2080-2099, miroc_esm_chem, Nov Average, Pakistan, PAK
18.81785, 2080-2099, miroc_esm_chem, Dec Average, Pakistan, PAK
30.711885, 2080-2099, miroc5, Jan Average, Pakistan, PAK
33.361668, 2080-2099, miroc5, Feb Average, Pakistan, PAK
61.019726, 2080-2099, miroc5, Mar Average, Pakistan, PAK
52.84946, 2080-2099, miroc5, Apr Average, Pakistan, PAK
26.795942, 2080-2099, miroc5, May Average, Pakistan, PAK
32.89811, 2080-2099, miroc5, Jun Average, Pakistan, PAK
30.743633, 2080-2099, miroc5, Jul Average, Pakistan, PAK
23.490307, 2080-2099, miroc5, Aug Average, Pakistan, PAK
33.275898, 2080-2099, miroc5, Sep Average, Pakistan, PAK
28.386791, 2080-2099, miroc5, Oct Average, Pakistan, PAK
12.463254, 2080-2099, miroc5, Nov Average, Pakistan, PAK
15.857057, 2080-2099, miroc5, Dec Average, Pakistan, PAK
12.114881, 2080-2099, mri_cgcm3, Jan Average, Pakistan, PAK
16.54908, 2080-2099, mri_cgcm3, Feb Average, Pakistan, PAK
26.628656, 2080-2099, mri_cgcm3, Mar Average, Pakistan, PAK
24.678425, 2080-2099, mri_cgcm3, Apr Average, Pakistan, PAK
26.208117, 2080-2099, mri_cgcm3, May Average, Pakistan, PAK
17.230932, 2080-2099, mri_cgcm3, Jun Average, Pakistan, PAK
6.855253, 2080-2099, mri_cgcm3, Jul Average, Pakistan, PAK
10.129972, 2080-2099, mri_cgcm3, Aug Average, Pakistan, PAK
14.19604, 2080-2099, mri_cgcm3, Sep Average, Pakistan, PAK
30.852566, 2080-2099, mri_cgcm3, Oct Average, Pakistan, PAK
25.07401, 2080-2099, mri_cgcm3, Nov Average, Pakistan, PAK
24.882572, 2080-2099, mri_cgcm3, Dec Average, Pakistan, PAK
20.376772, 2080-2099, noresm1_m, Jan Average, Pakistan, PAK
19.422564, 2080-2099, noresm1_m, Feb Average, Pakistan, PAK
20.976973, 2080-2099, noresm1_m, Mar Average, Pakistan, PAK
19.093737, 2080-2099, noresm1_m, Apr Average, Pakistan, PAK
28.538347, 2080-2099, noresm1_m, May Average, Pakistan, PAK
24.45137, 2080-2099, noresm1_m, Jun Average, Pakistan, PAK
67.56225, 2080-2099, noresm1_m, Jul Average, Pakistan, PAK
88.55932, 2080-2099, noresm1_m, Aug Average, Pakistan, PAK
67.99879, 2080-2099, noresm1_m, Sep Average, Pakistan, PAK
20.156864, 2080-2099, noresm1_m, Oct Average, Pakistan, PAK
21.393269, 2080-2099, noresm1_m, Nov Average, Pakistan, PAK
18.169529, 2080-2099, noresm1_m, Dec Average, Pakistan, PAK
141.15164, 2080-2099, bcc_csm1_1, Jan Average, Palau, PLW
120.04349, 2080-2099, bcc_csm1_1, Feb Average, Palau, PLW
105.80988, 2080-2099, bcc_csm1_1, Mar Average, Palau, PLW
