Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
12.124598, 2080-2099, csiro_mk3_6_0, Mar Average, Laos, LAO
33.568962, 2080-2099, csiro_mk3_6_0, Apr Average, Laos, LAO
201.85619, 2080-2099, csiro_mk3_6_0, May Average, Laos, LAO
385.58408, 2080-2099, csiro_mk3_6_0, Jun Average, Laos, LAO
272.4614, 2080-2099, csiro_mk3_6_0, Jul Average, Laos, LAO
333.45792, 2080-2099, csiro_mk3_6_0, Aug Average, Laos, LAO
206.39388, 2080-2099, csiro_mk3_6_0, Sep Average, Laos, LAO
76.96336, 2080-2099, csiro_mk3_6_0, Oct Average, Laos, LAO
9.0759945, 2080-2099, csiro_mk3_6_0, Nov Average, Laos, LAO
4.581931, 2080-2099, csiro_mk3_6_0, Dec Average, Laos, LAO
13.152925, 2080-2099, fio_esm, Jan Average, Laos, LAO
10.68603, 2080-2099, fio_esm, Feb Average, Laos, LAO
24.91516, 2080-2099, fio_esm, Mar Average, Laos, LAO
47.09119, 2080-2099, fio_esm, Apr Average, Laos, LAO
71.91263, 2080-2099, fio_esm, May Average, Laos, LAO
161.54317, 2080-2099, fio_esm, Jun Average, Laos, LAO
198.49232, 2080-2099, fio_esm, Jul Average, Laos, LAO
262.74786, 2080-2099, fio_esm, Aug Average, Laos, LAO
184.61638, 2080-2099, fio_esm, Sep Average, Laos, LAO
71.730965, 2080-2099, fio_esm, Oct Average, Laos, LAO
18.132343, 2080-2099, fio_esm, Nov Average, Laos, LAO
14.852009, 2080-2099, fio_esm, Dec Average, Laos, LAO
9.577595, 2080-2099, gfdl_cm3, Jan Average, Laos, LAO
9.036317, 2080-2099, gfdl_cm3, Feb Average, Laos, LAO
9.482694, 2080-2099, gfdl_cm3, Mar Average, Laos, LAO
42.949444, 2080-2099, gfdl_cm3, Apr Average, Laos, LAO
150.33984, 2080-2099, gfdl_cm3, May Average, Laos, LAO
282.22296, 2080-2099, gfdl_cm3, Jun Average, Laos, LAO
343.03088, 2080-2099, gfdl_cm3, Jul Average, Laos, LAO
385.2628, 2080-2099, gfdl_cm3, Aug Average, Laos, LAO
210.91617, 2080-2099, gfdl_cm3, Sep Average, Laos, LAO
58.876465, 2080-2099, gfdl_cm3, Oct Average, Laos, LAO
32.9469, 2080-2099, gfdl_cm3, Nov Average, Laos, LAO
20.700481, 2080-2099, gfdl_cm3, Dec Average, Laos, LAO
6.9510694, 2080-2099, gfdl_esm2m, Jan Average, Laos, LAO
3.4334605, 2080-2099, gfdl_esm2m, Feb Average, Laos, LAO
6.832743, 2080-2099, gfdl_esm2m, Mar Average, Laos, LAO
30.145142, 2080-2099, gfdl_esm2m, Apr Average, Laos, LAO
160.4315, 2080-2099, gfdl_esm2m, May Average, Laos, LAO
298.0439, 2080-2099, gfdl_esm2m, Jun Average, Laos, LAO
348.05353, 2080-2099, gfdl_esm2m, Jul Average, Laos, LAO
349.59988, 2080-2099, gfdl_esm2m, Aug Average, Laos, LAO
191.55937, 2080-2099, gfdl_esm2m, Sep Average, Laos, LAO
86.15836, 2080-2099, gfdl_esm2m, Oct Average, Laos, LAO
14.339397, 2080-2099, gfdl_esm2m, Nov Average, Laos, LAO
7.4999733, 2080-2099, gfdl_esm2m, Dec Average, Laos, LAO
25.701777, 2080-2099, giss_e2_h, Jan Average, Laos, LAO
26.52847, 2080-2099, giss_e2_h, Feb Average, Laos, LAO
42.41736, 2080-2099, giss_e2_h, Mar Average, Laos, LAO
71.73271, 2080-2099, giss_e2_h, Apr Average, Laos, LAO
128.83177, 2080-2099, giss_e2_h, May Average, Laos, LAO
154.11006, 2080-2099, giss_e2_h, Jun Average, Laos, LAO
136.72606, 2080-2099, giss_e2_h, Jul Average, Laos, LAO
168.3469, 2080-2099, giss_e2_h, Aug Average, Laos, LAO
232.04785, 2080-2099, giss_e2_h, Sep Average, Laos, LAO
121.523926, 2080-2099, giss_e2_h, Oct Average, Laos, LAO
44.885876, 2080-2099, giss_e2_h, Nov Average, Laos, LAO
27.105888, 2080-2099, giss_e2_h, Dec Average, Laos, LAO
21.489866, 2080-2099, giss_e2_r, Jan Average, Laos, LAO
30.07163, 2080-2099, giss_e2_r, Feb Average, Laos, LAO
34.79715, 2080-2099, giss_e2_r, Mar Average, Laos, LAO
72.515175, 2080-2099, giss_e2_r, Apr Average, Laos, LAO
143.66855, 2080-2099, giss_e2_r, May Average, Laos, LAO
239.68991, 2080-2099, giss_e2_r, Jun Average, Laos, LAO
218.1208, 2080-2099, giss_e2_r, Jul Average, Laos, LAO
234.41624, 2080-2099, giss_e2_r, Aug Average, Laos, LAO
217.18416, 2080-2099, giss_e2_r, Sep Average, Laos, LAO
104.45006, 2080-2099, giss_e2_r, Oct Average, Laos, LAO
46.047455, 2080-2099, giss_e2_r, Nov Average, Laos, LAO
28.78044, 2080-2099, giss_e2_r, Dec Average, Laos, LAO
7.089974, 2080-2099, ipsl_cm5a_mr, Jan Average, Laos, LAO
10.554527, 2080-2099, ipsl_cm5a_mr, Feb Average, Laos, LAO
15.622318, 2080-2099, ipsl_cm5a_mr, Mar Average, Laos, LAO
40.110752, 2080-2099, ipsl_cm5a_mr, Apr Average, Laos, LAO
138.18073, 2080-2099, ipsl_cm5a_mr, May Average, Laos, LAO
185.38939, 2080-2099, ipsl_cm5a_mr, Jun Average, Laos, LAO
253.7244, 2080-2099, ipsl_cm5a_mr, Jul Average, Laos, LAO
313.66696, 2080-2099, ipsl_cm5a_mr, Aug Average, Laos, LAO
176.18192, 2080-2099, ipsl_cm5a_mr, Sep Average, Laos, LAO
78.62474, 2080-2099, ipsl_cm5a_mr, Oct Average, Laos, LAO
38.68453, 2080-2099, ipsl_cm5a_mr, Nov Average, Laos, LAO
16.815823, 2080-2099, ipsl_cm5a_mr, Dec Average, Laos, LAO
11.542145, 2080-2099, miroc_esm, Jan Average, Laos, LAO
9.489193, 2080-2099, miroc_esm, Feb Average, Laos, LAO
10.182748, 2080-2099, miroc_esm, Mar Average, Laos, LAO
49.84642, 2080-2099, miroc_esm, Apr Average, Laos, LAO
156.52191, 2080-2099, miroc_esm, May Average, Laos, LAO
137.51077, 2080-2099, miroc_esm, Jun Average, Laos, LAO
245.99194, 2080-2099, miroc_esm, Jul Average, Laos, LAO
184.6519, 2080-2099, miroc_esm, Aug Average, Laos, LAO
132.39494, 2080-2099, miroc_esm, Sep Average, Laos, LAO
87.44678, 2080-2099, miroc_esm, Oct Average, Laos, LAO
40.280556, 2080-2099, miroc_esm, Nov Average, Laos, LAO
23.274426, 2080-2099, miroc_esm, Dec Average, Laos, LAO
16.489788, 2080-2099, miroc_esm_chem, Jan Average, Laos, LAO
11.692984, 2080-2099, miroc_esm_chem, Feb Average, Laos, LAO
9.470295, 2080-2099, miroc_esm_chem, Mar Average, Laos, LAO
43.810516, 2080-2099, miroc_esm_chem, Apr Average, Laos, LAO
161.73375, 2080-2099, miroc_esm_chem, May Average, Laos, LAO
145.78316, 2080-2099, miroc_esm_chem, Jun Average, Laos, LAO
247.468, 2080-2099, miroc_esm_chem, Jul Average, Laos, LAO
179.30675, 2080-2099, miroc_esm_chem, Aug Average, Laos, LAO
128.84697, 2080-2099, miroc_esm_chem, Sep Average, Laos, LAO
77.330666, 2080-2099, miroc_esm_chem, Oct Average, Laos, LAO
39.52694, 2080-2099, miroc_esm_chem, Nov Average, Laos, LAO
19.979101, 2080-2099, miroc_esm_chem, Dec Average, Laos, LAO
13.593499, 2080-2099, miroc5, Jan Average, Laos, LAO
26.066671, 2080-2099, miroc5, Feb Average, Laos, LAO
59.511253, 2080-2099, miroc5, Mar Average, Laos, LAO
169.51088, 2080-2099, miroc5, Apr Average, Laos, LAO
246.10484, 2080-2099, miroc5, May Average, Laos, LAO
204.21674, 2080-2099, miroc5, Jun Average, Laos, LAO
350.10165, 2080-2099, miroc5, Jul Average, Laos, LAO
427.20074, 2080-2099, miroc5, Aug Average, Laos, LAO
291.8349, 2080-2099, miroc5, Sep Average, Laos, LAO
146.63106, 2080-2099, miroc5, Oct Average, Laos, LAO
38.255554, 2080-2099, miroc5, Nov Average, Laos, LAO
14.084393, 2080-2099, miroc5, Dec Average, Laos, LAO
5.7552447, 2080-2099, mri_cgcm3, Jan Average, Laos, LAO
9.389294, 2080-2099, mri_cgcm3, Feb Average, Laos, LAO
13.996044, 2080-2099, mri_cgcm3, Mar Average, Laos, LAO
42.95324, 2080-2099, mri_cgcm3, Apr Average, Laos, LAO
105.90593, 2080-2099, mri_cgcm3, May Average, Laos, LAO
258.63693, 2080-2099, mri_cgcm3, Jun Average, Laos, LAO
370.25284, 2080-2099, mri_cgcm3, Jul Average, Laos, LAO
338.57693, 2080-2099, mri_cgcm3, Aug Average, Laos, LAO
182.62807, 2080-2099, mri_cgcm3, Sep Average, Laos, LAO
60.316307, 2080-2099, mri_cgcm3, Oct Average, Laos, LAO
19.79033, 2080-2099, mri_cgcm3, Nov Average, Laos, LAO
10.806552, 2080-2099, mri_cgcm3, Dec Average, Laos, LAO
17.705336, 2080-2099, noresm1_m, Jan Average, Laos, LAO
16.94648, 2080-2099, noresm1_m, Feb Average, Laos, LAO
28.024342, 2080-2099, noresm1_m, Mar Average, Laos, LAO
80.17723, 2080-2099, noresm1_m, Apr Average, Laos, LAO
170.02467, 2080-2099, noresm1_m, May Average, Laos, LAO
258.10947, 2080-2099, noresm1_m, Jun Average, Laos, LAO
299.01096, 2080-2099, noresm1_m, Jul Average, Laos, LAO
344.96082, 2080-2099, noresm1_m, Aug Average, Laos, LAO
251.9974, 2080-2099, noresm1_m, Sep Average, Laos, LAO
138.85445, 2080-2099, noresm1_m, Oct Average, Laos, LAO
45.676216, 2080-2099, noresm1_m, Nov Average, Laos, LAO
27.49283, 2080-2099, noresm1_m, Dec Average, Laos, LAO
77.90152, 2080-2099, bcc_csm1_1, Jan Average, Latvia, LVA
66.926384, 2080-2099, bcc_csm1_1, Feb Average, Latvia, LVA
68.99797, 2080-2099, bcc_csm1_1, Mar Average, Latvia, LVA
60.48119, 2080-2099, bcc_csm1_1, Apr Average, Latvia, LVA
47.349735, 2080-2099, bcc_csm1_1, May Average, Latvia, LVA
46.20385, 2080-2099, bcc_csm1_1, Jun Average, Latvia, LVA
34.692345, 2080-2099, bcc_csm1_1, Jul Average, Latvia, LVA
45.441143, 2080-2099, bcc_csm1_1, Aug Average, Latvia, LVA
43.41925, 2080-2099, bcc_csm1_1, Sep Average, Latvia, LVA
78.38027, 2080-2099, bcc_csm1_1, Oct Average, Latvia, LVA
93.32616, 2080-2099, bcc_csm1_1, Nov Average, Latvia, LVA
86.40152, 2080-2099, bcc_csm1_1, Dec Average, Latvia, LVA
107.527534, 2080-2099, bcc_csm1_1_m, Jan Average, Latvia, LVA
86.09404, 2080-2099, bcc_csm1_1_m, Feb Average, Latvia, LVA
86.87326, 2080-2099, bcc_csm1_1_m, Mar Average, Latvia, LVA
77.14741, 2080-2099, bcc_csm1_1_m, Apr Average, Latvia, LVA
70.42253, 2080-2099, bcc_csm1_1_m, May Average, Latvia, LVA
50.657207, 2080-2099, bcc_csm1_1_m, Jun Average, Latvia, LVA
49.019318, 2080-2099, bcc_csm1_1_m, Jul Average, Latvia, LVA
46.235004, 2080-2099, bcc_csm1_1_m, Aug Average, Latvia, LVA
66.84367, 2080-2099, bcc_csm1_1_m, Sep Average, Latvia, LVA
97.37034, 2080-2099, bcc_csm1_1_m, Oct Average, Latvia, LVA
116.359146, 2080-2099, bcc_csm1_1_m, Nov Average, Latvia, LVA
109.857574, 2080-2099, bcc_csm1_1_m, Dec Average, Latvia, LVA
83.12558, 2080-2099, ccsm4, Jan Average, Latvia, LVA
64.1818, 2080-2099, ccsm4, Feb Average, Latvia, LVA
67.11677, 2080-2099, ccsm4, Mar Average, Latvia, LVA
58.462357, 2080-2099, ccsm4, Apr Average, Latvia, LVA
54.49687, 2080-2099, ccsm4, May Average, Latvia, LVA
55.53775, 2080-2099, ccsm4, Jun Average, Latvia, LVA
69.316864, 2080-2099, ccsm4, Jul Average, Latvia, LVA
61.924633, 2080-2099, ccsm4, Aug Average, Latvia, LVA
70.17922, 2080-2099, ccsm4, Sep Average, Latvia, LVA
71.63467, 2080-2099, ccsm4, Oct Average, Latvia, LVA
95.49823, 2080-2099, ccsm4, Nov Average, Latvia, LVA
92.52804, 2080-2099, ccsm4, Dec Average, Latvia, LVA
95.193115, 2080-2099, cesm1_cam5, Jan Average, Latvia, LVA
64.27137, 2080-2099, cesm1_cam5, Feb Average, Latvia, LVA
54.76303, 2080-2099, cesm1_cam5, Mar Average, Latvia, LVA
41.360874, 2080-2099, cesm1_cam5, Apr Average, Latvia, LVA
44.1552, 2080-2099, cesm1_cam5, May Average, Latvia, LVA
56.041855, 2080-2099, cesm1_cam5, Jun Average, Latvia, LVA
65.801865, 2080-2099, cesm1_cam5, Jul Average, Latvia, LVA
73.69356, 2080-2099, cesm1_cam5, Aug Average, Latvia, LVA
53.520294, 2080-2099, cesm1_cam5, Sep Average, Latvia, LVA
77.97116, 2080-2099, cesm1_cam5, Oct Average, Latvia, LVA
76.59806, 2080-2099, cesm1_cam5, Nov Average, Latvia, LVA
84.061935, 2080-2099, cesm1_cam5, Dec Average, Latvia, LVA
70.98859, 2080-2099, csiro_mk3_6_0, Jan Average, Latvia, LVA
59.472263, 2080-2099, csiro_mk3_6_0, Feb Average, Latvia, LVA
61.905853, 2080-2099, csiro_mk3_6_0, Mar Average, Latvia, LVA
65.02383, 2080-2099, csiro_mk3_6_0, Apr Average, Latvia, LVA
82.01423, 2080-2099, csiro_mk3_6_0, May Average, Latvia, LVA
74.02488, 2080-2099, csiro_mk3_6_0, Jun Average, Latvia, LVA
64.463554, 2080-2099, csiro_mk3_6_0, Jul Average, Latvia, LVA
64.36887, 2080-2099, csiro_mk3_6_0, Aug Average, Latvia, LVA
59.047886, 2080-2099, csiro_mk3_6_0, Sep Average, Latvia, LVA
78.89246, 2080-2099, csiro_mk3_6_0, Oct Average, Latvia, LVA
90.76534, 2080-2099, csiro_mk3_6_0, Nov Average, Latvia, LVA
78.34536, 2080-2099, csiro_mk3_6_0, Dec Average, Latvia, LVA
110.21853, 2080-2099, fio_esm, Jan Average, Latvia, LVA
91.46661, 2080-2099, fio_esm, Feb Average, Latvia, LVA
92.85429, 2080-2099, fio_esm, Mar Average, Latvia, LVA
56.060383, 2080-2099, fio_esm, Apr Average, Latvia, LVA
51.607025, 2080-2099, fio_esm, May Average, Latvia, LVA
40.341766, 2080-2099, fio_esm, Jun Average, Latvia, LVA
42.77982, 2080-2099, fio_esm, Jul Average, Latvia, LVA
57.792744, 2080-2099, fio_esm, Aug Average, Latvia, LVA
71.54637, 2080-2099, fio_esm, Sep Average, Latvia, LVA
68.13992, 2080-2099, fio_esm, Oct Average, Latvia, LVA
82.925476, 2080-2099, fio_esm, Nov Average, Latvia, LVA
103.51732, 2080-2099, fio_esm, Dec Average, Latvia, LVA
80.76147, 2080-2099, gfdl_cm3, Jan Average, Latvia, LVA
61.18804, 2080-2099, gfdl_cm3, Feb Average, Latvia, LVA
59.59062, 2080-2099, gfdl_cm3, Mar Average, Latvia, LVA
52.26627, 2080-2099, gfdl_cm3, Apr Average, Latvia, LVA
74.109505, 2080-2099, gfdl_cm3, May Average, Latvia, LVA
70.666084, 2080-2099, gfdl_cm3, Jun Average, Latvia, LVA
57.576298, 2080-2099, gfdl_cm3, Jul Average, Latvia, LVA
60.86994, 2080-2099, gfdl_cm3, Aug Average, Latvia, LVA
74.00287, 2080-2099, gfdl_cm3, Sep Average, Latvia, LVA
89.15114, 2080-2099, gfdl_cm3, Oct Average, Latvia, LVA
92.921074, 2080-2099, gfdl_cm3, Nov Average, Latvia, LVA
87.92925, 2080-2099, gfdl_cm3, Dec Average, Latvia, LVA
64.70033, 2080-2099, gfdl_esm2m, Jan Average, Latvia, LVA
62.399048, 2080-2099, gfdl_esm2m, Feb Average, Latvia, LVA
60.127823, 2080-2099, gfdl_esm2m, Mar Average, Latvia, LVA
64.44846, 2080-2099, gfdl_esm2m, Apr Average, Latvia, LVA
62.35908, 2080-2099, gfdl_esm2m, May Average, Latvia, LVA
78.52398, 2080-2099, gfdl_esm2m, Jun Average, Latvia, LVA
79.17022, 2080-2099, gfdl_esm2m, Jul Average, Latvia, LVA
75.53959, 2080-2099, gfdl_esm2m, Aug Average, Latvia, LVA
75.99437, 2080-2099, gfdl_esm2m, Sep Average, Latvia, LVA
77.326775, 2080-2099, gfdl_esm2m, Oct Average, Latvia, LVA
74.71765, 2080-2099, gfdl_esm2m, Nov Average, Latvia, LVA
76.76802, 2080-2099, gfdl_esm2m, Dec Average, Latvia, LVA
77.173836, 2080-2099, giss_e2_h, Jan Average, Latvia, LVA
61.181225, 2080-2099, giss_e2_h, Feb Average, Latvia, LVA
58.585655, 2080-2099, giss_e2_h, Mar Average, Latvia, LVA
58.173927, 2080-2099, giss_e2_h, Apr Average, Latvia, LVA
81.379486, 2080-2099, giss_e2_h, May Average, Latvia, LVA
87.24018, 2080-2099, giss_e2_h, Jun Average, Latvia, LVA
84.300606, 2080-2099, giss_e2_h, Jul Average, Latvia, LVA
68.63635, 2080-2099, giss_e2_h, Aug Average, Latvia, LVA
77.85006, 2080-2099, giss_e2_h, Sep Average, Latvia, LVA
87.768234, 2080-2099, giss_e2_h, Oct Average, Latvia, LVA
85.64071, 2080-2099, giss_e2_h, Nov Average, Latvia, LVA
81.29162, 2080-2099, giss_e2_h, Dec Average, Latvia, LVA
67.99611, 2080-2099, giss_e2_r, Jan Average, Latvia, LVA
56.242317, 2080-2099, giss_e2_r, Feb Average, Latvia, LVA
56.60776, 2080-2099, giss_e2_r, Mar Average, Latvia, LVA
56.99501, 2080-2099, giss_e2_r, Apr Average, Latvia, LVA
63.623955, 2080-2099, giss_e2_r, May Average, Latvia, LVA
78.09622, 2080-2099, giss_e2_r, Jun Average, Latvia, LVA
109.49529, 2080-2099, giss_e2_r, Jul Average, Latvia, LVA
103.174934, 2080-2099, giss_e2_r, Aug Average, Latvia, LVA
86.137245, 2080-2099, giss_e2_r, Sep Average, Latvia, LVA
94.33812, 2080-2099, giss_e2_r, Oct Average, Latvia, LVA
88.9232, 2080-2099, giss_e2_r, Nov Average, Latvia, LVA
75.74844, 2080-2099, giss_e2_r, Dec Average, Latvia, LVA
95.09042, 2080-2099, ipsl_cm5a_mr, Jan Average, Latvia, LVA
69.88513, 2080-2099, ipsl_cm5a_mr, Feb Average, Latvia, LVA
68.027405, 2080-2099, ipsl_cm5a_mr, Mar Average, Latvia, LVA
40.693085, 2080-2099, ipsl_cm5a_mr, Apr Average, Latvia, LVA
58.821854, 2080-2099, ipsl_cm5a_mr, May Average, Latvia, LVA
48.959248, 2080-2099, ipsl_cm5a_mr, Jun Average, Latvia, LVA
55.216637, 2080-2099, ipsl_cm5a_mr, Jul Average, Latvia, LVA
81.3164, 2080-2099, ipsl_cm5a_mr, Aug Average, Latvia, LVA
53.586212, 2080-2099, ipsl_cm5a_mr, Sep Average, Latvia, LVA
72.91594, 2080-2099, ipsl_cm5a_mr, Oct Average, Latvia, LVA
96.453094, 2080-2099, ipsl_cm5a_mr, Nov Average, Latvia, LVA
109.82965, 2080-2099, ipsl_cm5a_mr, Dec Average, Latvia, LVA
87.368355, 2080-2099, miroc_esm, Jan Average, Latvia, LVA
69.1241, 2080-2099, miroc_esm, Feb Average, Latvia, LVA
74.443306, 2080-2099, miroc_esm, Mar Average, Latvia, LVA
59.48858, 2080-2099, miroc_esm, Apr Average, Latvia, LVA
53.881004, 2080-2099, miroc_esm, May Average, Latvia, LVA
59.46637, 2080-2099, miroc_esm, Jun Average, Latvia, LVA
50.89521, 2080-2099, miroc_esm, Jul Average, Latvia, LVA
90.835396, 2080-2099, miroc_esm, Aug Average, Latvia, LVA
106.8102, 2080-2099, miroc_esm, Sep Average, Latvia, LVA
93.73288, 2080-2099, miroc_esm, Oct Average, Latvia, LVA
111.78046, 2080-2099, miroc_esm, Nov Average, Latvia, LVA
101.22348, 2080-2099, miroc_esm, Dec Average, Latvia, LVA
97.75236, 2080-2099, miroc_esm_chem, Jan Average, Latvia, LVA
68.3684, 2080-2099, miroc_esm_chem, Feb Average, Latvia, LVA
63.076187, 2080-2099, miroc_esm_chem, Mar Average, Latvia, LVA
59.5942, 2080-2099, miroc_esm_chem, Apr Average, Latvia, LVA
66.594864, 2080-2099, miroc_esm_chem, May Average, Latvia, LVA
62.287254, 2080-2099, miroc_esm_chem, Jun Average, Latvia, LVA
86.9204, 2080-2099, miroc_esm_chem, Jul Average, Latvia, LVA
100.72973, 2080-2099, miroc_esm_chem, Aug Average, Latvia, LVA
106.64788, 2080-2099, miroc_esm_chem, Sep Average, Latvia, LVA
99.46858, 2080-2099, miroc_esm_chem, Oct Average, Latvia, LVA
106.71986, 2080-2099, miroc_esm_chem, Nov Average, Latvia, LVA
98.54135, 2080-2099, miroc_esm_chem, Dec Average, Latvia, LVA
64.496506, 2080-2099, miroc5, Jan Average, Latvia, LVA
42.428383, 2080-2099, miroc5, Feb Average, Latvia, LVA
40.749973, 2080-2099, miroc5, Mar Average, Latvia, LVA
39.379517, 2080-2099, miroc5, Apr Average, Latvia, LVA
48.635105, 2080-2099, miroc5, May Average, Latvia, LVA
51.218323, 2080-2099, miroc5, Jun Average, Latvia, LVA
35.284317, 2080-2099, miroc5, Jul Average, Latvia, LVA
48.21194, 2080-2099, miroc5, Aug Average, Latvia, LVA
57.143074, 2080-2099, miroc5, Sep Average, Latvia, LVA
60.201996, 2080-2099, miroc5, Oct Average, Latvia, LVA
55.85741, 2080-2099, miroc5, Nov Average, Latvia, LVA
61.011707, 2080-2099, miroc5, Dec Average, Latvia, LVA
86.96488, 2080-2099, mri_cgcm3, Jan Average, Latvia, LVA
74.983406, 2080-2099, mri_cgcm3, Feb Average, Latvia, LVA
69.56544, 2080-2099, mri_cgcm3, Mar Average, Latvia, LVA
63.19904, 2080-2099, mri_cgcm3, Apr Average, Latvia, LVA
79.765915, 2080-2099, mri_cgcm3, May Average, Latvia, LVA
58.00588, 2080-2099, mri_cgcm3, Jun Average, Latvia, LVA
84.96, 2080-2099, mri_cgcm3, Jul Average, Latvia, LVA
91.27061, 2080-2099, mri_cgcm3, Aug Average, Latvia, LVA
78.509865, 2080-2099, mri_cgcm3, Sep Average, Latvia, LVA
90.08149, 2080-2099, mri_cgcm3, Oct Average, Latvia, LVA
79.47246, 2080-2099, mri_cgcm3, Nov Average, Latvia, LVA
87.96391, 2080-2099, mri_cgcm3, Dec Average, Latvia, LVA
80.228966, 2080-2099, noresm1_m, Jan Average, Latvia, LVA
64.08107, 2080-2099, noresm1_m, Feb Average, Latvia, LVA
65.768166, 2080-2099, noresm1_m, Mar Average, Latvia, LVA
50.8789, 2080-2099, noresm1_m, Apr Average, Latvia, LVA
60.357674, 2080-2099, noresm1_m, May Average, Latvia, LVA
60.70756, 2080-2099, noresm1_m, Jun Average, Latvia, LVA
52.649815, 2080-2099, noresm1_m, Jul Average, Latvia, LVA
56.53958, 2080-2099, noresm1_m, Aug Average, Latvia, LVA
57.468395, 2080-2099, noresm1_m, Sep Average, Latvia, LVA
83.48685, 2080-2099, noresm1_m, Oct Average, Latvia, LVA
90.01154, 2080-2099, noresm1_m, Nov Average, Latvia, LVA
83.91881, 2080-2099, noresm1_m, Dec Average, Latvia, LVA
39.867332, 2080-2099, bcc_csm1_1, Jan Average, Lebanon, LBN
25.38778, 2080-2099, bcc_csm1_1, Feb Average, Lebanon, LBN
11.85445, 2080-2099, bcc_csm1_1, Mar Average, Lebanon, LBN
6.40263, 2080-2099, bcc_csm1_1, Apr Average, Lebanon, LBN
7.225437, 2080-2099, bcc_csm1_1, May Average, Lebanon, LBN
2.289502, 2080-2099, bcc_csm1_1, Jun Average, Lebanon, LBN
1.1105762, 2080-2099, bcc_csm1_1, Jul Average, Lebanon, LBN
1.0828509, 2080-2099, bcc_csm1_1, Aug Average, Lebanon, LBN
3.815159, 2080-2099, bcc_csm1_1, Sep Average, Lebanon, LBN
15.897579, 2080-2099, bcc_csm1_1, Oct Average, Lebanon, LBN
36.148296, 2080-2099, bcc_csm1_1, Nov Average, Lebanon, LBN
