Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
7.6260686, 2080-2099, gfdl_esm2m, Apr Average, Denmark, DNK
12.842885, 2080-2099, gfdl_esm2m, May Average, Denmark, DNK
16.551584, 2080-2099, gfdl_esm2m, Jun Average, Denmark, DNK
18.061365, 2080-2099, gfdl_esm2m, Jul Average, Denmark, DNK
17.502634, 2080-2099, gfdl_esm2m, Aug Average, Denmark, DNK
14.62092, 2080-2099, gfdl_esm2m, Sep Average, Denmark, DNK
11.387888, 2080-2099, gfdl_esm2m, Oct Average, Denmark, DNK
8.282888, 2080-2099, gfdl_esm2m, Nov Average, Denmark, DNK
6.0909934, 2080-2099, gfdl_esm2m, Dec Average, Denmark, DNK
5.153096, 2080-2099, giss_e2_h, Jan Average, Denmark, DNK
4.7302685, 2080-2099, giss_e2_h, Feb Average, Denmark, DNK
7.0400558, 2080-2099, giss_e2_h, Mar Average, Denmark, DNK
11.078248, 2080-2099, giss_e2_h, Apr Average, Denmark, DNK
15.568095, 2080-2099, giss_e2_h, May Average, Denmark, DNK
19.069326, 2080-2099, giss_e2_h, Jun Average, Denmark, DNK
19.8927, 2080-2099, giss_e2_h, Jul Average, Denmark, DNK
19.549675, 2080-2099, giss_e2_h, Aug Average, Denmark, DNK
16.208866, 2080-2099, giss_e2_h, Sep Average, Denmark, DNK
12.052069, 2080-2099, giss_e2_h, Oct Average, Denmark, DNK
8.710565, 2080-2099, giss_e2_h, Nov Average, Denmark, DNK
6.5154715, 2080-2099, giss_e2_h, Dec Average, Denmark, DNK
5.5042734, 2080-2099, giss_e2_r, Jan Average, Denmark, DNK
4.867684, 2080-2099, giss_e2_r, Feb Average, Denmark, DNK
5.6967344, 2080-2099, giss_e2_r, Mar Average, Denmark, DNK
8.329015, 2080-2099, giss_e2_r, Apr Average, Denmark, DNK
11.6880245, 2080-2099, giss_e2_r, May Average, Denmark, DNK
15.740803, 2080-2099, giss_e2_r, Jun Average, Denmark, DNK
18.636108, 2080-2099, giss_e2_r, Jul Average, Denmark, DNK
18.556246, 2080-2099, giss_e2_r, Aug Average, Denmark, DNK
16.24571, 2080-2099, giss_e2_r, Sep Average, Denmark, DNK
13.324851, 2080-2099, giss_e2_r, Oct Average, Denmark, DNK
10.048048, 2080-2099, giss_e2_r, Nov Average, Denmark, DNK
6.813695, 2080-2099, giss_e2_r, Dec Average, Denmark, DNK
5.2436414, 2080-2099, ipsl_cm5a_mr, Jan Average, Denmark, DNK
5.0700955, 2080-2099, ipsl_cm5a_mr, Feb Average, Denmark, DNK
5.532908, 2080-2099, ipsl_cm5a_mr, Mar Average, Denmark, DNK
8.113533, 2080-2099, ipsl_cm5a_mr, Apr Average, Denmark, DNK
11.677337, 2080-2099, ipsl_cm5a_mr, May Average, Denmark, DNK
16.77615, 2080-2099, ipsl_cm5a_mr, Jun Average, Denmark, DNK
20.35439, 2080-2099, ipsl_cm5a_mr, Jul Average, Denmark, DNK
20.358128, 2080-2099, ipsl_cm5a_mr, Aug Average, Denmark, DNK
17.971655, 2080-2099, ipsl_cm5a_mr, Sep Average, Denmark, DNK
12.690721, 2080-2099, ipsl_cm5a_mr, Oct Average, Denmark, DNK
9.49248, 2080-2099, ipsl_cm5a_mr, Nov Average, Denmark, DNK
7.2908425, 2080-2099, ipsl_cm5a_mr, Dec Average, Denmark, DNK
9.418695, 2080-2099, miroc_esm, Jan Average, Denmark, DNK
9.306922, 2080-2099, miroc_esm, Feb Average, Denmark, DNK
9.696086, 2080-2099, miroc_esm, Mar Average, Denmark, DNK
11.915241, 2080-2099, miroc_esm, Apr Average, Denmark, DNK
16.758274, 2080-2099, miroc_esm, May Average, Denmark, DNK
21.509798, 2080-2099, miroc_esm, Jun Average, Denmark, DNK
24.430689, 2080-2099, miroc_esm, Jul Average, Denmark, DNK
23.760628, 2080-2099, miroc_esm, Aug Average, Denmark, DNK
19.937063, 2080-2099, miroc_esm, Sep Average, Denmark, DNK
16.132805, 2080-2099, miroc_esm, Oct Average, Denmark, DNK
12.637721, 2080-2099, miroc_esm, Nov Average, Denmark, DNK
10.436739, 2080-2099, miroc_esm, Dec Average, Denmark, DNK
9.835128, 2080-2099, miroc_esm_chem, Jan Average, Denmark, DNK
9.244796, 2080-2099, miroc_esm_chem, Feb Average, Denmark, DNK
10.107184, 2080-2099, miroc_esm_chem, Mar Average, Denmark, DNK
12.475357, 2080-2099, miroc_esm_chem, Apr Average, Denmark, DNK
16.683548, 2080-2099, miroc_esm_chem, May Average, Denmark, DNK
21.163824, 2080-2099, miroc_esm_chem, Jun Average, Denmark, DNK
25.286152, 2080-2099, miroc_esm_chem, Jul Average, Denmark, DNK
24.053022, 2080-2099, miroc_esm_chem, Aug Average, Denmark, DNK
20.252092, 2080-2099, miroc_esm_chem, Sep Average, Denmark, DNK
16.324545, 2080-2099, miroc_esm_chem, Oct Average, Denmark, DNK
12.928395, 2080-2099, miroc_esm_chem, Nov Average, Denmark, DNK
11.181797, 2080-2099, miroc_esm_chem, Dec Average, Denmark, DNK
6.5684648, 2080-2099, miroc5, Jan Average, Denmark, DNK
6.73439, 2080-2099, miroc5, Feb Average, Denmark, DNK
8.486183, 2080-2099, miroc5, Mar Average, Denmark, DNK
12.347788, 2080-2099, miroc5, Apr Average, Denmark, DNK
17.198393, 2080-2099, miroc5, May Average, Denmark, DNK
21.620752, 2080-2099, miroc5, Jun Average, Denmark, DNK
24.33517, 2080-2099, miroc5, Jul Average, Denmark, DNK
23.822075, 2080-2099, miroc5, Aug Average, Denmark, DNK
20.44211, 2080-2099, miroc5, Sep Average, Denmark, DNK
16.006664, 2080-2099, miroc5, Oct Average, Denmark, DNK
11.390529, 2080-2099, miroc5, Nov Average, Denmark, DNK
7.5218306, 2080-2099, miroc5, Dec Average, Denmark, DNK
5.700496, 2080-2099, mri_cgcm3, Jan Average, Denmark, DNK
5.2032356, 2080-2099, mri_cgcm3, Feb Average, Denmark, DNK
