Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
9.381723, 2080-2099, fio_esm, Feb Average, Laos, LAO
16.130472, 2080-2099, fio_esm, Mar Average, Laos, LAO
45.617992, 2080-2099, fio_esm, Apr Average, Laos, LAO
88.466446, 2080-2099, fio_esm, May Average, Laos, LAO
153.04254, 2080-2099, fio_esm, Jun Average, Laos, LAO
232.19846, 2080-2099, fio_esm, Jul Average, Laos, LAO
284.999, 2080-2099, fio_esm, Aug Average, Laos, LAO
235.17278, 2080-2099, fio_esm, Sep Average, Laos, LAO
55.276623, 2080-2099, fio_esm, Oct Average, Laos, LAO
27.769436, 2080-2099, fio_esm, Nov Average, Laos, LAO
14.345545, 2080-2099, fio_esm, Dec Average, Laos, LAO
12.473312, 2080-2099, gfdl_cm3, Jan Average, Laos, LAO
6.5703664, 2080-2099, gfdl_cm3, Feb Average, Laos, LAO
7.8547416, 2080-2099, gfdl_cm3, Mar Average, Laos, LAO
29.411459, 2080-2099, gfdl_cm3, Apr Average, Laos, LAO
125.73271, 2080-2099, gfdl_cm3, May Average, Laos, LAO
235.28897, 2080-2099, gfdl_cm3, Jun Average, Laos, LAO
318.95596, 2080-2099, gfdl_cm3, Jul Average, Laos, LAO
373.70178, 2080-2099, gfdl_cm3, Aug Average, Laos, LAO
213.36974, 2080-2099, gfdl_cm3, Sep Average, Laos, LAO
52.6501, 2080-2099, gfdl_cm3, Oct Average, Laos, LAO
22.095236, 2080-2099, gfdl_cm3, Nov Average, Laos, LAO
14.593474, 2080-2099, gfdl_cm3, Dec Average, Laos, LAO
6.6680384, 2080-2099, gfdl_esm2m, Jan Average, Laos, LAO
6.3367133, 2080-2099, gfdl_esm2m, Feb Average, Laos, LAO
6.2197847, 2080-2099, gfdl_esm2m, Mar Average, Laos, LAO
26.660755, 2080-2099, gfdl_esm2m, Apr Average, Laos, LAO
160.4991, 2080-2099, gfdl_esm2m, May Average, Laos, LAO
311.31055, 2080-2099, gfdl_esm2m, Jun Average, Laos, LAO
384.55392, 2080-2099, gfdl_esm2m, Jul Average, Laos, LAO
387.2831, 2080-2099, gfdl_esm2m, Aug Average, Laos, LAO
146.79652, 2080-2099, gfdl_esm2m, Sep Average, Laos, LAO
51.31086, 2080-2099, gfdl_esm2m, Oct Average, Laos, LAO
19.003782, 2080-2099, gfdl_esm2m, Nov Average, Laos, LAO
10.137055, 2080-2099, gfdl_esm2m, Dec Average, Laos, LAO
22.755016, 2080-2099, giss_e2_h, Jan Average, Laos, LAO
23.249908, 2080-2099, giss_e2_h, Feb Average, Laos, LAO
46.522892, 2080-2099, giss_e2_h, Mar Average, Laos, LAO
78.6075, 2080-2099, giss_e2_h, Apr Average, Laos, LAO
136.815, 2080-2099, giss_e2_h, May Average, Laos, LAO
162.03485, 2080-2099, giss_e2_h, Jun Average, Laos, LAO
139.47379, 2080-2099, giss_e2_h, Jul Average, Laos, LAO
177.61472, 2080-2099, giss_e2_h, Aug Average, Laos, LAO
222.45107, 2080-2099, giss_e2_h, Sep Average, Laos, LAO
103.76132, 2080-2099, giss_e2_h, Oct Average, Laos, LAO
40.97616, 2080-2099, giss_e2_h, Nov Average, Laos, LAO
24.11327, 2080-2099, giss_e2_h, Dec Average, Laos, LAO
25.067272, 2080-2099, giss_e2_r, Jan Average, Laos, LAO
30.368162, 2080-2099, giss_e2_r, Feb Average, Laos, LAO
35.52494, 2080-2099, giss_e2_r, Mar Average, Laos, LAO
72.788956, 2080-2099, giss_e2_r, Apr Average, Laos, LAO
126.48695, 2080-2099, giss_e2_r, May Average, Laos, LAO
221.60393, 2080-2099, giss_e2_r, Jun Average, Laos, LAO
213.36667, 2080-2099, giss_e2_r, Jul Average, Laos, LAO
212.33682, 2080-2099, giss_e2_r, Aug Average, Laos, LAO
223.16823, 2080-2099, giss_e2_r, Sep Average, Laos, LAO
102.678635, 2080-2099, giss_e2_r, Oct Average, Laos, LAO
40.72184, 2080-2099, giss_e2_r, Nov Average, Laos, LAO
28.08525, 2080-2099, giss_e2_r, Dec Average, Laos, LAO
6.058618, 2080-2099, ipsl_cm5a_mr, Jan Average, Laos, LAO
4.296754, 2080-2099, ipsl_cm5a_mr, Feb Average, Laos, LAO
16.800901, 2080-2099, ipsl_cm5a_mr, Mar Average, Laos, LAO
40.12014, 2080-2099, ipsl_cm5a_mr, Apr Average, Laos, LAO
129.8332, 2080-2099, ipsl_cm5a_mr, May Average, Laos, LAO
175.80553, 2080-2099, ipsl_cm5a_mr, Jun Average, Laos, LAO
253.01808, 2080-2099, ipsl_cm5a_mr, Jul Average, Laos, LAO
336.08197, 2080-2099, ipsl_cm5a_mr, Aug Average, Laos, LAO
189.95398, 2080-2099, ipsl_cm5a_mr, Sep Average, Laos, LAO
82.083664, 2080-2099, ipsl_cm5a_mr, Oct Average, Laos, LAO
26.832748, 2080-2099, ipsl_cm5a_mr, Nov Average, Laos, LAO
11.700193, 2080-2099, ipsl_cm5a_mr, Dec Average, Laos, LAO
13.722343, 2080-2099, miroc_esm, Jan Average, Laos, LAO
7.7213936, 2080-2099, miroc_esm, Feb Average, Laos, LAO
9.319184, 2080-2099, miroc_esm, Mar Average, Laos, LAO
33.272076, 2080-2099, miroc_esm, Apr Average, Laos, LAO
137.46419, 2080-2099, miroc_esm, May Average, Laos, LAO
131.26628, 2080-2099, miroc_esm, Jun Average, Laos, LAO
250.01884, 2080-2099, miroc_esm, Jul Average, Laos, LAO
227.11134, 2080-2099, miroc_esm, Aug Average, Laos, LAO
144.36581, 2080-2099, miroc_esm, Sep Average, Laos, LAO
90.6911, 2080-2099, miroc_esm, Oct Average, Laos, LAO
41.495945, 2080-2099, miroc_esm, Nov Average, Laos, LAO
20.684124, 2080-2099, miroc_esm, Dec Average, Laos, LAO
14.015744, 2080-2099, miroc_esm_chem, Jan Average, Laos, LAO
9.771574, 2080-2099, miroc_esm_chem, Feb Average, Laos, LAO
8.673349, 2080-2099, miroc_esm_chem, Mar Average, Laos, LAO
43.69752, 2080-2099, miroc_esm_chem, Apr Average, Laos, LAO
145.48259, 2080-2099, miroc_esm_chem, May Average, Laos, LAO
139.68587, 2080-2099, miroc_esm_chem, Jun Average, Laos, LAO
232.53835, 2080-2099, miroc_esm_chem, Jul Average, Laos, LAO
201.40137, 2080-2099, miroc_esm_chem, Aug Average, Laos, LAO
139.7423, 2080-2099, miroc_esm_chem, Sep Average, Laos, LAO
79.52422, 2080-2099, miroc_esm_chem, Oct Average, Laos, LAO
33.78158, 2080-2099, miroc_esm_chem, Nov Average, Laos, LAO
24.588188, 2080-2099, miroc_esm_chem, Dec Average, Laos, LAO
13.568463, 2080-2099, miroc5, Jan Average, Laos, LAO
18.71743, 2080-2099, miroc5, Feb Average, Laos, LAO
44.58798, 2080-2099, miroc5, Mar Average, Laos, LAO
122.707436, 2080-2099, miroc5, Apr Average, Laos, LAO
236.88487, 2080-2099, miroc5, May Average, Laos, LAO
258.23508, 2080-2099, miroc5, Jun Average, Laos, LAO
365.88965, 2080-2099, miroc5, Jul Average, Laos, LAO
374.77914, 2080-2099, miroc5, Aug Average, Laos, LAO
280.3783, 2080-2099, miroc5, Sep Average, Laos, LAO
158.24551, 2080-2099, miroc5, Oct Average, Laos, LAO
28.427034, 2080-2099, miroc5, Nov Average, Laos, LAO
13.634554, 2080-2099, miroc5, Dec Average, Laos, LAO
8.244275, 2080-2099, mri_cgcm3, Jan Average, Laos, LAO
8.494017, 2080-2099, mri_cgcm3, Feb Average, Laos, LAO
21.46256, 2080-2099, mri_cgcm3, Mar Average, Laos, LAO
36.09586, 2080-2099, mri_cgcm3, Apr Average, Laos, LAO
84.01763, 2080-2099, mri_cgcm3, May Average, Laos, LAO
245.0133, 2080-2099, mri_cgcm3, Jun Average, Laos, LAO
358.0632, 2080-2099, mri_cgcm3, Jul Average, Laos, LAO
328.94775, 2080-2099, mri_cgcm3, Aug Average, Laos, LAO
182.49744, 2080-2099, mri_cgcm3, Sep Average, Laos, LAO
64.726685, 2080-2099, mri_cgcm3, Oct Average, Laos, LAO
22.962317, 2080-2099, mri_cgcm3, Nov Average, Laos, LAO
7.0639653, 2080-2099, mri_cgcm3, Dec Average, Laos, LAO
16.073914, 2080-2099, noresm1_m, Jan Average, Laos, LAO
15.82378, 2080-2099, noresm1_m, Feb Average, Laos, LAO
29.103527, 2080-2099, noresm1_m, Mar Average, Laos, LAO
71.19231, 2080-2099, noresm1_m, Apr Average, Laos, LAO
140.54124, 2080-2099, noresm1_m, May Average, Laos, LAO
246.24593, 2080-2099, noresm1_m, Jun Average, Laos, LAO
311.54202, 2080-2099, noresm1_m, Jul Average, Laos, LAO
357.94724, 2080-2099, noresm1_m, Aug Average, Laos, LAO
237.46945, 2080-2099, noresm1_m, Sep Average, Laos, LAO
114.90774, 2080-2099, noresm1_m, Oct Average, Laos, LAO
45.293774, 2080-2099, noresm1_m, Nov Average, Laos, LAO
28.194433, 2080-2099, noresm1_m, Dec Average, Laos, LAO
75.936134, 2080-2099, bcc_csm1_1, Jan Average, Latvia, LVA
68.74152, 2080-2099, bcc_csm1_1, Feb Average, Latvia, LVA
73.33122, 2080-2099, bcc_csm1_1, Mar Average, Latvia, LVA
69.62052, 2080-2099, bcc_csm1_1, Apr Average, Latvia, LVA
52.623077, 2080-2099, bcc_csm1_1, May Average, Latvia, LVA
43.759468, 2080-2099, bcc_csm1_1, Jun Average, Latvia, LVA
46.191742, 2080-2099, bcc_csm1_1, Jul Average, Latvia, LVA
40.294754, 2080-2099, bcc_csm1_1, Aug Average, Latvia, LVA
47.22978, 2080-2099, bcc_csm1_1, Sep Average, Latvia, LVA
86.08783, 2080-2099, bcc_csm1_1, Oct Average, Latvia, LVA
89.40859, 2080-2099, bcc_csm1_1, Nov Average, Latvia, LVA
87.78383, 2080-2099, bcc_csm1_1, Dec Average, Latvia, LVA
103.8337, 2080-2099, bcc_csm1_1_m, Jan Average, Latvia, LVA
86.02526, 2080-2099, bcc_csm1_1_m, Feb Average, Latvia, LVA
87.99624, 2080-2099, bcc_csm1_1_m, Mar Average, Latvia, LVA
79.30888, 2080-2099, bcc_csm1_1_m, Apr Average, Latvia, LVA
69.01292, 2080-2099, bcc_csm1_1_m, May Average, Latvia, LVA
65.041115, 2080-2099, bcc_csm1_1_m, Jun Average, Latvia, LVA
47.261578, 2080-2099, bcc_csm1_1_m, Jul Average, Latvia, LVA
36.25678, 2080-2099, bcc_csm1_1_m, Aug Average, Latvia, LVA
60.680687, 2080-2099, bcc_csm1_1_m, Sep Average, Latvia, LVA
102.45736, 2080-2099, bcc_csm1_1_m, Oct Average, Latvia, LVA
118.32935, 2080-2099, bcc_csm1_1_m, Nov Average, Latvia, LVA
114.00287, 2080-2099, bcc_csm1_1_m, Dec Average, Latvia, LVA
90.66328, 2080-2099, ccsm4, Jan Average, Latvia, LVA
73.38936, 2080-2099, ccsm4, Feb Average, Latvia, LVA
55.89931, 2080-2099, ccsm4, Mar Average, Latvia, LVA
48.929237, 2080-2099, ccsm4, Apr Average, Latvia, LVA
75.12897, 2080-2099, ccsm4, May Average, Latvia, LVA
70.09989, 2080-2099, ccsm4, Jun Average, Latvia, LVA
46.0299, 2080-2099, ccsm4, Jul Average, Latvia, LVA
73.87932, 2080-2099, ccsm4, Aug Average, Latvia, LVA
72.719345, 2080-2099, ccsm4, Sep Average, Latvia, LVA
81.81787, 2080-2099, ccsm4, Oct Average, Latvia, LVA
82.94729, 2080-2099, ccsm4, Nov Average, Latvia, LVA
88.674545, 2080-2099, ccsm4, Dec Average, Latvia, LVA
72.88759, 2080-2099, cesm1_cam5, Jan Average, Latvia, LVA
66.50158, 2080-2099, cesm1_cam5, Feb Average, Latvia, LVA
48.18372, 2080-2099, cesm1_cam5, Mar Average, Latvia, LVA
49.240173, 2080-2099, cesm1_cam5, Apr Average, Latvia, LVA
46.09189, 2080-2099, cesm1_cam5, May Average, Latvia, LVA
45.57151, 2080-2099, cesm1_cam5, Jun Average, Latvia, LVA
54.45691, 2080-2099, cesm1_cam5, Jul Average, Latvia, LVA
50.943336, 2080-2099, cesm1_cam5, Aug Average, Latvia, LVA
58.252033, 2080-2099, cesm1_cam5, Sep Average, Latvia, LVA
59.491035, 2080-2099, cesm1_cam5, Oct Average, Latvia, LVA
76.08496, 2080-2099, cesm1_cam5, Nov Average, Latvia, LVA
86.069016, 2080-2099, cesm1_cam5, Dec Average, Latvia, LVA
65.371254, 2080-2099, csiro_mk3_6_0, Jan Average, Latvia, LVA
63.46934, 2080-2099, csiro_mk3_6_0, Feb Average, Latvia, LVA
60.265545, 2080-2099, csiro_mk3_6_0, Mar Average, Latvia, LVA
68.35769, 2080-2099, csiro_mk3_6_0, Apr Average, Latvia, LVA
83.644615, 2080-2099, csiro_mk3_6_0, May Average, Latvia, LVA
72.529594, 2080-2099, csiro_mk3_6_0, Jun Average, Latvia, LVA
47.338955, 2080-2099, csiro_mk3_6_0, Jul Average, Latvia, LVA
66.02754, 2080-2099, csiro_mk3_6_0, Aug Average, Latvia, LVA
60.502926, 2080-2099, csiro_mk3_6_0, Sep Average, Latvia, LVA
90.59867, 2080-2099, csiro_mk3_6_0, Oct Average, Latvia, LVA
82.66997, 2080-2099, csiro_mk3_6_0, Nov Average, Latvia, LVA
73.94148, 2080-2099, csiro_mk3_6_0, Dec Average, Latvia, LVA
106.71302, 2080-2099, fio_esm, Jan Average, Latvia, LVA
89.946144, 2080-2099, fio_esm, Feb Average, Latvia, LVA
83.456505, 2080-2099, fio_esm, Mar Average, Latvia, LVA
59.90965, 2080-2099, fio_esm, Apr Average, Latvia, LVA
53.93036, 2080-2099, fio_esm, May Average, Latvia, LVA
39.93252, 2080-2099, fio_esm, Jun Average, Latvia, LVA
48.610416, 2080-2099, fio_esm, Jul Average, Latvia, LVA
56.514416, 2080-2099, fio_esm, Aug Average, Latvia, LVA
63.404, 2080-2099, fio_esm, Sep Average, Latvia, LVA
78.068436, 2080-2099, fio_esm, Oct Average, Latvia, LVA
82.18349, 2080-2099, fio_esm, Nov Average, Latvia, LVA
99.18198, 2080-2099, fio_esm, Dec Average, Latvia, LVA
74.655975, 2080-2099, gfdl_cm3, Jan Average, Latvia, LVA
56.470116, 2080-2099, gfdl_cm3, Feb Average, Latvia, LVA
62.68912, 2080-2099, gfdl_cm3, Mar Average, Latvia, LVA
52.39632, 2080-2099, gfdl_cm3, Apr Average, Latvia, LVA
55.876083, 2080-2099, gfdl_cm3, May Average, Latvia, LVA
64.98878, 2080-2099, gfdl_cm3, Jun Average, Latvia, LVA
58.32025, 2080-2099, gfdl_cm3, Jul Average, Latvia, LVA
53.940193, 2080-2099, gfdl_cm3, Aug Average, Latvia, LVA
78.65038, 2080-2099, gfdl_cm3, Sep Average, Latvia, LVA
81.76322, 2080-2099, gfdl_cm3, Oct Average, Latvia, LVA
96.56142, 2080-2099, gfdl_cm3, Nov Average, Latvia, LVA
97.5198, 2080-2099, gfdl_cm3, Dec Average, Latvia, LVA
72.34614, 2080-2099, gfdl_esm2m, Jan Average, Latvia, LVA
56.978924, 2080-2099, gfdl_esm2m, Feb Average, Latvia, LVA
60.37009, 2080-2099, gfdl_esm2m, Mar Average, Latvia, LVA
53.9707, 2080-2099, gfdl_esm2m, Apr Average, Latvia, LVA
55.516537, 2080-2099, gfdl_esm2m, May Average, Latvia, LVA
64.98929, 2080-2099, gfdl_esm2m, Jun Average, Latvia, LVA
77.11447, 2080-2099, gfdl_esm2m, Jul Average, Latvia, LVA
61.130257, 2080-2099, gfdl_esm2m, Aug Average, Latvia, LVA
85.95366, 2080-2099, gfdl_esm2m, Sep Average, Latvia, LVA
87.98259, 2080-2099, gfdl_esm2m, Oct Average, Latvia, LVA
79.35032, 2080-2099, gfdl_esm2m, Nov Average, Latvia, LVA
77.9138, 2080-2099, gfdl_esm2m, Dec Average, Latvia, LVA
76.2477, 2080-2099, giss_e2_h, Jan Average, Latvia, LVA
58.365036, 2080-2099, giss_e2_h, Feb Average, Latvia, LVA
54.951298, 2080-2099, giss_e2_h, Mar Average, Latvia, LVA
55.698135, 2080-2099, giss_e2_h, Apr Average, Latvia, LVA
76.6109, 2080-2099, giss_e2_h, May Average, Latvia, LVA
85.63576, 2080-2099, giss_e2_h, Jun Average, Latvia, LVA
72.482185, 2080-2099, giss_e2_h, Jul Average, Latvia, LVA
65.29372, 2080-2099, giss_e2_h, Aug Average, Latvia, LVA
77.96834, 2080-2099, giss_e2_h, Sep Average, Latvia, LVA
93.57466, 2080-2099, giss_e2_h, Oct Average, Latvia, LVA
87.60633, 2080-2099, giss_e2_h, Nov Average, Latvia, LVA
87.14694, 2080-2099, giss_e2_h, Dec Average, Latvia, LVA
63.69037, 2080-2099, giss_e2_r, Jan Average, Latvia, LVA
49.63456, 2080-2099, giss_e2_r, Feb Average, Latvia, LVA
62.956436, 2080-2099, giss_e2_r, Mar Average, Latvia, LVA
52.159172, 2080-2099, giss_e2_r, Apr Average, Latvia, LVA
55.47316, 2080-2099, giss_e2_r, May Average, Latvia, LVA
83.784485, 2080-2099, giss_e2_r, Jun Average, Latvia, LVA
96.17737, 2080-2099, giss_e2_r, Jul Average, Latvia, LVA
96.05358, 2080-2099, giss_e2_r, Aug Average, Latvia, LVA
101.39954, 2080-2099, giss_e2_r, Sep Average, Latvia, LVA
97.942604, 2080-2099, giss_e2_r, Oct Average, Latvia, LVA
83.536674, 2080-2099, giss_e2_r, Nov Average, Latvia, LVA
80.87387, 2080-2099, giss_e2_r, Dec Average, Latvia, LVA
92.282166, 2080-2099, ipsl_cm5a_mr, Jan Average, Latvia, LVA
78.741806, 2080-2099, ipsl_cm5a_mr, Feb Average, Latvia, LVA
57.444073, 2080-2099, ipsl_cm5a_mr, Mar Average, Latvia, LVA
53.2903, 2080-2099, ipsl_cm5a_mr, Apr Average, Latvia, LVA
49.587536, 2080-2099, ipsl_cm5a_mr, May Average, Latvia, LVA
60.442158, 2080-2099, ipsl_cm5a_mr, Jun Average, Latvia, LVA
45.815006, 2080-2099, ipsl_cm5a_mr, Jul Average, Latvia, LVA
57.623924, 2080-2099, ipsl_cm5a_mr, Aug Average, Latvia, LVA
51.612865, 2080-2099, ipsl_cm5a_mr, Sep Average, Latvia, LVA
78.798, 2080-2099, ipsl_cm5a_mr, Oct Average, Latvia, LVA
102.782265, 2080-2099, ipsl_cm5a_mr, Nov Average, Latvia, LVA
107.746895, 2080-2099, ipsl_cm5a_mr, Dec Average, Latvia, LVA
82.86384, 2080-2099, miroc_esm, Jan Average, Latvia, LVA
72.8273, 2080-2099, miroc_esm, Feb Average, Latvia, LVA
78.76941, 2080-2099, miroc_esm, Mar Average, Latvia, LVA
57.761894, 2080-2099, miroc_esm, Apr Average, Latvia, LVA
64.769135, 2080-2099, miroc_esm, May Average, Latvia, LVA
55.762363, 2080-2099, miroc_esm, Jun Average, Latvia, LVA
61.344856, 2080-2099, miroc_esm, Jul Average, Latvia, LVA
95.373634, 2080-2099, miroc_esm, Aug Average, Latvia, LVA
88.793816, 2080-2099, miroc_esm, Sep Average, Latvia, LVA
98.22677, 2080-2099, miroc_esm, Oct Average, Latvia, LVA
96.58836, 2080-2099, miroc_esm, Nov Average, Latvia, LVA
109.312294, 2080-2099, miroc_esm, Dec Average, Latvia, LVA
99.450714, 2080-2099, miroc_esm_chem, Jan Average, Latvia, LVA
73.505, 2080-2099, miroc_esm_chem, Feb Average, Latvia, LVA
66.6777, 2080-2099, miroc_esm_chem, Mar Average, Latvia, LVA
63.96872, 2080-2099, miroc_esm_chem, Apr Average, Latvia, LVA
58.266438, 2080-2099, miroc_esm_chem, May Average, Latvia, LVA
58.339653, 2080-2099, miroc_esm_chem, Jun Average, Latvia, LVA
61.903652, 2080-2099, miroc_esm_chem, Jul Average, Latvia, LVA
90.4947, 2080-2099, miroc_esm_chem, Aug Average, Latvia, LVA
117.86363, 2080-2099, miroc_esm_chem, Sep Average, Latvia, LVA
105.58186, 2080-2099, miroc_esm_chem, Oct Average, Latvia, LVA
105.83639, 2080-2099, miroc_esm_chem, Nov Average, Latvia, LVA
104.77157, 2080-2099, miroc_esm_chem, Dec Average, Latvia, LVA
52.467228, 2080-2099, miroc5, Jan Average, Latvia, LVA
48.034294, 2080-2099, miroc5, Feb Average, Latvia, LVA
40.627235, 2080-2099, miroc5, Mar Average, Latvia, LVA
42.618813, 2080-2099, miroc5, Apr Average, Latvia, LVA
47.0241, 2080-2099, miroc5, May Average, Latvia, LVA
45.732994, 2080-2099, miroc5, Jun Average, Latvia, LVA
42.92415, 2080-2099, miroc5, Jul Average, Latvia, LVA
53.92618, 2080-2099, miroc5, Aug Average, Latvia, LVA
62.79738, 2080-2099, miroc5, Sep Average, Latvia, LVA
76.298744, 2080-2099, miroc5, Oct Average, Latvia, LVA
71.19942, 2080-2099, miroc5, Nov Average, Latvia, LVA
66.38801, 2080-2099, miroc5, Dec Average, Latvia, LVA
79.2992, 2080-2099, mri_cgcm3, Jan Average, Latvia, LVA
77.27809, 2080-2099, mri_cgcm3, Feb Average, Latvia, LVA
66.263535, 2080-2099, mri_cgcm3, Mar Average, Latvia, LVA
52.44755, 2080-2099, mri_cgcm3, Apr Average, Latvia, LVA
64.732704, 2080-2099, mri_cgcm3, May Average, Latvia, LVA
75.14376, 2080-2099, mri_cgcm3, Jun Average, Latvia, LVA
67.809204, 2080-2099, mri_cgcm3, Jul Average, Latvia, LVA
75.68202, 2080-2099, mri_cgcm3, Aug Average, Latvia, LVA
78.01685, 2080-2099, mri_cgcm3, Sep Average, Latvia, LVA
76.59717, 2080-2099, mri_cgcm3, Oct Average, Latvia, LVA
94.57599, 2080-2099, mri_cgcm3, Nov Average, Latvia, LVA
92.981155, 2080-2099, mri_cgcm3, Dec Average, Latvia, LVA
81.8953, 2080-2099, noresm1_m, Jan Average, Latvia, LVA
66.27935, 2080-2099, noresm1_m, Feb Average, Latvia, LVA
54.121044, 2080-2099, noresm1_m, Mar Average, Latvia, LVA
61.93991, 2080-2099, noresm1_m, Apr Average, Latvia, LVA
56.63653, 2080-2099, noresm1_m, May Average, Latvia, LVA
62.248096, 2080-2099, noresm1_m, Jun Average, Latvia, LVA
67.42198, 2080-2099, noresm1_m, Jul Average, Latvia, LVA
53.90561, 2080-2099, noresm1_m, Aug Average, Latvia, LVA
56.010223, 2080-2099, noresm1_m, Sep Average, Latvia, LVA
72.01736, 2080-2099, noresm1_m, Oct Average, Latvia, LVA
80.25869, 2080-2099, noresm1_m, Nov Average, Latvia, LVA
78.09021, 2080-2099, noresm1_m, Dec Average, Latvia, LVA
35.017284, 2080-2099, bcc_csm1_1, Jan Average, Lebanon, LBN
25.422844, 2080-2099, bcc_csm1_1, Feb Average, Lebanon, LBN
16.662643, 2080-2099, bcc_csm1_1, Mar Average, Lebanon, LBN
9.642986, 2080-2099, bcc_csm1_1, Apr Average, Lebanon, LBN
5.49242, 2080-2099, bcc_csm1_1, May Average, Lebanon, LBN
2.1846297, 2080-2099, bcc_csm1_1, Jun Average, Lebanon, LBN
0.9030624, 2080-2099, bcc_csm1_1, Jul Average, Lebanon, LBN
1.2760087, 2080-2099, bcc_csm1_1, Aug Average, Lebanon, LBN
3.935303, 2080-2099, bcc_csm1_1, Sep Average, Lebanon, LBN
16.234451, 2080-2099, bcc_csm1_1, Oct Average, Lebanon, LBN
27.732613, 2080-2099, bcc_csm1_1, Nov Average, Lebanon, LBN
