Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
15.712548, 2080-2099, gfdl_esm2m, Jun Average, Denmark, DNK
17.073252, 2080-2099, gfdl_esm2m, Jul Average, Denmark, DNK
16.940691, 2080-2099, gfdl_esm2m, Aug Average, Denmark, DNK
13.597661, 2080-2099, gfdl_esm2m, Sep Average, Denmark, DNK
10.465856, 2080-2099, gfdl_esm2m, Oct Average, Denmark, DNK
7.706719, 2080-2099, gfdl_esm2m, Nov Average, Denmark, DNK
5.3799458, 2080-2099, gfdl_esm2m, Dec Average, Denmark, DNK
3.105875, 2080-2099, giss_e2_h, Jan Average, Denmark, DNK
3.8119514, 2080-2099, giss_e2_h, Feb Average, Denmark, DNK
5.760952, 2080-2099, giss_e2_h, Mar Average, Denmark, DNK
9.761815, 2080-2099, giss_e2_h, Apr Average, Denmark, DNK
14.09283, 2080-2099, giss_e2_h, May Average, Denmark, DNK
17.620007, 2080-2099, giss_e2_h, Jun Average, Denmark, DNK
19.909603, 2080-2099, giss_e2_h, Jul Average, Denmark, DNK
18.45259, 2080-2099, giss_e2_h, Aug Average, Denmark, DNK
15.230805, 2080-2099, giss_e2_h, Sep Average, Denmark, DNK
10.921842, 2080-2099, giss_e2_h, Oct Average, Denmark, DNK
7.332404, 2080-2099, giss_e2_h, Nov Average, Denmark, DNK
5.365022, 2080-2099, giss_e2_h, Dec Average, Denmark, DNK
3.7733026, 2080-2099, giss_e2_r, Jan Average, Denmark, DNK
2.83741, 2080-2099, giss_e2_r, Feb Average, Denmark, DNK
4.1560264, 2080-2099, giss_e2_r, Mar Average, Denmark, DNK
6.973338, 2080-2099, giss_e2_r, Apr Average, Denmark, DNK
11.002064, 2080-2099, giss_e2_r, May Average, Denmark, DNK
15.186593, 2080-2099, giss_e2_r, Jun Average, Denmark, DNK
18.590618, 2080-2099, giss_e2_r, Jul Average, Denmark, DNK
18.326061, 2080-2099, giss_e2_r, Aug Average, Denmark, DNK
15.7430935, 2080-2099, giss_e2_r, Sep Average, Denmark, DNK
12.0648365, 2080-2099, giss_e2_r, Oct Average, Denmark, DNK
9.114549, 2080-2099, giss_e2_r, Nov Average, Denmark, DNK
6.935034, 2080-2099, giss_e2_r, Dec Average, Denmark, DNK
4.2019243, 2080-2099, ipsl_cm5a_mr, Jan Average, Denmark, DNK
3.796886, 2080-2099, ipsl_cm5a_mr, Feb Average, Denmark, DNK
5.330886, 2080-2099, ipsl_cm5a_mr, Mar Average, Denmark, DNK
7.465585, 2080-2099, ipsl_cm5a_mr, Apr Average, Denmark, DNK
10.8840885, 2080-2099, ipsl_cm5a_mr, May Average, Denmark, DNK
15.893742, 2080-2099, ipsl_cm5a_mr, Jun Average, Denmark, DNK
19.991747, 2080-2099, ipsl_cm5a_mr, Jul Average, Denmark, DNK
19.655909, 2080-2099, ipsl_cm5a_mr, Aug Average, Denmark, DNK
17.00134, 2080-2099, ipsl_cm5a_mr, Sep Average, Denmark, DNK
12.620418, 2080-2099, ipsl_cm5a_mr, Oct Average, Denmark, DNK
8.677791, 2080-2099, ipsl_cm5a_mr, Nov Average, Denmark, DNK
5.909734, 2080-2099, ipsl_cm5a_mr, Dec Average, Denmark, DNK
8.0010395, 2080-2099, miroc_esm, Jan Average, Denmark, DNK
7.492398, 2080-2099, miroc_esm, Feb Average, Denmark, DNK
8.308421, 2080-2099, miroc_esm, Mar Average, Denmark, DNK
10.819465, 2080-2099, miroc_esm, Apr Average, Denmark, DNK
15.002733, 2080-2099, miroc_esm, May Average, Denmark, DNK
20.188643, 2080-2099, miroc_esm, Jun Average, Denmark, DNK
23.09114, 2080-2099, miroc_esm, Jul Average, Denmark, DNK
22.004213, 2080-2099, miroc_esm, Aug Average, Denmark, DNK
18.390772, 2080-2099, miroc_esm, Sep Average, Denmark, DNK
14.903017, 2080-2099, miroc_esm, Oct Average, Denmark, DNK
11.383541, 2080-2099, miroc_esm, Nov Average, Denmark, DNK
9.25392, 2080-2099, miroc_esm, Dec Average, Denmark, DNK
8.58506, 2080-2099, miroc_esm_chem, Jan Average, Denmark, DNK
8.028857, 2080-2099, miroc_esm_chem, Feb Average, Denmark, DNK
8.351988, 2080-2099, miroc_esm_chem, Mar Average, Denmark, DNK
10.7864685, 2080-2099, miroc_esm_chem, Apr Average, Denmark, DNK
15.051803, 2080-2099, miroc_esm_chem, May Average, Denmark, DNK
19.957798, 2080-2099, miroc_esm_chem, Jun Average, Denmark, DNK
22.93656, 2080-2099, miroc_esm_chem, Jul Average, Denmark, DNK
22.093609, 2080-2099, miroc_esm_chem, Aug Average, Denmark, DNK
17.963758, 2080-2099, miroc_esm_chem, Sep Average, Denmark, DNK
14.358562, 2080-2099, miroc_esm_chem, Oct Average, Denmark, DNK
11.11933, 2080-2099, miroc_esm_chem, Nov Average, Denmark, DNK
9.137702, 2080-2099, miroc_esm_chem, Dec Average, Denmark, DNK
5.1860404, 2080-2099, miroc5, Jan Average, Denmark, DNK
4.9749475, 2080-2099, miroc5, Feb Average, Denmark, DNK
6.789817, 2080-2099, miroc5, Mar Average, Denmark, DNK
10.78768, 2080-2099, miroc5, Apr Average, Denmark, DNK
15.556222, 2080-2099, miroc5, May Average, Denmark, DNK
19.43082, 2080-2099, miroc5, Jun Average, Denmark, DNK
22.297903, 2080-2099, miroc5, Jul Average, Denmark, DNK
21.877867, 2080-2099, miroc5, Aug Average, Denmark, DNK
18.68093, 2080-2099, miroc5, Sep Average, Denmark, DNK
14.251319, 2080-2099, miroc5, Oct Average, Denmark, DNK
9.416724, 2080-2099, miroc5, Nov Average, Denmark, DNK
6.3826847, 2080-2099, miroc5, Dec Average, Denmark, DNK
3.845285, 2080-2099, mri_cgcm3, Jan Average, Denmark, DNK
4.268575, 2080-2099, mri_cgcm3, Feb Average, Denmark, DNK
4.8961573, 2080-2099, mri_cgcm3, Mar Average, Denmark, DNK
7.597797, 2080-2099, mri_cgcm3, Apr Average, Denmark, DNK
11.280638, 2080-2099, mri_cgcm3, May Average, Denmark, DNK
15.328211, 2080-2099, mri_cgcm3, Jun Average, Denmark, DNK
17.406094, 2080-2099, mri_cgcm3, Jul Average, Denmark, DNK
17.310057, 2080-2099, mri_cgcm3, Aug Average, Denmark, DNK
14.939808, 2080-2099, mri_cgcm3, Sep Average, Denmark, DNK
11.3649435, 2080-2099, mri_cgcm3, Oct Average, Denmark, DNK
7.5252557, 2080-2099, mri_cgcm3, Nov Average, Denmark, DNK
5.9616346, 2080-2099, mri_cgcm3, Dec Average, Denmark, DNK
6.3590045, 2080-2099, noresm1_m, Jan Average, Denmark, DNK
6.280337, 2080-2099, noresm1_m, Feb Average, Denmark, DNK
7.6942005, 2080-2099, noresm1_m, Mar Average, Denmark, DNK
10.050564, 2080-2099, noresm1_m, Apr Average, Denmark, DNK
14.150225, 2080-2099, noresm1_m, May Average, Denmark, DNK
17.799639, 2080-2099, noresm1_m, Jun Average, Denmark, DNK
19.38961, 2080-2099, noresm1_m, Jul Average, Denmark, DNK
19.364027, 2080-2099, noresm1_m, Aug Average, Denmark, DNK
17.078161, 2080-2099, noresm1_m, Sep Average, Denmark, DNK
13.663973, 2080-2099, noresm1_m, Oct Average, Denmark, DNK
9.509253, 2080-2099, noresm1_m, Nov Average, Denmark, DNK
6.9948153, 2080-2099, noresm1_m, Dec Average, Denmark, DNK
22.343904, 2080-2099, bcc_csm1_1, Jan Average, Djibouti, DJI
23.919788, 2080-2099, bcc_csm1_1, Feb Average, Djibouti, DJI
26.332659, 2080-2099, bcc_csm1_1, Mar Average, Djibouti, DJI
28.83197, 2080-2099, bcc_csm1_1, Apr Average, Djibouti, DJI
29.580572, 2080-2099, bcc_csm1_1, May Average, Djibouti, DJI
29.107658, 2080-2099, bcc_csm1_1, Jun Average, Djibouti, DJI
27.549091, 2080-2099, bcc_csm1_1, Jul Average, Djibouti, DJI
26.98705, 2080-2099, bcc_csm1_1, Aug Average, Djibouti, DJI
27.571766, 2080-2099, bcc_csm1_1, Sep Average, Djibouti, DJI
27.72291, 2080-2099, bcc_csm1_1, Oct Average, Djibouti, DJI
25.075098, 2080-2099, bcc_csm1_1, Nov Average, Djibouti, DJI
22.717243, 2080-2099, bcc_csm1_1, Dec Average, Djibouti, DJI
22.967247, 2080-2099, bcc_csm1_1_m, Jan Average, Djibouti, DJI
24.141563, 2080-2099, bcc_csm1_1_m, Feb Average, Djibouti, DJI
27.174204, 2080-2099, bcc_csm1_1_m, Mar Average, Djibouti, DJI
30.09186, 2080-2099, bcc_csm1_1_m, Apr Average, Djibouti, DJI
33.59616, 2080-2099, bcc_csm1_1_m, May Average, Djibouti, DJI
35.409298, 2080-2099, bcc_csm1_1_m, Jun Average, Djibouti, DJI
34.35622, 2080-2099, bcc_csm1_1_m, Jul Average, Djibouti, DJI
31.83472, 2080-2099, bcc_csm1_1_m, Aug Average, Djibouti, DJI
32.962578, 2080-2099, bcc_csm1_1_m, Sep Average, Djibouti, DJI
30.319637, 2080-2099, bcc_csm1_1_m, Oct Average, Djibouti, DJI
26.60471, 2080-2099, bcc_csm1_1_m, Nov Average, Djibouti, DJI
23.897871, 2080-2099, bcc_csm1_1_m, Dec Average, Djibouti, DJI
21.505024, 2080-2099, ccsm4, Jan Average, Djibouti, DJI
22.362057, 2080-2099, ccsm4, Feb Average, Djibouti, DJI
25.10728, 2080-2099, ccsm4, Mar Average, Djibouti, DJI
28.651636, 2080-2099, ccsm4, Apr Average, Djibouti, DJI
31.21406, 2080-2099, ccsm4, May Average, Djibouti, DJI
32.31615, 2080-2099, ccsm4, Jun Average, Djibouti, DJI
29.765722, 2080-2099, ccsm4, Jul Average, Djibouti, DJI
28.48138, 2080-2099, ccsm4, Aug Average, Djibouti, DJI
28.852245, 2080-2099, ccsm4, Sep Average, Djibouti, DJI
27.237658, 2080-2099, ccsm4, Oct Average, Djibouti, DJI
24.47952, 2080-2099, ccsm4, Nov Average, Djibouti, DJI
22.489754, 2080-2099, ccsm4, Dec Average, Djibouti, DJI
23.45269, 2080-2099, cesm1_cam5, Jan Average, Djibouti, DJI
24.310013, 2080-2099, cesm1_cam5, Feb Average, Djibouti, DJI
26.81842, 2080-2099, cesm1_cam5, Mar Average, Djibouti, DJI
28.866053, 2080-2099, cesm1_cam5, Apr Average, Djibouti, DJI
31.018215, 2080-2099, cesm1_cam5, May Average, Djibouti, DJI
30.760923, 2080-2099, cesm1_cam5, Jun Average, Djibouti, DJI
28.271208, 2080-2099, cesm1_cam5, Jul Average, Djibouti, DJI
27.464527, 2080-2099, cesm1_cam5, Aug Average, Djibouti, DJI
27.583626, 2080-2099, cesm1_cam5, Sep Average, Djibouti, DJI
28.012861, 2080-2099, cesm1_cam5, Oct Average, Djibouti, DJI
25.5135, 2080-2099, cesm1_cam5, Nov Average, Djibouti, DJI
23.984917, 2080-2099, cesm1_cam5, Dec Average, Djibouti, DJI
22.78777, 2080-2099, csiro_mk3_6_0, Jan Average, Djibouti, DJI
24.245886, 2080-2099, csiro_mk3_6_0, Feb Average, Djibouti, DJI
26.930101, 2080-2099, csiro_mk3_6_0, Mar Average, Djibouti, DJI
29.474813, 2080-2099, csiro_mk3_6_0, Apr Average, Djibouti, DJI
32.18873, 2080-2099, csiro_mk3_6_0, May Average, Djibouti, DJI
34.62004, 2080-2099, csiro_mk3_6_0, Jun Average, Djibouti, DJI
34.89955, 2080-2099, csiro_mk3_6_0, Jul Average, Djibouti, DJI
34.864193, 2080-2099, csiro_mk3_6_0, Aug Average, Djibouti, DJI
33.931976, 2080-2099, csiro_mk3_6_0, Sep Average, Djibouti, DJI
30.755762, 2080-2099, csiro_mk3_6_0, Oct Average, Djibouti, DJI
27.19846, 2080-2099, csiro_mk3_6_0, Nov Average, Djibouti, DJI
23.879505, 2080-2099, csiro_mk3_6_0, Dec Average, Djibouti, DJI
22.19328, 2080-2099, fio_esm, Jan Average, Djibouti, DJI
23.68241, 2080-2099, fio_esm, Feb Average, Djibouti, DJI
25.576996, 2080-2099, fio_esm, Mar Average, Djibouti, DJI
27.957119, 2080-2099, fio_esm, Apr Average, Djibouti, DJI
29.337563, 2080-2099, fio_esm, May Average, Djibouti, DJI
30.426533, 2080-2099, fio_esm, Jun Average, Djibouti, DJI
29.285433, 2080-2099, fio_esm, Jul Average, Djibouti, DJI
28.081064, 2080-2099, fio_esm, Aug Average, Djibouti, DJI
28.422253, 2080-2099, fio_esm, Sep Average, Djibouti, DJI
26.613983, 2080-2099, fio_esm, Oct Average, Djibouti, DJI
24.579403, 2080-2099, fio_esm, Nov Average, Djibouti, DJI
22.34451, 2080-2099, fio_esm, Dec Average, Djibouti, DJI
22.218992, 2080-2099, gfdl_cm3, Jan Average, Djibouti, DJI
24.185131, 2080-2099, gfdl_cm3, Feb Average, Djibouti, DJI
27.747326, 2080-2099, gfdl_cm3, Mar Average, Djibouti, DJI
31.114094, 2080-2099, gfdl_cm3, Apr Average, Djibouti, DJI
33.621834, 2080-2099, gfdl_cm3, May Average, Djibouti, DJI
36.614403, 2080-2099, gfdl_cm3, Jun Average, Djibouti, DJI
35.488846, 2080-2099, gfdl_cm3, Jul Average, Djibouti, DJI
31.425426, 2080-2099, gfdl_cm3, Aug Average, Djibouti, DJI
30.336086, 2080-2099, gfdl_cm3, Sep Average, Djibouti, DJI
27.908222, 2080-2099, gfdl_cm3, Oct Average, Djibouti, DJI
25.013157, 2080-2099, gfdl_cm3, Nov Average, Djibouti, DJI
22.7177, 2080-2099, gfdl_cm3, Dec Average, Djibouti, DJI
24.785519, 2080-2099, gfdl_esm2m, Jan Average, Djibouti, DJI
26.172844, 2080-2099, gfdl_esm2m, Feb Average, Djibouti, DJI
29.702003, 2080-2099, gfdl_esm2m, Mar Average, Djibouti, DJI
33.10076, 2080-2099, gfdl_esm2m, Apr Average, Djibouti, DJI
35.37522, 2080-2099, gfdl_esm2m, May Average, Djibouti, DJI
36.137665, 2080-2099, gfdl_esm2m, Jun Average, Djibouti, DJI
34.904655, 2080-2099, gfdl_esm2m, Jul Average, Djibouti, DJI
34.649902, 2080-2099, gfdl_esm2m, Aug Average, Djibouti, DJI
35.784718, 2080-2099, gfdl_esm2m, Sep Average, Djibouti, DJI
32.539326, 2080-2099, gfdl_esm2m, Oct Average, Djibouti, DJI
28.070173, 2080-2099, gfdl_esm2m, Nov Average, Djibouti, DJI
25.196949, 2080-2099, gfdl_esm2m, Dec Average, Djibouti, DJI
24.401, 2080-2099, giss_e2_h, Jan Average, Djibouti, DJI
25.605484, 2080-2099, giss_e2_h, Feb Average, Djibouti, DJI
27.41305, 2080-2099, giss_e2_h, Mar Average, Djibouti, DJI
29.218773, 2080-2099, giss_e2_h, Apr Average, Djibouti, DJI
30.643599, 2080-2099, giss_e2_h, May Average, Djibouti, DJI
31.933004, 2080-2099, giss_e2_h, Jun Average, Djibouti, DJI
33.456688, 2080-2099, giss_e2_h, Jul Average, Djibouti, DJI
33.498318, 2080-2099, giss_e2_h, Aug Average, Djibouti, DJI
31.322964, 2080-2099, giss_e2_h, Sep Average, Djibouti, DJI
28.10601, 2080-2099, giss_e2_h, Oct Average, Djibouti, DJI
25.84921, 2080-2099, giss_e2_h, Nov Average, Djibouti, DJI
24.680012, 2080-2099, giss_e2_h, Dec Average, Djibouti, DJI
26.172949, 2080-2099, giss_e2_r, Jan Average, Djibouti, DJI
28.314991, 2080-2099, giss_e2_r, Feb Average, Djibouti, DJI
30.457932, 2080-2099, giss_e2_r, Mar Average, Djibouti, DJI
32.80397, 2080-2099, giss_e2_r, Apr Average, Djibouti, DJI
34.586575, 2080-2099, giss_e2_r, May Average, Djibouti, DJI
36.37866, 2080-2099, giss_e2_r, Jun Average, Djibouti, DJI
36.861248, 2080-2099, giss_e2_r, Jul Average, Djibouti, DJI
36.42005, 2080-2099, giss_e2_r, Aug Average, Djibouti, DJI
35.27861, 2080-2099, giss_e2_r, Sep Average, Djibouti, DJI
31.376696, 2080-2099, giss_e2_r, Oct Average, Djibouti, DJI
27.661594, 2080-2099, giss_e2_r, Nov Average, Djibouti, DJI
26.037563, 2080-2099, giss_e2_r, Dec Average, Djibouti, DJI
21.068111, 2080-2099, ipsl_cm5a_mr, Jan Average, Djibouti, DJI
22.118063, 2080-2099, ipsl_cm5a_mr, Feb Average, Djibouti, DJI
24.935656, 2080-2099, ipsl_cm5a_mr, Mar Average, Djibouti, DJI
27.593859, 2080-2099, ipsl_cm5a_mr, Apr Average, Djibouti, DJI
30.038097, 2080-2099, ipsl_cm5a_mr, May Average, Djibouti, DJI
32.34839, 2080-2099, ipsl_cm5a_mr, Jun Average, Djibouti, DJI
32.915295, 2080-2099, ipsl_cm5a_mr, Jul Average, Djibouti, DJI
32.75862, 2080-2099, ipsl_cm5a_mr, Aug Average, Djibouti, DJI
31.797241, 2080-2099, ipsl_cm5a_mr, Sep Average, Djibouti, DJI
28.60364, 2080-2099, ipsl_cm5a_mr, Oct Average, Djibouti, DJI
25.344358, 2080-2099, ipsl_cm5a_mr, Nov Average, Djibouti, DJI
22.287998, 2080-2099, ipsl_cm5a_mr, Dec Average, Djibouti, DJI
21.506636, 2080-2099, miroc_esm, Jan Average, Djibouti, DJI
24.59912, 2080-2099, miroc_esm, Feb Average, Djibouti, DJI
28.631035, 2080-2099, miroc_esm, Mar Average, Djibouti, DJI
31.468555, 2080-2099, miroc_esm, Apr Average, Djibouti, DJI
33.028744, 2080-2099, miroc_esm, May Average, Djibouti, DJI
31.75515, 2080-2099, miroc_esm, Jun Average, Djibouti, DJI
27.05098, 2080-2099, miroc_esm, Jul Average, Djibouti, DJI
25.73321, 2080-2099, miroc_esm, Aug Average, Djibouti, DJI
24.73775, 2080-2099, miroc_esm, Sep Average, Djibouti, DJI
24.672556, 2080-2099, miroc_esm, Oct Average, Djibouti, DJI
23.186888, 2080-2099, miroc_esm, Nov Average, Djibouti, DJI
21.362112, 2080-2099, miroc_esm, Dec Average, Djibouti, DJI
21.156889, 2080-2099, miroc_esm_chem, Jan Average, Djibouti, DJI
24.025103, 2080-2099, miroc_esm_chem, Feb Average, Djibouti, DJI
27.818836, 2080-2099, miroc_esm_chem, Mar Average, Djibouti, DJI
30.658382, 2080-2099, miroc_esm_chem, Apr Average, Djibouti, DJI
32.215607, 2080-2099, miroc_esm_chem, May Average, Djibouti, DJI
31.101831, 2080-2099, miroc_esm_chem, Jun Average, Djibouti, DJI
25.70706, 2080-2099, miroc_esm_chem, Jul Average, Djibouti, DJI
24.942467, 2080-2099, miroc_esm_chem, Aug Average, Djibouti, DJI
24.750736, 2080-2099, miroc_esm_chem, Sep Average, Djibouti, DJI
24.627901, 2080-2099, miroc_esm_chem, Oct Average, Djibouti, DJI
23.069645, 2080-2099, miroc_esm_chem, Nov Average, Djibouti, DJI
21.429897, 2080-2099, miroc_esm_chem, Dec Average, Djibouti, DJI
27.555042, 2080-2099, miroc5, Jan Average, Djibouti, DJI
28.986359, 2080-2099, miroc5, Feb Average, Djibouti, DJI
30.962124, 2080-2099, miroc5, Mar Average, Djibouti, DJI
32.85027, 2080-2099, miroc5, Apr Average, Djibouti, DJI
34.75072, 2080-2099, miroc5, May Average, Djibouti, DJI
35.378754, 2080-2099, miroc5, Jun Average, Djibouti, DJI
31.728418, 2080-2099, miroc5, Jul Average, Djibouti, DJI
30.858599, 2080-2099, miroc5, Aug Average, Djibouti, DJI
33.19963, 2080-2099, miroc5, Sep Average, Djibouti, DJI
32.841827, 2080-2099, miroc5, Oct Average, Djibouti, DJI
29.358538, 2080-2099, miroc5, Nov Average, Djibouti, DJI
27.519306, 2080-2099, miroc5, Dec Average, Djibouti, DJI
21.905994, 2080-2099, mri_cgcm3, Jan Average, Djibouti, DJI
22.877596, 2080-2099, mri_cgcm3, Feb Average, Djibouti, DJI
25.621305, 2080-2099, mri_cgcm3, Mar Average, Djibouti, DJI
28.302402, 2080-2099, mri_cgcm3, Apr Average, Djibouti, DJI
30.3018, 2080-2099, mri_cgcm3, May Average, Djibouti, DJI
32.804718, 2080-2099, mri_cgcm3, Jun Average, Djibouti, DJI
34.580315, 2080-2099, mri_cgcm3, Jul Average, Djibouti, DJI
34.22958, 2080-2099, mri_cgcm3, Aug Average, Djibouti, DJI
31.432402, 2080-2099, mri_cgcm3, Sep Average, Djibouti, DJI
27.506039, 2080-2099, mri_cgcm3, Oct Average, Djibouti, DJI
24.650515, 2080-2099, mri_cgcm3, Nov Average, Djibouti, DJI
22.433834, 2080-2099, mri_cgcm3, Dec Average, Djibouti, DJI
18.29422, 2080-2099, noresm1_m, Jan Average, Djibouti, DJI
19.790707, 2080-2099, noresm1_m, Feb Average, Djibouti, DJI
22.25942, 2080-2099, noresm1_m, Mar Average, Djibouti, DJI
24.64542, 2080-2099, noresm1_m, Apr Average, Djibouti, DJI
26.471992, 2080-2099, noresm1_m, May Average, Djibouti, DJI
25.77191, 2080-2099, noresm1_m, Jun Average, Djibouti, DJI
24.641409, 2080-2099, noresm1_m, Jul Average, Djibouti, DJI
24.77345, 2080-2099, noresm1_m, Aug Average, Djibouti, DJI
24.20139, 2080-2099, noresm1_m, Sep Average, Djibouti, DJI
23.070574, 2080-2099, noresm1_m, Oct Average, Djibouti, DJI
20.265186, 2080-2099, noresm1_m, Nov Average, Djibouti, DJI
18.318426, 2080-2099, noresm1_m, Dec Average, Djibouti, DJI
