Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
37.46984, 2080-2099, gfdl_cm3, Jul Average, Oman, OMN
36.471786, 2080-2099, gfdl_cm3, Aug Average, Oman, OMN
35.14176, 2080-2099, gfdl_cm3, Sep Average, Oman, OMN
31.206303, 2080-2099, gfdl_cm3, Oct Average, Oman, OMN
26.943422, 2080-2099, gfdl_cm3, Nov Average, Oman, OMN
22.194118, 2080-2099, gfdl_cm3, Dec Average, Oman, OMN
19.697805, 2080-2099, gfdl_esm2m, Jan Average, Oman, OMN
21.80426, 2080-2099, gfdl_esm2m, Feb Average, Oman, OMN
26.181099, 2080-2099, gfdl_esm2m, Mar Average, Oman, OMN
30.840714, 2080-2099, gfdl_esm2m, Apr Average, Oman, OMN
34.399483, 2080-2099, gfdl_esm2m, May Average, Oman, OMN
37.73838, 2080-2099, gfdl_esm2m, Jun Average, Oman, OMN
37.55662, 2080-2099, gfdl_esm2m, Jul Average, Oman, OMN
36.887287, 2080-2099, gfdl_esm2m, Aug Average, Oman, OMN
35.60814, 2080-2099, gfdl_esm2m, Sep Average, Oman, OMN
31.060394, 2080-2099, gfdl_esm2m, Oct Average, Oman, OMN
25.869366, 2080-2099, gfdl_esm2m, Nov Average, Oman, OMN
21.630362, 2080-2099, gfdl_esm2m, Dec Average, Oman, OMN
24.26177, 2080-2099, giss_e2_h, Jan Average, Oman, OMN
25.464056, 2080-2099, giss_e2_h, Feb Average, Oman, OMN
27.76905, 2080-2099, giss_e2_h, Mar Average, Oman, OMN
30.875801, 2080-2099, giss_e2_h, Apr Average, Oman, OMN
33.564922, 2080-2099, giss_e2_h, May Average, Oman, OMN
34.54654, 2080-2099, giss_e2_h, Jun Average, Oman, OMN
34.437496, 2080-2099, giss_e2_h, Jul Average, Oman, OMN
33.901646, 2080-2099, giss_e2_h, Aug Average, Oman, OMN
33.28328, 2080-2099, giss_e2_h, Sep Average, Oman, OMN
31.1169, 2080-2099, giss_e2_h, Oct Average, Oman, OMN
28.174088, 2080-2099, giss_e2_h, Nov Average, Oman, OMN
25.091238, 2080-2099, giss_e2_h, Dec Average, Oman, OMN
23.68207, 2080-2099, giss_e2_r, Jan Average, Oman, OMN
25.123224, 2080-2099, giss_e2_r, Feb Average, Oman, OMN
27.81217, 2080-2099, giss_e2_r, Mar Average, Oman, OMN
31.582312, 2080-2099, giss_e2_r, Apr Average, Oman, OMN
34.238453, 2080-2099, giss_e2_r, May Average, Oman, OMN
35.573753, 2080-2099, giss_e2_r, Jun Average, Oman, OMN
35.63977, 2080-2099, giss_e2_r, Jul Average, Oman, OMN
34.89054, 2080-2099, giss_e2_r, Aug Average, Oman, OMN
33.936718, 2080-2099, giss_e2_r, Sep Average, Oman, OMN
32.010113, 2080-2099, giss_e2_r, Oct Average, Oman, OMN
28.254278, 2080-2099, giss_e2_r, Nov Average, Oman, OMN
24.801952, 2080-2099, giss_e2_r, Dec Average, Oman, OMN
18.500492, 2080-2099, ipsl_cm5a_mr, Jan Average, Oman, OMN
21.169489, 2080-2099, ipsl_cm5a_mr, Feb Average, Oman, OMN
24.661968, 2080-2099, ipsl_cm5a_mr, Mar Average, Oman, OMN
28.96538, 2080-2099, ipsl_cm5a_mr, Apr Average, Oman, OMN
32.45522, 2080-2099, ipsl_cm5a_mr, May Average, Oman, OMN
34.17521, 2080-2099, ipsl_cm5a_mr, Jun Average, Oman, OMN
34.92709, 2080-2099, ipsl_cm5a_mr, Jul Average, Oman, OMN
34.75662, 2080-2099, ipsl_cm5a_mr, Aug Average, Oman, OMN
33.04152, 2080-2099, ipsl_cm5a_mr, Sep Average, Oman, OMN
30.075138, 2080-2099, ipsl_cm5a_mr, Oct Average, Oman, OMN
25.581787, 2080-2099, ipsl_cm5a_mr, Nov Average, Oman, OMN
20.343855, 2080-2099, ipsl_cm5a_mr, Dec Average, Oman, OMN
22.542395, 2080-2099, miroc_esm, Jan Average, Oman, OMN
23.403326, 2080-2099, miroc_esm, Feb Average, Oman, OMN
26.37407, 2080-2099, miroc_esm, Mar Average, Oman, OMN
30.96623, 2080-2099, miroc_esm, Apr Average, Oman, OMN
34.53231, 2080-2099, miroc_esm, May Average, Oman, OMN
34.57112, 2080-2099, miroc_esm, Jun Average, Oman, OMN
32.877663, 2080-2099, miroc_esm, Jul Average, Oman, OMN
31.955221, 2080-2099, miroc_esm, Aug Average, Oman, OMN
31.452473, 2080-2099, miroc_esm, Sep Average, Oman, OMN
30.005459, 2080-2099, miroc_esm, Oct Average, Oman, OMN
26.607185, 2080-2099, miroc_esm, Nov Average, Oman, OMN
23.451193, 2080-2099, miroc_esm, Dec Average, Oman, OMN
22.73871, 2080-2099, miroc_esm_chem, Jan Average, Oman, OMN
23.705923, 2080-2099, miroc_esm_chem, Feb Average, Oman, OMN
26.556059, 2080-2099, miroc_esm_chem, Mar Average, Oman, OMN
31.006948, 2080-2099, miroc_esm_chem, Apr Average, Oman, OMN
34.687397, 2080-2099, miroc_esm_chem, May Average, Oman, OMN
34.57628, 2080-2099, miroc_esm_chem, Jun Average, Oman, OMN
32.975613, 2080-2099, miroc_esm_chem, Jul Average, Oman, OMN
32.03939, 2080-2099, miroc_esm_chem, Aug Average, Oman, OMN
31.639225, 2080-2099, miroc_esm_chem, Sep Average, Oman, OMN
30.188904, 2080-2099, miroc_esm_chem, Oct Average, Oman, OMN
26.806314, 2080-2099, miroc_esm_chem, Nov Average, Oman, OMN
23.755913, 2080-2099, miroc_esm_chem, Dec Average, Oman, OMN
23.75045, 2080-2099, miroc5, Jan Average, Oman, OMN
25.28884, 2080-2099, miroc5, Feb Average, Oman, OMN
28.29111, 2080-2099, miroc5, Mar Average, Oman, OMN
31.554897, 2080-2099, miroc5, Apr Average, Oman, OMN
35.19152, 2080-2099, miroc5, May Average, Oman, OMN
36.31773, 2080-2099, miroc5, Jun Average, Oman, OMN
35.430767, 2080-2099, miroc5, Jul Average, Oman, OMN
34.474037, 2080-2099, miroc5, Aug Average, Oman, OMN
33.915363, 2080-2099, miroc5, Sep Average, Oman, OMN
31.982866, 2080-2099, miroc5, Oct Average, Oman, OMN
28.32277, 2080-2099, miroc5, Nov Average, Oman, OMN
24.924654, 2080-2099, miroc5, Dec Average, Oman, OMN
18.258095, 2080-2099, mri_cgcm3, Jan Average, Oman, OMN
20.045841, 2080-2099, mri_cgcm3, Feb Average, Oman, OMN
24.168709, 2080-2099, mri_cgcm3, Mar Average, Oman, OMN
28.470297, 2080-2099, mri_cgcm3, Apr Average, Oman, OMN
32.405853, 2080-2099, mri_cgcm3, May Average, Oman, OMN
35.431637, 2080-2099, mri_cgcm3, Jun Average, Oman, OMN
36.714657, 2080-2099, mri_cgcm3, Jul Average, Oman, OMN
35.335022, 2080-2099, mri_cgcm3, Aug Average, Oman, OMN
32.27805, 2080-2099, mri_cgcm3, Sep Average, Oman, OMN
28.4151, 2080-2099, mri_cgcm3, Oct Average, Oman, OMN
23.231274, 2080-2099, mri_cgcm3, Nov Average, Oman, OMN
18.663103, 2080-2099, mri_cgcm3, Dec Average, Oman, OMN
20.276566, 2080-2099, noresm1_m, Jan Average, Oman, OMN
21.618198, 2080-2099, noresm1_m, Feb Average, Oman, OMN
25.172958, 2080-2099, noresm1_m, Mar Average, Oman, OMN
29.74212, 2080-2099, noresm1_m, Apr Average, Oman, OMN
33.03187, 2080-2099, noresm1_m, May Average, Oman, OMN
35.207806, 2080-2099, noresm1_m, Jun Average, Oman, OMN
34.04129, 2080-2099, noresm1_m, Jul Average, Oman, OMN
33.16048, 2080-2099, noresm1_m, Aug Average, Oman, OMN
32.431156, 2080-2099, noresm1_m, Sep Average, Oman, OMN
29.18655, 2080-2099, noresm1_m, Oct Average, Oman, OMN
25.029476, 2080-2099, noresm1_m, Nov Average, Oman, OMN
21.623222, 2080-2099, noresm1_m, Dec Average, Oman, OMN
7.927533, 2080-2099, bcc_csm1_1, Jan Average, Pakistan, PAK
9.779818, 2080-2099, bcc_csm1_1, Feb Average, Pakistan, PAK
14.501992, 2080-2099, bcc_csm1_1, Mar Average, Pakistan, PAK
21.08339, 2080-2099, bcc_csm1_1, Apr Average, Pakistan, PAK
26.447601, 2080-2099, bcc_csm1_1, May Average, Pakistan, PAK
30.450043, 2080-2099, bcc_csm1_1, Jun Average, Pakistan, PAK
31.381088, 2080-2099, bcc_csm1_1, Jul Average, Pakistan, PAK
30.16709, 2080-2099, bcc_csm1_1, Aug Average, Pakistan, PAK
27.52281, 2080-2099, bcc_csm1_1, Sep Average, Pakistan, PAK
21.932947, 2080-2099, bcc_csm1_1, Oct Average, Pakistan, PAK
14.989672, 2080-2099, bcc_csm1_1, Nov Average, Pakistan, PAK
9.495792, 2080-2099, bcc_csm1_1, Dec Average, Pakistan, PAK
10.640092, 2080-2099, bcc_csm1_1_m, Jan Average, Pakistan, PAK
13.351364, 2080-2099, bcc_csm1_1_m, Feb Average, Pakistan, PAK
18.313766, 2080-2099, bcc_csm1_1_m, Mar Average, Pakistan, PAK
23.768686, 2080-2099, bcc_csm1_1_m, Apr Average, Pakistan, PAK
29.682165, 2080-2099, bcc_csm1_1_m, May Average, Pakistan, PAK
32.072086, 2080-2099, bcc_csm1_1_m, Jun Average, Pakistan, PAK
32.445423, 2080-2099, bcc_csm1_1_m, Jul Average, Pakistan, PAK
31.606052, 2080-2099, bcc_csm1_1_m, Aug Average, Pakistan, PAK
29.20197, 2080-2099, bcc_csm1_1_m, Sep Average, Pakistan, PAK
24.343964, 2080-2099, bcc_csm1_1_m, Oct Average, Pakistan, PAK
18.161083, 2080-2099, bcc_csm1_1_m, Nov Average, Pakistan, PAK
12.683237, 2080-2099, bcc_csm1_1_m, Dec Average, Pakistan, PAK
11.35092, 2080-2099, ccsm4, Jan Average, Pakistan, PAK
13.3261795, 2080-2099, ccsm4, Feb Average, Pakistan, PAK
18.181988, 2080-2099, ccsm4, Mar Average, Pakistan, PAK
23.938255, 2080-2099, ccsm4, Apr Average, Pakistan, PAK
29.034977, 2080-2099, ccsm4, May Average, Pakistan, PAK
32.073746, 2080-2099, ccsm4, Jun Average, Pakistan, PAK
31.400457, 2080-2099, ccsm4, Jul Average, Pakistan, PAK
30.082378, 2080-2099, ccsm4, Aug Average, Pakistan, PAK
27.803389, 2080-2099, ccsm4, Sep Average, Pakistan, PAK
23.87065, 2080-2099, ccsm4, Oct Average, Pakistan, PAK
17.340239, 2080-2099, ccsm4, Nov Average, Pakistan, PAK
12.32355, 2080-2099, ccsm4, Dec Average, Pakistan, PAK
10.674426, 2080-2099, cesm1_cam5, Jan Average, Pakistan, PAK
13.601749, 2080-2099, cesm1_cam5, Feb Average, Pakistan, PAK
19.50239, 2080-2099, cesm1_cam5, Mar Average, Pakistan, PAK
25.384712, 2080-2099, cesm1_cam5, Apr Average, Pakistan, PAK
29.052282, 2080-2099, cesm1_cam5, May Average, Pakistan, PAK
32.388836, 2080-2099, cesm1_cam5, Jun Average, Pakistan, PAK
32.054066, 2080-2099, cesm1_cam5, Jul Average, Pakistan, PAK
31.246082, 2080-2099, cesm1_cam5, Aug Average, Pakistan, PAK
29.503103, 2080-2099, cesm1_cam5, Sep Average, Pakistan, PAK
25.065622, 2080-2099, cesm1_cam5, Oct Average, Pakistan, PAK
18.845016, 2080-2099, cesm1_cam5, Nov Average, Pakistan, PAK
12.570393, 2080-2099, cesm1_cam5, Dec Average, Pakistan, PAK
8.823704, 2080-2099, csiro_mk3_6_0, Jan Average, Pakistan, PAK
12.968753, 2080-2099, csiro_mk3_6_0, Feb Average, Pakistan, PAK
18.645555, 2080-2099, csiro_mk3_6_0, Mar Average, Pakistan, PAK
25.127428, 2080-2099, csiro_mk3_6_0, Apr Average, Pakistan, PAK
30.046337, 2080-2099, csiro_mk3_6_0, May Average, Pakistan, PAK
33.776703, 2080-2099, csiro_mk3_6_0, Jun Average, Pakistan, PAK
34.260536, 2080-2099, csiro_mk3_6_0, Jul Average, Pakistan, PAK
33.116924, 2080-2099, csiro_mk3_6_0, Aug Average, Pakistan, PAK
29.912788, 2080-2099, csiro_mk3_6_0, Sep Average, Pakistan, PAK
24.621487, 2080-2099, csiro_mk3_6_0, Oct Average, Pakistan, PAK
16.875334, 2080-2099, csiro_mk3_6_0, Nov Average, Pakistan, PAK
9.891147, 2080-2099, csiro_mk3_6_0, Dec Average, Pakistan, PAK
10.027969, 2080-2099, fio_esm, Jan Average, Pakistan, PAK
12.234181, 2080-2099, fio_esm, Feb Average, Pakistan, PAK
15.984138, 2080-2099, fio_esm, Mar Average, Pakistan, PAK
20.735598, 2080-2099, fio_esm, Apr Average, Pakistan, PAK
25.680784, 2080-2099, fio_esm, May Average, Pakistan, PAK
29.851397, 2080-2099, fio_esm, Jun Average, Pakistan, PAK
31.368382, 2080-2099, fio_esm, Jul Average, Pakistan, PAK
29.171774, 2080-2099, fio_esm, Aug Average, Pakistan, PAK
26.728642, 2080-2099, fio_esm, Sep Average, Pakistan, PAK
21.923779, 2080-2099, fio_esm, Oct Average, Pakistan, PAK
15.98121, 2080-2099, fio_esm, Nov Average, Pakistan, PAK
11.32794, 2080-2099, fio_esm, Dec Average, Pakistan, PAK
9.612403, 2080-2099, gfdl_cm3, Jan Average, Pakistan, PAK
12.678755, 2080-2099, gfdl_cm3, Feb Average, Pakistan, PAK
18.4275, 2080-2099, gfdl_cm3, Mar Average, Pakistan, PAK
23.382631, 2080-2099, gfdl_cm3, Apr Average, Pakistan, PAK
29.052492, 2080-2099, gfdl_cm3, May Average, Pakistan, PAK
33.148964, 2080-2099, gfdl_cm3, Jun Average, Pakistan, PAK
33.269585, 2080-2099, gfdl_cm3, Jul Average, Pakistan, PAK
31.373775, 2080-2099, gfdl_cm3, Aug Average, Pakistan, PAK
28.657248, 2080-2099, gfdl_cm3, Sep Average, Pakistan, PAK
23.574268, 2080-2099, gfdl_cm3, Oct Average, Pakistan, PAK
16.602915, 2080-2099, gfdl_cm3, Nov Average, Pakistan, PAK
10.482019, 2080-2099, gfdl_cm3, Dec Average, Pakistan, PAK
10.195259, 2080-2099, gfdl_esm2m, Jan Average, Pakistan, PAK
12.632326, 2080-2099, gfdl_esm2m, Feb Average, Pakistan, PAK
18.282967, 2080-2099, gfdl_esm2m, Mar Average, Pakistan, PAK
24.191717, 2080-2099, gfdl_esm2m, Apr Average, Pakistan, PAK
28.676905, 2080-2099, gfdl_esm2m, May Average, Pakistan, PAK
33.58361, 2080-2099, gfdl_esm2m, Jun Average, Pakistan, PAK
33.662014, 2080-2099, gfdl_esm2m, Jul Average, Pakistan, PAK
32.892002, 2080-2099, gfdl_esm2m, Aug Average, Pakistan, PAK
30.600922, 2080-2099, gfdl_esm2m, Sep Average, Pakistan, PAK
24.613243, 2080-2099, gfdl_esm2m, Oct Average, Pakistan, PAK
16.371645, 2080-2099, gfdl_esm2m, Nov Average, Pakistan, PAK
11.085582, 2080-2099, gfdl_esm2m, Dec Average, Pakistan, PAK
14.920151, 2080-2099, giss_e2_h, Jan Average, Pakistan, PAK
17.021841, 2080-2099, giss_e2_h, Feb Average, Pakistan, PAK
21.199303, 2080-2099, giss_e2_h, Mar Average, Pakistan, PAK
25.620737, 2080-2099, giss_e2_h, Apr Average, Pakistan, PAK
29.637177, 2080-2099, giss_e2_h, May Average, Pakistan, PAK
31.519833, 2080-2099, giss_e2_h, Jun Average, Pakistan, PAK
31.83459, 2080-2099, giss_e2_h, Jul Average, Pakistan, PAK
31.489367, 2080-2099, giss_e2_h, Aug Average, Pakistan, PAK
29.780405, 2080-2099, giss_e2_h, Sep Average, Pakistan, PAK
25.974213, 2080-2099, giss_e2_h, Oct Average, Pakistan, PAK
20.75376, 2080-2099, giss_e2_h, Nov Average, Pakistan, PAK
15.840122, 2080-2099, giss_e2_h, Dec Average, Pakistan, PAK
14.349177, 2080-2099, giss_e2_r, Jan Average, Pakistan, PAK
16.852428, 2080-2099, giss_e2_r, Feb Average, Pakistan, PAK
20.873638, 2080-2099, giss_e2_r, Mar Average, Pakistan, PAK
26.09592, 2080-2099, giss_e2_r, Apr Average, Pakistan, PAK
29.61858, 2080-2099, giss_e2_r, May Average, Pakistan, PAK
31.766043, 2080-2099, giss_e2_r, Jun Average, Pakistan, PAK
32.275078, 2080-2099, giss_e2_r, Jul Average, Pakistan, PAK
31.274569, 2080-2099, giss_e2_r, Aug Average, Pakistan, PAK
29.979965, 2080-2099, giss_e2_r, Sep Average, Pakistan, PAK
26.002394, 2080-2099, giss_e2_r, Oct Average, Pakistan, PAK
19.603529, 2080-2099, giss_e2_r, Nov Average, Pakistan, PAK
15.513685, 2080-2099, giss_e2_r, Dec Average, Pakistan, PAK
9.666057, 2080-2099, ipsl_cm5a_mr, Jan Average, Pakistan, PAK
12.87062, 2080-2099, ipsl_cm5a_mr, Feb Average, Pakistan, PAK
17.950758, 2080-2099, ipsl_cm5a_mr, Mar Average, Pakistan, PAK
23.654371, 2080-2099, ipsl_cm5a_mr, Apr Average, Pakistan, PAK
28.085472, 2080-2099, ipsl_cm5a_mr, May Average, Pakistan, PAK
30.684206, 2080-2099, ipsl_cm5a_mr, Jun Average, Pakistan, PAK
32.37945, 2080-2099, ipsl_cm5a_mr, Jul Average, Pakistan, PAK
32.671047, 2080-2099, ipsl_cm5a_mr, Aug Average, Pakistan, PAK
29.963633, 2080-2099, ipsl_cm5a_mr, Sep Average, Pakistan, PAK
24.18671, 2080-2099, ipsl_cm5a_mr, Oct Average, Pakistan, PAK
17.526245, 2080-2099, ipsl_cm5a_mr, Nov Average, Pakistan, PAK
11.308823, 2080-2099, ipsl_cm5a_mr, Dec Average, Pakistan, PAK
11.51371, 2080-2099, miroc_esm, Jan Average, Pakistan, PAK
14.203398, 2080-2099, miroc_esm, Feb Average, Pakistan, PAK
19.34402, 2080-2099, miroc_esm, Mar Average, Pakistan, PAK
24.868814, 2080-2099, miroc_esm, Apr Average, Pakistan, PAK
30.188553, 2080-2099, miroc_esm, May Average, Pakistan, PAK
32.555847, 2080-2099, miroc_esm, Jun Average, Pakistan, PAK
31.711868, 2080-2099, miroc_esm, Jul Average, Pakistan, PAK
30.999027, 2080-2099, miroc_esm, Aug Average, Pakistan, PAK
28.895666, 2080-2099, miroc_esm, Sep Average, Pakistan, PAK
24.13045, 2080-2099, miroc_esm, Oct Average, Pakistan, PAK
17.678856, 2080-2099, miroc_esm, Nov Average, Pakistan, PAK
12.383892, 2080-2099, miroc_esm, Dec Average, Pakistan, PAK
11.526037, 2080-2099, miroc_esm_chem, Jan Average, Pakistan, PAK
13.981973, 2080-2099, miroc_esm_chem, Feb Average, Pakistan, PAK
19.201437, 2080-2099, miroc_esm_chem, Mar Average, Pakistan, PAK
25.434828, 2080-2099, miroc_esm_chem, Apr Average, Pakistan, PAK
30.718527, 2080-2099, miroc_esm_chem, May Average, Pakistan, PAK
32.897095, 2080-2099, miroc_esm_chem, Jun Average, Pakistan, PAK
32.24079, 2080-2099, miroc_esm_chem, Jul Average, Pakistan, PAK
30.735443, 2080-2099, miroc_esm_chem, Aug Average, Pakistan, PAK
29.58784, 2080-2099, miroc_esm_chem, Sep Average, Pakistan, PAK
24.175955, 2080-2099, miroc_esm_chem, Oct Average, Pakistan, PAK
17.935555, 2080-2099, miroc_esm_chem, Nov Average, Pakistan, PAK
13.063272, 2080-2099, miroc_esm_chem, Dec Average, Pakistan, PAK
12.917657, 2080-2099, miroc5, Jan Average, Pakistan, PAK
15.852163, 2080-2099, miroc5, Feb Average, Pakistan, PAK
20.871552, 2080-2099, miroc5, Mar Average, Pakistan, PAK
25.986067, 2080-2099, miroc5, Apr Average, Pakistan, PAK
31.177505, 2080-2099, miroc5, May Average, Pakistan, PAK
33.979073, 2080-2099, miroc5, Jun Average, Pakistan, PAK
34.054516, 2080-2099, miroc5, Jul Average, Pakistan, PAK
33.373764, 2080-2099, miroc5, Aug Average, Pakistan, PAK
31.507399, 2080-2099, miroc5, Sep Average, Pakistan, PAK
27.21165, 2080-2099, miroc5, Oct Average, Pakistan, PAK
21.047604, 2080-2099, miroc5, Nov Average, Pakistan, PAK
15.018848, 2080-2099, miroc5, Dec Average, Pakistan, PAK
9.4801235, 2080-2099, mri_cgcm3, Jan Average, Pakistan, PAK
12.285856, 2080-2099, mri_cgcm3, Feb Average, Pakistan, PAK
17.30302, 2080-2099, mri_cgcm3, Mar Average, Pakistan, PAK
22.645512, 2080-2099, mri_cgcm3, Apr Average, Pakistan, PAK
27.97081, 2080-2099, mri_cgcm3, May Average, Pakistan, PAK
32.201393, 2080-2099, mri_cgcm3, Jun Average, Pakistan, PAK
33.283955, 2080-2099, mri_cgcm3, Jul Average, Pakistan, PAK
31.372118, 2080-2099, mri_cgcm3, Aug Average, Pakistan, PAK
28.14643, 2080-2099, mri_cgcm3, Sep Average, Pakistan, PAK
22.947044, 2080-2099, mri_cgcm3, Oct Average, Pakistan, PAK
15.8032465, 2080-2099, mri_cgcm3, Nov Average, Pakistan, PAK
9.76619, 2080-2099, mri_cgcm3, Dec Average, Pakistan, PAK
9.58618, 2080-2099, noresm1_m, Jan Average, Pakistan, PAK
11.890751, 2080-2099, noresm1_m, Feb Average, Pakistan, PAK
16.240383, 2080-2099, noresm1_m, Mar Average, Pakistan, PAK
22.634735, 2080-2099, noresm1_m, Apr Average, Pakistan, PAK
27.696926, 2080-2099, noresm1_m, May Average, Pakistan, PAK
30.772312, 2080-2099, noresm1_m, Jun Average, Pakistan, PAK
30.92756, 2080-2099, noresm1_m, Jul Average, Pakistan, PAK
29.456543, 2080-2099, noresm1_m, Aug Average, Pakistan, PAK
26.900091, 2080-2099, noresm1_m, Sep Average, Pakistan, PAK
22.124159, 2080-2099, noresm1_m, Oct Average, Pakistan, PAK
15.431471, 2080-2099, noresm1_m, Nov Average, Pakistan, PAK
10.500565, 2080-2099, noresm1_m, Dec Average, Pakistan, PAK
29.284662, 2080-2099, bcc_csm1_1, Jan Average, Palau, PLW
29.123688, 2080-2099, bcc_csm1_1, Feb Average, Palau, PLW
29.222466, 2080-2099, bcc_csm1_1, Mar Average, Palau, PLW
29.514315, 2080-2099, bcc_csm1_1, Apr Average, Palau, PLW
29.926893, 2080-2099, bcc_csm1_1, May Average, Palau, PLW
30.238852, 2080-2099, bcc_csm1_1, Jun Average, Palau, PLW
