Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
17.649939, 2080-2099, cesm1_cam5, Feb Average, Afghanistan, AFG
37.12578, 2080-2099, cesm1_cam5, Mar Average, Afghanistan, AFG
39.04495, 2080-2099, cesm1_cam5, Apr Average, Afghanistan, AFG
29.165161, 2080-2099, cesm1_cam5, May Average, Afghanistan, AFG
5.5791035, 2080-2099, cesm1_cam5, Jun Average, Afghanistan, AFG
13.352219, 2080-2099, cesm1_cam5, Jul Average, Afghanistan, AFG
13.595403, 2080-2099, cesm1_cam5, Aug Average, Afghanistan, AFG
9.737408, 2080-2099, cesm1_cam5, Sep Average, Afghanistan, AFG
7.7000785, 2080-2099, cesm1_cam5, Oct Average, Afghanistan, AFG
15.737813, 2080-2099, cesm1_cam5, Nov Average, Afghanistan, AFG
16.98999, 2080-2099, cesm1_cam5, Dec Average, Afghanistan, AFG
9.574859, 2080-2099, csiro_mk3_6_0, Jan Average, Afghanistan, AFG
14.32619, 2080-2099, csiro_mk3_6_0, Feb Average, Afghanistan, AFG
25.965528, 2080-2099, csiro_mk3_6_0, Mar Average, Afghanistan, AFG
21.231876, 2080-2099, csiro_mk3_6_0, Apr Average, Afghanistan, AFG
14.253308, 2080-2099, csiro_mk3_6_0, May Average, Afghanistan, AFG
2.745717, 2080-2099, csiro_mk3_6_0, Jun Average, Afghanistan, AFG
1.895448, 2080-2099, csiro_mk3_6_0, Jul Average, Afghanistan, AFG
1.670417, 2080-2099, csiro_mk3_6_0, Aug Average, Afghanistan, AFG
0.8047092, 2080-2099, csiro_mk3_6_0, Sep Average, Afghanistan, AFG
5.8411946, 2080-2099, csiro_mk3_6_0, Oct Average, Afghanistan, AFG
15.102019, 2080-2099, csiro_mk3_6_0, Nov Average, Afghanistan, AFG
6.209191, 2080-2099, csiro_mk3_6_0, Dec Average, Afghanistan, AFG
29.480755, 2080-2099, fio_esm, Jan Average, Afghanistan, AFG
21.880207, 2080-2099, fio_esm, Feb Average, Afghanistan, AFG
16.16215, 2080-2099, fio_esm, Mar Average, Afghanistan, AFG
23.294888, 2080-2099, fio_esm, Apr Average, Afghanistan, AFG
21.398367, 2080-2099, fio_esm, May Average, Afghanistan, AFG
18.875792, 2080-2099, fio_esm, Jun Average, Afghanistan, AFG
7.1066694, 2080-2099, fio_esm, Jul Average, Afghanistan, AFG
26.90866, 2080-2099, fio_esm, Aug Average, Afghanistan, AFG
7.354336, 2080-2099, fio_esm, Sep Average, Afghanistan, AFG
13.741703, 2080-2099, fio_esm, Oct Average, Afghanistan, AFG
27.358427, 2080-2099, fio_esm, Nov Average, Afghanistan, AFG
26.957108, 2080-2099, fio_esm, Dec Average, Afghanistan, AFG
30.310223, 2080-2099, gfdl_cm3, Jan Average, Afghanistan, AFG
36.854904, 2080-2099, gfdl_cm3, Feb Average, Afghanistan, AFG
47.63563, 2080-2099, gfdl_cm3, Mar Average, Afghanistan, AFG
65.82139, 2080-2099, gfdl_cm3, Apr Average, Afghanistan, AFG
29.622198, 2080-2099, gfdl_cm3, May Average, Afghanistan, AFG
9.539503, 2080-2099, gfdl_cm3, Jun Average, Afghanistan, AFG
5.6741543, 2080-2099, gfdl_cm3, Jul Average, Afghanistan, AFG
5.539139, 2080-2099, gfdl_cm3, Aug Average, Afghanistan, AFG
9.738764, 2080-2099, gfdl_cm3, Sep Average, Afghanistan, AFG
10.792782, 2080-2099, gfdl_cm3, Oct Average, Afghanistan, AFG
25.279621, 2080-2099, gfdl_cm3, Nov Average, Afghanistan, AFG
23.49507, 2080-2099, gfdl_cm3, Dec Average, Afghanistan, AFG
14.355653, 2080-2099, gfdl_esm2m, Jan Average, Afghanistan, AFG
19.040064, 2080-2099, gfdl_esm2m, Feb Average, Afghanistan, AFG
27.73413, 2080-2099, gfdl_esm2m, Mar Average, Afghanistan, AFG
36.843094, 2080-2099, gfdl_esm2m, Apr Average, Afghanistan, AFG
29.942463, 2080-2099, gfdl_esm2m, May Average, Afghanistan, AFG
5.433963, 2080-2099, gfdl_esm2m, Jun Average, Afghanistan, AFG
1.1133045, 2080-2099, gfdl_esm2m, Jul Average, Afghanistan, AFG
0.9265086, 2080-2099, gfdl_esm2m, Aug Average, Afghanistan, AFG
2.2491105, 2080-2099, gfdl_esm2m, Sep Average, Afghanistan, AFG
10.880429, 2080-2099, gfdl_esm2m, Oct Average, Afghanistan, AFG
25.47955, 2080-2099, gfdl_esm2m, Nov Average, Afghanistan, AFG
20.352865, 2080-2099, gfdl_esm2m, Dec Average, Afghanistan, AFG
30.772198, 2080-2099, giss_e2_h, Jan Average, Afghanistan, AFG
36.952995, 2080-2099, giss_e2_h, Feb Average, Afghanistan, AFG
53.899223, 2080-2099, giss_e2_h, Mar Average, Afghanistan, AFG
51.232964, 2080-2099, giss_e2_h, Apr Average, Afghanistan, AFG
29.411545, 2080-2099, giss_e2_h, May Average, Afghanistan, AFG
26.866098, 2080-2099, giss_e2_h, Jun Average, Afghanistan, AFG
30.738468, 2080-2099, giss_e2_h, Jul Average, Afghanistan, AFG
20.326021, 2080-2099, giss_e2_h, Aug Average, Afghanistan, AFG
12.721884, 2080-2099, giss_e2_h, Sep Average, Afghanistan, AFG
19.141542, 2080-2099, giss_e2_h, Oct Average, Afghanistan, AFG
24.260248, 2080-2099, giss_e2_h, Nov Average, Afghanistan, AFG
28.366312, 2080-2099, giss_e2_h, Dec Average, Afghanistan, AFG
40.592484, 2080-2099, giss_e2_r, Jan Average, Afghanistan, AFG
44.72059, 2080-2099, giss_e2_r, Feb Average, Afghanistan, AFG
48.93449, 2080-2099, giss_e2_r, Mar Average, Afghanistan, AFG
43.267056, 2080-2099, giss_e2_r, Apr Average, Afghanistan, AFG
27.108856, 2080-2099, giss_e2_r, May Average, Afghanistan, AFG
22.810167, 2080-2099, giss_e2_r, Jun Average, Afghanistan, AFG
21.917376, 2080-2099, giss_e2_r, Jul Average, Afghanistan, AFG
23.740635, 2080-2099, giss_e2_r, Aug Average, Afghanistan, AFG
10.154074, 2080-2099, giss_e2_r, Sep Average, Afghanistan, AFG
26.667091, 2080-2099, giss_e2_r, Oct Average, Afghanistan, AFG
39.11143, 2080-2099, giss_e2_r, Nov Average, Afghanistan, AFG
41.72476, 2080-2099, giss_e2_r, Dec Average, Afghanistan, AFG
17.797628, 2080-2099, ipsl_cm5a_mr, Jan Average, Afghanistan, AFG
18.506746, 2080-2099, ipsl_cm5a_mr, Feb Average, Afghanistan, AFG
18.955969, 2080-2099, ipsl_cm5a_mr, Mar Average, Afghanistan, AFG
16.266153, 2080-2099, ipsl_cm5a_mr, Apr Average, Afghanistan, AFG
7.949227, 2080-2099, ipsl_cm5a_mr, May Average, Afghanistan, AFG
5.0638885, 2080-2099, ipsl_cm5a_mr, Jun Average, Afghanistan, AFG
3.0423367, 2080-2099, ipsl_cm5a_mr, Jul Average, Afghanistan, AFG
2.685573, 2080-2099, ipsl_cm5a_mr, Aug Average, Afghanistan, AFG
3.9812062, 2080-2099, ipsl_cm5a_mr, Sep Average, Afghanistan, AFG
4.14457, 2080-2099, ipsl_cm5a_mr, Oct Average, Afghanistan, AFG
11.984846, 2080-2099, ipsl_cm5a_mr, Nov Average, Afghanistan, AFG
24.367207, 2080-2099, ipsl_cm5a_mr, Dec Average, Afghanistan, AFG
27.009972, 2080-2099, miroc_esm, Jan Average, Afghanistan, AFG
25.329569, 2080-2099, miroc_esm, Feb Average, Afghanistan, AFG
32.97136, 2080-2099, miroc_esm, Mar Average, Afghanistan, AFG
66.44381, 2080-2099, miroc_esm, Apr Average, Afghanistan, AFG
47.748005, 2080-2099, miroc_esm, May Average, Afghanistan, AFG
22.142014, 2080-2099, miroc_esm, Jun Average, Afghanistan, AFG
39.087673, 2080-2099, miroc_esm, Jul Average, Afghanistan, AFG
33.65493, 2080-2099, miroc_esm, Aug Average, Afghanistan, AFG
35.09961, 2080-2099, miroc_esm, Sep Average, Afghanistan, AFG
22.578096, 2080-2099, miroc_esm, Oct Average, Afghanistan, AFG
19.450779, 2080-2099, miroc_esm, Nov Average, Afghanistan, AFG
20.735476, 2080-2099, miroc_esm, Dec Average, Afghanistan, AFG
23.621418, 2080-2099, miroc_esm_chem, Jan Average, Afghanistan, AFG
23.685255, 2080-2099, miroc_esm_chem, Feb Average, Afghanistan, AFG
43.623787, 2080-2099, miroc_esm_chem, Mar Average, Afghanistan, AFG
59.834183, 2080-2099, miroc_esm_chem, Apr Average, Afghanistan, AFG
42.15125, 2080-2099, miroc_esm_chem, May Average, Afghanistan, AFG
25.320171, 2080-2099, miroc_esm_chem, Jun Average, Afghanistan, AFG
34.078915, 2080-2099, miroc_esm_chem, Jul Average, Afghanistan, AFG
37.358303, 2080-2099, miroc_esm_chem, Aug Average, Afghanistan, AFG
26.569273, 2080-2099, miroc_esm_chem, Sep Average, Afghanistan, AFG
30.944736, 2080-2099, miroc_esm_chem, Oct Average, Afghanistan, AFG
17.028152, 2080-2099, miroc_esm_chem, Nov Average, Afghanistan, AFG
29.513239, 2080-2099, miroc_esm_chem, Dec Average, Afghanistan, AFG
60.638947, 2080-2099, miroc5, Jan Average, Afghanistan, AFG
75.79976, 2080-2099, miroc5, Feb Average, Afghanistan, AFG
127.554276, 2080-2099, miroc5, Mar Average, Afghanistan, AFG
94.591705, 2080-2099, miroc5, Apr Average, Afghanistan, AFG
37.37872, 2080-2099, miroc5, May Average, Afghanistan, AFG
8.562286, 2080-2099, miroc5, Jun Average, Afghanistan, AFG
2.2951927, 2080-2099, miroc5, Jul Average, Afghanistan, AFG
2.4323545, 2080-2099, miroc5, Aug Average, Afghanistan, AFG
4.570323, 2080-2099, miroc5, Sep Average, Afghanistan, AFG
14.16183, 2080-2099, miroc5, Oct Average, Afghanistan, AFG
26.523052, 2080-2099, miroc5, Nov Average, Afghanistan, AFG
44.48661, 2080-2099, miroc5, Dec Average, Afghanistan, AFG
27.124628, 2080-2099, mri_cgcm3, Jan Average, Afghanistan, AFG
30.250748, 2080-2099, mri_cgcm3, Feb Average, Afghanistan, AFG
56.99715, 2080-2099, mri_cgcm3, Mar Average, Afghanistan, AFG
68.86751, 2080-2099, mri_cgcm3, Apr Average, Afghanistan, AFG
49.31415, 2080-2099, mri_cgcm3, May Average, Afghanistan, AFG
22.732275, 2080-2099, mri_cgcm3, Jun Average, Afghanistan, AFG
8.563914, 2080-2099, mri_cgcm3, Jul Average, Afghanistan, AFG
8.778361, 2080-2099, mri_cgcm3, Aug Average, Afghanistan, AFG
10.725424, 2080-2099, mri_cgcm3, Sep Average, Afghanistan, AFG
36.031906, 2080-2099, mri_cgcm3, Oct Average, Afghanistan, AFG
32.874966, 2080-2099, mri_cgcm3, Nov Average, Afghanistan, AFG
30.834127, 2080-2099, mri_cgcm3, Dec Average, Afghanistan, AFG
14.618886, 2080-2099, noresm1_m, Jan Average, Afghanistan, AFG
18.801973, 2080-2099, noresm1_m, Feb Average, Afghanistan, AFG
28.1654, 2080-2099, noresm1_m, Mar Average, Afghanistan, AFG
34.169464, 2080-2099, noresm1_m, Apr Average, Afghanistan, AFG
19.672678, 2080-2099, noresm1_m, May Average, Afghanistan, AFG
2.5181298, 2080-2099, noresm1_m, Jun Average, Afghanistan, AFG
5.4842954, 2080-2099, noresm1_m, Jul Average, Afghanistan, AFG
14.033325, 2080-2099, noresm1_m, Aug Average, Afghanistan, AFG
5.564793, 2080-2099, noresm1_m, Sep Average, Afghanistan, AFG
4.8960247, 2080-2099, noresm1_m, Oct Average, Afghanistan, AFG
11.920556, 2080-2099, noresm1_m, Nov Average, Afghanistan, AFG
9.999538, 2080-2099, noresm1_m, Dec Average, Afghanistan, AFG
79.20612, 2080-2099, bcc_csm1_1, Jan Average, Albania, ALB
58.88022, 2080-2099, bcc_csm1_1, Feb Average, Albania, ALB
46.279915, 2080-2099, bcc_csm1_1, Mar Average, Albania, ALB
33.124058, 2080-2099, bcc_csm1_1, Apr Average, Albania, ALB
44.970306, 2080-2099, bcc_csm1_1, May Average, Albania, ALB
17.32285, 2080-2099, bcc_csm1_1, Jun Average, Albania, ALB
7.424901, 2080-2099, bcc_csm1_1, Jul Average, Albania, ALB
8.58486, 2080-2099, bcc_csm1_1, Aug Average, Albania, ALB
36.580746, 2080-2099, bcc_csm1_1, Sep Average, Albania, ALB
73.25917, 2080-2099, bcc_csm1_1, Oct Average, Albania, ALB
105.63231, 2080-2099, bcc_csm1_1, Nov Average, Albania, ALB
103.464966, 2080-2099, bcc_csm1_1, Dec Average, Albania, ALB
90.026794, 2080-2099, bcc_csm1_1_m, Jan Average, Albania, ALB
67.02062, 2080-2099, bcc_csm1_1_m, Feb Average, Albania, ALB
56.710346, 2080-2099, bcc_csm1_1_m, Mar Average, Albania, ALB
39.71983, 2080-2099, bcc_csm1_1_m, Apr Average, Albania, ALB
22.804619, 2080-2099, bcc_csm1_1_m, May Average, Albania, ALB
14.313694, 2080-2099, bcc_csm1_1_m, Jun Average, Albania, ALB
6.2976885, 2080-2099, bcc_csm1_1_m, Jul Average, Albania, ALB
10.123746, 2080-2099, bcc_csm1_1_m, Aug Average, Albania, ALB
26.262949, 2080-2099, bcc_csm1_1_m, Sep Average, Albania, ALB
74.81255, 2080-2099, bcc_csm1_1_m, Oct Average, Albania, ALB
110.37943, 2080-2099, bcc_csm1_1_m, Nov Average, Albania, ALB
88.37623, 2080-2099, bcc_csm1_1_m, Dec Average, Albania, ALB
125.54611, 2080-2099, ccsm4, Jan Average, Albania, ALB
85.76758, 2080-2099, ccsm4, Feb Average, Albania, ALB
60.18614, 2080-2099, ccsm4, Mar Average, Albania, ALB
48.015724, 2080-2099, ccsm4, Apr Average, Albania, ALB
43.767365, 2080-2099, ccsm4, May Average, Albania, ALB
32.421753, 2080-2099, ccsm4, Jun Average, Albania, ALB
14.108458, 2080-2099, ccsm4, Jul Average, Albania, ALB
8.764147, 2080-2099, ccsm4, Aug Average, Albania, ALB
29.688282, 2080-2099, ccsm4, Sep Average, Albania, ALB
92.31276, 2080-2099, ccsm4, Oct Average, Albania, ALB
115.12684, 2080-2099, ccsm4, Nov Average, Albania, ALB
127.29032, 2080-2099, ccsm4, Dec Average, Albania, ALB
103.27289, 2080-2099, cesm1_cam5, Jan Average, Albania, ALB
80.7947, 2080-2099, cesm1_cam5, Feb Average, Albania, ALB
63.766964, 2080-2099, cesm1_cam5, Mar Average, Albania, ALB
61.625698, 2080-2099, cesm1_cam5, Apr Average, Albania, ALB
42.64271, 2080-2099, cesm1_cam5, May Average, Albania, ALB
32.692192, 2080-2099, cesm1_cam5, Jun Average, Albania, ALB
11.368266, 2080-2099, cesm1_cam5, Jul Average, Albania, ALB
12.113196, 2080-2099, cesm1_cam5, Aug Average, Albania, ALB
28.74069, 2080-2099, cesm1_cam5, Sep Average, Albania, ALB
82.30658, 2080-2099, cesm1_cam5, Oct Average, Albania, ALB
115.35488, 2080-2099, cesm1_cam5, Nov Average, Albania, ALB
118.89493, 2080-2099, cesm1_cam5, Dec Average, Albania, ALB
93.23997, 2080-2099, csiro_mk3_6_0, Jan Average, Albania, ALB
88.76816, 2080-2099, csiro_mk3_6_0, Feb Average, Albania, ALB
85.38848, 2080-2099, csiro_mk3_6_0, Mar Average, Albania, ALB
44.283497, 2080-2099, csiro_mk3_6_0, Apr Average, Albania, ALB
20.863808, 2080-2099, csiro_mk3_6_0, May Average, Albania, ALB
6.0392957, 2080-2099, csiro_mk3_6_0, Jun Average, Albania, ALB
2.8768282, 2080-2099, csiro_mk3_6_0, Jul Average, Albania, ALB
3.236072, 2080-2099, csiro_mk3_6_0, Aug Average, Albania, ALB
10.906144, 2080-2099, csiro_mk3_6_0, Sep Average, Albania, ALB
27.707535, 2080-2099, csiro_mk3_6_0, Oct Average, Albania, ALB
82.345, 2080-2099, csiro_mk3_6_0, Nov Average, Albania, ALB
89.99623, 2080-2099, csiro_mk3_6_0, Dec Average, Albania, ALB
60.505875, 2080-2099, fio_esm, Jan Average, Albania, ALB
34.84612, 2080-2099, fio_esm, Feb Average, Albania, ALB
31.001108, 2080-2099, fio_esm, Mar Average, Albania, ALB
16.91374, 2080-2099, fio_esm, Apr Average, Albania, ALB
22.56989, 2080-2099, fio_esm, May Average, Albania, ALB
28.352737, 2080-2099, fio_esm, Jun Average, Albania, ALB
17.959408, 2080-2099, fio_esm, Jul Average, Albania, ALB
13.895258, 2080-2099, fio_esm, Aug Average, Albania, ALB
35.112244, 2080-2099, fio_esm, Sep Average, Albania, ALB
65.86472, 2080-2099, fio_esm, Oct Average, Albania, ALB
91.77658, 2080-2099, fio_esm, Nov Average, Albania, ALB
70.82982, 2080-2099, fio_esm, Dec Average, Albania, ALB
75.275024, 2080-2099, gfdl_cm3, Jan Average, Albania, ALB
66.82589, 2080-2099, gfdl_cm3, Feb Average, Albania, ALB
62.234444, 2080-2099, gfdl_cm3, Mar Average, Albania, ALB
50.312622, 2080-2099, gfdl_cm3, Apr Average, Albania, ALB
56.477314, 2080-2099, gfdl_cm3, May Average, Albania, ALB
53.907055, 2080-2099, gfdl_cm3, Jun Average, Albania, ALB
22.952595, 2080-2099, gfdl_cm3, Jul Average, Albania, ALB
12.978721, 2080-2099, gfdl_cm3, Aug Average, Albania, ALB
30.468512, 2080-2099, gfdl_cm3, Sep Average, Albania, ALB
41.11454, 2080-2099, gfdl_cm3, Oct Average, Albania, ALB
74.75515, 2080-2099, gfdl_cm3, Nov Average, Albania, ALB
72.81513, 2080-2099, gfdl_cm3, Dec Average, Albania, ALB
98.31619, 2080-2099, gfdl_esm2m, Jan Average, Albania, ALB
72.66524, 2080-2099, gfdl_esm2m, Feb Average, Albania, ALB
72.237305, 2080-2099, gfdl_esm2m, Mar Average, Albania, ALB
54.007668, 2080-2099, gfdl_esm2m, Apr Average, Albania, ALB
66.384285, 2080-2099, gfdl_esm2m, May Average, Albania, ALB
33.331642, 2080-2099, gfdl_esm2m, Jun Average, Albania, ALB
28.463755, 2080-2099, gfdl_esm2m, Jul Average, Albania, ALB
41.826664, 2080-2099, gfdl_esm2m, Aug Average, Albania, ALB
67.526184, 2080-2099, gfdl_esm2m, Sep Average, Albania, ALB
82.114784, 2080-2099, gfdl_esm2m, Oct Average, Albania, ALB
87.09085, 2080-2099, gfdl_esm2m, Nov Average, Albania, ALB
93.92494, 2080-2099, gfdl_esm2m, Dec Average, Albania, ALB
127.146355, 2080-2099, giss_e2_h, Jan Average, Albania, ALB
89.73696, 2080-2099, giss_e2_h, Feb Average, Albania, ALB
84.278755, 2080-2099, giss_e2_h, Mar Average, Albania, ALB
56.302967, 2080-2099, giss_e2_h, Apr Average, Albania, ALB
41.362587, 2080-2099, giss_e2_h, May Average, Albania, ALB
57.529488, 2080-2099, giss_e2_h, Jun Average, Albania, ALB
40.06317, 2080-2099, giss_e2_h, Jul Average, Albania, ALB
57.020885, 2080-2099, giss_e2_h, Aug Average, Albania, ALB
80.512054, 2080-2099, giss_e2_h, Sep Average, Albania, ALB
111.32432, 2080-2099, giss_e2_h, Oct Average, Albania, ALB
109.44313, 2080-2099, giss_e2_h, Nov Average, Albania, ALB
141.26778, 2080-2099, giss_e2_h, Dec Average, Albania, ALB
88.44228, 2080-2099, giss_e2_r, Jan Average, Albania, ALB
63.03819, 2080-2099, giss_e2_r, Feb Average, Albania, ALB
68.32058, 2080-2099, giss_e2_r, Mar Average, Albania, ALB
51.63387, 2080-2099, giss_e2_r, Apr Average, Albania, ALB
43.459366, 2080-2099, giss_e2_r, May Average, Albania, ALB
49.497684, 2080-2099, giss_e2_r, Jun Average, Albania, ALB
43.803635, 2080-2099, giss_e2_r, Jul Average, Albania, ALB
50.61781, 2080-2099, giss_e2_r, Aug Average, Albania, ALB
61.609222, 2080-2099, giss_e2_r, Sep Average, Albania, ALB
83.91913, 2080-2099, giss_e2_r, Oct Average, Albania, ALB
77.55386, 2080-2099, giss_e2_r, Nov Average, Albania, ALB
95.31454, 2080-2099, giss_e2_r, Dec Average, Albania, ALB
78.492065, 2080-2099, ipsl_cm5a_mr, Jan Average, Albania, ALB
61.349033, 2080-2099, ipsl_cm5a_mr, Feb Average, Albania, ALB
41.973354, 2080-2099, ipsl_cm5a_mr, Mar Average, Albania, ALB
21.373125, 2080-2099, ipsl_cm5a_mr, Apr Average, Albania, ALB
16.859074, 2080-2099, ipsl_cm5a_mr, May Average, Albania, ALB
32.955486, 2080-2099, ipsl_cm5a_mr, Jun Average, Albania, ALB
38.388573, 2080-2099, ipsl_cm5a_mr, Jul Average, Albania, ALB
19.019484, 2080-2099, ipsl_cm5a_mr, Aug Average, Albania, ALB
22.44917, 2080-2099, ipsl_cm5a_mr, Sep Average, Albania, ALB
44.235836, 2080-2099, ipsl_cm5a_mr, Oct Average, Albania, ALB
68.47942, 2080-2099, ipsl_cm5a_mr, Nov Average, Albania, ALB
81.15507, 2080-2099, ipsl_cm5a_mr, Dec Average, Albania, ALB
57.213623, 2080-2099, miroc_esm, Jan Average, Albania, ALB
45.50424, 2080-2099, miroc_esm, Feb Average, Albania, ALB
64.81468, 2080-2099, miroc_esm, Mar Average, Albania, ALB
65.86432, 2080-2099, miroc_esm, Apr Average, Albania, ALB
60.952328, 2080-2099, miroc_esm, May Average, Albania, ALB
39.18172, 2080-2099, miroc_esm, Jun Average, Albania, ALB
23.761951, 2080-2099, miroc_esm, Jul Average, Albania, ALB
12.647075, 2080-2099, miroc_esm, Aug Average, Albania, ALB
20.859306, 2080-2099, miroc_esm, Sep Average, Albania, ALB
40.42338, 2080-2099, miroc_esm, Oct Average, Albania, ALB
68.04973, 2080-2099, miroc_esm, Nov Average, Albania, ALB
58.47227, 2080-2099, miroc_esm, Dec Average, Albania, ALB
40.43961, 2080-2099, miroc_esm_chem, Jan Average, Albania, ALB
38.840454, 2080-2099, miroc_esm_chem, Feb Average, Albania, ALB
55.31239, 2080-2099, miroc_esm_chem, Mar Average, Albania, ALB
60.708885, 2080-2099, miroc_esm_chem, Apr Average, Albania, ALB
63.939934, 2080-2099, miroc_esm_chem, May Average, Albania, ALB
29.07973, 2080-2099, miroc_esm_chem, Jun Average, Albania, ALB
20.777824, 2080-2099, miroc_esm_chem, Jul Average, Albania, ALB
17.462576, 2080-2099, miroc_esm_chem, Aug Average, Albania, ALB
31.037237, 2080-2099, miroc_esm_chem, Sep Average, Albania, ALB
48.56174, 2080-2099, miroc_esm_chem, Oct Average, Albania, ALB
67.22444, 2080-2099, miroc_esm_chem, Nov Average, Albania, ALB
65.65294, 2080-2099, miroc_esm_chem, Dec Average, Albania, ALB
141.74054, 2080-2099, miroc5, Jan Average, Albania, ALB
122.95933, 2080-2099, miroc5, Feb Average, Albania, ALB
111.530655, 2080-2099, miroc5, Mar Average, Albania, ALB
82.97411, 2080-2099, miroc5, Apr Average, Albania, ALB
48.811512, 2080-2099, miroc5, May Average, Albania, ALB
35.82597, 2080-2099, miroc5, Jun Average, Albania, ALB
23.614319, 2080-2099, miroc5, Jul Average, Albania, ALB
25.870966, 2080-2099, miroc5, Aug Average, Albania, ALB
84.445786, 2080-2099, miroc5, Sep Average, Albania, ALB
153.1271, 2080-2099, miroc5, Oct Average, Albania, ALB
182.10796, 2080-2099, miroc5, Nov Average, Albania, ALB
150.16183, 2080-2099, miroc5, Dec Average, Albania, ALB
80.26523, 2080-2099, mri_cgcm3, Jan Average, Albania, ALB
76.49249, 2080-2099, mri_cgcm3, Feb Average, Albania, ALB
64.687485, 2080-2099, mri_cgcm3, Mar Average, Albania, ALB
70.830376, 2080-2099, mri_cgcm3, Apr Average, Albania, ALB
41.663223, 2080-2099, mri_cgcm3, May Average, Albania, ALB
58.15884, 2080-2099, mri_cgcm3, Jun Average, Albania, ALB
40.30369, 2080-2099, mri_cgcm3, Jul Average, Albania, ALB
32.054985, 2080-2099, mri_cgcm3, Aug Average, Albania, ALB
70.431, 2080-2099, mri_cgcm3, Sep Average, Albania, ALB
94.606186, 2080-2099, mri_cgcm3, Oct Average, Albania, ALB
133.81577, 2080-2099, mri_cgcm3, Nov Average, Albania, ALB
125.90646, 2080-2099, mri_cgcm3, Dec Average, Albania, ALB
107.113174, 2080-2099, noresm1_m, Jan Average, Albania, ALB
86.060646, 2080-2099, noresm1_m, Feb Average, Albania, ALB
67.8231, 2080-2099, noresm1_m, Mar Average, Albania, ALB
55.8128, 2080-2099, noresm1_m, Apr Average, Albania, ALB
52.248756, 2080-2099, noresm1_m, May Average, Albania, ALB
29.7506, 2080-2099, noresm1_m, Jun Average, Albania, ALB
15.809736, 2080-2099, noresm1_m, Jul Average, Albania, ALB
6.4908595, 2080-2099, noresm1_m, Aug Average, Albania, ALB
15.776633, 2080-2099, noresm1_m, Sep Average, Albania, ALB
68.68659, 2080-2099, noresm1_m, Oct Average, Albania, ALB
89.34508, 2080-2099, noresm1_m, Nov Average, Albania, ALB
102.81354, 2080-2099, noresm1_m, Dec Average, Albania, ALB
