Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
48.912075, 2080-2099, cesm1_cam5, Apr Average, Albania, ALB
45.13381, 2080-2099, cesm1_cam5, May Average, Albania, ALB
30.971958, 2080-2099, cesm1_cam5, Jun Average, Albania, ALB
18.998106, 2080-2099, cesm1_cam5, Jul Average, Albania, ALB
14.473291, 2080-2099, cesm1_cam5, Aug Average, Albania, ALB
48.626747, 2080-2099, cesm1_cam5, Sep Average, Albania, ALB
78.41759, 2080-2099, cesm1_cam5, Oct Average, Albania, ALB
109.40245, 2080-2099, cesm1_cam5, Nov Average, Albania, ALB
114.38851, 2080-2099, cesm1_cam5, Dec Average, Albania, ALB
101.77273, 2080-2099, csiro_mk3_6_0, Jan Average, Albania, ALB
75.9479, 2080-2099, csiro_mk3_6_0, Feb Average, Albania, ALB
72.90672, 2080-2099, csiro_mk3_6_0, Mar Average, Albania, ALB
48.804535, 2080-2099, csiro_mk3_6_0, Apr Average, Albania, ALB
21.264032, 2080-2099, csiro_mk3_6_0, May Average, Albania, ALB
9.095976, 2080-2099, csiro_mk3_6_0, Jun Average, Albania, ALB
4.088453, 2080-2099, csiro_mk3_6_0, Jul Average, Albania, ALB
6.481953, 2080-2099, csiro_mk3_6_0, Aug Average, Albania, ALB
20.03309, 2080-2099, csiro_mk3_6_0, Sep Average, Albania, ALB
62.40669, 2080-2099, csiro_mk3_6_0, Oct Average, Albania, ALB
80.72257, 2080-2099, csiro_mk3_6_0, Nov Average, Albania, ALB
86.33555, 2080-2099, csiro_mk3_6_0, Dec Average, Albania, ALB
46.12732, 2080-2099, fio_esm, Jan Average, Albania, ALB
43.071182, 2080-2099, fio_esm, Feb Average, Albania, ALB
27.675638, 2080-2099, fio_esm, Mar Average, Albania, ALB
25.877302, 2080-2099, fio_esm, Apr Average, Albania, ALB
26.523088, 2080-2099, fio_esm, May Average, Albania, ALB
39.181988, 2080-2099, fio_esm, Jun Average, Albania, ALB
22.727884, 2080-2099, fio_esm, Jul Average, Albania, ALB
22.202204, 2080-2099, fio_esm, Aug Average, Albania, ALB
49.16198, 2080-2099, fio_esm, Sep Average, Albania, ALB
75.79567, 2080-2099, fio_esm, Oct Average, Albania, ALB
72.43114, 2080-2099, fio_esm, Nov Average, Albania, ALB
69.38319, 2080-2099, fio_esm, Dec Average, Albania, ALB
74.2825, 2080-2099, gfdl_cm3, Jan Average, Albania, ALB
65.81164, 2080-2099, gfdl_cm3, Feb Average, Albania, ALB
78.80052, 2080-2099, gfdl_cm3, Mar Average, Albania, ALB
64.02984, 2080-2099, gfdl_cm3, Apr Average, Albania, ALB
67.76819, 2080-2099, gfdl_cm3, May Average, Albania, ALB
56.506218, 2080-2099, gfdl_cm3, Jun Average, Albania, ALB
25.269053, 2080-2099, gfdl_cm3, Jul Average, Albania, ALB
15.805316, 2080-2099, gfdl_cm3, Aug Average, Albania, ALB
27.32164, 2080-2099, gfdl_cm3, Sep Average, Albania, ALB
60.652893, 2080-2099, gfdl_cm3, Oct Average, Albania, ALB
74.02145, 2080-2099, gfdl_cm3, Nov Average, Albania, ALB
95.35914, 2080-2099, gfdl_cm3, Dec Average, Albania, ALB
91.506485, 2080-2099, gfdl_esm2m, Jan Average, Albania, ALB
76.25533, 2080-2099, gfdl_esm2m, Feb Average, Albania, ALB
74.64985, 2080-2099, gfdl_esm2m, Mar Average, Albania, ALB
62.915527, 2080-2099, gfdl_esm2m, Apr Average, Albania, ALB
69.95509, 2080-2099, gfdl_esm2m, May Average, Albania, ALB
47.260143, 2080-2099, gfdl_esm2m, Jun Average, Albania, ALB
31.48049, 2080-2099, gfdl_esm2m, Jul Average, Albania, ALB
33.10326, 2080-2099, gfdl_esm2m, Aug Average, Albania, ALB
70.51319, 2080-2099, gfdl_esm2m, Sep Average, Albania, ALB
79.365204, 2080-2099, gfdl_esm2m, Oct Average, Albania, ALB
80.3138, 2080-2099, gfdl_esm2m, Nov Average, Albania, ALB
86.224724, 2080-2099, gfdl_esm2m, Dec Average, Albania, ALB
120.53349, 2080-2099, giss_e2_h, Jan Average, Albania, ALB
93.44671, 2080-2099, giss_e2_h, Feb Average, Albania, ALB
96.22432, 2080-2099, giss_e2_h, Mar Average, Albania, ALB
64.0174, 2080-2099, giss_e2_h, Apr Average, Albania, ALB
52.204376, 2080-2099, giss_e2_h, May Average, Albania, ALB
55.606426, 2080-2099, giss_e2_h, Jun Average, Albania, ALB
50.856335, 2080-2099, giss_e2_h, Jul Average, Albania, ALB
51.298042, 2080-2099, giss_e2_h, Aug Average, Albania, ALB
86.081474, 2080-2099, giss_e2_h, Sep Average, Albania, ALB
123.84255, 2080-2099, giss_e2_h, Oct Average, Albania, ALB
139.43797, 2080-2099, giss_e2_h, Nov Average, Albania, ALB
150.8653, 2080-2099, giss_e2_h, Dec Average, Albania, ALB
88.15804, 2080-2099, giss_e2_r, Jan Average, Albania, ALB
79.79197, 2080-2099, giss_e2_r, Feb Average, Albania, ALB
65.41796, 2080-2099, giss_e2_r, Mar Average, Albania, ALB
51.93843, 2080-2099, giss_e2_r, Apr Average, Albania, ALB
47.9916, 2080-2099, giss_e2_r, May Average, Albania, ALB
61.213802, 2080-2099, giss_e2_r, Jun Average, Albania, ALB
63.831753, 2080-2099, giss_e2_r, Jul Average, Albania, ALB
44.079567, 2080-2099, giss_e2_r, Aug Average, Albania, ALB
65.928955, 2080-2099, giss_e2_r, Sep Average, Albania, ALB
97.838974, 2080-2099, giss_e2_r, Oct Average, Albania, ALB
82.31499, 2080-2099, giss_e2_r, Nov Average, Albania, ALB
87.60097, 2080-2099, giss_e2_r, Dec Average, Albania, ALB
86.341606, 2080-2099, ipsl_cm5a_mr, Jan Average, Albania, ALB
68.58289, 2080-2099, ipsl_cm5a_mr, Feb Average, Albania, ALB
37.76403, 2080-2099, ipsl_cm5a_mr, Mar Average, Albania, ALB
24.7124, 2080-2099, ipsl_cm5a_mr, Apr Average, Albania, ALB
19.432777, 2080-2099, ipsl_cm5a_mr, May Average, Albania, ALB
39.44415, 2080-2099, ipsl_cm5a_mr, Jun Average, Albania, ALB
46.502476, 2080-2099, ipsl_cm5a_mr, Jul Average, Albania, ALB
24.89741, 2080-2099, ipsl_cm5a_mr, Aug Average, Albania, ALB
26.42038, 2080-2099, ipsl_cm5a_mr, Sep Average, Albania, ALB
43.491203, 2080-2099, ipsl_cm5a_mr, Oct Average, Albania, ALB
55.00663, 2080-2099, ipsl_cm5a_mr, Nov Average, Albania, ALB
93.21056, 2080-2099, ipsl_cm5a_mr, Dec Average, Albania, ALB
49.691555, 2080-2099, miroc_esm, Jan Average, Albania, ALB
39.228474, 2080-2099, miroc_esm, Feb Average, Albania, ALB
71.107124, 2080-2099, miroc_esm, Mar Average, Albania, ALB
53.384415, 2080-2099, miroc_esm, Apr Average, Albania, ALB
68.830734, 2080-2099, miroc_esm, May Average, Albania, ALB
41.469284, 2080-2099, miroc_esm, Jun Average, Albania, ALB
23.056162, 2080-2099, miroc_esm, Jul Average, Albania, ALB
14.802955, 2080-2099, miroc_esm, Aug Average, Albania, ALB
38.937275, 2080-2099, miroc_esm, Sep Average, Albania, ALB
54.9791, 2080-2099, miroc_esm, Oct Average, Albania, ALB
64.7493, 2080-2099, miroc_esm, Nov Average, Albania, ALB
55.56789, 2080-2099, miroc_esm, Dec Average, Albania, ALB
59.089703, 2080-2099, miroc_esm_chem, Jan Average, Albania, ALB
61.318672, 2080-2099, miroc_esm_chem, Feb Average, Albania, ALB
68.59622, 2080-2099, miroc_esm_chem, Mar Average, Albania, ALB
70.361046, 2080-2099, miroc_esm_chem, Apr Average, Albania, ALB
59.174103, 2080-2099, miroc_esm_chem, May Average, Albania, ALB
45.103004, 2080-2099, miroc_esm_chem, Jun Average, Albania, ALB
19.455286, 2080-2099, miroc_esm_chem, Jul Average, Albania, ALB
17.406097, 2080-2099, miroc_esm_chem, Aug Average, Albania, ALB
30.556198, 2080-2099, miroc_esm_chem, Sep Average, Albania, ALB
41.138775, 2080-2099, miroc_esm_chem, Oct Average, Albania, ALB
72.03779, 2080-2099, miroc_esm_chem, Nov Average, Albania, ALB
58.091927, 2080-2099, miroc_esm_chem, Dec Average, Albania, ALB
113.51782, 2080-2099, miroc5, Jan Average, Albania, ALB
113.80996, 2080-2099, miroc5, Feb Average, Albania, ALB
114.827896, 2080-2099, miroc5, Mar Average, Albania, ALB
75.93591, 2080-2099, miroc5, Apr Average, Albania, ALB
55.9107, 2080-2099, miroc5, May Average, Albania, ALB
35.432846, 2080-2099, miroc5, Jun Average, Albania, ALB
28.475573, 2080-2099, miroc5, Jul Average, Albania, ALB
36.091045, 2080-2099, miroc5, Aug Average, Albania, ALB
86.60082, 2080-2099, miroc5, Sep Average, Albania, ALB
136.43318, 2080-2099, miroc5, Oct Average, Albania, ALB
153.67413, 2080-2099, miroc5, Nov Average, Albania, ALB
130.83398, 2080-2099, miroc5, Dec Average, Albania, ALB
71.96709, 2080-2099, mri_cgcm3, Jan Average, Albania, ALB
70.42081, 2080-2099, mri_cgcm3, Feb Average, Albania, ALB
60.794, 2080-2099, mri_cgcm3, Mar Average, Albania, ALB
67.74243, 2080-2099, mri_cgcm3, Apr Average, Albania, ALB
69.72828, 2080-2099, mri_cgcm3, May Average, Albania, ALB
56.56172, 2080-2099, mri_cgcm3, Jun Average, Albania, ALB
42.090687, 2080-2099, mri_cgcm3, Jul Average, Albania, ALB
44.953255, 2080-2099, mri_cgcm3, Aug Average, Albania, ALB
108.73236, 2080-2099, mri_cgcm3, Sep Average, Albania, ALB
131.92897, 2080-2099, mri_cgcm3, Oct Average, Albania, ALB
133.3507, 2080-2099, mri_cgcm3, Nov Average, Albania, ALB
104.75428, 2080-2099, mri_cgcm3, Dec Average, Albania, ALB
110.33375, 2080-2099, noresm1_m, Jan Average, Albania, ALB
72.8343, 2080-2099, noresm1_m, Feb Average, Albania, ALB
74.92909, 2080-2099, noresm1_m, Mar Average, Albania, ALB
48.006664, 2080-2099, noresm1_m, Apr Average, Albania, ALB
51.41192, 2080-2099, noresm1_m, May Average, Albania, ALB
40.85559, 2080-2099, noresm1_m, Jun Average, Albania, ALB
15.147546, 2080-2099, noresm1_m, Jul Average, Albania, ALB
5.3221464, 2080-2099, noresm1_m, Aug Average, Albania, ALB
26.176271, 2080-2099, noresm1_m, Sep Average, Albania, ALB
89.37442, 2080-2099, noresm1_m, Oct Average, Albania, ALB
106.98174, 2080-2099, noresm1_m, Nov Average, Albania, ALB
110.14014, 2080-2099, noresm1_m, Dec Average, Albania, ALB
