Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
17.69797, 2080-2099, gfdl_esm2m, Aug Average, Djibouti, DJI
9.9309, 2080-2099, gfdl_esm2m, Sep Average, Djibouti, DJI
45.12015, 2080-2099, gfdl_esm2m, Oct Average, Djibouti, DJI
27.151876, 2080-2099, gfdl_esm2m, Nov Average, Djibouti, DJI
12.378967, 2080-2099, gfdl_esm2m, Dec Average, Djibouti, DJI
53.62409, 2080-2099, giss_e2_h, Jan Average, Djibouti, DJI
20.682068, 2080-2099, giss_e2_h, Feb Average, Djibouti, DJI
17.84034, 2080-2099, giss_e2_h, Mar Average, Djibouti, DJI
12.91682, 2080-2099, giss_e2_h, Apr Average, Djibouti, DJI
6.912909, 2080-2099, giss_e2_h, May Average, Djibouti, DJI
7.6032414, 2080-2099, giss_e2_h, Jun Average, Djibouti, DJI
9.666192, 2080-2099, giss_e2_h, Jul Average, Djibouti, DJI
13.362683, 2080-2099, giss_e2_h, Aug Average, Djibouti, DJI
16.78444, 2080-2099, giss_e2_h, Sep Average, Djibouti, DJI
117.69035, 2080-2099, giss_e2_h, Oct Average, Djibouti, DJI
184.67679, 2080-2099, giss_e2_h, Nov Average, Djibouti, DJI
127.41256, 2080-2099, giss_e2_h, Dec Average, Djibouti, DJI
19.170046, 2080-2099, giss_e2_r, Jan Average, Djibouti, DJI
10.69325, 2080-2099, giss_e2_r, Feb Average, Djibouti, DJI
25.391588, 2080-2099, giss_e2_r, Mar Average, Djibouti, DJI
8.35755, 2080-2099, giss_e2_r, Apr Average, Djibouti, DJI
4.948944, 2080-2099, giss_e2_r, May Average, Djibouti, DJI
2.0756145, 2080-2099, giss_e2_r, Jun Average, Djibouti, DJI
11.232144, 2080-2099, giss_e2_r, Jul Average, Djibouti, DJI
20.21604, 2080-2099, giss_e2_r, Aug Average, Djibouti, DJI
8.832836, 2080-2099, giss_e2_r, Sep Average, Djibouti, DJI
44.703644, 2080-2099, giss_e2_r, Oct Average, Djibouti, DJI
64.65439, 2080-2099, giss_e2_r, Nov Average, Djibouti, DJI
36.07136, 2080-2099, giss_e2_r, Dec Average, Djibouti, DJI
5.8647127, 2080-2099, ipsl_cm5a_mr, Jan Average, Djibouti, DJI
1.630873, 2080-2099, ipsl_cm5a_mr, Feb Average, Djibouti, DJI
1.3237301, 2080-2099, ipsl_cm5a_mr, Mar Average, Djibouti, DJI
2.6348796, 2080-2099, ipsl_cm5a_mr, Apr Average, Djibouti, DJI
1.343254, 2080-2099, ipsl_cm5a_mr, May Average, Djibouti, DJI
0.38087142, 2080-2099, ipsl_cm5a_mr, Jun Average, Djibouti, DJI
1.5601028, 2080-2099, ipsl_cm5a_mr, Jul Average, Djibouti, DJI
7.0054903, 2080-2099, ipsl_cm5a_mr, Aug Average, Djibouti, DJI
10.002467, 2080-2099, ipsl_cm5a_mr, Sep Average, Djibouti, DJI
11.435052, 2080-2099, ipsl_cm5a_mr, Oct Average, Djibouti, DJI
9.800599, 2080-2099, ipsl_cm5a_mr, Nov Average, Djibouti, DJI
9.287553, 2080-2099, ipsl_cm5a_mr, Dec Average, Djibouti, DJI
20.093737, 2080-2099, miroc_esm, Jan Average, Djibouti, DJI
4.5163684, 2080-2099, miroc_esm, Feb Average, Djibouti, DJI
5.845597, 2080-2099, miroc_esm, Mar Average, Djibouti, DJI
40.472588, 2080-2099, miroc_esm, Apr Average, Djibouti, DJI
37.033104, 2080-2099, miroc_esm, May Average, Djibouti, DJI
71.9741, 2080-2099, miroc_esm, Jun Average, Djibouti, DJI
175.99365, 2080-2099, miroc_esm, Jul Average, Djibouti, DJI
258.31442, 2080-2099, miroc_esm, Aug Average, Djibouti, DJI
326.1895, 2080-2099, miroc_esm, Sep Average, Djibouti, DJI
189.70476, 2080-2099, miroc_esm, Oct Average, Djibouti, DJI
44.55973, 2080-2099, miroc_esm, Nov Average, Djibouti, DJI
42.094147, 2080-2099, miroc_esm, Dec Average, Djibouti, DJI
20.220194, 2080-2099, miroc_esm_chem, Jan Average, Djibouti, DJI
2.4389353, 2080-2099, miroc_esm_chem, Feb Average, Djibouti, DJI
6.785093, 2080-2099, miroc_esm_chem, Mar Average, Djibouti, DJI
29.799381, 2080-2099, miroc_esm_chem, Apr Average, Djibouti, DJI
52.150078, 2080-2099, miroc_esm_chem, May Average, Djibouti, DJI
72.49325, 2080-2099, miroc_esm_chem, Jun Average, Djibouti, DJI
166.3805, 2080-2099, miroc_esm_chem, Jul Average, Djibouti, DJI
242.41676, 2080-2099, miroc_esm_chem, Aug Average, Djibouti, DJI
323.76144, 2080-2099, miroc_esm_chem, Sep Average, Djibouti, DJI
206.0718, 2080-2099, miroc_esm_chem, Oct Average, Djibouti, DJI
58.237465, 2080-2099, miroc_esm_chem, Nov Average, Djibouti, DJI
39.142273, 2080-2099, miroc_esm_chem, Dec Average, Djibouti, DJI
27.927666, 2080-2099, miroc5, Jan Average, Djibouti, DJI
25.418428, 2080-2099, miroc5, Feb Average, Djibouti, DJI
61.667023, 2080-2099, miroc5, Mar Average, Djibouti, DJI
42.51711, 2080-2099, miroc5, Apr Average, Djibouti, DJI
18.265049, 2080-2099, miroc5, May Average, Djibouti, DJI
29.104738, 2080-2099, miroc5, Jun Average, Djibouti, DJI
164.64424, 2080-2099, miroc5, Jul Average, Djibouti, DJI
191.99261, 2080-2099, miroc5, Aug Average, Djibouti, DJI
40.120346, 2080-2099, miroc5, Sep Average, Djibouti, DJI
8.506872, 2080-2099, miroc5, Oct Average, Djibouti, DJI
14.685973, 2080-2099, miroc5, Nov Average, Djibouti, DJI
19.44925, 2080-2099, miroc5, Dec Average, Djibouti, DJI
4.2574477, 2080-2099, mri_cgcm3, Jan Average, Djibouti, DJI
3.3292263, 2080-2099, mri_cgcm3, Feb Average, Djibouti, DJI
2.5446398, 2080-2099, mri_cgcm3, Mar Average, Djibouti, DJI
15.950422, 2080-2099, mri_cgcm3, Apr Average, Djibouti, DJI
24.627476, 2080-2099, mri_cgcm3, May Average, Djibouti, DJI
2.872479, 2080-2099, mri_cgcm3, Jun Average, Djibouti, DJI
0.538012, 2080-2099, mri_cgcm3, Jul Average, Djibouti, DJI
0.8429434, 2080-2099, mri_cgcm3, Aug Average, Djibouti, DJI
15.181237, 2080-2099, mri_cgcm3, Sep Average, Djibouti, DJI
39.652527, 2080-2099, mri_cgcm3, Oct Average, Djibouti, DJI
9.836347, 2080-2099, mri_cgcm3, Nov Average, Djibouti, DJI
4.3714457, 2080-2099, mri_cgcm3, Dec Average, Djibouti, DJI
21.456402, 2080-2099, noresm1_m, Jan Average, Djibouti, DJI
8.362614, 2080-2099, noresm1_m, Feb Average, Djibouti, DJI
8.558088, 2080-2099, noresm1_m, Mar Average, Djibouti, DJI
6.332572, 2080-2099, noresm1_m, Apr Average, Djibouti, DJI
15.089706, 2080-2099, noresm1_m, May Average, Djibouti, DJI
84.37849, 2080-2099, noresm1_m, Jun Average, Djibouti, DJI
65.23558, 2080-2099, noresm1_m, Jul Average, Djibouti, DJI
88.27939, 2080-2099, noresm1_m, Aug Average, Djibouti, DJI
180.07523, 2080-2099, noresm1_m, Sep Average, Djibouti, DJI
68.13795, 2080-2099, noresm1_m, Oct Average, Djibouti, DJI
