Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
9.755007, 2080-2099, cesm1_cam5, Nov Average, Denmark, DNK
7.454897, 2080-2099, cesm1_cam5, Dec Average, Denmark, DNK
2.297255, 2080-2099, csiro_mk3_6_0, Jan Average, Denmark, DNK
1.7974812, 2080-2099, csiro_mk3_6_0, Feb Average, Denmark, DNK
3.0162692, 2080-2099, csiro_mk3_6_0, Mar Average, Denmark, DNK
5.9147816, 2080-2099, csiro_mk3_6_0, Apr Average, Denmark, DNK
10.195952, 2080-2099, csiro_mk3_6_0, May Average, Denmark, DNK
13.875422, 2080-2099, csiro_mk3_6_0, Jun Average, Denmark, DNK
16.228514, 2080-2099, csiro_mk3_6_0, Jul Average, Denmark, DNK
15.966247, 2080-2099, csiro_mk3_6_0, Aug Average, Denmark, DNK
14.00228, 2080-2099, csiro_mk3_6_0, Sep Average, Denmark, DNK
10.573479, 2080-2099, csiro_mk3_6_0, Oct Average, Denmark, DNK
7.238656, 2080-2099, csiro_mk3_6_0, Nov Average, Denmark, DNK
5.0461736, 2080-2099, csiro_mk3_6_0, Dec Average, Denmark, DNK
-0.82205164, 2080-2099, fio_esm, Jan Average, Denmark, DNK
-1.7706577, 2080-2099, fio_esm, Feb Average, Denmark, DNK
-0.42339706, 2080-2099, fio_esm, Mar Average, Denmark, DNK
2.3106403, 2080-2099, fio_esm, Apr Average, Denmark, DNK
6.2083206, 2080-2099, fio_esm, May Average, Denmark, DNK
10.694049, 2080-2099, fio_esm, Jun Average, Denmark, DNK
13.11716, 2080-2099, fio_esm, Jul Average, Denmark, DNK
12.351302, 2080-2099, fio_esm, Aug Average, Denmark, DNK
9.597008, 2080-2099, fio_esm, Sep Average, Denmark, DNK
6.487287, 2080-2099, fio_esm, Oct Average, Denmark, DNK
3.418272, 2080-2099, fio_esm, Nov Average, Denmark, DNK
0.5753082, 2080-2099, fio_esm, Dec Average, Denmark, DNK
5.5461125, 2080-2099, gfdl_cm3, Jan Average, Denmark, DNK
4.531955, 2080-2099, gfdl_cm3, Feb Average, Denmark, DNK
5.3414717, 2080-2099, gfdl_cm3, Mar Average, Denmark, DNK
8.174445, 2080-2099, gfdl_cm3, Apr Average, Denmark, DNK
12.426589, 2080-2099, gfdl_cm3, May Average, Denmark, DNK
16.485468, 2080-2099, gfdl_cm3, Jun Average, Denmark, DNK
18.67269, 2080-2099, gfdl_cm3, Jul Average, Denmark, DNK
17.944988, 2080-2099, gfdl_cm3, Aug Average, Denmark, DNK
15.852164, 2080-2099, gfdl_cm3, Sep Average, Denmark, DNK
12.616186, 2080-2099, gfdl_cm3, Oct Average, Denmark, DNK
9.791245, 2080-2099, gfdl_cm3, Nov Average, Denmark, DNK
7.0059934, 2080-2099, gfdl_cm3, Dec Average, Denmark, DNK
1.8135593, 2080-2099, gfdl_esm2m, Jan Average, Denmark, DNK
2.7206626, 2080-2099, gfdl_esm2m, Feb Average, Denmark, DNK
2.916744, 2080-2099, gfdl_esm2m, Mar Average, Denmark, DNK
6.1693115, 2080-2099, gfdl_esm2m, Apr Average, Denmark, DNK
11.045823, 2080-2099, gfdl_esm2m, May Average, Denmark, DNK
14.885281, 2080-2099, gfdl_esm2m, Jun Average, Denmark, DNK
16.163233, 2080-2099, gfdl_esm2m, Jul Average, Denmark, DNK
15.558119, 2080-2099, gfdl_esm2m, Aug Average, Denmark, DNK
12.490621, 2080-2099, gfdl_esm2m, Sep Average, Denmark, DNK
9.091341, 2080-2099, gfdl_esm2m, Oct Average, Denmark, DNK
6.390641, 2080-2099, gfdl_esm2m, Nov Average, Denmark, DNK
4.314582, 2080-2099, gfdl_esm2m, Dec Average, Denmark, DNK
1.9090652, 2080-2099, giss_e2_h, Jan Average, Denmark, DNK
1.9520801, 2080-2099, giss_e2_h, Feb Average, Denmark, DNK
3.3714995, 2080-2099, giss_e2_h, Mar Average, Denmark, DNK
8.592656, 2080-2099, giss_e2_h, Apr Average, Denmark, DNK
12.254513, 2080-2099, giss_e2_h, May Average, Denmark, DNK
16.158613, 2080-2099, giss_e2_h, Jun Average, Denmark, DNK
18.02207, 2080-2099, giss_e2_h, Jul Average, Denmark, DNK
17.01227, 2080-2099, giss_e2_h, Aug Average, Denmark, DNK
13.602952, 2080-2099, giss_e2_h, Sep Average, Denmark, DNK
9.12951, 2080-2099, giss_e2_h, Oct Average, Denmark, DNK
5.3656726, 2080-2099, giss_e2_h, Nov Average, Denmark, DNK
2.6010194, 2080-2099, giss_e2_h, Dec Average, Denmark, DNK
2.5478892, 2080-2099, giss_e2_r, Jan Average, Denmark, DNK
1.6700058, 2080-2099, giss_e2_r, Feb Average, Denmark, DNK
2.3522308, 2080-2099, giss_e2_r, Mar Average, Denmark, DNK
5.0568175, 2080-2099, giss_e2_r, Apr Average, Denmark, DNK
9.045758, 2080-2099, giss_e2_r, May Average, Denmark, DNK
13.695166, 2080-2099, giss_e2_r, Jun Average, Denmark, DNK
17.17809, 2080-2099, giss_e2_r, Jul Average, Denmark, DNK
17.18398, 2080-2099, giss_e2_r, Aug Average, Denmark, DNK
14.001999, 2080-2099, giss_e2_r, Sep Average, Denmark, DNK
10.668004, 2080-2099, giss_e2_r, Oct Average, Denmark, DNK
7.940498, 2080-2099, giss_e2_r, Nov Average, Denmark, DNK
4.8678017, 2080-2099, giss_e2_r, Dec Average, Denmark, DNK
2.5074008, 2080-2099, ipsl_cm5a_mr, Jan Average, Denmark, DNK
1.8534794, 2080-2099, ipsl_cm5a_mr, Feb Average, Denmark, DNK
3.9883177, 2080-2099, ipsl_cm5a_mr, Mar Average, Denmark, DNK
5.8378086, 2080-2099, ipsl_cm5a_mr, Apr Average, Denmark, DNK
9.440023, 2080-2099, ipsl_cm5a_mr, May Average, Denmark, DNK
13.851166, 2080-2099, ipsl_cm5a_mr, Jun Average, Denmark, DNK
17.811956, 2080-2099, ipsl_cm5a_mr, Jul Average, Denmark, DNK
17.935411, 2080-2099, ipsl_cm5a_mr, Aug Average, Denmark, DNK
14.86639, 2080-2099, ipsl_cm5a_mr, Sep Average, Denmark, DNK
10.839175, 2080-2099, ipsl_cm5a_mr, Oct Average, Denmark, DNK
7.086086, 2080-2099, ipsl_cm5a_mr, Nov Average, Denmark, DNK
4.4384317, 2080-2099, ipsl_cm5a_mr, Dec Average, Denmark, DNK
6.714028, 2080-2099, miroc_esm, Jan Average, Denmark, DNK
6.5136404, 2080-2099, miroc_esm, Feb Average, Denmark, DNK
6.754887, 2080-2099, miroc_esm, Mar Average, Denmark, DNK
9.065153, 2080-2099, miroc_esm, Apr Average, Denmark, DNK
13.633742, 2080-2099, miroc_esm, May Average, Denmark, DNK
18.070593, 2080-2099, miroc_esm, Jun Average, Denmark, DNK
21.227282, 2080-2099, miroc_esm, Jul Average, Denmark, DNK
20.749405, 2080-2099, miroc_esm, Aug Average, Denmark, DNK
16.824244, 2080-2099, miroc_esm, Sep Average, Denmark, DNK
12.85484, 2080-2099, miroc_esm, Oct Average, Denmark, DNK
9.75769, 2080-2099, miroc_esm, Nov Average, Denmark, DNK
7.54335, 2080-2099, miroc_esm, Dec Average, Denmark, DNK
6.3370686, 2080-2099, miroc_esm_chem, Jan Average, Denmark, DNK
6.113175, 2080-2099, miroc_esm_chem, Feb Average, Denmark, DNK
6.6446047, 2080-2099, miroc_esm_chem, Mar Average, Denmark, DNK
9.60144, 2080-2099, miroc_esm_chem, Apr Average, Denmark, DNK
13.891122, 2080-2099, miroc_esm_chem, May Average, Denmark, DNK
18.223505, 2080-2099, miroc_esm_chem, Jun Average, Denmark, DNK
20.95909, 2080-2099, miroc_esm_chem, Jul Average, Denmark, DNK
20.568895, 2080-2099, miroc_esm_chem, Aug Average, Denmark, DNK
16.604242, 2080-2099, miroc_esm_chem, Sep Average, Denmark, DNK
12.970496, 2080-2099, miroc_esm_chem, Oct Average, Denmark, DNK
9.979471, 2080-2099, miroc_esm_chem, Nov Average, Denmark, DNK
7.810317, 2080-2099, miroc_esm_chem, Dec Average, Denmark, DNK
3.715288, 2080-2099, miroc5, Jan Average, Denmark, DNK
3.896275, 2080-2099, miroc5, Feb Average, Denmark, DNK
5.5938053, 2080-2099, miroc5, Mar Average, Denmark, DNK
9.180619, 2080-2099, miroc5, Apr Average, Denmark, DNK
14.487851, 2080-2099, miroc5, May Average, Denmark, DNK
18.151012, 2080-2099, miroc5, Jun Average, Denmark, DNK
20.82417, 2080-2099, miroc5, Jul Average, Denmark, DNK
21.070986, 2080-2099, miroc5, Aug Average, Denmark, DNK
17.6812, 2080-2099, miroc5, Sep Average, Denmark, DNK
13.284599, 2080-2099, miroc5, Oct Average, Denmark, DNK
8.550613, 2080-2099, miroc5, Nov Average, Denmark, DNK
5.386827, 2080-2099, miroc5, Dec Average, Denmark, DNK
3.3388011, 2080-2099, mri_cgcm3, Jan Average, Denmark, DNK
3.0111997, 2080-2099, mri_cgcm3, Feb Average, Denmark, DNK
4.6604466, 2080-2099, mri_cgcm3, Mar Average, Denmark, DNK
6.5258565, 2080-2099, mri_cgcm3, Apr Average, Denmark, DNK
11.143576, 2080-2099, mri_cgcm3, May Average, Denmark, DNK
14.611674, 2080-2099, mri_cgcm3, Jun Average, Denmark, DNK
16.724047, 2080-2099, mri_cgcm3, Jul Average, Denmark, DNK
15.913213, 2080-2099, mri_cgcm3, Aug Average, Denmark, DNK
14.016177, 2080-2099, mri_cgcm3, Sep Average, Denmark, DNK
10.144276, 2080-2099, mri_cgcm3, Oct Average, Denmark, DNK
5.8097825, 2080-2099, mri_cgcm3, Nov Average, Denmark, DNK
4.46974, 2080-2099, mri_cgcm3, Dec Average, Denmark, DNK
4.026786, 2080-2099, noresm1_m, Jan Average, Denmark, DNK
4.609372, 2080-2099, noresm1_m, Feb Average, Denmark, DNK
5.8321657, 2080-2099, noresm1_m, Mar Average, Denmark, DNK
9.022789, 2080-2099, noresm1_m, Apr Average, Denmark, DNK
13.385241, 2080-2099, noresm1_m, May Average, Denmark, DNK
17.041073, 2080-2099, noresm1_m, Jun Average, Denmark, DNK
18.592247, 2080-2099, noresm1_m, Jul Average, Denmark, DNK
17.8958, 2080-2099, noresm1_m, Aug Average, Denmark, DNK
15.790038, 2080-2099, noresm1_m, Sep Average, Denmark, DNK
12.0006275, 2080-2099, noresm1_m, Oct Average, Denmark, DNK
8.663178, 2080-2099, noresm1_m, Nov Average, Denmark, DNK
6.0222616, 2080-2099, noresm1_m, Dec Average, Denmark, DNK
20.931355, 2080-2099, bcc_csm1_1, Jan Average, Djibouti, DJI
22.405766, 2080-2099, bcc_csm1_1, Feb Average, Djibouti, DJI
24.878967, 2080-2099, bcc_csm1_1, Mar Average, Djibouti, DJI
27.29568, 2080-2099, bcc_csm1_1, Apr Average, Djibouti, DJI
27.429476, 2080-2099, bcc_csm1_1, May Average, Djibouti, DJI
27.80604, 2080-2099, bcc_csm1_1, Jun Average, Djibouti, DJI
25.734215, 2080-2099, bcc_csm1_1, Jul Average, Djibouti, DJI
25.070265, 2080-2099, bcc_csm1_1, Aug Average, Djibouti, DJI
26.455643, 2080-2099, bcc_csm1_1, Sep Average, Djibouti, DJI
26.049301, 2080-2099, bcc_csm1_1, Oct Average, Djibouti, DJI
23.794884, 2080-2099, bcc_csm1_1, Nov Average, Djibouti, DJI
21.054035, 2080-2099, bcc_csm1_1, Dec Average, Djibouti, DJI
21.891775, 2080-2099, bcc_csm1_1_m, Jan Average, Djibouti, DJI
23.341581, 2080-2099, bcc_csm1_1_m, Feb Average, Djibouti, DJI
25.69705, 2080-2099, bcc_csm1_1_m, Mar Average, Djibouti, DJI
28.653675, 2080-2099, bcc_csm1_1_m, Apr Average, Djibouti, DJI
31.841766, 2080-2099, bcc_csm1_1_m, May Average, Djibouti, DJI
33.840813, 2080-2099, bcc_csm1_1_m, Jun Average, Djibouti, DJI
33.13411, 2080-2099, bcc_csm1_1_m, Jul Average, Djibouti, DJI
31.848185, 2080-2099, bcc_csm1_1_m, Aug Average, Djibouti, DJI
32.241367, 2080-2099, bcc_csm1_1_m, Sep Average, Djibouti, DJI
28.88532, 2080-2099, bcc_csm1_1_m, Oct Average, Djibouti, DJI
25.466297, 2080-2099, bcc_csm1_1_m, Nov Average, Djibouti, DJI
22.820332, 2080-2099, bcc_csm1_1_m, Dec Average, Djibouti, DJI
20.203808, 2080-2099, ccsm4, Jan Average, Djibouti, DJI
20.936472, 2080-2099, ccsm4, Feb Average, Djibouti, DJI
23.607906, 2080-2099, ccsm4, Mar Average, Djibouti, DJI
26.964169, 2080-2099, ccsm4, Apr Average, Djibouti, DJI
29.72396, 2080-2099, ccsm4, May Average, Djibouti, DJI
30.791075, 2080-2099, ccsm4, Jun Average, Djibouti, DJI
28.75417, 2080-2099, ccsm4, Jul Average, Djibouti, DJI
27.157835, 2080-2099, ccsm4, Aug Average, Djibouti, DJI
27.522629, 2080-2099, ccsm4, Sep Average, Djibouti, DJI
25.93899, 2080-2099, ccsm4, Oct Average, Djibouti, DJI
23.093876, 2080-2099, ccsm4, Nov Average, Djibouti, DJI
20.903315, 2080-2099, ccsm4, Dec Average, Djibouti, DJI
22.023746, 2080-2099, cesm1_cam5, Jan Average, Djibouti, DJI
22.64821, 2080-2099, cesm1_cam5, Feb Average, Djibouti, DJI
25.009085, 2080-2099, cesm1_cam5, Mar Average, Djibouti, DJI
27.39616, 2080-2099, cesm1_cam5, Apr Average, Djibouti, DJI
29.663998, 2080-2099, cesm1_cam5, May Average, Djibouti, DJI
29.418612, 2080-2099, cesm1_cam5, Jun Average, Djibouti, DJI
27.135517, 2080-2099, cesm1_cam5, Jul Average, Djibouti, DJI
26.371143, 2080-2099, cesm1_cam5, Aug Average, Djibouti, DJI
26.491457, 2080-2099, cesm1_cam5, Sep Average, Djibouti, DJI
26.912527, 2080-2099, cesm1_cam5, Oct Average, Djibouti, DJI
24.440023, 2080-2099, cesm1_cam5, Nov Average, Djibouti, DJI
22.580015, 2080-2099, cesm1_cam5, Dec Average, Djibouti, DJI
21.478132, 2080-2099, csiro_mk3_6_0, Jan Average, Djibouti, DJI
22.695078, 2080-2099, csiro_mk3_6_0, Feb Average, Djibouti, DJI
25.554543, 2080-2099, csiro_mk3_6_0, Mar Average, Djibouti, DJI
28.06497, 2080-2099, csiro_mk3_6_0, Apr Average, Djibouti, DJI
30.417786, 2080-2099, csiro_mk3_6_0, May Average, Djibouti, DJI
33.04683, 2080-2099, csiro_mk3_6_0, Jun Average, Djibouti, DJI
33.435505, 2080-2099, csiro_mk3_6_0, Jul Average, Djibouti, DJI
33.249954, 2080-2099, csiro_mk3_6_0, Aug Average, Djibouti, DJI
32.459454, 2080-2099, csiro_mk3_6_0, Sep Average, Djibouti, DJI
29.375626, 2080-2099, csiro_mk3_6_0, Oct Average, Djibouti, DJI
25.996351, 2080-2099, csiro_mk3_6_0, Nov Average, Djibouti, DJI
22.4287, 2080-2099, csiro_mk3_6_0, Dec Average, Djibouti, DJI
20.362858, 2080-2099, fio_esm, Jan Average, Djibouti, DJI
21.774536, 2080-2099, fio_esm, Feb Average, Djibouti, DJI
24.093933, 2080-2099, fio_esm, Mar Average, Djibouti, DJI
26.397123, 2080-2099, fio_esm, Apr Average, Djibouti, DJI
27.746012, 2080-2099, fio_esm, May Average, Djibouti, DJI
29.177652, 2080-2099, fio_esm, Jun Average, Djibouti, DJI
28.047028, 2080-2099, fio_esm, Jul Average, Djibouti, DJI
27.23937, 2080-2099, fio_esm, Aug Average, Djibouti, DJI
27.216318, 2080-2099, fio_esm, Sep Average, Djibouti, DJI
25.671755, 2080-2099, fio_esm, Oct Average, Djibouti, DJI
23.013205, 2080-2099, fio_esm, Nov Average, Djibouti, DJI
20.780203, 2080-2099, fio_esm, Dec Average, Djibouti, DJI
20.97133, 2080-2099, gfdl_cm3, Jan Average, Djibouti, DJI
22.473083, 2080-2099, gfdl_cm3, Feb Average, Djibouti, DJI
26.564629, 2080-2099, gfdl_cm3, Mar Average, Djibouti, DJI
29.54359, 2080-2099, gfdl_cm3, Apr Average, Djibouti, DJI
31.826672, 2080-2099, gfdl_cm3, May Average, Djibouti, DJI
34.68775, 2080-2099, gfdl_cm3, Jun Average, Djibouti, DJI
33.699966, 2080-2099, gfdl_cm3, Jul Average, Djibouti, DJI
30.619486, 2080-2099, gfdl_cm3, Aug Average, Djibouti, DJI
28.970001, 2080-2099, gfdl_cm3, Sep Average, Djibouti, DJI
26.37518, 2080-2099, gfdl_cm3, Oct Average, Djibouti, DJI
23.003109, 2080-2099, gfdl_cm3, Nov Average, Djibouti, DJI
21.257633, 2080-2099, gfdl_cm3, Dec Average, Djibouti, DJI
23.066025, 2080-2099, gfdl_esm2m, Jan Average, Djibouti, DJI
24.514534, 2080-2099, gfdl_esm2m, Feb Average, Djibouti, DJI
28.26805, 2080-2099, gfdl_esm2m, Mar Average, Djibouti, DJI
31.917099, 2080-2099, gfdl_esm2m, Apr Average, Djibouti, DJI
33.66578, 2080-2099, gfdl_esm2m, May Average, Djibouti, DJI
34.272404, 2080-2099, gfdl_esm2m, Jun Average, Djibouti, DJI
33.576664, 2080-2099, gfdl_esm2m, Jul Average, Djibouti, DJI
33.63101, 2080-2099, gfdl_esm2m, Aug Average, Djibouti, DJI
33.81849, 2080-2099, gfdl_esm2m, Sep Average, Djibouti, DJI
30.491428, 2080-2099, gfdl_esm2m, Oct Average, Djibouti, DJI
26.309305, 2080-2099, gfdl_esm2m, Nov Average, Djibouti, DJI
23.605892, 2080-2099, gfdl_esm2m, Dec Average, Djibouti, DJI
23.143494, 2080-2099, giss_e2_h, Jan Average, Djibouti, DJI
24.530447, 2080-2099, giss_e2_h, Feb Average, Djibouti, DJI
26.018433, 2080-2099, giss_e2_h, Mar Average, Djibouti, DJI
28.021076, 2080-2099, giss_e2_h, Apr Average, Djibouti, DJI
29.32049, 2080-2099, giss_e2_h, May Average, Djibouti, DJI
30.571308, 2080-2099, giss_e2_h, Jun Average, Djibouti, DJI
32.05757, 2080-2099, giss_e2_h, Jul Average, Djibouti, DJI
31.921305, 2080-2099, giss_e2_h, Aug Average, Djibouti, DJI
30.069437, 2080-2099, giss_e2_h, Sep Average, Djibouti, DJI
26.68987, 2080-2099, giss_e2_h, Oct Average, Djibouti, DJI
24.277292, 2080-2099, giss_e2_h, Nov Average, Djibouti, DJI
23.22218, 2080-2099, giss_e2_h, Dec Average, Djibouti, DJI
24.754395, 2080-2099, giss_e2_r, Jan Average, Djibouti, DJI
26.412846, 2080-2099, giss_e2_r, Feb Average, Djibouti, DJI
28.891094, 2080-2099, giss_e2_r, Mar Average, Djibouti, DJI
30.629326, 2080-2099, giss_e2_r, Apr Average, Djibouti, DJI
32.6778, 2080-2099, giss_e2_r, May Average, Djibouti, DJI
34.290558, 2080-2099, giss_e2_r, Jun Average, Djibouti, DJI
35.090164, 2080-2099, giss_e2_r, Jul Average, Djibouti, DJI
34.871624, 2080-2099, giss_e2_r, Aug Average, Djibouti, DJI
33.40233, 2080-2099, giss_e2_r, Sep Average, Djibouti, DJI
29.62144, 2080-2099, giss_e2_r, Oct Average, Djibouti, DJI
26.313503, 2080-2099, giss_e2_r, Nov Average, Djibouti, DJI
24.588806, 2080-2099, giss_e2_r, Dec Average, Djibouti, DJI
19.389374, 2080-2099, ipsl_cm5a_mr, Jan Average, Djibouti, DJI
20.438646, 2080-2099, ipsl_cm5a_mr, Feb Average, Djibouti, DJI
22.93696, 2080-2099, ipsl_cm5a_mr, Mar Average, Djibouti, DJI
25.64629, 2080-2099, ipsl_cm5a_mr, Apr Average, Djibouti, DJI
27.83854, 2080-2099, ipsl_cm5a_mr, May Average, Djibouti, DJI
30.093752, 2080-2099, ipsl_cm5a_mr, Jun Average, Djibouti, DJI
30.683727, 2080-2099, ipsl_cm5a_mr, Jul Average, Djibouti, DJI
30.517744, 2080-2099, ipsl_cm5a_mr, Aug Average, Djibouti, DJI
29.927639, 2080-2099, ipsl_cm5a_mr, Sep Average, Djibouti, DJI
26.512344, 2080-2099, ipsl_cm5a_mr, Oct Average, Djibouti, DJI
23.044806, 2080-2099, ipsl_cm5a_mr, Nov Average, Djibouti, DJI
20.7205, 2080-2099, ipsl_cm5a_mr, Dec Average, Djibouti, DJI
19.752361, 2080-2099, miroc_esm, Jan Average, Djibouti, DJI
22.39949, 2080-2099, miroc_esm, Feb Average, Djibouti, DJI
25.949362, 2080-2099, miroc_esm, Mar Average, Djibouti, DJI
28.275257, 2080-2099, miroc_esm, Apr Average, Djibouti, DJI
30.648026, 2080-2099, miroc_esm, May Average, Djibouti, DJI
29.05868, 2080-2099, miroc_esm, Jun Average, Djibouti, DJI
24.866703, 2080-2099, miroc_esm, Jul Average, Djibouti, DJI
24.159245, 2080-2099, miroc_esm, Aug Average, Djibouti, DJI
23.631926, 2080-2099, miroc_esm, Sep Average, Djibouti, DJI
23.281002, 2080-2099, miroc_esm, Oct Average, Djibouti, DJI
21.585423, 2080-2099, miroc_esm, Nov Average, Djibouti, DJI
19.771458, 2080-2099, miroc_esm, Dec Average, Djibouti, DJI
19.690151, 2080-2099, miroc_esm_chem, Jan Average, Djibouti, DJI
22.225788, 2080-2099, miroc_esm_chem, Feb Average, Djibouti, DJI
25.649227, 2080-2099, miroc_esm_chem, Mar Average, Djibouti, DJI
28.518377, 2080-2099, miroc_esm_chem, Apr Average, Djibouti, DJI
30.362347, 2080-2099, miroc_esm_chem, May Average, Djibouti, DJI
29.405462, 2080-2099, miroc_esm_chem, Jun Average, Djibouti, DJI
24.567425, 2080-2099, miroc_esm_chem, Jul Average, Djibouti, DJI
23.760384, 2080-2099, miroc_esm_chem, Aug Average, Djibouti, DJI
23.678288, 2080-2099, miroc_esm_chem, Sep Average, Djibouti, DJI
23.64684, 2080-2099, miroc_esm_chem, Oct Average, Djibouti, DJI
21.504074, 2080-2099, miroc_esm_chem, Nov Average, Djibouti, DJI
19.801716, 2080-2099, miroc_esm_chem, Dec Average, Djibouti, DJI
26.405807, 2080-2099, miroc5, Jan Average, Djibouti, DJI
27.891516, 2080-2099, miroc5, Feb Average, Djibouti, DJI
30.25136, 2080-2099, miroc5, Mar Average, Djibouti, DJI
31.5507, 2080-2099, miroc5, Apr Average, Djibouti, DJI
33.55645, 2080-2099, miroc5, May Average, Djibouti, DJI
34.96289, 2080-2099, miroc5, Jun Average, Djibouti, DJI
31.63731, 2080-2099, miroc5, Jul Average, Djibouti, DJI
29.988155, 2080-2099, miroc5, Aug Average, Djibouti, DJI
32.323982, 2080-2099, miroc5, Sep Average, Djibouti, DJI
31.444183, 2080-2099, miroc5, Oct Average, Djibouti, DJI
28.360395, 2080-2099, miroc5, Nov Average, Djibouti, DJI
26.72469, 2080-2099, miroc5, Dec Average, Djibouti, DJI
20.513607, 2080-2099, mri_cgcm3, Jan Average, Djibouti, DJI
21.71815, 2080-2099, mri_cgcm3, Feb Average, Djibouti, DJI
24.161606, 2080-2099, mri_cgcm3, Mar Average, Djibouti, DJI
27.249704, 2080-2099, mri_cgcm3, Apr Average, Djibouti, DJI
29.140728, 2080-2099, mri_cgcm3, May Average, Djibouti, DJI
31.353184, 2080-2099, mri_cgcm3, Jun Average, Djibouti, DJI
33.257095, 2080-2099, mri_cgcm3, Jul Average, Djibouti, DJI
32.69629, 2080-2099, mri_cgcm3, Aug Average, Djibouti, DJI
29.634687, 2080-2099, mri_cgcm3, Sep Average, Djibouti, DJI
26.309744, 2080-2099, mri_cgcm3, Oct Average, Djibouti, DJI
23.582808, 2080-2099, mri_cgcm3, Nov Average, Djibouti, DJI
21.203333, 2080-2099, mri_cgcm3, Dec Average, Djibouti, DJI
16.88277, 2080-2099, noresm1_m, Jan Average, Djibouti, DJI
18.509111, 2080-2099, noresm1_m, Feb Average, Djibouti, DJI
21.007786, 2080-2099, noresm1_m, Mar Average, Djibouti, DJI
23.321316, 2080-2099, noresm1_m, Apr Average, Djibouti, DJI
25.186947, 2080-2099, noresm1_m, May Average, Djibouti, DJI
25.135239, 2080-2099, noresm1_m, Jun Average, Djibouti, DJI
23.796055, 2080-2099, noresm1_m, Jul Average, Djibouti, DJI
23.435364, 2080-2099, noresm1_m, Aug Average, Djibouti, DJI
23.069485, 2080-2099, noresm1_m, Sep Average, Djibouti, DJI
21.751205, 2080-2099, noresm1_m, Oct Average, Djibouti, DJI
19.222546, 2080-2099, noresm1_m, Nov Average, Djibouti, DJI
