Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
230.4914, 2080-2099, fio_esm, Mar Average, Samoa, WSM
212.80562, 2080-2099, fio_esm, Apr Average, Samoa, WSM
287.8391, 2080-2099, fio_esm, May Average, Samoa, WSM
253.47018, 2080-2099, fio_esm, Jun Average, Samoa, WSM
173.44217, 2080-2099, fio_esm, Jul Average, Samoa, WSM
133.54668, 2080-2099, fio_esm, Aug Average, Samoa, WSM
136.53514, 2080-2099, fio_esm, Sep Average, Samoa, WSM
156.52284, 2080-2099, fio_esm, Oct Average, Samoa, WSM
172.494, 2080-2099, fio_esm, Nov Average, Samoa, WSM
208.52272, 2080-2099, fio_esm, Dec Average, Samoa, WSM
346.3048, 2080-2099, gfdl_cm3, Jan Average, Samoa, WSM
393.45993, 2080-2099, gfdl_cm3, Feb Average, Samoa, WSM
346.6813, 2080-2099, gfdl_cm3, Mar Average, Samoa, WSM
301.7411, 2080-2099, gfdl_cm3, Apr Average, Samoa, WSM
266.04517, 2080-2099, gfdl_cm3, May Average, Samoa, WSM
160.416, 2080-2099, gfdl_cm3, Jun Average, Samoa, WSM
93.635086, 2080-2099, gfdl_cm3, Jul Average, Samoa, WSM
118.89393, 2080-2099, gfdl_cm3, Aug Average, Samoa, WSM
119.34089, 2080-2099, gfdl_cm3, Sep Average, Samoa, WSM
253.04478, 2080-2099, gfdl_cm3, Oct Average, Samoa, WSM
352.18222, 2080-2099, gfdl_cm3, Nov Average, Samoa, WSM
350.7503, 2080-2099, gfdl_cm3, Dec Average, Samoa, WSM
399.631, 2080-2099, gfdl_esm2m, Jan Average, Samoa, WSM
432.2169, 2080-2099, gfdl_esm2m, Feb Average, Samoa, WSM
455.1394, 2080-2099, gfdl_esm2m, Mar Average, Samoa, WSM
330.78088, 2080-2099, gfdl_esm2m, Apr Average, Samoa, WSM
254.51811, 2080-2099, gfdl_esm2m, May Average, Samoa, WSM
207.68858, 2080-2099, gfdl_esm2m, Jun Average, Samoa, WSM
137.16873, 2080-2099, gfdl_esm2m, Jul Average, Samoa, WSM
116.72666, 2080-2099, gfdl_esm2m, Aug Average, Samoa, WSM
172.42987, 2080-2099, gfdl_esm2m, Sep Average, Samoa, WSM
290.35114, 2080-2099, gfdl_esm2m, Oct Average, Samoa, WSM
359.44113, 2080-2099, gfdl_esm2m, Nov Average, Samoa, WSM
294.93576, 2080-2099, gfdl_esm2m, Dec Average, Samoa, WSM
236.46698, 2080-2099, giss_e2_h, Jan Average, Samoa, WSM
198.3651, 2080-2099, giss_e2_h, Feb Average, Samoa, WSM
215.30707, 2080-2099, giss_e2_h, Mar Average, Samoa, WSM
268.81808, 2080-2099, giss_e2_h, Apr Average, Samoa, WSM
201.45961, 2080-2099, giss_e2_h, May Average, Samoa, WSM
94.157585, 2080-2099, giss_e2_h, Jun Average, Samoa, WSM
81.338715, 2080-2099, giss_e2_h, Jul Average, Samoa, WSM
51.9465, 2080-2099, giss_e2_h, Aug Average, Samoa, WSM
61.956577, 2080-2099, giss_e2_h, Sep Average, Samoa, WSM
87.82541, 2080-2099, giss_e2_h, Oct Average, Samoa, WSM
127.84506, 2080-2099, giss_e2_h, Nov Average, Samoa, WSM
226.42184, 2080-2099, giss_e2_h, Dec Average, Samoa, WSM
358.08032, 2080-2099, giss_e2_r, Jan Average, Samoa, WSM
284.67282, 2080-2099, giss_e2_r, Feb Average, Samoa, WSM
279.83768, 2080-2099, giss_e2_r, Mar Average, Samoa, WSM
265.54245, 2080-2099, giss_e2_r, Apr Average, Samoa, WSM
222.63364, 2080-2099, giss_e2_r, May Average, Samoa, WSM
127.90092, 2080-2099, giss_e2_r, Jun Average, Samoa, WSM
81.54014, 2080-2099, giss_e2_r, Jul Average, Samoa, WSM
109.941, 2080-2099, giss_e2_r, Aug Average, Samoa, WSM
141.89754, 2080-2099, giss_e2_r, Sep Average, Samoa, WSM
203.1776, 2080-2099, giss_e2_r, Oct Average, Samoa, WSM
251.82466, 2080-2099, giss_e2_r, Nov Average, Samoa, WSM
290.9934, 2080-2099, giss_e2_r, Dec Average, Samoa, WSM
355.56024, 2080-2099, ipsl_cm5a_mr, Jan Average, Samoa, WSM
323.06357, 2080-2099, ipsl_cm5a_mr, Feb Average, Samoa, WSM
351.20215, 2080-2099, ipsl_cm5a_mr, Mar Average, Samoa, WSM
318.12973, 2080-2099, ipsl_cm5a_mr, Apr Average, Samoa, WSM
292.81906, 2080-2099, ipsl_cm5a_mr, May Average, Samoa, WSM
210.54128, 2080-2099, ipsl_cm5a_mr, Jun Average, Samoa, WSM
144.09901, 2080-2099, ipsl_cm5a_mr, Jul Average, Samoa, WSM
101.62713, 2080-2099, ipsl_cm5a_mr, Aug Average, Samoa, WSM
114.969986, 2080-2099, ipsl_cm5a_mr, Sep Average, Samoa, WSM
169.63333, 2080-2099, ipsl_cm5a_mr, Oct Average, Samoa, WSM
233.8758, 2080-2099, ipsl_cm5a_mr, Nov Average, Samoa, WSM
327.23807, 2080-2099, ipsl_cm5a_mr, Dec Average, Samoa, WSM
62.69128, 2080-2099, miroc_esm, Jan Average, Samoa, WSM
63.731506, 2080-2099, miroc_esm, Feb Average, Samoa, WSM
78.78356, 2080-2099, miroc_esm, Mar Average, Samoa, WSM
69.1216, 2080-2099, miroc_esm, Apr Average, Samoa, WSM
54.949913, 2080-2099, miroc_esm, May Average, Samoa, WSM
37.532616, 2080-2099, miroc_esm, Jun Average, Samoa, WSM
22.147789, 2080-2099, miroc_esm, Jul Average, Samoa, WSM
25.847538, 2080-2099, miroc_esm, Aug Average, Samoa, WSM
31.183062, 2080-2099, miroc_esm, Sep Average, Samoa, WSM
32.32839, 2080-2099, miroc_esm, Oct Average, Samoa, WSM
42.16492, 2080-2099, miroc_esm, Nov Average, Samoa, WSM
44.37116, 2080-2099, miroc_esm, Dec Average, Samoa, WSM
58.56135, 2080-2099, miroc_esm_chem, Jan Average, Samoa, WSM
40.679386, 2080-2099, miroc_esm_chem, Feb Average, Samoa, WSM
65.1995, 2080-2099, miroc_esm_chem, Mar Average, Samoa, WSM
68.30255, 2080-2099, miroc_esm_chem, Apr Average, Samoa, WSM
48.97834, 2080-2099, miroc_esm_chem, May Average, Samoa, WSM
30.71308, 2080-2099, miroc_esm_chem, Jun Average, Samoa, WSM
21.458048, 2080-2099, miroc_esm_chem, Jul Average, Samoa, WSM
23.49843, 2080-2099, miroc_esm_chem, Aug Average, Samoa, WSM
27.604177, 2080-2099, miroc_esm_chem, Sep Average, Samoa, WSM
34.350014, 2080-2099, miroc_esm_chem, Oct Average, Samoa, WSM
33.27591, 2080-2099, miroc_esm_chem, Nov Average, Samoa, WSM
42.734814, 2080-2099, miroc_esm_chem, Dec Average, Samoa, WSM
213.63028, 2080-2099, miroc5, Jan Average, Samoa, WSM
199.95045, 2080-2099, miroc5, Feb Average, Samoa, WSM
254.79623, 2080-2099, miroc5, Mar Average, Samoa, WSM
183.57034, 2080-2099, miroc5, Apr Average, Samoa, WSM
163.02954, 2080-2099, miroc5, May Average, Samoa, WSM
77.2957, 2080-2099, miroc5, Jun Average, Samoa, WSM
66.75931, 2080-2099, miroc5, Jul Average, Samoa, WSM
68.15284, 2080-2099, miroc5, Aug Average, Samoa, WSM
111.849304, 2080-2099, miroc5, Sep Average, Samoa, WSM
118.09678, 2080-2099, miroc5, Oct Average, Samoa, WSM
176.3645, 2080-2099, miroc5, Nov Average, Samoa, WSM
222.24998, 2080-2099, miroc5, Dec Average, Samoa, WSM
259.97012, 2080-2099, mri_cgcm3, Jan Average, Samoa, WSM
388.89462, 2080-2099, mri_cgcm3, Feb Average, Samoa, WSM
330.4234, 2080-2099, mri_cgcm3, Mar Average, Samoa, WSM
214.40355, 2080-2099, mri_cgcm3, Apr Average, Samoa, WSM
197.07565, 2080-2099, mri_cgcm3, May Average, Samoa, WSM
84.72598, 2080-2099, mri_cgcm3, Jun Average, Samoa, WSM
67.8803, 2080-2099, mri_cgcm3, Jul Average, Samoa, WSM
99.59905, 2080-2099, mri_cgcm3, Aug Average, Samoa, WSM
111.13238, 2080-2099, mri_cgcm3, Sep Average, Samoa, WSM
123.37372, 2080-2099, mri_cgcm3, Oct Average, Samoa, WSM
93.764084, 2080-2099, mri_cgcm3, Nov Average, Samoa, WSM
235.31673, 2080-2099, mri_cgcm3, Dec Average, Samoa, WSM
288.4912, 2080-2099, noresm1_m, Jan Average, Samoa, WSM
222.13354, 2080-2099, noresm1_m, Feb Average, Samoa, WSM
259.40164, 2080-2099, noresm1_m, Mar Average, Samoa, WSM
222.58842, 2080-2099, noresm1_m, Apr Average, Samoa, WSM
248.09766, 2080-2099, noresm1_m, May Average, Samoa, WSM
262.8602, 2080-2099, noresm1_m, Jun Average, Samoa, WSM
132.49055, 2080-2099, noresm1_m, Jul Average, Samoa, WSM
110.52104, 2080-2099, noresm1_m, Aug Average, Samoa, WSM
166.91936, 2080-2099, noresm1_m, Sep Average, Samoa, WSM
236.28267, 2080-2099, noresm1_m, Oct Average, Samoa, WSM
232.93607, 2080-2099, noresm1_m, Nov Average, Samoa, WSM
273.54956, 2080-2099, noresm1_m, Dec Average, Samoa, WSM
95.086624, 2080-2099, bcc_csm1_1, Jan Average, Sao Tome and Principe, STP
99.72166, 2080-2099, bcc_csm1_1, Feb Average, Sao Tome and Principe, STP
123.34451, 2080-2099, bcc_csm1_1, Mar Average, Sao Tome and Principe, STP
171.6846, 2080-2099, bcc_csm1_1, Apr Average, Sao Tome and Principe, STP
292.35834, 2080-2099, bcc_csm1_1, May Average, Sao Tome and Principe, STP
199.24484, 2080-2099, bcc_csm1_1, Jun Average, Sao Tome and Principe, STP
92.63582, 2080-2099, bcc_csm1_1, Jul Average, Sao Tome and Principe, STP
54.697254, 2080-2099, bcc_csm1_1, Aug Average, Sao Tome and Principe, STP
43.830196, 2080-2099, bcc_csm1_1, Sep Average, Sao Tome and Principe, STP
90.23333, 2080-2099, bcc_csm1_1, Oct Average, Sao Tome and Principe, STP
135.67363, 2080-2099, bcc_csm1_1, Nov Average, Sao Tome and Principe, STP
129.54878, 2080-2099, bcc_csm1_1, Dec Average, Sao Tome and Principe, STP
180.43268, 2080-2099, bcc_csm1_1_m, Jan Average, Sao Tome and Principe, STP
144.02176, 2080-2099, bcc_csm1_1_m, Feb Average, Sao Tome and Principe, STP
166.95528, 2080-2099, bcc_csm1_1_m, Mar Average, Sao Tome and Principe, STP
183.54692, 2080-2099, bcc_csm1_1_m, Apr Average, Sao Tome and Principe, STP
213.77948, 2080-2099, bcc_csm1_1_m, May Average, Sao Tome and Principe, STP
131.12747, 2080-2099, bcc_csm1_1_m, Jun Average, Sao Tome and Principe, STP
62.0819, 2080-2099, bcc_csm1_1_m, Jul Average, Sao Tome and Principe, STP
27.225912, 2080-2099, bcc_csm1_1_m, Aug Average, Sao Tome and Principe, STP
41.630558, 2080-2099, bcc_csm1_1_m, Sep Average, Sao Tome and Principe, STP
87.42777, 2080-2099, bcc_csm1_1_m, Oct Average, Sao Tome and Principe, STP
155.28001, 2080-2099, bcc_csm1_1_m, Nov Average, Sao Tome and Principe, STP
262.7651, 2080-2099, bcc_csm1_1_m, Dec Average, Sao Tome and Principe, STP
124.51763, 2080-2099, ccsm4, Jan Average, Sao Tome and Principe, STP
65.02852, 2080-2099, ccsm4, Feb Average, Sao Tome and Principe, STP
123.04498, 2080-2099, ccsm4, Mar Average, Sao Tome and Principe, STP
152.86708, 2080-2099, ccsm4, Apr Average, Sao Tome and Principe, STP
210.99411, 2080-2099, ccsm4, May Average, Sao Tome and Principe, STP
237.70654, 2080-2099, ccsm4, Jun Average, Sao Tome and Principe, STP
103.113045, 2080-2099, ccsm4, Jul Average, Sao Tome and Principe, STP
34.80004, 2080-2099, ccsm4, Aug Average, Sao Tome and Principe, STP
63.683628, 2080-2099, ccsm4, Sep Average, Sao Tome and Principe, STP
169.71643, 2080-2099, ccsm4, Oct Average, Sao Tome and Principe, STP
261.865, 2080-2099, ccsm4, Nov Average, Sao Tome and Principe, STP
287.96713, 2080-2099, ccsm4, Dec Average, Sao Tome and Principe, STP
169.26927, 2080-2099, cesm1_cam5, Jan Average, Sao Tome and Principe, STP
121.25588, 2080-2099, cesm1_cam5, Feb Average, Sao Tome and Principe, STP
202.44327, 2080-2099, cesm1_cam5, Mar Average, Sao Tome and Principe, STP
267.60934, 2080-2099, cesm1_cam5, Apr Average, Sao Tome and Principe, STP
332.10028, 2080-2099, cesm1_cam5, May Average, Sao Tome and Principe, STP
273.75732, 2080-2099, cesm1_cam5, Jun Average, Sao Tome and Principe, STP
66.845, 2080-2099, cesm1_cam5, Jul Average, Sao Tome and Principe, STP
24.540756, 2080-2099, cesm1_cam5, Aug Average, Sao Tome and Principe, STP
39.82419, 2080-2099, cesm1_cam5, Sep Average, Sao Tome and Principe, STP
171.76703, 2080-2099, cesm1_cam5, Oct Average, Sao Tome and Principe, STP
323.4856, 2080-2099, cesm1_cam5, Nov Average, Sao Tome and Principe, STP
305.78458, 2080-2099, cesm1_cam5, Dec Average, Sao Tome and Principe, STP
41.37187, 2080-2099, csiro_mk3_6_0, Jan Average, Sao Tome and Principe, STP
24.662397, 2080-2099, csiro_mk3_6_0, Feb Average, Sao Tome and Principe, STP
47.912434, 2080-2099, csiro_mk3_6_0, Mar Average, Sao Tome and Principe, STP
141.53442, 2080-2099, csiro_mk3_6_0, Apr Average, Sao Tome and Principe, STP
212.844, 2080-2099, csiro_mk3_6_0, May Average, Sao Tome and Principe, STP
95.652084, 2080-2099, csiro_mk3_6_0, Jun Average, Sao Tome and Principe, STP
23.652721, 2080-2099, csiro_mk3_6_0, Jul Average, Sao Tome and Principe, STP
16.601538, 2080-2099, csiro_mk3_6_0, Aug Average, Sao Tome and Principe, STP
15.2219925, 2080-2099, csiro_mk3_6_0, Sep Average, Sao Tome and Principe, STP
16.556774, 2080-2099, csiro_mk3_6_0, Oct Average, Sao Tome and Principe, STP
72.27114, 2080-2099, csiro_mk3_6_0, Nov Average, Sao Tome and Principe, STP
48.247437, 2080-2099, csiro_mk3_6_0, Dec Average, Sao Tome and Principe, STP
95.21359, 2080-2099, fio_esm, Jan Average, Sao Tome and Principe, STP
62.140484, 2080-2099, fio_esm, Feb Average, Sao Tome and Principe, STP
82.70371, 2080-2099, fio_esm, Mar Average, Sao Tome and Principe, STP
159.9798, 2080-2099, fio_esm, Apr Average, Sao Tome and Principe, STP
255.71198, 2080-2099, fio_esm, May Average, Sao Tome and Principe, STP
205.36205, 2080-2099, fio_esm, Jun Average, Sao Tome and Principe, STP
136.43114, 2080-2099, fio_esm, Jul Average, Sao Tome and Principe, STP
93.534256, 2080-2099, fio_esm, Aug Average, Sao Tome and Principe, STP
68.2099, 2080-2099, fio_esm, Sep Average, Sao Tome and Principe, STP
107.15757, 2080-2099, fio_esm, Oct Average, Sao Tome and Principe, STP
158.38846, 2080-2099, fio_esm, Nov Average, Sao Tome and Principe, STP
155.20021, 2080-2099, fio_esm, Dec Average, Sao Tome and Principe, STP
33.20614, 2080-2099, gfdl_cm3, Jan Average, Sao Tome and Principe, STP
49.613888, 2080-2099, gfdl_cm3, Feb Average, Sao Tome and Principe, STP
89.2504, 2080-2099, gfdl_cm3, Mar Average, Sao Tome and Principe, STP
114.32116, 2080-2099, gfdl_cm3, Apr Average, Sao Tome and Principe, STP
171.0387, 2080-2099, gfdl_cm3, May Average, Sao Tome and Principe, STP
154.89653, 2080-2099, gfdl_cm3, Jun Average, Sao Tome and Principe, STP
168.84906, 2080-2099, gfdl_cm3, Jul Average, Sao Tome and Principe, STP
172.17065, 2080-2099, gfdl_cm3, Aug Average, Sao Tome and Principe, STP
179.76244, 2080-2099, gfdl_cm3, Sep Average, Sao Tome and Principe, STP
244.35999, 2080-2099, gfdl_cm3, Oct Average, Sao Tome and Principe, STP
314.2555, 2080-2099, gfdl_cm3, Nov Average, Sao Tome and Principe, STP
134.28336, 2080-2099, gfdl_cm3, Dec Average, Sao Tome and Principe, STP
31.222893, 2080-2099, gfdl_esm2m, Jan Average, Sao Tome and Principe, STP
23.342852, 2080-2099, gfdl_esm2m, Feb Average, Sao Tome and Principe, STP
46.131054, 2080-2099, gfdl_esm2m, Mar Average, Sao Tome and Principe, STP
83.7184, 2080-2099, gfdl_esm2m, Apr Average, Sao Tome and Principe, STP
217.60753, 2080-2099, gfdl_esm2m, May Average, Sao Tome and Principe, STP
188.06801, 2080-2099, gfdl_esm2m, Jun Average, Sao Tome and Principe, STP
139.46678, 2080-2099, gfdl_esm2m, Jul Average, Sao Tome and Principe, STP
162.77728, 2080-2099, gfdl_esm2m, Aug Average, Sao Tome and Principe, STP
207.68378, 2080-2099, gfdl_esm2m, Sep Average, Sao Tome and Principe, STP
230.5913, 2080-2099, gfdl_esm2m, Oct Average, Sao Tome and Principe, STP
413.32803, 2080-2099, gfdl_esm2m, Nov Average, Sao Tome and Principe, STP
170.7891, 2080-2099, gfdl_esm2m, Dec Average, Sao Tome and Principe, STP
45.260757, 2080-2099, giss_e2_h, Jan Average, Sao Tome and Principe, STP
38.140137, 2080-2099, giss_e2_h, Feb Average, Sao Tome and Principe, STP
46.743248, 2080-2099, giss_e2_h, Mar Average, Sao Tome and Principe, STP
61.06796, 2080-2099, giss_e2_h, Apr Average, Sao Tome and Principe, STP
89.95642, 2080-2099, giss_e2_h, May Average, Sao Tome and Principe, STP
76.848015, 2080-2099, giss_e2_h, Jun Average, Sao Tome and Principe, STP
46.58578, 2080-2099, giss_e2_h, Jul Average, Sao Tome and Principe, STP
56.196835, 2080-2099, giss_e2_h, Aug Average, Sao Tome and Principe, STP
81.676735, 2080-2099, giss_e2_h, Sep Average, Sao Tome and Principe, STP
103.39779, 2080-2099, giss_e2_h, Oct Average, Sao Tome and Principe, STP
139.75359, 2080-2099, giss_e2_h, Nov Average, Sao Tome and Principe, STP
119.059235, 2080-2099, giss_e2_h, Dec Average, Sao Tome and Principe, STP
128.97586, 2080-2099, giss_e2_r, Jan Average, Sao Tome and Principe, STP
114.16935, 2080-2099, giss_e2_r, Feb Average, Sao Tome and Principe, STP
114.79582, 2080-2099, giss_e2_r, Mar Average, Sao Tome and Principe, STP
84.91159, 2080-2099, giss_e2_r, Apr Average, Sao Tome and Principe, STP
70.3097, 2080-2099, giss_e2_r, May Average, Sao Tome and Principe, STP
80.51158, 2080-2099, giss_e2_r, Jun Average, Sao Tome and Principe, STP
92.95983, 2080-2099, giss_e2_r, Jul Average, Sao Tome and Principe, STP
95.883194, 2080-2099, giss_e2_r, Aug Average, Sao Tome and Principe, STP
102.81087, 2080-2099, giss_e2_r, Sep Average, Sao Tome and Principe, STP
98.86735, 2080-2099, giss_e2_r, Oct Average, Sao Tome and Principe, STP
158.60013, 2080-2099, giss_e2_r, Nov Average, Sao Tome and Principe, STP
148.00789, 2080-2099, giss_e2_r, Dec Average, Sao Tome and Principe, STP
98.88059, 2080-2099, ipsl_cm5a_mr, Jan Average, Sao Tome and Principe, STP
99.65825, 2080-2099, ipsl_cm5a_mr, Feb Average, Sao Tome and Principe, STP
166.86284, 2080-2099, ipsl_cm5a_mr, Mar Average, Sao Tome and Principe, STP
215.08354, 2080-2099, ipsl_cm5a_mr, Apr Average, Sao Tome and Principe, STP
230.86894, 2080-2099, ipsl_cm5a_mr, May Average, Sao Tome and Principe, STP
245.31703, 2080-2099, ipsl_cm5a_mr, Jun Average, Sao Tome and Principe, STP
216.63887, 2080-2099, ipsl_cm5a_mr, Jul Average, Sao Tome and Principe, STP
156.67624, 2080-2099, ipsl_cm5a_mr, Aug Average, Sao Tome and Principe, STP
222.56142, 2080-2099, ipsl_cm5a_mr, Sep Average, Sao Tome and Principe, STP
353.8895, 2080-2099, ipsl_cm5a_mr, Oct Average, Sao Tome and Principe, STP
392.6929, 2080-2099, ipsl_cm5a_mr, Nov Average, Sao Tome and Principe, STP
185.67937, 2080-2099, ipsl_cm5a_mr, Dec Average, Sao Tome and Principe, STP
184.3441, 2080-2099, miroc_esm, Jan Average, Sao Tome and Principe, STP
169.31389, 2080-2099, miroc_esm, Feb Average, Sao Tome and Principe, STP
229.51236, 2080-2099, miroc_esm, Mar Average, Sao Tome and Principe, STP
234.80362, 2080-2099, miroc_esm, Apr Average, Sao Tome and Principe, STP
205.71913, 2080-2099, miroc_esm, May Average, Sao Tome and Principe, STP
169.13658, 2080-2099, miroc_esm, Jun Average, Sao Tome and Principe, STP
148.54205, 2080-2099, miroc_esm, Jul Average, Sao Tome and Principe, STP
111.60272, 2080-2099, miroc_esm, Aug Average, Sao Tome and Principe, STP
117.719505, 2080-2099, miroc_esm, Sep Average, Sao Tome and Principe, STP
242.5998, 2080-2099, miroc_esm, Oct Average, Sao Tome and Principe, STP
280.91476, 2080-2099, miroc_esm, Nov Average, Sao Tome and Principe, STP
246.68646, 2080-2099, miroc_esm, Dec Average, Sao Tome and Principe, STP
187.7797, 2080-2099, miroc_esm_chem, Jan Average, Sao Tome and Principe, STP
163.2343, 2080-2099, miroc_esm_chem, Feb Average, Sao Tome and Principe, STP
236.10449, 2080-2099, miroc_esm_chem, Mar Average, Sao Tome and Principe, STP
233.3501, 2080-2099, miroc_esm_chem, Apr Average, Sao Tome and Principe, STP
217.53731, 2080-2099, miroc_esm_chem, May Average, Sao Tome and Principe, STP
169.08305, 2080-2099, miroc_esm_chem, Jun Average, Sao Tome and Principe, STP
150.8687, 2080-2099, miroc_esm_chem, Jul Average, Sao Tome and Principe, STP
108.71775, 2080-2099, miroc_esm_chem, Aug Average, Sao Tome and Principe, STP
130.29543, 2080-2099, miroc_esm_chem, Sep Average, Sao Tome and Principe, STP
226.59465, 2080-2099, miroc_esm_chem, Oct Average, Sao Tome and Principe, STP
274.70038, 2080-2099, miroc_esm_chem, Nov Average, Sao Tome and Principe, STP
257.63934, 2080-2099, miroc_esm_chem, Dec Average, Sao Tome and Principe, STP
46.53458, 2080-2099, miroc5, Jan Average, Sao Tome and Principe, STP
74.77795, 2080-2099, miroc5, Feb Average, Sao Tome and Principe, STP
163.48639, 2080-2099, miroc5, Mar Average, Sao Tome and Principe, STP
197.10164, 2080-2099, miroc5, Apr Average, Sao Tome and Principe, STP
173.27484, 2080-2099, miroc5, May Average, Sao Tome and Principe, STP
151.81383, 2080-2099, miroc5, Jun Average, Sao Tome and Principe, STP
81.44931, 2080-2099, miroc5, Jul Average, Sao Tome and Principe, STP
32.11169, 2080-2099, miroc5, Aug Average, Sao Tome and Principe, STP
70.9003, 2080-2099, miroc5, Sep Average, Sao Tome and Principe, STP
217.0708, 2080-2099, miroc5, Oct Average, Sao Tome and Principe, STP
226.3288, 2080-2099, miroc5, Nov Average, Sao Tome and Principe, STP
100.43006, 2080-2099, miroc5, Dec Average, Sao Tome and Principe, STP
12.687588, 2080-2099, mri_cgcm3, Jan Average, Sao Tome and Principe, STP
15.920274, 2080-2099, mri_cgcm3, Feb Average, Sao Tome and Principe, STP
59.365227, 2080-2099, mri_cgcm3, Mar Average, Sao Tome and Principe, STP
104.14815, 2080-2099, mri_cgcm3, Apr Average, Sao Tome and Principe, STP
102.19194, 2080-2099, mri_cgcm3, May Average, Sao Tome and Principe, STP
36.8064, 2080-2099, mri_cgcm3, Jun Average, Sao Tome and Principe, STP
