Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
28.741425, 2080-2099, ccsm4, Sep Average, Pakistan, PAK
24.124191, 2080-2099, ccsm4, Oct Average, Pakistan, PAK
18.108194, 2080-2099, ccsm4, Nov Average, Pakistan, PAK
12.986427, 2080-2099, ccsm4, Dec Average, Pakistan, PAK
11.404672, 2080-2099, cesm1_cam5, Jan Average, Pakistan, PAK
14.372287, 2080-2099, cesm1_cam5, Feb Average, Pakistan, PAK
19.801498, 2080-2099, cesm1_cam5, Mar Average, Pakistan, PAK
25.342842, 2080-2099, cesm1_cam5, Apr Average, Pakistan, PAK
29.069452, 2080-2099, cesm1_cam5, May Average, Pakistan, PAK
32.34008, 2080-2099, cesm1_cam5, Jun Average, Pakistan, PAK
32.317253, 2080-2099, cesm1_cam5, Jul Average, Pakistan, PAK
31.116838, 2080-2099, cesm1_cam5, Aug Average, Pakistan, PAK
29.665707, 2080-2099, cesm1_cam5, Sep Average, Pakistan, PAK
26.070185, 2080-2099, cesm1_cam5, Oct Average, Pakistan, PAK
19.369154, 2080-2099, cesm1_cam5, Nov Average, Pakistan, PAK
13.541219, 2080-2099, cesm1_cam5, Dec Average, Pakistan, PAK
9.3066435, 2080-2099, csiro_mk3_6_0, Jan Average, Pakistan, PAK
13.093205, 2080-2099, csiro_mk3_6_0, Feb Average, Pakistan, PAK
18.799477, 2080-2099, csiro_mk3_6_0, Mar Average, Pakistan, PAK
25.177198, 2080-2099, csiro_mk3_6_0, Apr Average, Pakistan, PAK
30.670109, 2080-2099, csiro_mk3_6_0, May Average, Pakistan, PAK
34.26971, 2080-2099, csiro_mk3_6_0, Jun Average, Pakistan, PAK
34.5677, 2080-2099, csiro_mk3_6_0, Jul Average, Pakistan, PAK
33.23839, 2080-2099, csiro_mk3_6_0, Aug Average, Pakistan, PAK
30.14289, 2080-2099, csiro_mk3_6_0, Sep Average, Pakistan, PAK
24.904331, 2080-2099, csiro_mk3_6_0, Oct Average, Pakistan, PAK
16.877699, 2080-2099, csiro_mk3_6_0, Nov Average, Pakistan, PAK
10.294584, 2080-2099, csiro_mk3_6_0, Dec Average, Pakistan, PAK
10.605254, 2080-2099, fio_esm, Jan Average, Pakistan, PAK
12.370071, 2080-2099, fio_esm, Feb Average, Pakistan, PAK
16.435158, 2080-2099, fio_esm, Mar Average, Pakistan, PAK
21.638252, 2080-2099, fio_esm, Apr Average, Pakistan, PAK
26.233227, 2080-2099, fio_esm, May Average, Pakistan, PAK
30.771215, 2080-2099, fio_esm, Jun Average, Pakistan, PAK
32.183598, 2080-2099, fio_esm, Jul Average, Pakistan, PAK
30.496681, 2080-2099, fio_esm, Aug Average, Pakistan, PAK
27.382643, 2080-2099, fio_esm, Sep Average, Pakistan, PAK
22.458342, 2080-2099, fio_esm, Oct Average, Pakistan, PAK
16.54864, 2080-2099, fio_esm, Nov Average, Pakistan, PAK
11.592439, 2080-2099, fio_esm, Dec Average, Pakistan, PAK
9.610431, 2080-2099, gfdl_cm3, Jan Average, Pakistan, PAK
12.616673, 2080-2099, gfdl_cm3, Feb Average, Pakistan, PAK
18.048687, 2080-2099, gfdl_cm3, Mar Average, Pakistan, PAK
24.441164, 2080-2099, gfdl_cm3, Apr Average, Pakistan, PAK
29.507906, 2080-2099, gfdl_cm3, May Average, Pakistan, PAK
33.942257, 2080-2099, gfdl_cm3, Jun Average, Pakistan, PAK
33.68126, 2080-2099, gfdl_cm3, Jul Average, Pakistan, PAK
31.960228, 2080-2099, gfdl_cm3, Aug Average, Pakistan, PAK
29.071827, 2080-2099, gfdl_cm3, Sep Average, Pakistan, PAK
24.246223, 2080-2099, gfdl_cm3, Oct Average, Pakistan, PAK
17.312382, 2080-2099, gfdl_cm3, Nov Average, Pakistan, PAK
11.07067, 2080-2099, gfdl_cm3, Dec Average, Pakistan, PAK
10.610922, 2080-2099, gfdl_esm2m, Jan Average, Pakistan, PAK
13.014467, 2080-2099, gfdl_esm2m, Feb Average, Pakistan, PAK
18.624199, 2080-2099, gfdl_esm2m, Mar Average, Pakistan, PAK
24.703306, 2080-2099, gfdl_esm2m, Apr Average, Pakistan, PAK
30.236654, 2080-2099, gfdl_esm2m, May Average, Pakistan, PAK
34.52835, 2080-2099, gfdl_esm2m, Jun Average, Pakistan, PAK
34.43916, 2080-2099, gfdl_esm2m, Jul Average, Pakistan, PAK
33.375153, 2080-2099, gfdl_esm2m, Aug Average, Pakistan, PAK
31.061499, 2080-2099, gfdl_esm2m, Sep Average, Pakistan, PAK
25.478844, 2080-2099, gfdl_esm2m, Oct Average, Pakistan, PAK
17.673954, 2080-2099, gfdl_esm2m, Nov Average, Pakistan, PAK
11.496236, 2080-2099, gfdl_esm2m, Dec Average, Pakistan, PAK
14.583334, 2080-2099, giss_e2_h, Jan Average, Pakistan, PAK
17.407784, 2080-2099, giss_e2_h, Feb Average, Pakistan, PAK
22.052725, 2080-2099, giss_e2_h, Mar Average, Pakistan, PAK
26.388832, 2080-2099, giss_e2_h, Apr Average, Pakistan, PAK
30.09767, 2080-2099, giss_e2_h, May Average, Pakistan, PAK
31.721426, 2080-2099, giss_e2_h, Jun Average, Pakistan, PAK
32.285706, 2080-2099, giss_e2_h, Jul Average, Pakistan, PAK
