Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
137.14757, 2080-2099, cesm1_cam5, Oct Average, Laos, LAO
53.089386, 2080-2099, cesm1_cam5, Nov Average, Laos, LAO
22.791113, 2080-2099, cesm1_cam5, Dec Average, Laos, LAO
3.7721567, 2080-2099, csiro_mk3_6_0, Jan Average, Laos, LAO
4.383705, 2080-2099, csiro_mk3_6_0, Feb Average, Laos, LAO
7.839632, 2080-2099, csiro_mk3_6_0, Mar Average, Laos, LAO
29.719244, 2080-2099, csiro_mk3_6_0, Apr Average, Laos, LAO
203.517, 2080-2099, csiro_mk3_6_0, May Average, Laos, LAO
425.70892, 2080-2099, csiro_mk3_6_0, Jun Average, Laos, LAO
284.75024, 2080-2099, csiro_mk3_6_0, Jul Average, Laos, LAO
329.7921, 2080-2099, csiro_mk3_6_0, Aug Average, Laos, LAO
283.0532, 2080-2099, csiro_mk3_6_0, Sep Average, Laos, LAO
84.99073, 2080-2099, csiro_mk3_6_0, Oct Average, Laos, LAO
13.096376, 2080-2099, csiro_mk3_6_0, Nov Average, Laos, LAO
3.6091812, 2080-2099, csiro_mk3_6_0, Dec Average, Laos, LAO
6.2989564, 2080-2099, fio_esm, Jan Average, Laos, LAO
5.976093, 2080-2099, fio_esm, Feb Average, Laos, LAO
21.514399, 2080-2099, fio_esm, Mar Average, Laos, LAO
44.56061, 2080-2099, fio_esm, Apr Average, Laos, LAO
82.19647, 2080-2099, fio_esm, May Average, Laos, LAO
177.80615, 2080-2099, fio_esm, Jun Average, Laos, LAO
229.97493, 2080-2099, fio_esm, Jul Average, Laos, LAO
295.36368, 2080-2099, fio_esm, Aug Average, Laos, LAO
211.46309, 2080-2099, fio_esm, Sep Average, Laos, LAO
54.574722, 2080-2099, fio_esm, Oct Average, Laos, LAO
16.846087, 2080-2099, fio_esm, Nov Average, Laos, LAO
9.563833, 2080-2099, fio_esm, Dec Average, Laos, LAO
8.896788, 2080-2099, gfdl_cm3, Jan Average, Laos, LAO
6.914578, 2080-2099, gfdl_cm3, Feb Average, Laos, LAO
9.311948, 2080-2099, gfdl_cm3, Mar Average, Laos, LAO
28.846989, 2080-2099, gfdl_cm3, Apr Average, Laos, LAO
144.37048, 2080-2099, gfdl_cm3, May Average, Laos, LAO
236.99834, 2080-2099, gfdl_cm3, Jun Average, Laos, LAO
284.01297, 2080-2099, gfdl_cm3, Jul Average, Laos, LAO
390.02292, 2080-2099, gfdl_cm3, Aug Average, Laos, LAO
237.66833, 2080-2099, gfdl_cm3, Sep Average, Laos, LAO
57.051346, 2080-2099, gfdl_cm3, Oct Average, Laos, LAO
18.774206, 2080-2099, gfdl_cm3, Nov Average, Laos, LAO
16.240608, 2080-2099, gfdl_cm3, Dec Average, Laos, LAO
6.0638943, 2080-2099, gfdl_esm2m, Jan Average, Laos, LAO
4.779571, 2080-2099, gfdl_esm2m, Feb Average, Laos, LAO
4.436379, 2080-2099, gfdl_esm2m, Mar Average, Laos, LAO
25.24753, 2080-2099, gfdl_esm2m, Apr Average, Laos, LAO
152.90353, 2080-2099, gfdl_esm2m, May Average, Laos, LAO
305.38315, 2080-2099, gfdl_esm2m, Jun Average, Laos, LAO
374.3323, 2080-2099, gfdl_esm2m, Jul Average, Laos, LAO
409.54666, 2080-2099, gfdl_esm2m, Aug Average, Laos, LAO
192.1226, 2080-2099, gfdl_esm2m, Sep Average, Laos, LAO
48.853283, 2080-2099, gfdl_esm2m, Oct Average, Laos, LAO
20.103745, 2080-2099, gfdl_esm2m, Nov Average, Laos, LAO
14.780397, 2080-2099, gfdl_esm2m, Dec Average, Laos, LAO
23.348833, 2080-2099, giss_e2_h, Jan Average, Laos, LAO
28.482056, 2080-2099, giss_e2_h, Feb Average, Laos, LAO
41.9626, 2080-2099, giss_e2_h, Mar Average, Laos, LAO
88.32144, 2080-2099, giss_e2_h, Apr Average, Laos, LAO
157.0769, 2080-2099, giss_e2_h, May Average, Laos, LAO
169.70952, 2080-2099, giss_e2_h, Jun Average, Laos, LAO
130.55534, 2080-2099, giss_e2_h, Jul Average, Laos, LAO
197.83559, 2080-2099, giss_e2_h, Aug Average, Laos, LAO
223.96313, 2080-2099, giss_e2_h, Sep Average, Laos, LAO
110.78633, 2080-2099, giss_e2_h, Oct Average, Laos, LAO
41.1365, 2080-2099, giss_e2_h, Nov Average, Laos, LAO
33.523933, 2080-2099, giss_e2_h, Dec Average, Laos, LAO
20.450188, 2080-2099, giss_e2_r, Jan Average, Laos, LAO
24.309658, 2080-2099, giss_e2_r, Feb Average, Laos, LAO
38.615685, 2080-2099, giss_e2_r, Mar Average, Laos, LAO
67.14658, 2080-2099, giss_e2_r, Apr Average, Laos, LAO
123.960304, 2080-2099, giss_e2_r, May Average, Laos, LAO
210.87692, 2080-2099, giss_e2_r, Jun Average, Laos, LAO
180.96698, 2080-2099, giss_e2_r, Jul Average, Laos, LAO
187.01718, 2080-2099, giss_e2_r, Aug Average, Laos, LAO
211.60838, 2080-2099, giss_e2_r, Sep Average, Laos, LAO
95.27801, 2080-2099, giss_e2_r, Oct Average, Laos, LAO
45.29238, 2080-2099, giss_e2_r, Nov Average, Laos, LAO
27.731346, 2080-2099, giss_e2_r, Dec Average, Laos, LAO
5.9727306, 2080-2099, ipsl_cm5a_mr, Jan Average, Laos, LAO
4.381207, 2080-2099, ipsl_cm5a_mr, Feb Average, Laos, LAO
10.5756855, 2080-2099, ipsl_cm5a_mr, Mar Average, Laos, LAO
44.57997, 2080-2099, ipsl_cm5a_mr, Apr Average, Laos, LAO
149.40312, 2080-2099, ipsl_cm5a_mr, May Average, Laos, LAO
167.61766, 2080-2099, ipsl_cm5a_mr, Jun Average, Laos, LAO
264.62173, 2080-2099, ipsl_cm5a_mr, Jul Average, Laos, LAO
370.90286, 2080-2099, ipsl_cm5a_mr, Aug Average, Laos, LAO
198.63275, 2080-2099, ipsl_cm5a_mr, Sep Average, Laos, LAO
107.17544, 2080-2099, ipsl_cm5a_mr, Oct Average, Laos, LAO
43.033066, 2080-2099, ipsl_cm5a_mr, Nov Average, Laos, LAO
12.880583, 2080-2099, ipsl_cm5a_mr, Dec Average, Laos, LAO
18.915916, 2080-2099, miroc_esm, Jan Average, Laos, LAO
5.4286184, 2080-2099, miroc_esm, Feb Average, Laos, LAO
9.109999, 2080-2099, miroc_esm, Mar Average, Laos, LAO
48.381912, 2080-2099, miroc_esm, Apr Average, Laos, LAO
178.0901, 2080-2099, miroc_esm, May Average, Laos, LAO
139.4659, 2080-2099, miroc_esm, Jun Average, Laos, LAO
222.14122, 2080-2099, miroc_esm, Jul Average, Laos, LAO
205.67538, 2080-2099, miroc_esm, Aug Average, Laos, LAO
155.4557, 2080-2099, miroc_esm, Sep Average, Laos, LAO
83.23396, 2080-2099, miroc_esm, Oct Average, Laos, LAO
34.933197, 2080-2099, miroc_esm, Nov Average, Laos, LAO
21.979208, 2080-2099, miroc_esm, Dec Average, Laos, LAO
13.115042, 2080-2099, miroc_esm_chem, Jan Average, Laos, LAO
5.394437, 2080-2099, miroc_esm_chem, Feb Average, Laos, LAO
5.9285593, 2080-2099, miroc_esm_chem, Mar Average, Laos, LAO
45.354973, 2080-2099, miroc_esm_chem, Apr Average, Laos, LAO
161.8886, 2080-2099, miroc_esm_chem, May Average, Laos, LAO
124.014885, 2080-2099, miroc_esm_chem, Jun Average, Laos, LAO
218.19452, 2080-2099, miroc_esm_chem, Jul Average, Laos, LAO
211.47388, 2080-2099, miroc_esm_chem, Aug Average, Laos, LAO
143.03146, 2080-2099, miroc_esm_chem, Sep Average, Laos, LAO
92.227684, 2080-2099, miroc_esm_chem, Oct Average, Laos, LAO
40.040108, 2080-2099, miroc_esm_chem, Nov Average, Laos, LAO
29.007193, 2080-2099, miroc_esm_chem, Dec Average, Laos, LAO
17.181644, 2080-2099, miroc5, Jan Average, Laos, LAO
25.07929, 2080-2099, miroc5, Feb Average, Laos, LAO
60.701843, 2080-2099, miroc5, Mar Average, Laos, LAO
152.19627, 2080-2099, miroc5, Apr Average, Laos, LAO
223.14789, 2080-2099, miroc5, May Average, Laos, LAO
234.09454, 2080-2099, miroc5, Jun Average, Laos, LAO
385.74744, 2080-2099, miroc5, Jul Average, Laos, LAO
359.00125, 2080-2099, miroc5, Aug Average, Laos, LAO
283.77106, 2080-2099, miroc5, Sep Average, Laos, LAO
125.2793, 2080-2099, miroc5, Oct Average, Laos, LAO
56.415447, 2080-2099, miroc5, Nov Average, Laos, LAO
17.733173, 2080-2099, miroc5, Dec Average, Laos, LAO
5.6754274, 2080-2099, mri_cgcm3, Jan Average, Laos, LAO
7.120232, 2080-2099, mri_cgcm3, Feb Average, Laos, LAO
12.717868, 2080-2099, mri_cgcm3, Mar Average, Laos, LAO
37.478024, 2080-2099, mri_cgcm3, Apr Average, Laos, LAO
97.59398, 2080-2099, mri_cgcm3, May Average, Laos, LAO
269.75464, 2080-2099, mri_cgcm3, Jun Average, Laos, LAO
398.66882, 2080-2099, mri_cgcm3, Jul Average, Laos, LAO
385.41022, 2080-2099, mri_cgcm3, Aug Average, Laos, LAO
217.99834, 2080-2099, mri_cgcm3, Sep Average, Laos, LAO
89.57408, 2080-2099, mri_cgcm3, Oct Average, Laos, LAO
32.88414, 2080-2099, mri_cgcm3, Nov Average, Laos, LAO
7.4943376, 2080-2099, mri_cgcm3, Dec Average, Laos, LAO
19.180536, 2080-2099, noresm1_m, Jan Average, Laos, LAO
20.039707, 2080-2099, noresm1_m, Feb Average, Laos, LAO
27.773977, 2080-2099, noresm1_m, Mar Average, Laos, LAO
77.28583, 2080-2099, noresm1_m, Apr Average, Laos, LAO
190.15529, 2080-2099, noresm1_m, May Average, Laos, LAO
255.67735, 2080-2099, noresm1_m, Jun Average, Laos, LAO
299.6633, 2080-2099, noresm1_m, Jul Average, Laos, LAO
309.3138, 2080-2099, noresm1_m, Aug Average, Laos, LAO
256.22934, 2080-2099, noresm1_m, Sep Average, Laos, LAO
153.66615, 2080-2099, noresm1_m, Oct Average, Laos, LAO
59.718292, 2080-2099, noresm1_m, Nov Average, Laos, LAO
33.23085, 2080-2099, noresm1_m, Dec Average, Laos, LAO
87.75961, 2080-2099, bcc_csm1_1, Jan Average, Latvia, LVA
75.96399, 2080-2099, bcc_csm1_1, Feb Average, Latvia, LVA
79.4175, 2080-2099, bcc_csm1_1, Mar Average, Latvia, LVA
62.696182, 2080-2099, bcc_csm1_1, Apr Average, Latvia, LVA
50.911568, 2080-2099, bcc_csm1_1, May Average, Latvia, LVA
49.24179, 2080-2099, bcc_csm1_1, Jun Average, Latvia, LVA
29.70271, 2080-2099, bcc_csm1_1, Jul Average, Latvia, LVA
35.669567, 2080-2099, bcc_csm1_1, Aug Average, Latvia, LVA
50.44165, 2080-2099, bcc_csm1_1, Sep Average, Latvia, LVA
89.234886, 2080-2099, bcc_csm1_1, Oct Average, Latvia, LVA
90.53214, 2080-2099, bcc_csm1_1, Nov Average, Latvia, LVA
101.871605, 2080-2099, bcc_csm1_1, Dec Average, Latvia, LVA
113.670265, 2080-2099, bcc_csm1_1_m, Jan Average, Latvia, LVA
96.50594, 2080-2099, bcc_csm1_1_m, Feb Average, Latvia, LVA
104.571945, 2080-2099, bcc_csm1_1_m, Mar Average, Latvia, LVA
86.02333, 2080-2099, bcc_csm1_1_m, Apr Average, Latvia, LVA
67.96791, 2080-2099, bcc_csm1_1_m, May Average, Latvia, LVA
56.079914, 2080-2099, bcc_csm1_1_m, Jun Average, Latvia, LVA
39.58584, 2080-2099, bcc_csm1_1_m, Jul Average, Latvia, LVA
36.364532, 2080-2099, bcc_csm1_1_m, Aug Average, Latvia, LVA
73.24357, 2080-2099, bcc_csm1_1_m, Sep Average, Latvia, LVA
109.174576, 2080-2099, bcc_csm1_1_m, Oct Average, Latvia, LVA
124.66985, 2080-2099, bcc_csm1_1_m, Nov Average, Latvia, LVA
119.77524, 2080-2099, bcc_csm1_1_m, Dec Average, Latvia, LVA
90.83497, 2080-2099, ccsm4, Jan Average, Latvia, LVA
78.395996, 2080-2099, ccsm4, Feb Average, Latvia, LVA
66.604645, 2080-2099, ccsm4, Mar Average, Latvia, LVA
57.285236, 2080-2099, ccsm4, Apr Average, Latvia, LVA
65.237465, 2080-2099, ccsm4, May Average, Latvia, LVA
52.787907, 2080-2099, ccsm4, Jun Average, Latvia, LVA
49.1655, 2080-2099, ccsm4, Jul Average, Latvia, LVA
48.207176, 2080-2099, ccsm4, Aug Average, Latvia, LVA
55.98011, 2080-2099, ccsm4, Sep Average, Latvia, LVA
81.458855, 2080-2099, ccsm4, Oct Average, Latvia, LVA
97.292496, 2080-2099, ccsm4, Nov Average, Latvia, LVA
122.65692, 2080-2099, ccsm4, Dec Average, Latvia, LVA
102.11491, 2080-2099, cesm1_cam5, Jan Average, Latvia, LVA
74.68612, 2080-2099, cesm1_cam5, Feb Average, Latvia, LVA
67.101326, 2080-2099, cesm1_cam5, Mar Average, Latvia, LVA
50.592976, 2080-2099, cesm1_cam5, Apr Average, Latvia, LVA
52.27254, 2080-2099, cesm1_cam5, May Average, Latvia, LVA
47.723, 2080-2099, cesm1_cam5, Jun Average, Latvia, LVA
46.57834, 2080-2099, cesm1_cam5, Jul Average, Latvia, LVA
46.1241, 2080-2099, cesm1_cam5, Aug Average, Latvia, LVA
64.87563, 2080-2099, cesm1_cam5, Sep Average, Latvia, LVA
83.698715, 2080-2099, cesm1_cam5, Oct Average, Latvia, LVA
88.91435, 2080-2099, cesm1_cam5, Nov Average, Latvia, LVA
108.15063, 2080-2099, cesm1_cam5, Dec Average, Latvia, LVA
80.22841, 2080-2099, csiro_mk3_6_0, Jan Average, Latvia, LVA
57.878918, 2080-2099, csiro_mk3_6_0, Feb Average, Latvia, LVA
69.50109, 2080-2099, csiro_mk3_6_0, Mar Average, Latvia, LVA
69.02967, 2080-2099, csiro_mk3_6_0, Apr Average, Latvia, LVA
74.47014, 2080-2099, csiro_mk3_6_0, May Average, Latvia, LVA
49.12268, 2080-2099, csiro_mk3_6_0, Jun Average, Latvia, LVA
45.93353, 2080-2099, csiro_mk3_6_0, Jul Average, Latvia, LVA
45.74083, 2080-2099, csiro_mk3_6_0, Aug Average, Latvia, LVA
57.251232, 2080-2099, csiro_mk3_6_0, Sep Average, Latvia, LVA
98.02179, 2080-2099, csiro_mk3_6_0, Oct Average, Latvia, LVA
101.53598, 2080-2099, csiro_mk3_6_0, Nov Average, Latvia, LVA
91.33354, 2080-2099, csiro_mk3_6_0, Dec Average, Latvia, LVA
115.50111, 2080-2099, fio_esm, Jan Average, Latvia, LVA
89.025536, 2080-2099, fio_esm, Feb Average, Latvia, LVA
69.611755, 2080-2099, fio_esm, Mar Average, Latvia, LVA
56.66942, 2080-2099, fio_esm, Apr Average, Latvia, LVA
48.68205, 2080-2099, fio_esm, May Average, Latvia, LVA
44.009926, 2080-2099, fio_esm, Jun Average, Latvia, LVA
57.104656, 2080-2099, fio_esm, Jul Average, Latvia, LVA
54.559757, 2080-2099, fio_esm, Aug Average, Latvia, LVA
75.04636, 2080-2099, fio_esm, Sep Average, Latvia, LVA
102.33871, 2080-2099, fio_esm, Oct Average, Latvia, LVA
98.323364, 2080-2099, fio_esm, Nov Average, Latvia, LVA
99.076, 2080-2099, fio_esm, Dec Average, Latvia, LVA
79.95291, 2080-2099, gfdl_cm3, Jan Average, Latvia, LVA
79.71583, 2080-2099, gfdl_cm3, Feb Average, Latvia, LVA
63.652042, 2080-2099, gfdl_cm3, Mar Average, Latvia, LVA
63.124153, 2080-2099, gfdl_cm3, Apr Average, Latvia, LVA
61.706657, 2080-2099, gfdl_cm3, May Average, Latvia, LVA
60.36548, 2080-2099, gfdl_cm3, Jun Average, Latvia, LVA
56.562668, 2080-2099, gfdl_cm3, Jul Average, Latvia, LVA
49.74276, 2080-2099, gfdl_cm3, Aug Average, Latvia, LVA
56.217056, 2080-2099, gfdl_cm3, Sep Average, Latvia, LVA
84.905014, 2080-2099, gfdl_cm3, Oct Average, Latvia, LVA
102.119804, 2080-2099, gfdl_cm3, Nov Average, Latvia, LVA
94.11615, 2080-2099, gfdl_cm3, Dec Average, Latvia, LVA
75.484314, 2080-2099, gfdl_esm2m, Jan Average, Latvia, LVA
70.80488, 2080-2099, gfdl_esm2m, Feb Average, Latvia, LVA
65.41834, 2080-2099, gfdl_esm2m, Mar Average, Latvia, LVA
58.291084, 2080-2099, gfdl_esm2m, Apr Average, Latvia, LVA
59.698353, 2080-2099, gfdl_esm2m, May Average, Latvia, LVA
81.52982, 2080-2099, gfdl_esm2m, Jun Average, Latvia, LVA
78.240746, 2080-2099, gfdl_esm2m, Jul Average, Latvia, LVA
69.18977, 2080-2099, gfdl_esm2m, Aug Average, Latvia, LVA
75.03582, 2080-2099, gfdl_esm2m, Sep Average, Latvia, LVA
83.2625, 2080-2099, gfdl_esm2m, Oct Average, Latvia, LVA
85.73423, 2080-2099, gfdl_esm2m, Nov Average, Latvia, LVA
85.41808, 2080-2099, gfdl_esm2m, Dec Average, Latvia, LVA
79.20922, 2080-2099, giss_e2_h, Jan Average, Latvia, LVA
59.154343, 2080-2099, giss_e2_h, Feb Average, Latvia, LVA
58.211422, 2080-2099, giss_e2_h, Mar Average, Latvia, LVA
53.84233, 2080-2099, giss_e2_h, Apr Average, Latvia, LVA
77.26391, 2080-2099, giss_e2_h, May Average, Latvia, LVA
81.68727, 2080-2099, giss_e2_h, Jun Average, Latvia, LVA
94.985054, 2080-2099, giss_e2_h, Jul Average, Latvia, LVA
76.775734, 2080-2099, giss_e2_h, Aug Average, Latvia, LVA
78.59245, 2080-2099, giss_e2_h, Sep Average, Latvia, LVA
91.20089, 2080-2099, giss_e2_h, Oct Average, Latvia, LVA
98.34419, 2080-2099, giss_e2_h, Nov Average, Latvia, LVA
89.24505, 2080-2099, giss_e2_h, Dec Average, Latvia, LVA
86.817894, 2080-2099, giss_e2_r, Jan Average, Latvia, LVA
55.927475, 2080-2099, giss_e2_r, Feb Average, Latvia, LVA
60.485348, 2080-2099, giss_e2_r, Mar Average, Latvia, LVA
57.587914, 2080-2099, giss_e2_r, Apr Average, Latvia, LVA
67.833435, 2080-2099, giss_e2_r, May Average, Latvia, LVA
68.20225, 2080-2099, giss_e2_r, Jun Average, Latvia, LVA
95.3055, 2080-2099, giss_e2_r, Jul Average, Latvia, LVA
101.14713, 2080-2099, giss_e2_r, Aug Average, Latvia, LVA
91.811, 2080-2099, giss_e2_r, Sep Average, Latvia, LVA
96.51288, 2080-2099, giss_e2_r, Oct Average, Latvia, LVA
88.571815, 2080-2099, giss_e2_r, Nov Average, Latvia, LVA
92.3582, 2080-2099, giss_e2_r, Dec Average, Latvia, LVA
116.09316, 2080-2099, ipsl_cm5a_mr, Jan Average, Latvia, LVA
78.159065, 2080-2099, ipsl_cm5a_mr, Feb Average, Latvia, LVA
74.019905, 2080-2099, ipsl_cm5a_mr, Mar Average, Latvia, LVA
62.918606, 2080-2099, ipsl_cm5a_mr, Apr Average, Latvia, LVA
56.121037, 2080-2099, ipsl_cm5a_mr, May Average, Latvia, LVA
48.674805, 2080-2099, ipsl_cm5a_mr, Jun Average, Latvia, LVA
63.755768, 2080-2099, ipsl_cm5a_mr, Jul Average, Latvia, LVA
87.810486, 2080-2099, ipsl_cm5a_mr, Aug Average, Latvia, LVA
68.76007, 2080-2099, ipsl_cm5a_mr, Sep Average, Latvia, LVA
94.45277, 2080-2099, ipsl_cm5a_mr, Oct Average, Latvia, LVA
109.85616, 2080-2099, ipsl_cm5a_mr, Nov Average, Latvia, LVA
120.98157, 2080-2099, ipsl_cm5a_mr, Dec Average, Latvia, LVA
110.962395, 2080-2099, miroc_esm, Jan Average, Latvia, LVA
90.38153, 2080-2099, miroc_esm, Feb Average, Latvia, LVA
83.346016, 2080-2099, miroc_esm, Mar Average, Latvia, LVA
71.40404, 2080-2099, miroc_esm, Apr Average, Latvia, LVA
60.85439, 2080-2099, miroc_esm, May Average, Latvia, LVA
62.705093, 2080-2099, miroc_esm, Jun Average, Latvia, LVA
67.35356, 2080-2099, miroc_esm, Jul Average, Latvia, LVA
94.75649, 2080-2099, miroc_esm, Aug Average, Latvia, LVA
121.22906, 2080-2099, miroc_esm, Sep Average, Latvia, LVA
103.47227, 2080-2099, miroc_esm, Oct Average, Latvia, LVA
115.83053, 2080-2099, miroc_esm, Nov Average, Latvia, LVA
121.549416, 2080-2099, miroc_esm, Dec Average, Latvia, LVA
104.09293, 2080-2099, miroc_esm_chem, Jan Average, Latvia, LVA
80.012024, 2080-2099, miroc_esm_chem, Feb Average, Latvia, LVA
67.47534, 2080-2099, miroc_esm_chem, Mar Average, Latvia, LVA
62.567417, 2080-2099, miroc_esm_chem, Apr Average, Latvia, LVA
61.773945, 2080-2099, miroc_esm_chem, May Average, Latvia, LVA
71.78894, 2080-2099, miroc_esm_chem, Jun Average, Latvia, LVA
71.98451, 2080-2099, miroc_esm_chem, Jul Average, Latvia, LVA
91.96002, 2080-2099, miroc_esm_chem, Aug Average, Latvia, LVA
113.85546, 2080-2099, miroc_esm_chem, Sep Average, Latvia, LVA
113.32224, 2080-2099, miroc_esm_chem, Oct Average, Latvia, LVA
114.79909, 2080-2099, miroc_esm_chem, Nov Average, Latvia, LVA
117.32113, 2080-2099, miroc_esm_chem, Dec Average, Latvia, LVA
55.76622, 2080-2099, miroc5, Jan Average, Latvia, LVA
46.237164, 2080-2099, miroc5, Feb Average, Latvia, LVA
40.41783, 2080-2099, miroc5, Mar Average, Latvia, LVA
41.205414, 2080-2099, miroc5, Apr Average, Latvia, LVA
48.787205, 2080-2099, miroc5, May Average, Latvia, LVA
42.12566, 2080-2099, miroc5, Jun Average, Latvia, LVA
40.840267, 2080-2099, miroc5, Jul Average, Latvia, LVA
50.392677, 2080-2099, miroc5, Aug Average, Latvia, LVA
63.475796, 2080-2099, miroc5, Sep Average, Latvia, LVA
65.96027, 2080-2099, miroc5, Oct Average, Latvia, LVA
71.15832, 2080-2099, miroc5, Nov Average, Latvia, LVA
61.857105, 2080-2099, miroc5, Dec Average, Latvia, LVA
93.44667, 2080-2099, mri_cgcm3, Jan Average, Latvia, LVA
82.70887, 2080-2099, mri_cgcm3, Feb Average, Latvia, LVA
91.85031, 2080-2099, mri_cgcm3, Mar Average, Latvia, LVA
55.951397, 2080-2099, mri_cgcm3, Apr Average, Latvia, LVA
63.270042, 2080-2099, mri_cgcm3, May Average, Latvia, LVA
77.76212, 2080-2099, mri_cgcm3, Jun Average, Latvia, LVA
91.474945, 2080-2099, mri_cgcm3, Jul Average, Latvia, LVA
94.36812, 2080-2099, mri_cgcm3, Aug Average, Latvia, LVA
89.00832, 2080-2099, mri_cgcm3, Sep Average, Latvia, LVA
76.36248, 2080-2099, mri_cgcm3, Oct Average, Latvia, LVA
87.3469, 2080-2099, mri_cgcm3, Nov Average, Latvia, LVA
93.91127, 2080-2099, mri_cgcm3, Dec Average, Latvia, LVA
77.73254, 2080-2099, noresm1_m, Jan Average, Latvia, LVA
61.986916, 2080-2099, noresm1_m, Feb Average, Latvia, LVA
64.79311, 2080-2099, noresm1_m, Mar Average, Latvia, LVA
54.11875, 2080-2099, noresm1_m, Apr Average, Latvia, LVA
59.300323, 2080-2099, noresm1_m, May Average, Latvia, LVA
60.471004, 2080-2099, noresm1_m, Jun Average, Latvia, LVA
51.71698, 2080-2099, noresm1_m, Jul Average, Latvia, LVA
43.9568, 2080-2099, noresm1_m, Aug Average, Latvia, LVA
59.79003, 2080-2099, noresm1_m, Sep Average, Latvia, LVA
86.19251, 2080-2099, noresm1_m, Oct Average, Latvia, LVA
103.57741, 2080-2099, noresm1_m, Nov Average, Latvia, LVA
90.72961, 2080-2099, noresm1_m, Dec Average, Latvia, LVA
42.224247, 2080-2099, bcc_csm1_1, Jan Average, Lebanon, LBN
26.75903, 2080-2099, bcc_csm1_1, Feb Average, Lebanon, LBN
16.496803, 2080-2099, bcc_csm1_1, Mar Average, Lebanon, LBN
6.92339, 2080-2099, bcc_csm1_1, Apr Average, Lebanon, LBN
5.5357985, 2080-2099, bcc_csm1_1, May Average, Lebanon, LBN
1.7327806, 2080-2099, bcc_csm1_1, Jun Average, Lebanon, LBN
0.6613348, 2080-2099, bcc_csm1_1, Jul Average, Lebanon, LBN
1.3978261, 2080-2099, bcc_csm1_1, Aug Average, Lebanon, LBN
2.2098176, 2080-2099, bcc_csm1_1, Sep Average, Lebanon, LBN
19.112339, 2080-2099, bcc_csm1_1, Oct Average, Lebanon, LBN
37.85829, 2080-2099, bcc_csm1_1, Nov Average, Lebanon, LBN
