Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
79.80941, 2080-2099, ccsm4, Jul Average, Pakistan, PAK
113.902664, 2080-2099, ccsm4, Aug Average, Pakistan, PAK
83.91373, 2080-2099, ccsm4, Sep Average, Pakistan, PAK
32.795486, 2080-2099, ccsm4, Oct Average, Pakistan, PAK
27.308428, 2080-2099, ccsm4, Nov Average, Pakistan, PAK
25.242764, 2080-2099, ccsm4, Dec Average, Pakistan, PAK
12.897485, 2080-2099, cesm1_cam5, Jan Average, Pakistan, PAK
13.773808, 2080-2099, cesm1_cam5, Feb Average, Pakistan, PAK
25.272566, 2080-2099, cesm1_cam5, Mar Average, Pakistan, PAK
26.688498, 2080-2099, cesm1_cam5, Apr Average, Pakistan, PAK
41.6289, 2080-2099, cesm1_cam5, May Average, Pakistan, PAK
40.205685, 2080-2099, cesm1_cam5, Jun Average, Pakistan, PAK
70.64539, 2080-2099, cesm1_cam5, Jul Average, Pakistan, PAK
64.037796, 2080-2099, cesm1_cam5, Aug Average, Pakistan, PAK
63.151157, 2080-2099, cesm1_cam5, Sep Average, Pakistan, PAK
28.546707, 2080-2099, cesm1_cam5, Oct Average, Pakistan, PAK
19.898252, 2080-2099, cesm1_cam5, Nov Average, Pakistan, PAK
15.269243, 2080-2099, cesm1_cam5, Dec Average, Pakistan, PAK
3.4273336, 2080-2099, csiro_mk3_6_0, Jan Average, Pakistan, PAK
3.3309498, 2080-2099, csiro_mk3_6_0, Feb Average, Pakistan, PAK
9.354028, 2080-2099, csiro_mk3_6_0, Mar Average, Pakistan, PAK
12.149887, 2080-2099, csiro_mk3_6_0, Apr Average, Pakistan, PAK
9.243728, 2080-2099, csiro_mk3_6_0, May Average, Pakistan, PAK
4.388107, 2080-2099, csiro_mk3_6_0, Jun Average, Pakistan, PAK
2.3238523, 2080-2099, csiro_mk3_6_0, Jul Average, Pakistan, PAK
2.9766538, 2080-2099, csiro_mk3_6_0, Aug Average, Pakistan, PAK
3.6429913, 2080-2099, csiro_mk3_6_0, Sep Average, Pakistan, PAK
5.274733, 2080-2099, csiro_mk3_6_0, Oct Average, Pakistan, PAK
6.2049794, 2080-2099, csiro_mk3_6_0, Nov Average, Pakistan, PAK
2.1264381, 2080-2099, csiro_mk3_6_0, Dec Average, Pakistan, PAK
24.867905, 2080-2099, fio_esm, Jan Average, Pakistan, PAK
19.170145, 2080-2099, fio_esm, Feb Average, Pakistan, PAK
17.437937, 2080-2099, fio_esm, Mar Average, Pakistan, PAK
18.192053, 2080-2099, fio_esm, Apr Average, Pakistan, PAK
17.77401, 2080-2099, fio_esm, May Average, Pakistan, PAK
13.868629, 2080-2099, fio_esm, Jun Average, Pakistan, PAK
30.928486, 2080-2099, fio_esm, Jul Average, Pakistan, PAK
66.35747, 2080-2099, fio_esm, Aug Average, Pakistan, PAK
36.06956, 2080-2099, fio_esm, Sep Average, Pakistan, PAK
16.938824, 2080-2099, fio_esm, Oct Average, Pakistan, PAK
33.15193, 2080-2099, fio_esm, Nov Average, Pakistan, PAK
30.08864, 2080-2099, fio_esm, Dec Average, Pakistan, PAK
18.936321, 2080-2099, gfdl_cm3, Jan Average, Pakistan, PAK
17.815435, 2080-2099, gfdl_cm3, Feb Average, Pakistan, PAK
25.140682, 2080-2099, gfdl_cm3, Mar Average, Pakistan, PAK
21.286304, 2080-2099, gfdl_cm3, Apr Average, Pakistan, PAK
15.036602, 2080-2099, gfdl_cm3, May Average, Pakistan, PAK
13.721471, 2080-2099, gfdl_cm3, Jun Average, Pakistan, PAK
40.361923, 2080-2099, gfdl_cm3, Jul Average, Pakistan, PAK
61.41819, 2080-2099, gfdl_cm3, Aug Average, Pakistan, PAK
49.407776, 2080-2099, gfdl_cm3, Sep Average, Pakistan, PAK
27.380348, 2080-2099, gfdl_cm3, Oct Average, Pakistan, PAK
24.634897, 2080-2099, gfdl_cm3, Nov Average, Pakistan, PAK
20.912233, 2080-2099, gfdl_cm3, Dec Average, Pakistan, PAK
6.9047246, 2080-2099, gfdl_esm2m, Jan Average, Pakistan, PAK
7.4262996, 2080-2099, gfdl_esm2m, Feb Average, Pakistan, PAK
10.654358, 2080-2099, gfdl_esm2m, Mar Average, Pakistan, PAK
15.117595, 2080-2099, gfdl_esm2m, Apr Average, Pakistan, PAK
10.64195, 2080-2099, gfdl_esm2m, May Average, Pakistan, PAK
9.34382, 2080-2099, gfdl_esm2m, Jun Average, Pakistan, PAK
12.623268, 2080-2099, gfdl_esm2m, Jul Average, Pakistan, PAK
9.843195, 2080-2099, gfdl_esm2m, Aug Average, Pakistan, PAK
34.81018, 2080-2099, gfdl_esm2m, Sep Average, Pakistan, PAK
23.537518, 2080-2099, gfdl_esm2m, Oct Average, Pakistan, PAK
22.390066, 2080-2099, gfdl_esm2m, Nov Average, Pakistan, PAK
8.7601185, 2080-2099, gfdl_esm2m, Dec Average, Pakistan, PAK
19.455648, 2080-2099, giss_e2_h, Jan Average, Pakistan, PAK
21.63386, 2080-2099, giss_e2_h, Feb Average, Pakistan, PAK
27.340954, 2080-2099, giss_e2_h, Mar Average, Pakistan, PAK
30.434423, 2080-2099, giss_e2_h, Apr Average, Pakistan, PAK
28.113228, 2080-2099, giss_e2_h, May Average, Pakistan, PAK
24.483227, 2080-2099, giss_e2_h, Jun Average, Pakistan, PAK
19.308508, 2080-2099, giss_e2_h, Jul Average, Pakistan, PAK
17.365677, 2080-2099, giss_e2_h, Aug Average, Pakistan, PAK
8.412029, 2080-2099, giss_e2_h, Sep Average, Pakistan, PAK
10.562778, 2080-2099, giss_e2_h, Oct Average, Pakistan, PAK
16.325674, 2080-2099, giss_e2_h, Nov Average, Pakistan, PAK
21.335505, 2080-2099, giss_e2_h, Dec Average, Pakistan, PAK
22.537554, 2080-2099, giss_e2_r, Jan Average, Pakistan, PAK
23.65518, 2080-2099, giss_e2_r, Feb Average, Pakistan, PAK
35.593, 2080-2099, giss_e2_r, Mar Average, Pakistan, PAK
39.331257, 2080-2099, giss_e2_r, Apr Average, Pakistan, PAK
25.101097, 2080-2099, giss_e2_r, May Average, Pakistan, PAK
20.368979, 2080-2099, giss_e2_r, Jun Average, Pakistan, PAK
14.996735, 2080-2099, giss_e2_r, Jul Average, Pakistan, PAK
14.175792, 2080-2099, giss_e2_r, Aug Average, Pakistan, PAK
12.492841, 2080-2099, giss_e2_r, Sep Average, Pakistan, PAK
21.410933, 2080-2099, giss_e2_r, Oct Average, Pakistan, PAK
25.24133, 2080-2099, giss_e2_r, Nov Average, Pakistan, PAK
23.55271, 2080-2099, giss_e2_r, Dec Average, Pakistan, PAK
16.453527, 2080-2099, ipsl_cm5a_mr, Jan Average, Pakistan, PAK
12.226135, 2080-2099, ipsl_cm5a_mr, Feb Average, Pakistan, PAK
13.366778, 2080-2099, ipsl_cm5a_mr, Mar Average, Pakistan, PAK
11.621566, 2080-2099, ipsl_cm5a_mr, Apr Average, Pakistan, PAK
8.887167, 2080-2099, ipsl_cm5a_mr, May Average, Pakistan, PAK
8.755868, 2080-2099, ipsl_cm5a_mr, Jun Average, Pakistan, PAK
5.422718, 2080-2099, ipsl_cm5a_mr, Jul Average, Pakistan, PAK
9.18833, 2080-2099, ipsl_cm5a_mr, Aug Average, Pakistan, PAK
8.408695, 2080-2099, ipsl_cm5a_mr, Sep Average, Pakistan, PAK
4.201029, 2080-2099, ipsl_cm5a_mr, Oct Average, Pakistan, PAK
9.540189, 2080-2099, ipsl_cm5a_mr, Nov Average, Pakistan, PAK
16.670065, 2080-2099, ipsl_cm5a_mr, Dec Average, Pakistan, PAK
20.647533, 2080-2099, miroc_esm, Jan Average, Pakistan, PAK
15.19016, 2080-2099, miroc_esm, Feb Average, Pakistan, PAK
26.573254, 2080-2099, miroc_esm, Mar Average, Pakistan, PAK
25.933361, 2080-2099, miroc_esm, Apr Average, Pakistan, PAK
34.954857, 2080-2099, miroc_esm, May Average, Pakistan, PAK
87.93851, 2080-2099, miroc_esm, Jun Average, Pakistan, PAK
114.40551, 2080-2099, miroc_esm, Jul Average, Pakistan, PAK
119.86051, 2080-2099, miroc_esm, Aug Average, Pakistan, PAK
70.76646, 2080-2099, miroc_esm, Sep Average, Pakistan, PAK
53.58743, 2080-2099, miroc_esm, Oct Average, Pakistan, PAK
25.526993, 2080-2099, miroc_esm, Nov Average, Pakistan, PAK
41.29607, 2080-2099, miroc_esm, Dec Average, Pakistan, PAK
16.557722, 2080-2099, miroc_esm_chem, Jan Average, Pakistan, PAK
14.925808, 2080-2099, miroc_esm_chem, Feb Average, Pakistan, PAK
17.62716, 2080-2099, miroc_esm_chem, Mar Average, Pakistan, PAK
34.166294, 2080-2099, miroc_esm_chem, Apr Average, Pakistan, PAK
35.65461, 2080-2099, miroc_esm_chem, May Average, Pakistan, PAK
86.21901, 2080-2099, miroc_esm_chem, Jun Average, Pakistan, PAK
120.964096, 2080-2099, miroc_esm_chem, Jul Average, Pakistan, PAK
89.9547, 2080-2099, miroc_esm_chem, Aug Average, Pakistan, PAK
58.022083, 2080-2099, miroc_esm_chem, Sep Average, Pakistan, PAK
39.154816, 2080-2099, miroc_esm_chem, Oct Average, Pakistan, PAK
15.449432, 2080-2099, miroc_esm_chem, Nov Average, Pakistan, PAK
17.757473, 2080-2099, miroc_esm_chem, Dec Average, Pakistan, PAK
44.914883, 2080-2099, miroc5, Jan Average, Pakistan, PAK
45.88651, 2080-2099, miroc5, Feb Average, Pakistan, PAK
62.58019, 2080-2099, miroc5, Mar Average, Pakistan, PAK
47.310974, 2080-2099, miroc5, Apr Average, Pakistan, PAK
35.560974, 2080-2099, miroc5, May Average, Pakistan, PAK
33.68928, 2080-2099, miroc5, Jun Average, Pakistan, PAK
27.088932, 2080-2099, miroc5, Jul Average, Pakistan, PAK
15.590677, 2080-2099, miroc5, Aug Average, Pakistan, PAK
16.782043, 2080-2099, miroc5, Sep Average, Pakistan, PAK
9.993192, 2080-2099, miroc5, Oct Average, Pakistan, PAK
8.398616, 2080-2099, miroc5, Nov Average, Pakistan, PAK
26.619797, 2080-2099, miroc5, Dec Average, Pakistan, PAK
14.678039, 2080-2099, mri_cgcm3, Jan Average, Pakistan, PAK
15.3826475, 2080-2099, mri_cgcm3, Feb Average, Pakistan, PAK
27.088636, 2080-2099, mri_cgcm3, Mar Average, Pakistan, PAK
34.992012, 2080-2099, mri_cgcm3, Apr Average, Pakistan, PAK
23.989477, 2080-2099, mri_cgcm3, May Average, Pakistan, PAK
15.527976, 2080-2099, mri_cgcm3, Jun Average, Pakistan, PAK
6.1829615, 2080-2099, mri_cgcm3, Jul Average, Pakistan, PAK
8.555638, 2080-2099, mri_cgcm3, Aug Average, Pakistan, PAK
9.454231, 2080-2099, mri_cgcm3, Sep Average, Pakistan, PAK
24.532667, 2080-2099, mri_cgcm3, Oct Average, Pakistan, PAK
20.372984, 2080-2099, mri_cgcm3, Nov Average, Pakistan, PAK
17.877876, 2080-2099, mri_cgcm3, Dec Average, Pakistan, PAK
21.011997, 2080-2099, noresm1_m, Jan Average, Pakistan, PAK
19.410074, 2080-2099, noresm1_m, Feb Average, Pakistan, PAK
26.702703, 2080-2099, noresm1_m, Mar Average, Pakistan, PAK
18.987957, 2080-2099, noresm1_m, Apr Average, Pakistan, PAK
20.267317, 2080-2099, noresm1_m, May Average, Pakistan, PAK
15.071771, 2080-2099, noresm1_m, Jun Average, Pakistan, PAK
50.72366, 2080-2099, noresm1_m, Jul Average, Pakistan, PAK
64.58726, 2080-2099, noresm1_m, Aug Average, Pakistan, PAK
51.305202, 2080-2099, noresm1_m, Sep Average, Pakistan, PAK
17.441399, 2080-2099, noresm1_m, Oct Average, Pakistan, PAK
21.341536, 2080-2099, noresm1_m, Nov Average, Pakistan, PAK
31.6031, 2080-2099, noresm1_m, Dec Average, Pakistan, PAK
