Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
240.38263, 2080-2099, mri_cgcm3, Apr Average, Samoa, WSM
162.93987, 2080-2099, mri_cgcm3, May Average, Samoa, WSM
102.493416, 2080-2099, mri_cgcm3, Jun Average, Samoa, WSM
70.96927, 2080-2099, mri_cgcm3, Jul Average, Samoa, WSM
85.16249, 2080-2099, mri_cgcm3, Aug Average, Samoa, WSM
101.01233, 2080-2099, mri_cgcm3, Sep Average, Samoa, WSM
103.33744, 2080-2099, mri_cgcm3, Oct Average, Samoa, WSM
143.00453, 2080-2099, mri_cgcm3, Nov Average, Samoa, WSM
222.91014, 2080-2099, mri_cgcm3, Dec Average, Samoa, WSM
334.572, 2080-2099, noresm1_m, Jan Average, Samoa, WSM
349.28564, 2080-2099, noresm1_m, Feb Average, Samoa, WSM
246.67603, 2080-2099, noresm1_m, Mar Average, Samoa, WSM
220.56223, 2080-2099, noresm1_m, Apr Average, Samoa, WSM
323.1916, 2080-2099, noresm1_m, May Average, Samoa, WSM
298.66492, 2080-2099, noresm1_m, Jun Average, Samoa, WSM
184.33435, 2080-2099, noresm1_m, Jul Average, Samoa, WSM
168.10403, 2080-2099, noresm1_m, Aug Average, Samoa, WSM
191.38777, 2080-2099, noresm1_m, Sep Average, Samoa, WSM
272.64468, 2080-2099, noresm1_m, Oct Average, Samoa, WSM
266.34488, 2080-2099, noresm1_m, Nov Average, Samoa, WSM
281.66904, 2080-2099, noresm1_m, Dec Average, Samoa, WSM
114.88006, 2080-2099, bcc_csm1_1, Jan Average, Sao Tome and Principe, STP
96.22339, 2080-2099, bcc_csm1_1, Feb Average, Sao Tome and Principe, STP
155.81364, 2080-2099, bcc_csm1_1, Mar Average, Sao Tome and Principe, STP
235.83122, 2080-2099, bcc_csm1_1, Apr Average, Sao Tome and Principe, STP
289.671, 2080-2099, bcc_csm1_1, May Average, Sao Tome and Principe, STP
225.81941, 2080-2099, bcc_csm1_1, Jun Average, Sao Tome and Principe, STP
87.40754, 2080-2099, bcc_csm1_1, Jul Average, Sao Tome and Principe, STP
50.863827, 2080-2099, bcc_csm1_1, Aug Average, Sao Tome and Principe, STP
61.643753, 2080-2099, bcc_csm1_1, Sep Average, Sao Tome and Principe, STP
92.074036, 2080-2099, bcc_csm1_1, Oct Average, Sao Tome and Principe, STP
121.30882, 2080-2099, bcc_csm1_1, Nov Average, Sao Tome and Principe, STP
129.12212, 2080-2099, bcc_csm1_1, Dec Average, Sao Tome and Principe, STP
175.73901, 2080-2099, bcc_csm1_1_m, Jan Average, Sao Tome and Principe, STP
136.60463, 2080-2099, bcc_csm1_1_m, Feb Average, Sao Tome and Principe, STP
148.0853, 2080-2099, bcc_csm1_1_m, Mar Average, Sao Tome and Principe, STP
179.12822, 2080-2099, bcc_csm1_1_m, Apr Average, Sao Tome and Principe, STP
183.10135, 2080-2099, bcc_csm1_1_m, May Average, Sao Tome and Principe, STP
114.99833, 2080-2099, bcc_csm1_1_m, Jun Average, Sao Tome and Principe, STP
54.255627, 2080-2099, bcc_csm1_1_m, Jul Average, Sao Tome and Principe, STP
30.828482, 2080-2099, bcc_csm1_1_m, Aug Average, Sao Tome and Principe, STP
42.44982, 2080-2099, bcc_csm1_1_m, Sep Average, Sao Tome and Principe, STP
86.63683, 2080-2099, bcc_csm1_1_m, Oct Average, Sao Tome and Principe, STP
168.45346, 2080-2099, bcc_csm1_1_m, Nov Average, Sao Tome and Principe, STP
219.16046, 2080-2099, bcc_csm1_1_m, Dec Average, Sao Tome and Principe, STP
136.774, 2080-2099, ccsm4, Jan Average, Sao Tome and Principe, STP
71.9122, 2080-2099, ccsm4, Feb Average, Sao Tome and Principe, STP
111.56724, 2080-2099, ccsm4, Mar Average, Sao Tome and Principe, STP
152.92279, 2080-2099, ccsm4, Apr Average, Sao Tome and Principe, STP
207.1787, 2080-2099, ccsm4, May Average, Sao Tome and Principe, STP
206.17485, 2080-2099, ccsm4, Jun Average, Sao Tome and Principe, STP
120.34056, 2080-2099, ccsm4, Jul Average, Sao Tome and Principe, STP
42.52617, 2080-2099, ccsm4, Aug Average, Sao Tome and Principe, STP
66.09741, 2080-2099, ccsm4, Sep Average, Sao Tome and Principe, STP
147.50406, 2080-2099, ccsm4, Oct Average, Sao Tome and Principe, STP
245.01906, 2080-2099, ccsm4, Nov Average, Sao Tome and Principe, STP
260.85416, 2080-2099, ccsm4, Dec Average, Sao Tome and Principe, STP
126.666, 2080-2099, cesm1_cam5, Jan Average, Sao Tome and Principe, STP
72.64915, 2080-2099, cesm1_cam5, Feb Average, Sao Tome and Principe, STP
173.38101, 2080-2099, cesm1_cam5, Mar Average, Sao Tome and Principe, STP
267.20273, 2080-2099, cesm1_cam5, Apr Average, Sao Tome and Principe, STP
357.68228, 2080-2099, cesm1_cam5, May Average, Sao Tome and Principe, STP
226.3784, 2080-2099, cesm1_cam5, Jun Average, Sao Tome and Principe, STP
50.678642, 2080-2099, cesm1_cam5, Jul Average, Sao Tome and Principe, STP
19.583439, 2080-2099, cesm1_cam5, Aug Average, Sao Tome and Principe, STP
31.184944, 2080-2099, cesm1_cam5, Sep Average, Sao Tome and Principe, STP
155.248, 2080-2099, cesm1_cam5, Oct Average, Sao Tome and Principe, STP
321.10614, 2080-2099, cesm1_cam5, Nov Average, Sao Tome and Principe, STP
280.4324, 2080-2099, cesm1_cam5, Dec Average, Sao Tome and Principe, STP
32.589638, 2080-2099, csiro_mk3_6_0, Jan Average, Sao Tome and Principe, STP
20.925924, 2080-2099, csiro_mk3_6_0, Feb Average, Sao Tome and Principe, STP
44.07607, 2080-2099, csiro_mk3_6_0, Mar Average, Sao Tome and Principe, STP
155.72316, 2080-2099, csiro_mk3_6_0, Apr Average, Sao Tome and Principe, STP
206.59116, 2080-2099, csiro_mk3_6_0, May Average, Sao Tome and Principe, STP
78.00606, 2080-2099, csiro_mk3_6_0, Jun Average, Sao Tome and Principe, STP
18.556211, 2080-2099, csiro_mk3_6_0, Jul Average, Sao Tome and Principe, STP
15.486104, 2080-2099, csiro_mk3_6_0, Aug Average, Sao Tome and Principe, STP
14.674753, 2080-2099, csiro_mk3_6_0, Sep Average, Sao Tome and Principe, STP
17.46174, 2080-2099, csiro_mk3_6_0, Oct Average, Sao Tome and Principe, STP
51.73141, 2080-2099, csiro_mk3_6_0, Nov Average, Sao Tome and Principe, STP
34.69724, 2080-2099, csiro_mk3_6_0, Dec Average, Sao Tome and Principe, STP
86.32254, 2080-2099, fio_esm, Jan Average, Sao Tome and Principe, STP
63.536728, 2080-2099, fio_esm, Feb Average, Sao Tome and Principe, STP
70.77585, 2080-2099, fio_esm, Mar Average, Sao Tome and Principe, STP
156.7412, 2080-2099, fio_esm, Apr Average, Sao Tome and Principe, STP
268.45547, 2080-2099, fio_esm, May Average, Sao Tome and Principe, STP
213.56824, 2080-2099, fio_esm, Jun Average, Sao Tome and Principe, STP
147.23332, 2080-2099, fio_esm, Jul Average, Sao Tome and Principe, STP
114.214, 2080-2099, fio_esm, Aug Average, Sao Tome and Principe, STP
93.11058, 2080-2099, fio_esm, Sep Average, Sao Tome and Principe, STP
115.079, 2080-2099, fio_esm, Oct Average, Sao Tome and Principe, STP
142.0358, 2080-2099, fio_esm, Nov Average, Sao Tome and Principe, STP
141.59781, 2080-2099, fio_esm, Dec Average, Sao Tome and Principe, STP
44.8147, 2080-2099, gfdl_cm3, Jan Average, Sao Tome and Principe, STP
45.195183, 2080-2099, gfdl_cm3, Feb Average, Sao Tome and Principe, STP
88.12972, 2080-2099, gfdl_cm3, Mar Average, Sao Tome and Principe, STP
119.90868, 2080-2099, gfdl_cm3, Apr Average, Sao Tome and Principe, STP
167.61197, 2080-2099, gfdl_cm3, May Average, Sao Tome and Principe, STP
145.44923, 2080-2099, gfdl_cm3, Jun Average, Sao Tome and Principe, STP
154.02936, 2080-2099, gfdl_cm3, Jul Average, Sao Tome and Principe, STP
123.675156, 2080-2099, gfdl_cm3, Aug Average, Sao Tome and Principe, STP
181.36674, 2080-2099, gfdl_cm3, Sep Average, Sao Tome and Principe, STP
281.5656, 2080-2099, gfdl_cm3, Oct Average, Sao Tome and Principe, STP
302.94528, 2080-2099, gfdl_cm3, Nov Average, Sao Tome and Principe, STP
115.164795, 2080-2099, gfdl_cm3, Dec Average, Sao Tome and Principe, STP
33.932873, 2080-2099, gfdl_esm2m, Jan Average, Sao Tome and Principe, STP
25.808498, 2080-2099, gfdl_esm2m, Feb Average, Sao Tome and Principe, STP
52.883717, 2080-2099, gfdl_esm2m, Mar Average, Sao Tome and Principe, STP
87.99262, 2080-2099, gfdl_esm2m, Apr Average, Sao Tome and Principe, STP
227.16498, 2080-2099, gfdl_esm2m, May Average, Sao Tome and Principe, STP
160.7298, 2080-2099, gfdl_esm2m, Jun Average, Sao Tome and Principe, STP
142.28973, 2080-2099, gfdl_esm2m, Jul Average, Sao Tome and Principe, STP
152.63019, 2080-2099, gfdl_esm2m, Aug Average, Sao Tome and Principe, STP
202.2432, 2080-2099, gfdl_esm2m, Sep Average, Sao Tome and Principe, STP
224.16505, 2080-2099, gfdl_esm2m, Oct Average, Sao Tome and Principe, STP
353.8794, 2080-2099, gfdl_esm2m, Nov Average, Sao Tome and Principe, STP
147.94527, 2080-2099, gfdl_esm2m, Dec Average, Sao Tome and Principe, STP
37.52584, 2080-2099, giss_e2_h, Jan Average, Sao Tome and Principe, STP
28.257954, 2080-2099, giss_e2_h, Feb Average, Sao Tome and Principe, STP
38.66403, 2080-2099, giss_e2_h, Mar Average, Sao Tome and Principe, STP
53.29995, 2080-2099, giss_e2_h, Apr Average, Sao Tome and Principe, STP
74.80098, 2080-2099, giss_e2_h, May Average, Sao Tome and Principe, STP
58.053593, 2080-2099, giss_e2_h, Jun Average, Sao Tome and Principe, STP
43.42225, 2080-2099, giss_e2_h, Jul Average, Sao Tome and Principe, STP
58.638454, 2080-2099, giss_e2_h, Aug Average, Sao Tome and Principe, STP
75.979095, 2080-2099, giss_e2_h, Sep Average, Sao Tome and Principe, STP
99.02892, 2080-2099, giss_e2_h, Oct Average, Sao Tome and Principe, STP
141.8036, 2080-2099, giss_e2_h, Nov Average, Sao Tome and Principe, STP
87.412445, 2080-2099, giss_e2_h, Dec Average, Sao Tome and Principe, STP
111.89369, 2080-2099, giss_e2_r, Jan Average, Sao Tome and Principe, STP
86.42961, 2080-2099, giss_e2_r, Feb Average, Sao Tome and Principe, STP
90.7399, 2080-2099, giss_e2_r, Mar Average, Sao Tome and Principe, STP
82.93182, 2080-2099, giss_e2_r, Apr Average, Sao Tome and Principe, STP
81.17775, 2080-2099, giss_e2_r, May Average, Sao Tome and Principe, STP
58.981747, 2080-2099, giss_e2_r, Jun Average, Sao Tome and Principe, STP
76.03864, 2080-2099, giss_e2_r, Jul Average, Sao Tome and Principe, STP
72.85893, 2080-2099, giss_e2_r, Aug Average, Sao Tome and Principe, STP
91.10312, 2080-2099, giss_e2_r, Sep Average, Sao Tome and Principe, STP
98.96012, 2080-2099, giss_e2_r, Oct Average, Sao Tome and Principe, STP
146.23874, 2080-2099, giss_e2_r, Nov Average, Sao Tome and Principe, STP
146.39503, 2080-2099, giss_e2_r, Dec Average, Sao Tome and Principe, STP
101.24806, 2080-2099, ipsl_cm5a_mr, Jan Average, Sao Tome and Principe, STP
106.899956, 2080-2099, ipsl_cm5a_mr, Feb Average, Sao Tome and Principe, STP
167.67964, 2080-2099, ipsl_cm5a_mr, Mar Average, Sao Tome and Principe, STP
210.78821, 2080-2099, ipsl_cm5a_mr, Apr Average, Sao Tome and Principe, STP
239.36438, 2080-2099, ipsl_cm5a_mr, May Average, Sao Tome and Principe, STP
251.88556, 2080-2099, ipsl_cm5a_mr, Jun Average, Sao Tome and Principe, STP
211.17755, 2080-2099, ipsl_cm5a_mr, Jul Average, Sao Tome and Principe, STP
138.74957, 2080-2099, ipsl_cm5a_mr, Aug Average, Sao Tome and Principe, STP
213.52719, 2080-2099, ipsl_cm5a_mr, Sep Average, Sao Tome and Principe, STP
352.9503, 2080-2099, ipsl_cm5a_mr, Oct Average, Sao Tome and Principe, STP
379.11792, 2080-2099, ipsl_cm5a_mr, Nov Average, Sao Tome and Principe, STP
181.55876, 2080-2099, ipsl_cm5a_mr, Dec Average, Sao Tome and Principe, STP
185.77641, 2080-2099, miroc_esm, Jan Average, Sao Tome and Principe, STP
178.55316, 2080-2099, miroc_esm, Feb Average, Sao Tome and Principe, STP
248.26724, 2080-2099, miroc_esm, Mar Average, Sao Tome and Principe, STP
246.00232, 2080-2099, miroc_esm, Apr Average, Sao Tome and Principe, STP
199.23567, 2080-2099, miroc_esm, May Average, Sao Tome and Principe, STP
185.88248, 2080-2099, miroc_esm, Jun Average, Sao Tome and Principe, STP
141.74165, 2080-2099, miroc_esm, Jul Average, Sao Tome and Principe, STP
101.138916, 2080-2099, miroc_esm, Aug Average, Sao Tome and Principe, STP
113.6401, 2080-2099, miroc_esm, Sep Average, Sao Tome and Principe, STP
254.17674, 2080-2099, miroc_esm, Oct Average, Sao Tome and Principe, STP
291.07462, 2080-2099, miroc_esm, Nov Average, Sao Tome and Principe, STP
250.07979, 2080-2099, miroc_esm, Dec Average, Sao Tome and Principe, STP
192.61006, 2080-2099, miroc_esm_chem, Jan Average, Sao Tome and Principe, STP
160.21034, 2080-2099, miroc_esm_chem, Feb Average, Sao Tome and Principe, STP
254.4494, 2080-2099, miroc_esm_chem, Mar Average, Sao Tome and Principe, STP
236.8443, 2080-2099, miroc_esm_chem, Apr Average, Sao Tome and Principe, STP
217.82324, 2080-2099, miroc_esm_chem, May Average, Sao Tome and Principe, STP
181.1962, 2080-2099, miroc_esm_chem, Jun Average, Sao Tome and Principe, STP
125.63458, 2080-2099, miroc_esm_chem, Jul Average, Sao Tome and Principe, STP
89.62398, 2080-2099, miroc_esm_chem, Aug Average, Sao Tome and Principe, STP
105.089775, 2080-2099, miroc_esm_chem, Sep Average, Sao Tome and Principe, STP
229.29225, 2080-2099, miroc_esm_chem, Oct Average, Sao Tome and Principe, STP
274.7136, 2080-2099, miroc_esm_chem, Nov Average, Sao Tome and Principe, STP
246.6467, 2080-2099, miroc_esm_chem, Dec Average, Sao Tome and Principe, STP
55.56, 2080-2099, miroc5, Jan Average, Sao Tome and Principe, STP
83.78353, 2080-2099, miroc5, Feb Average, Sao Tome and Principe, STP
192.43333, 2080-2099, miroc5, Mar Average, Sao Tome and Principe, STP
216.74379, 2080-2099, miroc5, Apr Average, Sao Tome and Principe, STP
170.3617, 2080-2099, miroc5, May Average, Sao Tome and Principe, STP
155.63486, 2080-2099, miroc5, Jun Average, Sao Tome and Principe, STP
98.18867, 2080-2099, miroc5, Jul Average, Sao Tome and Principe, STP
27.632488, 2080-2099, miroc5, Aug Average, Sao Tome and Principe, STP
55.14487, 2080-2099, miroc5, Sep Average, Sao Tome and Principe, STP
194.27704, 2080-2099, miroc5, Oct Average, Sao Tome and Principe, STP
223.55035, 2080-2099, miroc5, Nov Average, Sao Tome and Principe, STP
114.41515, 2080-2099, miroc5, Dec Average, Sao Tome and Principe, STP
9.86415, 2080-2099, mri_cgcm3, Jan Average, Sao Tome and Principe, STP
17.399763, 2080-2099, mri_cgcm3, Feb Average, Sao Tome and Principe, STP
74.86479, 2080-2099, mri_cgcm3, Mar Average, Sao Tome and Principe, STP
109.95491, 2080-2099, mri_cgcm3, Apr Average, Sao Tome and Principe, STP
96.9181, 2080-2099, mri_cgcm3, May Average, Sao Tome and Principe, STP
31.546324, 2080-2099, mri_cgcm3, Jun Average, Sao Tome and Principe, STP
