Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
56.57651, 2080-2099, ccsm4, Apr Average, Denmark, DNK
47.734158, 2080-2099, ccsm4, May Average, Denmark, DNK
34.854523, 2080-2099, ccsm4, Jun Average, Denmark, DNK
39.45543, 2080-2099, ccsm4, Jul Average, Denmark, DNK
43.92237, 2080-2099, ccsm4, Aug Average, Denmark, DNK
69.915596, 2080-2099, ccsm4, Sep Average, Denmark, DNK
129.47679, 2080-2099, ccsm4, Oct Average, Denmark, DNK
145.4533, 2080-2099, ccsm4, Nov Average, Denmark, DNK
159.66356, 2080-2099, ccsm4, Dec Average, Denmark, DNK
159.11296, 2080-2099, cesm1_cam5, Jan Average, Denmark, DNK
106.62674, 2080-2099, cesm1_cam5, Feb Average, Denmark, DNK
83.05589, 2080-2099, cesm1_cam5, Mar Average, Denmark, DNK
60.87358, 2080-2099, cesm1_cam5, Apr Average, Denmark, DNK
42.411163, 2080-2099, cesm1_cam5, May Average, Denmark, DNK
31.589191, 2080-2099, cesm1_cam5, Jun Average, Denmark, DNK
39.2894, 2080-2099, cesm1_cam5, Jul Average, Denmark, DNK
47.24452, 2080-2099, cesm1_cam5, Aug Average, Denmark, DNK
83.009735, 2080-2099, cesm1_cam5, Sep Average, Denmark, DNK
118.09225, 2080-2099, cesm1_cam5, Oct Average, Denmark, DNK
145.8726, 2080-2099, cesm1_cam5, Nov Average, Denmark, DNK
170.43889, 2080-2099, cesm1_cam5, Dec Average, Denmark, DNK
93.73417, 2080-2099, csiro_mk3_6_0, Jan Average, Denmark, DNK
69.860756, 2080-2099, csiro_mk3_6_0, Feb Average, Denmark, DNK
73.25455, 2080-2099, csiro_mk3_6_0, Mar Average, Denmark, DNK
57.202274, 2080-2099, csiro_mk3_6_0, Apr Average, Denmark, DNK
52.371033, 2080-2099, csiro_mk3_6_0, May Average, Denmark, DNK
34.097496, 2080-2099, csiro_mk3_6_0, Jun Average, Denmark, DNK
33.0369, 2080-2099, csiro_mk3_6_0, Jul Average, Denmark, DNK
39.238415, 2080-2099, csiro_mk3_6_0, Aug Average, Denmark, DNK
54.852657, 2080-2099, csiro_mk3_6_0, Sep Average, Denmark, DNK
122.42125, 2080-2099, csiro_mk3_6_0, Oct Average, Denmark, DNK
126.39118, 2080-2099, csiro_mk3_6_0, Nov Average, Denmark, DNK
109.60331, 2080-2099, csiro_mk3_6_0, Dec Average, Denmark, DNK
132.62497, 2080-2099, fio_esm, Jan Average, Denmark, DNK
103.47273, 2080-2099, fio_esm, Feb Average, Denmark, DNK
78.8369, 2080-2099, fio_esm, Mar Average, Denmark, DNK
78.06435, 2080-2099, fio_esm, Apr Average, Denmark, DNK
54.247158, 2080-2099, fio_esm, May Average, Denmark, DNK
37.751736, 2080-2099, fio_esm, Jun Average, Denmark, DNK
49.641865, 2080-2099, fio_esm, Jul Average, Denmark, DNK
58.67532, 2080-2099, fio_esm, Aug Average, Denmark, DNK
88.383095, 2080-2099, fio_esm, Sep Average, Denmark, DNK
140.03004, 2080-2099, fio_esm, Oct Average, Denmark, DNK
129.70634, 2080-2099, fio_esm, Nov Average, Denmark, DNK
133.13968, 2080-2099, fio_esm, Dec Average, Denmark, DNK
107.950714, 2080-2099, gfdl_cm3, Jan Average, Denmark, DNK
95.6132, 2080-2099, gfdl_cm3, Feb Average, Denmark, DNK
65.73924, 2080-2099, gfdl_cm3, Mar Average, Denmark, DNK
59.272602, 2080-2099, gfdl_cm3, Apr Average, Denmark, DNK
44.36539, 2080-2099, gfdl_cm3, May Average, Denmark, DNK
33.888744, 2080-2099, gfdl_cm3, Jun Average, Denmark, DNK
27.757284, 2080-2099, gfdl_cm3, Jul Average, Denmark, DNK
30.966692, 2080-2099, gfdl_cm3, Aug Average, Denmark, DNK
78.53676, 2080-2099, gfdl_cm3, Sep Average, Denmark, DNK
124.15365, 2080-2099, gfdl_cm3, Oct Average, Denmark, DNK
149.3873, 2080-2099, gfdl_cm3, Nov Average, Denmark, DNK
132.45108, 2080-2099, gfdl_cm3, Dec Average, Denmark, DNK
110.661835, 2080-2099, gfdl_esm2m, Jan Average, Denmark, DNK
92.274796, 2080-2099, gfdl_esm2m, Feb Average, Denmark, DNK
70.94014, 2080-2099, gfdl_esm2m, Mar Average, Denmark, DNK
64.773224, 2080-2099, gfdl_esm2m, Apr Average, Denmark, DNK
54.8337, 2080-2099, gfdl_esm2m, May Average, Denmark, DNK
57.194313, 2080-2099, gfdl_esm2m, Jun Average, Denmark, DNK
55.47412, 2080-2099, gfdl_esm2m, Jul Average, Denmark, DNK
63.455784, 2080-2099, gfdl_esm2m, Aug Average, Denmark, DNK
95.07515, 2080-2099, gfdl_esm2m, Sep Average, Denmark, DNK
119.54846, 2080-2099, gfdl_esm2m, Oct Average, Denmark, DNK
124.787605, 2080-2099, gfdl_esm2m, Nov Average, Denmark, DNK
128.09718, 2080-2099, gfdl_esm2m, Dec Average, Denmark, DNK
102.92849, 2080-2099, giss_e2_h, Jan Average, Denmark, DNK
77.52054, 2080-2099, giss_e2_h, Feb Average, Denmark, DNK
81.708664, 2080-2099, giss_e2_h, Mar Average, Denmark, DNK
88.57815, 2080-2099, giss_e2_h, Apr Average, Denmark, DNK
79.247055, 2080-2099, giss_e2_h, May Average, Denmark, DNK
84.93901, 2080-2099, giss_e2_h, Jun Average, Denmark, DNK
109.17863, 2080-2099, giss_e2_h, Jul Average, Denmark, DNK
103.722336, 2080-2099, giss_e2_h, Aug Average, Denmark, DNK
114.62971, 2080-2099, giss_e2_h, Sep Average, Denmark, DNK
123.97369, 2080-2099, giss_e2_h, Oct Average, Denmark, DNK
127.33103, 2080-2099, giss_e2_h, Nov Average, Denmark, DNK
109.58038, 2080-2099, giss_e2_h, Dec Average, Denmark, DNK
121.24204, 2080-2099, giss_e2_r, Jan Average, Denmark, DNK
73.78662, 2080-2099, giss_e2_r, Feb Average, Denmark, DNK
78.14364, 2080-2099, giss_e2_r, Mar Average, Denmark, DNK
55.875286, 2080-2099, giss_e2_r, Apr Average, Denmark, DNK
60.22535, 2080-2099, giss_e2_r, May Average, Denmark, DNK
53.777885, 2080-2099, giss_e2_r, Jun Average, Denmark, DNK
63.13386, 2080-2099, giss_e2_r, Jul Average, Denmark, DNK
91.81931, 2080-2099, giss_e2_r, Aug Average, Denmark, DNK
109.71626, 2080-2099, giss_e2_r, Sep Average, Denmark, DNK
144.18826, 2080-2099, giss_e2_r, Oct Average, Denmark, DNK
123.21819, 2080-2099, giss_e2_r, Nov Average, Denmark, DNK
130.60358, 2080-2099, giss_e2_r, Dec Average, Denmark, DNK
135.91263, 2080-2099, ipsl_cm5a_mr, Jan Average, Denmark, DNK
101.301155, 2080-2099, ipsl_cm5a_mr, Feb Average, Denmark, DNK
90.08412, 2080-2099, ipsl_cm5a_mr, Mar Average, Denmark, DNK
63.49183, 2080-2099, ipsl_cm5a_mr, Apr Average, Denmark, DNK
41.41041, 2080-2099, ipsl_cm5a_mr, May Average, Denmark, DNK
29.031666, 2080-2099, ipsl_cm5a_mr, Jun Average, Denmark, DNK
31.687618, 2080-2099, ipsl_cm5a_mr, Jul Average, Denmark, DNK
51.18682, 2080-2099, ipsl_cm5a_mr, Aug Average, Denmark, DNK
71.11042, 2080-2099, ipsl_cm5a_mr, Sep Average, Denmark, DNK
104.66041, 2080-2099, ipsl_cm5a_mr, Oct Average, Denmark, DNK
138.90797, 2080-2099, ipsl_cm5a_mr, Nov Average, Denmark, DNK
158.30891, 2080-2099, ipsl_cm5a_mr, Dec Average, Denmark, DNK
147.27039, 2080-2099, miroc_esm, Jan Average, Denmark, DNK
127.9984, 2080-2099, miroc_esm, Feb Average, Denmark, DNK
97.90193, 2080-2099, miroc_esm, Mar Average, Denmark, DNK
65.02614, 2080-2099, miroc_esm, Apr Average, Denmark, DNK
40.12126, 2080-2099, miroc_esm, May Average, Denmark, DNK
35.614815, 2080-2099, miroc_esm, Jun Average, Denmark, DNK
62.582348, 2080-2099, miroc_esm, Jul Average, Denmark, DNK
118.05831, 2080-2099, miroc_esm, Aug Average, Denmark, DNK
152.19713, 2080-2099, miroc_esm, Sep Average, Denmark, DNK
166.19217, 2080-2099, miroc_esm, Oct Average, Denmark, DNK
174.16965, 2080-2099, miroc_esm, Nov Average, Denmark, DNK
177.91263, 2080-2099, miroc_esm, Dec Average, Denmark, DNK
158.61197, 2080-2099, miroc_esm_chem, Jan Average, Denmark, DNK
119.911476, 2080-2099, miroc_esm_chem, Feb Average, Denmark, DNK
87.42564, 2080-2099, miroc_esm_chem, Mar Average, Denmark, DNK
55.388706, 2080-2099, miroc_esm_chem, Apr Average, Denmark, DNK
38.537884, 2080-2099, miroc_esm_chem, May Average, Denmark, DNK
29.855988, 2080-2099, miroc_esm_chem, Jun Average, Denmark, DNK
47.175606, 2080-2099, miroc_esm_chem, Jul Average, Denmark, DNK
111.04769, 2080-2099, miroc_esm_chem, Aug Average, Denmark, DNK
163.39633, 2080-2099, miroc_esm_chem, Sep Average, Denmark, DNK
179.05681, 2080-2099, miroc_esm_chem, Oct Average, Denmark, DNK
163.17139, 2080-2099, miroc_esm_chem, Nov Average, Denmark, DNK
173.62125, 2080-2099, miroc_esm_chem, Dec Average, Denmark, DNK
94.051544, 2080-2099, miroc5, Jan Average, Denmark, DNK
61.730194, 2080-2099, miroc5, Feb Average, Denmark, DNK
59.923706, 2080-2099, miroc5, Mar Average, Denmark, DNK
37.11312, 2080-2099, miroc5, Apr Average, Denmark, DNK
41.01843, 2080-2099, miroc5, May Average, Denmark, DNK
35.10171, 2080-2099, miroc5, Jun Average, Denmark, DNK
53.73996, 2080-2099, miroc5, Jul Average, Denmark, DNK
79.769264, 2080-2099, miroc5, Aug Average, Denmark, DNK
86.319435, 2080-2099, miroc5, Sep Average, Denmark, DNK
91.17189, 2080-2099, miroc5, Oct Average, Denmark, DNK
106.76322, 2080-2099, miroc5, Nov Average, Denmark, DNK
92.3077, 2080-2099, miroc5, Dec Average, Denmark, DNK
125.43755, 2080-2099, mri_cgcm3, Jan Average, Denmark, DNK
104.5601, 2080-2099, mri_cgcm3, Feb Average, Denmark, DNK
105.11314, 2080-2099, mri_cgcm3, Mar Average, Denmark, DNK
68.672226, 2080-2099, mri_cgcm3, Apr Average, Denmark, DNK
55.219353, 2080-2099, mri_cgcm3, May Average, Denmark, DNK
51.120903, 2080-2099, mri_cgcm3, Jun Average, Denmark, DNK
63.266796, 2080-2099, mri_cgcm3, Jul Average, Denmark, DNK
100.84168, 2080-2099, mri_cgcm3, Aug Average, Denmark, DNK
106.1128, 2080-2099, mri_cgcm3, Sep Average, Denmark, DNK
117.22332, 2080-2099, mri_cgcm3, Oct Average, Denmark, DNK
117.806244, 2080-2099, mri_cgcm3, Nov Average, Denmark, DNK
136.07045, 2080-2099, mri_cgcm3, Dec Average, Denmark, DNK
107.407555, 2080-2099, noresm1_m, Jan Average, Denmark, DNK
78.5491, 2080-2099, noresm1_m, Feb Average, Denmark, DNK
81.36081, 2080-2099, noresm1_m, Mar Average, Denmark, DNK
58.524235, 2080-2099, noresm1_m, Apr Average, Denmark, DNK
51.849552, 2080-2099, noresm1_m, May Average, Denmark, DNK
40.86036, 2080-2099, noresm1_m, Jun Average, Denmark, DNK
43.801296, 2080-2099, noresm1_m, Jul Average, Denmark, DNK
56.14154, 2080-2099, noresm1_m, Aug Average, Denmark, DNK
78.182465, 2080-2099, noresm1_m, Sep Average, Denmark, DNK
122.19357, 2080-2099, noresm1_m, Oct Average, Denmark, DNK
134.43266, 2080-2099, noresm1_m, Nov Average, Denmark, DNK
127.86813, 2080-2099, noresm1_m, Dec Average, Denmark, DNK
7.4847903, 2080-2099, bcc_csm1_1, Jan Average, Djibouti, DJI
5.06382, 2080-2099, bcc_csm1_1, Feb Average, Djibouti, DJI
14.409234, 2080-2099, bcc_csm1_1, Mar Average, Djibouti, DJI
23.928543, 2080-2099, bcc_csm1_1, Apr Average, Djibouti, DJI
67.805626, 2080-2099, bcc_csm1_1, May Average, Djibouti, DJI
32.77047, 2080-2099, bcc_csm1_1, Jun Average, Djibouti, DJI
63.454315, 2080-2099, bcc_csm1_1, Jul Average, Djibouti, DJI
91.43054, 2080-2099, bcc_csm1_1, Aug Average, Djibouti, DJI
94.04872, 2080-2099, bcc_csm1_1, Sep Average, Djibouti, DJI
57.18741, 2080-2099, bcc_csm1_1, Oct Average, Djibouti, DJI
14.548422, 2080-2099, bcc_csm1_1, Nov Average, Djibouti, DJI
12.297966, 2080-2099, bcc_csm1_1, Dec Average, Djibouti, DJI
17.329195, 2080-2099, bcc_csm1_1_m, Jan Average, Djibouti, DJI
10.802804, 2080-2099, bcc_csm1_1_m, Feb Average, Djibouti, DJI
17.634642, 2080-2099, bcc_csm1_1_m, Mar Average, Djibouti, DJI
15.211116, 2080-2099, bcc_csm1_1_m, Apr Average, Djibouti, DJI
8.518922, 2080-2099, bcc_csm1_1_m, May Average, Djibouti, DJI
9.669229, 2080-2099, bcc_csm1_1_m, Jun Average, Djibouti, DJI
63.693718, 2080-2099, bcc_csm1_1_m, Jul Average, Djibouti, DJI
147.37659, 2080-2099, bcc_csm1_1_m, Aug Average, Djibouti, DJI
48.275253, 2080-2099, bcc_csm1_1_m, Sep Average, Djibouti, DJI
33.999306, 2080-2099, bcc_csm1_1_m, Oct Average, Djibouti, DJI
38.1969, 2080-2099, bcc_csm1_1_m, Nov Average, Djibouti, DJI
24.119041, 2080-2099, bcc_csm1_1_m, Dec Average, Djibouti, DJI
20.147844, 2080-2099, ccsm4, Jan Average, Djibouti, DJI
9.136351, 2080-2099, ccsm4, Feb Average, Djibouti, DJI
25.044113, 2080-2099, ccsm4, Mar Average, Djibouti, DJI
11.446678, 2080-2099, ccsm4, Apr Average, Djibouti, DJI
14.795093, 2080-2099, ccsm4, May Average, Djibouti, DJI
71.464645, 2080-2099, ccsm4, Jun Average, Djibouti, DJI
170.44534, 2080-2099, ccsm4, Jul Average, Djibouti, DJI
254.84059, 2080-2099, ccsm4, Aug Average, Djibouti, DJI
224.46298, 2080-2099, ccsm4, Sep Average, Djibouti, DJI
82.38086, 2080-2099, ccsm4, Oct Average, Djibouti, DJI
85.14646, 2080-2099, ccsm4, Nov Average, Djibouti, DJI
51.799717, 2080-2099, ccsm4, Dec Average, Djibouti, DJI
15.044417, 2080-2099, cesm1_cam5, Jan Average, Djibouti, DJI
7.5357237, 2080-2099, cesm1_cam5, Feb Average, Djibouti, DJI
23.053062, 2080-2099, cesm1_cam5, Mar Average, Djibouti, DJI
37.479153, 2080-2099, cesm1_cam5, Apr Average, Djibouti, DJI
52.972195, 2080-2099, cesm1_cam5, May Average, Djibouti, DJI
146.17639, 2080-2099, cesm1_cam5, Jun Average, Djibouti, DJI
189.96661, 2080-2099, cesm1_cam5, Jul Average, Djibouti, DJI
248.7979, 2080-2099, cesm1_cam5, Aug Average, Djibouti, DJI
202.06248, 2080-2099, cesm1_cam5, Sep Average, Djibouti, DJI
83.15594, 2080-2099, cesm1_cam5, Oct Average, Djibouti, DJI
64.57462, 2080-2099, cesm1_cam5, Nov Average, Djibouti, DJI
24.943836, 2080-2099, cesm1_cam5, Dec Average, Djibouti, DJI
5.8264036, 2080-2099, csiro_mk3_6_0, Jan Average, Djibouti, DJI
3.9728906, 2080-2099, csiro_mk3_6_0, Feb Average, Djibouti, DJI
10.9581, 2080-2099, csiro_mk3_6_0, Mar Average, Djibouti, DJI
26.830349, 2080-2099, csiro_mk3_6_0, Apr Average, Djibouti, DJI
27.260904, 2080-2099, csiro_mk3_6_0, May Average, Djibouti, DJI
0.039598536, 2080-2099, csiro_mk3_6_0, Jun Average, Djibouti, DJI
0.57609785, 2080-2099, csiro_mk3_6_0, Jul Average, Djibouti, DJI
3.0662417, 2080-2099, csiro_mk3_6_0, Aug Average, Djibouti, DJI
0.9159427, 2080-2099, csiro_mk3_6_0, Sep Average, Djibouti, DJI
25.69275, 2080-2099, csiro_mk3_6_0, Oct Average, Djibouti, DJI
14.65217, 2080-2099, csiro_mk3_6_0, Nov Average, Djibouti, DJI
3.4201515, 2080-2099, csiro_mk3_6_0, Dec Average, Djibouti, DJI
6.4914017, 2080-2099, fio_esm, Jan Average, Djibouti, DJI
4.1001596, 2080-2099, fio_esm, Feb Average, Djibouti, DJI
5.893839, 2080-2099, fio_esm, Mar Average, Djibouti, DJI
4.3477306, 2080-2099, fio_esm, Apr Average, Djibouti, DJI
21.844606, 2080-2099, fio_esm, May Average, Djibouti, DJI
25.99633, 2080-2099, fio_esm, Jun Average, Djibouti, DJI
64.755005, 2080-2099, fio_esm, Jul Average, Djibouti, DJI
115.42899, 2080-2099, fio_esm, Aug Average, Djibouti, DJI
102.90962, 2080-2099, fio_esm, Sep Average, Djibouti, DJI
69.44195, 2080-2099, fio_esm, Oct Average, Djibouti, DJI
50.23431, 2080-2099, fio_esm, Nov Average, Djibouti, DJI
11.126658, 2080-2099, fio_esm, Dec Average, Djibouti, DJI
9.252117, 2080-2099, gfdl_cm3, Jan Average, Djibouti, DJI
3.9641736, 2080-2099, gfdl_cm3, Feb Average, Djibouti, DJI
12.140369, 2080-2099, gfdl_cm3, Mar Average, Djibouti, DJI
25.307682, 2080-2099, gfdl_cm3, Apr Average, Djibouti, DJI
21.30009, 2080-2099, gfdl_cm3, May Average, Djibouti, DJI
14.994455, 2080-2099, gfdl_cm3, Jun Average, Djibouti, DJI
57.780552, 2080-2099, gfdl_cm3, Jul Average, Djibouti, DJI
134.88872, 2080-2099, gfdl_cm3, Aug Average, Djibouti, DJI
153.96898, 2080-2099, gfdl_cm3, Sep Average, Djibouti, DJI
150.70383, 2080-2099, gfdl_cm3, Oct Average, Djibouti, DJI
125.344765, 2080-2099, gfdl_cm3, Nov Average, Djibouti, DJI
44.151585, 2080-2099, gfdl_cm3, Dec Average, Djibouti, DJI
3.0866747, 2080-2099, gfdl_esm2m, Jan Average, Djibouti, DJI
0.30841428, 2080-2099, gfdl_esm2m, Feb Average, Djibouti, DJI
2.279318, 2080-2099, gfdl_esm2m, Mar Average, Djibouti, DJI
5.1538954, 2080-2099, gfdl_esm2m, Apr Average, Djibouti, DJI
28.775497, 2080-2099, gfdl_esm2m, May Average, Djibouti, DJI
11.233651, 2080-2099, gfdl_esm2m, Jun Average, Djibouti, DJI
10.477764, 2080-2099, gfdl_esm2m, Jul Average, Djibouti, DJI
24.777487, 2080-2099, gfdl_esm2m, Aug Average, Djibouti, DJI
16.160318, 2080-2099, gfdl_esm2m, Sep Average, Djibouti, DJI
104.272285, 2080-2099, gfdl_esm2m, Oct Average, Djibouti, DJI
72.56311, 2080-2099, gfdl_esm2m, Nov Average, Djibouti, DJI
13.231445, 2080-2099, gfdl_esm2m, Dec Average, Djibouti, DJI
52.87247, 2080-2099, giss_e2_h, Jan Average, Djibouti, DJI
21.965242, 2080-2099, giss_e2_h, Feb Average, Djibouti, DJI
22.438025, 2080-2099, giss_e2_h, Mar Average, Djibouti, DJI
11.342441, 2080-2099, giss_e2_h, Apr Average, Djibouti, DJI
8.671989, 2080-2099, giss_e2_h, May Average, Djibouti, DJI
5.1286883, 2080-2099, giss_e2_h, Jun Average, Djibouti, DJI
11.923263, 2080-2099, giss_e2_h, Jul Average, Djibouti, DJI
8.022935, 2080-2099, giss_e2_h, Aug Average, Djibouti, DJI
18.6975, 2080-2099, giss_e2_h, Sep Average, Djibouti, DJI
118.49269, 2080-2099, giss_e2_h, Oct Average, Djibouti, DJI
174.79701, 2080-2099, giss_e2_h, Nov Average, Djibouti, DJI
134.21567, 2080-2099, giss_e2_h, Dec Average, Djibouti, DJI
18.63539, 2080-2099, giss_e2_r, Jan Average, Djibouti, DJI
15.555863, 2080-2099, giss_e2_r, Feb Average, Djibouti, DJI
16.558662, 2080-2099, giss_e2_r, Mar Average, Djibouti, DJI
13.630425, 2080-2099, giss_e2_r, Apr Average, Djibouti, DJI
4.350252, 2080-2099, giss_e2_r, May Average, Djibouti, DJI
2.77513, 2080-2099, giss_e2_r, Jun Average, Djibouti, DJI
8.34132, 2080-2099, giss_e2_r, Jul Average, Djibouti, DJI
14.546554, 2080-2099, giss_e2_r, Aug Average, Djibouti, DJI
7.55515, 2080-2099, giss_e2_r, Sep Average, Djibouti, DJI
28.745842, 2080-2099, giss_e2_r, Oct Average, Djibouti, DJI
49.405266, 2080-2099, giss_e2_r, Nov Average, Djibouti, DJI
33.595444, 2080-2099, giss_e2_r, Dec Average, Djibouti, DJI
5.520354, 2080-2099, ipsl_cm5a_mr, Jan Average, Djibouti, DJI
2.8725097, 2080-2099, ipsl_cm5a_mr, Feb Average, Djibouti, DJI
2.4211526, 2080-2099, ipsl_cm5a_mr, Mar Average, Djibouti, DJI
3.012956, 2080-2099, ipsl_cm5a_mr, Apr Average, Djibouti, DJI
2.2318084, 2080-2099, ipsl_cm5a_mr, May Average, Djibouti, DJI
1.3208224, 2080-2099, ipsl_cm5a_mr, Jun Average, Djibouti, DJI
5.679216, 2080-2099, ipsl_cm5a_mr, Jul Average, Djibouti, DJI
25.614157, 2080-2099, ipsl_cm5a_mr, Aug Average, Djibouti, DJI
32.255623, 2080-2099, ipsl_cm5a_mr, Sep Average, Djibouti, DJI
22.74537, 2080-2099, ipsl_cm5a_mr, Oct Average, Djibouti, DJI
10.806698, 2080-2099, ipsl_cm5a_mr, Nov Average, Djibouti, DJI
24.955767, 2080-2099, ipsl_cm5a_mr, Dec Average, Djibouti, DJI
22.636166, 2080-2099, miroc_esm, Jan Average, Djibouti, DJI
3.2676988, 2080-2099, miroc_esm, Feb Average, Djibouti, DJI
6.0416665, 2080-2099, miroc_esm, Mar Average, Djibouti, DJI
30.91583, 2080-2099, miroc_esm, Apr Average, Djibouti, DJI
40.28029, 2080-2099, miroc_esm, May Average, Djibouti, DJI
79.58971, 2080-2099, miroc_esm, Jun Average, Djibouti, DJI
191.16096, 2080-2099, miroc_esm, Jul Average, Djibouti, DJI
282.50443, 2080-2099, miroc_esm, Aug Average, Djibouti, DJI
350.81445, 2080-2099, miroc_esm, Sep Average, Djibouti, DJI
277.41318, 2080-2099, miroc_esm, Oct Average, Djibouti, DJI
83.468376, 2080-2099, miroc_esm, Nov Average, Djibouti, DJI
63.978134, 2080-2099, miroc_esm, Dec Average, Djibouti, DJI
22.827936, 2080-2099, miroc_esm_chem, Jan Average, Djibouti, DJI
0.980678, 2080-2099, miroc_esm_chem, Feb Average, Djibouti, DJI
3.8805585, 2080-2099, miroc_esm_chem, Mar Average, Djibouti, DJI
18.06796, 2080-2099, miroc_esm_chem, Apr Average, Djibouti, DJI
42.09344, 2080-2099, miroc_esm_chem, May Average, Djibouti, DJI
66.674675, 2080-2099, miroc_esm_chem, Jun Average, Djibouti, DJI
191.0956, 2080-2099, miroc_esm_chem, Jul Average, Djibouti, DJI
301.70563, 2080-2099, miroc_esm_chem, Aug Average, Djibouti, DJI
367.21432, 2080-2099, miroc_esm_chem, Sep Average, Djibouti, DJI
256.82074, 2080-2099, miroc_esm_chem, Oct Average, Djibouti, DJI
82.08626, 2080-2099, miroc_esm_chem, Nov Average, Djibouti, DJI
55.89614, 2080-2099, miroc_esm_chem, Dec Average, Djibouti, DJI
33.970264, 2080-2099, miroc5, Jan Average, Djibouti, DJI
32.270054, 2080-2099, miroc5, Feb Average, Djibouti, DJI
65.03757, 2080-2099, miroc5, Mar Average, Djibouti, DJI
36.10484, 2080-2099, miroc5, Apr Average, Djibouti, DJI
19.326963, 2080-2099, miroc5, May Average, Djibouti, DJI
44.663708, 2080-2099, miroc5, Jun Average, Djibouti, DJI
297.8072, 2080-2099, miroc5, Jul Average, Djibouti, DJI
280.92822, 2080-2099, miroc5, Aug Average, Djibouti, DJI
73.8007, 2080-2099, miroc5, Sep Average, Djibouti, DJI
45.467617, 2080-2099, miroc5, Oct Average, Djibouti, DJI
18.301464, 2080-2099, miroc5, Nov Average, Djibouti, DJI
8.025773, 2080-2099, miroc5, Dec Average, Djibouti, DJI
4.4076285, 2080-2099, mri_cgcm3, Jan Average, Djibouti, DJI
2.9770525, 2080-2099, mri_cgcm3, Feb Average, Djibouti, DJI
9.733307, 2080-2099, mri_cgcm3, Mar Average, Djibouti, DJI
20.116026, 2080-2099, mri_cgcm3, Apr Average, Djibouti, DJI
44.7229, 2080-2099, mri_cgcm3, May Average, Djibouti, DJI
5.7022514, 2080-2099, mri_cgcm3, Jun Average, Djibouti, DJI
0.67397994, 2080-2099, mri_cgcm3, Jul Average, Djibouti, DJI
0.60335976, 2080-2099, mri_cgcm3, Aug Average, Djibouti, DJI
6.226341, 2080-2099, mri_cgcm3, Sep Average, Djibouti, DJI
46.624207, 2080-2099, mri_cgcm3, Oct Average, Djibouti, DJI
25.453054, 2080-2099, mri_cgcm3, Nov Average, Djibouti, DJI
3.2120016, 2080-2099, mri_cgcm3, Dec Average, Djibouti, DJI
22.750854, 2080-2099, noresm1_m, Jan Average, Djibouti, DJI
9.789163, 2080-2099, noresm1_m, Feb Average, Djibouti, DJI
7.8987517, 2080-2099, noresm1_m, Mar Average, Djibouti, DJI
7.5476475, 2080-2099, noresm1_m, Apr Average, Djibouti, DJI
25.087748, 2080-2099, noresm1_m, May Average, Djibouti, DJI
83.75249, 2080-2099, noresm1_m, Jun Average, Djibouti, DJI
82.915306, 2080-2099, noresm1_m, Jul Average, Djibouti, DJI
104.08648, 2080-2099, noresm1_m, Aug Average, Djibouti, DJI
169.64645, 2080-2099, noresm1_m, Sep Average, Djibouti, DJI
113.01939, 2080-2099, noresm1_m, Oct Average, Djibouti, DJI
91.45772, 2080-2099, noresm1_m, Nov Average, Djibouti, DJI
71.322914, 2080-2099, noresm1_m, Dec Average, Djibouti, DJI
