Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
57.93991, 2080-2099, miroc_esm, Jul Average, Denmark, DNK
124.727715, 2080-2099, miroc_esm, Aug Average, Denmark, DNK
121.92512, 2080-2099, miroc_esm, Sep Average, Denmark, DNK
155.82175, 2080-2099, miroc_esm, Oct Average, Denmark, DNK
163.3732, 2080-2099, miroc_esm, Nov Average, Denmark, DNK
159.03021, 2080-2099, miroc_esm, Dec Average, Denmark, DNK
152.0587, 2080-2099, miroc_esm_chem, Jan Average, Denmark, DNK
107.460144, 2080-2099, miroc_esm_chem, Feb Average, Denmark, DNK
91.37537, 2080-2099, miroc_esm_chem, Mar Average, Denmark, DNK
60.398895, 2080-2099, miroc_esm_chem, Apr Average, Denmark, DNK
38.95017, 2080-2099, miroc_esm_chem, May Average, Denmark, DNK
30.047226, 2080-2099, miroc_esm_chem, Jun Average, Denmark, DNK
45.381767, 2080-2099, miroc_esm_chem, Jul Average, Denmark, DNK
102.3099, 2080-2099, miroc_esm_chem, Aug Average, Denmark, DNK
136.64996, 2080-2099, miroc_esm_chem, Sep Average, Denmark, DNK
171.12408, 2080-2099, miroc_esm_chem, Oct Average, Denmark, DNK
161.35672, 2080-2099, miroc_esm_chem, Nov Average, Denmark, DNK
147.57985, 2080-2099, miroc_esm_chem, Dec Average, Denmark, DNK
81.38959, 2080-2099, miroc5, Jan Average, Denmark, DNK
69.29067, 2080-2099, miroc5, Feb Average, Denmark, DNK
53.77377, 2080-2099, miroc5, Mar Average, Denmark, DNK
40.594467, 2080-2099, miroc5, Apr Average, Denmark, DNK
40.757008, 2080-2099, miroc5, May Average, Denmark, DNK
42.08968, 2080-2099, miroc5, Jun Average, Denmark, DNK
49.540318, 2080-2099, miroc5, Jul Average, Denmark, DNK
72.711754, 2080-2099, miroc5, Aug Average, Denmark, DNK
82.623856, 2080-2099, miroc5, Sep Average, Denmark, DNK
92.01078, 2080-2099, miroc5, Oct Average, Denmark, DNK
98.414444, 2080-2099, miroc5, Nov Average, Denmark, DNK
95.17306, 2080-2099, miroc5, Dec Average, Denmark, DNK
104.92469, 2080-2099, mri_cgcm3, Jan Average, Denmark, DNK
95.95068, 2080-2099, mri_cgcm3, Feb Average, Denmark, DNK
90.27927, 2080-2099, mri_cgcm3, Mar Average, Denmark, DNK
54.9981, 2080-2099, mri_cgcm3, Apr Average, Denmark, DNK
61.433464, 2080-2099, mri_cgcm3, May Average, Denmark, DNK
61.988808, 2080-2099, mri_cgcm3, Jun Average, Denmark, DNK
67.33206, 2080-2099, mri_cgcm3, Jul Average, Denmark, DNK
75.119865, 2080-2099, mri_cgcm3, Aug Average, Denmark, DNK
96.56898, 2080-2099, mri_cgcm3, Sep Average, Denmark, DNK
111.09412, 2080-2099, mri_cgcm3, Oct Average, Denmark, DNK
125.78898, 2080-2099, mri_cgcm3, Nov Average, Denmark, DNK
132.35886, 2080-2099, mri_cgcm3, Dec Average, Denmark, DNK
112.682236, 2080-2099, noresm1_m, Jan Average, Denmark, DNK
88.094986, 2080-2099, noresm1_m, Feb Average, Denmark, DNK
70.35634, 2080-2099, noresm1_m, Mar Average, Denmark, DNK
57.85334, 2080-2099, noresm1_m, Apr Average, Denmark, DNK
41.15694, 2080-2099, noresm1_m, May Average, Denmark, DNK
50.237404, 2080-2099, noresm1_m, Jun Average, Denmark, DNK
54.9792, 2080-2099, noresm1_m, Jul Average, Denmark, DNK
70.499466, 2080-2099, noresm1_m, Aug Average, Denmark, DNK
83.48828, 2080-2099, noresm1_m, Sep Average, Denmark, DNK
107.38137, 2080-2099, noresm1_m, Oct Average, Denmark, DNK
110.18229, 2080-2099, noresm1_m, Nov Average, Denmark, DNK
114.24912, 2080-2099, noresm1_m, Dec Average, Denmark, DNK
4.225645, 2080-2099, bcc_csm1_1, Jan Average, Djibouti, DJI
13.032189, 2080-2099, bcc_csm1_1, Feb Average, Djibouti, DJI
8.640814, 2080-2099, bcc_csm1_1, Mar Average, Djibouti, DJI
9.983393, 2080-2099, bcc_csm1_1, Apr Average, Djibouti, DJI
49.913597, 2080-2099, bcc_csm1_1, May Average, Djibouti, DJI
39.446762, 2080-2099, bcc_csm1_1, Jun Average, Djibouti, DJI
53.95753, 2080-2099, bcc_csm1_1, Jul Average, Djibouti, DJI
60.327168, 2080-2099, bcc_csm1_1, Aug Average, Djibouti, DJI
59.463543, 2080-2099, bcc_csm1_1, Sep Average, Djibouti, DJI
33.59199, 2080-2099, bcc_csm1_1, Oct Average, Djibouti, DJI
33.952778, 2080-2099, bcc_csm1_1, Nov Average, Djibouti, DJI
8.286166, 2080-2099, bcc_csm1_1, Dec Average, Djibouti, DJI
10.506092, 2080-2099, bcc_csm1_1_m, Jan Average, Djibouti, DJI
9.145878, 2080-2099, bcc_csm1_1_m, Feb Average, Djibouti, DJI
10.246622, 2080-2099, bcc_csm1_1_m, Mar Average, Djibouti, DJI
20.801003, 2080-2099, bcc_csm1_1_m, Apr Average, Djibouti, DJI
8.4033985, 2080-2099, bcc_csm1_1_m, May Average, Djibouti, DJI
8.983083, 2080-2099, bcc_csm1_1_m, Jun Average, Djibouti, DJI
51.481335, 2080-2099, bcc_csm1_1_m, Jul Average, Djibouti, DJI
114.71898, 2080-2099, bcc_csm1_1_m, Aug Average, Djibouti, DJI
44.16419, 2080-2099, bcc_csm1_1_m, Sep Average, Djibouti, DJI
34.818523, 2080-2099, bcc_csm1_1_m, Oct Average, Djibouti, DJI
51.93404, 2080-2099, bcc_csm1_1_m, Nov Average, Djibouti, DJI
13.630249, 2080-2099, bcc_csm1_1_m, Dec Average, Djibouti, DJI
16.817265, 2080-2099, ccsm4, Jan Average, Djibouti, DJI
8.829785, 2080-2099, ccsm4, Feb Average, Djibouti, DJI
16.890419, 2080-2099, ccsm4, Mar Average, Djibouti, DJI
16.626768, 2080-2099, ccsm4, Apr Average, Djibouti, DJI
14.234183, 2080-2099, ccsm4, May Average, Djibouti, DJI
71.260864, 2080-2099, ccsm4, Jun Average, Djibouti, DJI
156.39342, 2080-2099, ccsm4, Jul Average, Djibouti, DJI
204.98552, 2080-2099, ccsm4, Aug Average, Djibouti, DJI
150.07928, 2080-2099, ccsm4, Sep Average, Djibouti, DJI
68.590576, 2080-2099, ccsm4, Oct Average, Djibouti, DJI
53.316795, 2080-2099, ccsm4, Nov Average, Djibouti, DJI
52.518204, 2080-2099, ccsm4, Dec Average, Djibouti, DJI
6.7173114, 2080-2099, cesm1_cam5, Jan Average, Djibouti, DJI
3.4257298, 2080-2099, cesm1_cam5, Feb Average, Djibouti, DJI
11.614217, 2080-2099, cesm1_cam5, Mar Average, Djibouti, DJI
50.547604, 2080-2099, cesm1_cam5, Apr Average, Djibouti, DJI
56.72588, 2080-2099, cesm1_cam5, May Average, Djibouti, DJI
124.98695, 2080-2099, cesm1_cam5, Jun Average, Djibouti, DJI
182.22218, 2080-2099, cesm1_cam5, Jul Average, Djibouti, DJI
228.81456, 2080-2099, cesm1_cam5, Aug Average, Djibouti, DJI
200.29773, 2080-2099, cesm1_cam5, Sep Average, Djibouti, DJI
84.13504, 2080-2099, cesm1_cam5, Oct Average, Djibouti, DJI
57.162285, 2080-2099, cesm1_cam5, Nov Average, Djibouti, DJI
31.138397, 2080-2099, cesm1_cam5, Dec Average, Djibouti, DJI
2.6416943, 2080-2099, csiro_mk3_6_0, Jan Average, Djibouti, DJI
1.9189934, 2080-2099, csiro_mk3_6_0, Feb Average, Djibouti, DJI
9.084, 2080-2099, csiro_mk3_6_0, Mar Average, Djibouti, DJI
40.603992, 2080-2099, csiro_mk3_6_0, Apr Average, Djibouti, DJI
25.981928, 2080-2099, csiro_mk3_6_0, May Average, Djibouti, DJI
0.10301152, 2080-2099, csiro_mk3_6_0, Jun Average, Djibouti, DJI
1.9346868, 2080-2099, csiro_mk3_6_0, Jul Average, Djibouti, DJI
2.2607362, 2080-2099, csiro_mk3_6_0, Aug Average, Djibouti, DJI
3.0868442, 2080-2099, csiro_mk3_6_0, Sep Average, Djibouti, DJI
11.647123, 2080-2099, csiro_mk3_6_0, Oct Average, Djibouti, DJI
14.535662, 2080-2099, csiro_mk3_6_0, Nov Average, Djibouti, DJI
2.5856404, 2080-2099, csiro_mk3_6_0, Dec Average, Djibouti, DJI
4.927899, 2080-2099, fio_esm, Jan Average, Djibouti, DJI
4.899527, 2080-2099, fio_esm, Feb Average, Djibouti, DJI
8.617302, 2080-2099, fio_esm, Mar Average, Djibouti, DJI
6.7559624, 2080-2099, fio_esm, Apr Average, Djibouti, DJI
15.364265, 2080-2099, fio_esm, May Average, Djibouti, DJI
31.161407, 2080-2099, fio_esm, Jun Average, Djibouti, DJI
82.22429, 2080-2099, fio_esm, Jul Average, Djibouti, DJI
121.37997, 2080-2099, fio_esm, Aug Average, Djibouti, DJI
84.783905, 2080-2099, fio_esm, Sep Average, Djibouti, DJI
82.41462, 2080-2099, fio_esm, Oct Average, Djibouti, DJI
36.525463, 2080-2099, fio_esm, Nov Average, Djibouti, DJI
16.593859, 2080-2099, fio_esm, Dec Average, Djibouti, DJI
5.0630693, 2080-2099, gfdl_cm3, Jan Average, Djibouti, DJI
7.170187, 2080-2099, gfdl_cm3, Feb Average, Djibouti, DJI
13.092788, 2080-2099, gfdl_cm3, Mar Average, Djibouti, DJI
22.83101, 2080-2099, gfdl_cm3, Apr Average, Djibouti, DJI
22.790623, 2080-2099, gfdl_cm3, May Average, Djibouti, DJI
10.870006, 2080-2099, gfdl_cm3, Jun Average, Djibouti, DJI
69.66912, 2080-2099, gfdl_cm3, Jul Average, Djibouti, DJI
154.47108, 2080-2099, gfdl_cm3, Aug Average, Djibouti, DJI
119.373924, 2080-2099, gfdl_cm3, Sep Average, Djibouti, DJI
160.353, 2080-2099, gfdl_cm3, Oct Average, Djibouti, DJI
81.3526, 2080-2099, gfdl_cm3, Nov Average, Djibouti, DJI
20.277147, 2080-2099, gfdl_cm3, Dec Average, Djibouti, DJI
1.1348943, 2080-2099, gfdl_esm2m, Jan Average, Djibouti, DJI
0.18825918, 2080-2099, gfdl_esm2m, Feb Average, Djibouti, DJI
0.48443326, 2080-2099, gfdl_esm2m, Mar Average, Djibouti, DJI
7.6921916, 2080-2099, gfdl_esm2m, Apr Average, Djibouti, DJI
12.2189865, 2080-2099, gfdl_esm2m, May Average, Djibouti, DJI
12.109452, 2080-2099, gfdl_esm2m, Jun Average, Djibouti, DJI
19.886831, 2080-2099, gfdl_esm2m, Jul Average, Djibouti, DJI
19.233593, 2080-2099, gfdl_esm2m, Aug Average, Djibouti, DJI
21.421005, 2080-2099, gfdl_esm2m, Sep Average, Djibouti, DJI
45.43851, 2080-2099, gfdl_esm2m, Oct Average, Djibouti, DJI
42.27901, 2080-2099, gfdl_esm2m, Nov Average, Djibouti, DJI
8.397354, 2080-2099, gfdl_esm2m, Dec Average, Djibouti, DJI
50.839172, 2080-2099, giss_e2_h, Jan Average, Djibouti, DJI
24.088541, 2080-2099, giss_e2_h, Feb Average, Djibouti, DJI
19.467352, 2080-2099, giss_e2_h, Mar Average, Djibouti, DJI
16.869032, 2080-2099, giss_e2_h, Apr Average, Djibouti, DJI
9.002934, 2080-2099, giss_e2_h, May Average, Djibouti, DJI
5.7511535, 2080-2099, giss_e2_h, Jun Average, Djibouti, DJI
7.0486283, 2080-2099, giss_e2_h, Jul Average, Djibouti, DJI
10.508517, 2080-2099, giss_e2_h, Aug Average, Djibouti, DJI
22.016323, 2080-2099, giss_e2_h, Sep Average, Djibouti, DJI
111.30314, 2080-2099, giss_e2_h, Oct Average, Djibouti, DJI
181.29672, 2080-2099, giss_e2_h, Nov Average, Djibouti, DJI
138.9164, 2080-2099, giss_e2_h, Dec Average, Djibouti, DJI
15.430359, 2080-2099, giss_e2_r, Jan Average, Djibouti, DJI
14.4282465, 2080-2099, giss_e2_r, Feb Average, Djibouti, DJI
15.223297, 2080-2099, giss_e2_r, Mar Average, Djibouti, DJI
11.907906, 2080-2099, giss_e2_r, Apr Average, Djibouti, DJI
5.9890676, 2080-2099, giss_e2_r, May Average, Djibouti, DJI
2.27675, 2080-2099, giss_e2_r, Jun Average, Djibouti, DJI
7.6196256, 2080-2099, giss_e2_r, Jul Average, Djibouti, DJI
12.04094, 2080-2099, giss_e2_r, Aug Average, Djibouti, DJI
9.90015, 2080-2099, giss_e2_r, Sep Average, Djibouti, DJI
34.586086, 2080-2099, giss_e2_r, Oct Average, Djibouti, DJI
52.75237, 2080-2099, giss_e2_r, Nov Average, Djibouti, DJI
41.4296, 2080-2099, giss_e2_r, Dec Average, Djibouti, DJI
3.603591, 2080-2099, ipsl_cm5a_mr, Jan Average, Djibouti, DJI
1.384573, 2080-2099, ipsl_cm5a_mr, Feb Average, Djibouti, DJI
1.7847258, 2080-2099, ipsl_cm5a_mr, Mar Average, Djibouti, DJI
3.8076096, 2080-2099, ipsl_cm5a_mr, Apr Average, Djibouti, DJI
1.4212437, 2080-2099, ipsl_cm5a_mr, May Average, Djibouti, DJI
1.4747521, 2080-2099, ipsl_cm5a_mr, Jun Average, Djibouti, DJI
2.6201663, 2080-2099, ipsl_cm5a_mr, Jul Average, Djibouti, DJI
12.38282, 2080-2099, ipsl_cm5a_mr, Aug Average, Djibouti, DJI
26.199179, 2080-2099, ipsl_cm5a_mr, Sep Average, Djibouti, DJI
16.741682, 2080-2099, ipsl_cm5a_mr, Oct Average, Djibouti, DJI
22.937761, 2080-2099, ipsl_cm5a_mr, Nov Average, Djibouti, DJI
7.3558407, 2080-2099, ipsl_cm5a_mr, Dec Average, Djibouti, DJI
17.296131, 2080-2099, miroc_esm, Jan Average, Djibouti, DJI
3.6437867, 2080-2099, miroc_esm, Feb Average, Djibouti, DJI
11.573891, 2080-2099, miroc_esm, Mar Average, Djibouti, DJI
21.810999, 2080-2099, miroc_esm, Apr Average, Djibouti, DJI
42.11572, 2080-2099, miroc_esm, May Average, Djibouti, DJI
60.651703, 2080-2099, miroc_esm, Jun Average, Djibouti, DJI
159.10175, 2080-2099, miroc_esm, Jul Average, Djibouti, DJI
236.8354, 2080-2099, miroc_esm, Aug Average, Djibouti, DJI
331.32373, 2080-2099, miroc_esm, Sep Average, Djibouti, DJI
241.55753, 2080-2099, miroc_esm, Oct Average, Djibouti, DJI
50.52719, 2080-2099, miroc_esm, Nov Average, Djibouti, DJI
45.627243, 2080-2099, miroc_esm, Dec Average, Djibouti, DJI
24.315956, 2080-2099, miroc_esm_chem, Jan Average, Djibouti, DJI
2.8168757, 2080-2099, miroc_esm_chem, Feb Average, Djibouti, DJI
10.138829, 2080-2099, miroc_esm_chem, Mar Average, Djibouti, DJI
27.321592, 2080-2099, miroc_esm_chem, Apr Average, Djibouti, DJI
49.370167, 2080-2099, miroc_esm_chem, May Average, Djibouti, DJI
64.54464, 2080-2099, miroc_esm_chem, Jun Average, Djibouti, DJI
191.04134, 2080-2099, miroc_esm_chem, Jul Average, Djibouti, DJI
280.66516, 2080-2099, miroc_esm_chem, Aug Average, Djibouti, DJI
331.16183, 2080-2099, miroc_esm_chem, Sep Average, Djibouti, DJI
225.13115, 2080-2099, miroc_esm_chem, Oct Average, Djibouti, DJI
63.93687, 2080-2099, miroc_esm_chem, Nov Average, Djibouti, DJI
49.272785, 2080-2099, miroc_esm_chem, Dec Average, Djibouti, DJI
9.461803, 2080-2099, miroc5, Jan Average, Djibouti, DJI
21.199594, 2080-2099, miroc5, Feb Average, Djibouti, DJI
60.186443, 2080-2099, miroc5, Mar Average, Djibouti, DJI
55.51541, 2080-2099, miroc5, Apr Average, Djibouti, DJI
23.285318, 2080-2099, miroc5, May Average, Djibouti, DJI
56.231617, 2080-2099, miroc5, Jun Average, Djibouti, DJI
218.93234, 2080-2099, miroc5, Jul Average, Djibouti, DJI
198.97902, 2080-2099, miroc5, Aug Average, Djibouti, DJI
27.687174, 2080-2099, miroc5, Sep Average, Djibouti, DJI
10.367206, 2080-2099, miroc5, Oct Average, Djibouti, DJI
15.749678, 2080-2099, miroc5, Nov Average, Djibouti, DJI
6.435431, 2080-2099, miroc5, Dec Average, Djibouti, DJI
3.4673991, 2080-2099, mri_cgcm3, Jan Average, Djibouti, DJI
3.8109531, 2080-2099, mri_cgcm3, Feb Average, Djibouti, DJI
3.0193026, 2080-2099, mri_cgcm3, Mar Average, Djibouti, DJI
10.795889, 2080-2099, mri_cgcm3, Apr Average, Djibouti, DJI
24.5765, 2080-2099, mri_cgcm3, May Average, Djibouti, DJI
8.280393, 2080-2099, mri_cgcm3, Jun Average, Djibouti, DJI
0.3508354, 2080-2099, mri_cgcm3, Jul Average, Djibouti, DJI
0.91317993, 2080-2099, mri_cgcm3, Aug Average, Djibouti, DJI
7.9468384, 2080-2099, mri_cgcm3, Sep Average, Djibouti, DJI
43.631195, 2080-2099, mri_cgcm3, Oct Average, Djibouti, DJI
16.019, 2080-2099, mri_cgcm3, Nov Average, Djibouti, DJI
7.5077863, 2080-2099, mri_cgcm3, Dec Average, Djibouti, DJI
26.610874, 2080-2099, noresm1_m, Jan Average, Djibouti, DJI
10.302888, 2080-2099, noresm1_m, Feb Average, Djibouti, DJI
12.264635, 2080-2099, noresm1_m, Mar Average, Djibouti, DJI
17.436396, 2080-2099, noresm1_m, Apr Average, Djibouti, DJI
21.34474, 2080-2099, noresm1_m, May Average, Djibouti, DJI
93.12052, 2080-2099, noresm1_m, Jun Average, Djibouti, DJI
73.351524, 2080-2099, noresm1_m, Jul Average, Djibouti, DJI
90.2435, 2080-2099, noresm1_m, Aug Average, Djibouti, DJI
163.17308, 2080-2099, noresm1_m, Sep Average, Djibouti, DJI
100.830536, 2080-2099, noresm1_m, Oct Average, Djibouti, DJI
82.828415, 2080-2099, noresm1_m, Nov Average, Djibouti, DJI
46.72241, 2080-2099, noresm1_m, Dec Average, Djibouti, DJI
