Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
28.87611, 2080-2099, gfdl_esm2m, May Average, Samoa, WSM
27.946768, 2080-2099, gfdl_esm2m, Jun Average, Samoa, WSM
27.37738, 2080-2099, gfdl_esm2m, Jul Average, Samoa, WSM
27.039572, 2080-2099, gfdl_esm2m, Aug Average, Samoa, WSM
27.347359, 2080-2099, gfdl_esm2m, Sep Average, Samoa, WSM
27.938627, 2080-2099, gfdl_esm2m, Oct Average, Samoa, WSM
28.429953, 2080-2099, gfdl_esm2m, Nov Average, Samoa, WSM
28.904493, 2080-2099, gfdl_esm2m, Dec Average, Samoa, WSM
28.908024, 2080-2099, giss_e2_h, Jan Average, Samoa, WSM
29.601898, 2080-2099, giss_e2_h, Feb Average, Samoa, WSM
29.790915, 2080-2099, giss_e2_h, Mar Average, Samoa, WSM
29.484138, 2080-2099, giss_e2_h, Apr Average, Samoa, WSM
28.613607, 2080-2099, giss_e2_h, May Average, Samoa, WSM
27.688248, 2080-2099, giss_e2_h, Jun Average, Samoa, WSM
27.043932, 2080-2099, giss_e2_h, Jul Average, Samoa, WSM
26.804228, 2080-2099, giss_e2_h, Aug Average, Samoa, WSM
26.789568, 2080-2099, giss_e2_h, Sep Average, Samoa, WSM
27.079916, 2080-2099, giss_e2_h, Oct Average, Samoa, WSM
27.515825, 2080-2099, giss_e2_h, Nov Average, Samoa, WSM
28.293016, 2080-2099, giss_e2_h, Dec Average, Samoa, WSM
29.196278, 2080-2099, giss_e2_r, Jan Average, Samoa, WSM
29.833317, 2080-2099, giss_e2_r, Feb Average, Samoa, WSM
30.185863, 2080-2099, giss_e2_r, Mar Average, Samoa, WSM
29.774366, 2080-2099, giss_e2_r, Apr Average, Samoa, WSM
28.968077, 2080-2099, giss_e2_r, May Average, Samoa, WSM
27.982746, 2080-2099, giss_e2_r, Jun Average, Samoa, WSM
27.530462, 2080-2099, giss_e2_r, Jul Average, Samoa, WSM
27.297312, 2080-2099, giss_e2_r, Aug Average, Samoa, WSM
27.31848, 2080-2099, giss_e2_r, Sep Average, Samoa, WSM
27.724344, 2080-2099, giss_e2_r, Oct Average, Samoa, WSM
28.19446, 2080-2099, giss_e2_r, Nov Average, Samoa, WSM
28.781605, 2080-2099, giss_e2_r, Dec Average, Samoa, WSM
29.910439, 2080-2099, ipsl_cm5a_mr, Jan Average, Samoa, WSM
30.203823, 2080-2099, ipsl_cm5a_mr, Feb Average, Samoa, WSM
30.29277, 2080-2099, ipsl_cm5a_mr, Mar Average, Samoa, WSM
30.196274, 2080-2099, ipsl_cm5a_mr, Apr Average, Samoa, WSM
29.876202, 2080-2099, ipsl_cm5a_mr, May Average, Samoa, WSM
29.207447, 2080-2099, ipsl_cm5a_mr, Jun Average, Samoa, WSM
28.622358, 2080-2099, ipsl_cm5a_mr, Jul Average, Samoa, WSM
28.267082, 2080-2099, ipsl_cm5a_mr, Aug Average, Samoa, WSM
28.398611, 2080-2099, ipsl_cm5a_mr, Sep Average, Samoa, WSM
28.875816, 2080-2099, ipsl_cm5a_mr, Oct Average, Samoa, WSM
29.198992, 2080-2099, ipsl_cm5a_mr, Nov Average, Samoa, WSM
29.461407, 2080-2099, ipsl_cm5a_mr, Dec Average, Samoa, WSM
27.625189, 2080-2099, miroc_esm, Jan Average, Samoa, WSM
27.892817, 2080-2099, miroc_esm, Feb Average, Samoa, WSM
28.004168, 2080-2099, miroc_esm, Mar Average, Samoa, WSM
27.888842, 2080-2099, miroc_esm, Apr Average, Samoa, WSM
27.454878, 2080-2099, miroc_esm, May Average, Samoa, WSM
26.801626, 2080-2099, miroc_esm, Jun Average, Samoa, WSM
26.245943, 2080-2099, miroc_esm, Jul Average, Samoa, WSM
26.03691, 2080-2099, miroc_esm, Aug Average, Samoa, WSM
26.106447, 2080-2099, miroc_esm, Sep Average, Samoa, WSM
26.391552, 2080-2099, miroc_esm, Oct Average, Samoa, WSM
26.796902, 2080-2099, miroc_esm, Nov Average, Samoa, WSM
27.216587, 2080-2099, miroc_esm, Dec Average, Samoa, WSM
27.403944, 2080-2099, miroc_esm_chem, Jan Average, Samoa, WSM
27.749031, 2080-2099, miroc_esm_chem, Feb Average, Samoa, WSM
27.89016, 2080-2099, miroc_esm_chem, Mar Average, Samoa, WSM
27.706316, 2080-2099, miroc_esm_chem, Apr Average, Samoa, WSM
27.266085, 2080-2099, miroc_esm_chem, May Average, Samoa, WSM
26.642393, 2080-2099, miroc_esm_chem, Jun Average, Samoa, WSM
26.122063, 2080-2099, miroc_esm_chem, Jul Average, Samoa, WSM
25.976881, 2080-2099, miroc_esm_chem, Aug Average, Samoa, WSM
25.977682, 2080-2099, miroc_esm_chem, Sep Average, Samoa, WSM
26.222471, 2080-2099, miroc_esm_chem, Oct Average, Samoa, WSM
26.603807, 2080-2099, miroc_esm_chem, Nov Average, Samoa, WSM
27.002977, 2080-2099, miroc_esm_chem, Dec Average, Samoa, WSM
28.392931, 2080-2099, miroc5, Jan Average, Samoa, WSM
28.711746, 2080-2099, miroc5, Feb Average, Samoa, WSM
28.803173, 2080-2099, miroc5, Mar Average, Samoa, WSM
28.84503, 2080-2099, miroc5, Apr Average, Samoa, WSM
28.617031, 2080-2099, miroc5, May Average, Samoa, WSM
28.20034, 2080-2099, miroc5, Jun Average, Samoa, WSM
27.636658, 2080-2099, miroc5, Jul Average, Samoa, WSM
27.38796, 2080-2099, miroc5, Aug Average, Samoa, WSM
27.3388, 2080-2099, miroc5, Sep Average, Samoa, WSM
27.461979, 2080-2099, miroc5, Oct Average, Samoa, WSM
27.75927, 2080-2099, miroc5, Nov Average, Samoa, WSM
28.077755, 2080-2099, miroc5, Dec Average, Samoa, WSM
29.014788, 2080-2099, mri_cgcm3, Jan Average, Samoa, WSM
29.241127, 2080-2099, mri_cgcm3, Feb Average, Samoa, WSM
29.21387, 2080-2099, mri_cgcm3, Mar Average, Samoa, WSM
29.040407, 2080-2099, mri_cgcm3, Apr Average, Samoa, WSM
28.368565, 2080-2099, mri_cgcm3, May Average, Samoa, WSM
27.247211, 2080-2099, mri_cgcm3, Jun Average, Samoa, WSM
26.550024, 2080-2099, mri_cgcm3, Jul Average, Samoa, WSM
26.393356, 2080-2099, mri_cgcm3, Aug Average, Samoa, WSM
26.338408, 2080-2099, mri_cgcm3, Sep Average, Samoa, WSM
26.662493, 2080-2099, mri_cgcm3, Oct Average, Samoa, WSM
27.441105, 2080-2099, mri_cgcm3, Nov Average, Samoa, WSM
28.181309, 2080-2099, mri_cgcm3, Dec Average, Samoa, WSM
28.12331, 2080-2099, noresm1_m, Jan Average, Samoa, WSM
28.514277, 2080-2099, noresm1_m, Feb Average, Samoa, WSM
28.667664, 2080-2099, noresm1_m, Mar Average, Samoa, WSM
28.649183, 2080-2099, noresm1_m, Apr Average, Samoa, WSM
28.220047, 2080-2099, noresm1_m, May Average, Samoa, WSM
27.546408, 2080-2099, noresm1_m, Jun Average, Samoa, WSM
27.02143, 2080-2099, noresm1_m, Jul Average, Samoa, WSM
26.780367, 2080-2099, noresm1_m, Aug Average, Samoa, WSM
26.869661, 2080-2099, noresm1_m, Sep Average, Samoa, WSM
27.095886, 2080-2099, noresm1_m, Oct Average, Samoa, WSM
27.504747, 2080-2099, noresm1_m, Nov Average, Samoa, WSM
27.857569, 2080-2099, noresm1_m, Dec Average, Samoa, WSM
29.818329, 2080-2099, bcc_csm1_1, Jan Average, Sao Tome and Principe, STP
30.346504, 2080-2099, bcc_csm1_1, Feb Average, Sao Tome and Principe, STP
30.819029, 2080-2099, bcc_csm1_1, Mar Average, Sao Tome and Principe, STP
30.972477, 2080-2099, bcc_csm1_1, Apr Average, Sao Tome and Principe, STP
30.740524, 2080-2099, bcc_csm1_1, May Average, Sao Tome and Principe, STP
29.959423, 2080-2099, bcc_csm1_1, Jun Average, Sao Tome and Principe, STP
29.163177, 2080-2099, bcc_csm1_1, Jul Average, Sao Tome and Principe, STP
28.582603, 2080-2099, bcc_csm1_1, Aug Average, Sao Tome and Principe, STP
28.428583, 2080-2099, bcc_csm1_1, Sep Average, Sao Tome and Principe, STP
28.682928, 2080-2099, bcc_csm1_1, Oct Average, Sao Tome and Principe, STP
29.177685, 2080-2099, bcc_csm1_1, Nov Average, Sao Tome and Principe, STP
29.580233, 2080-2099, bcc_csm1_1, Dec Average, Sao Tome and Principe, STP
31.086517, 2080-2099, bcc_csm1_1_m, Jan Average, Sao Tome and Principe, STP
31.656334, 2080-2099, bcc_csm1_1_m, Feb Average, Sao Tome and Principe, STP
32.237892, 2080-2099, bcc_csm1_1_m, Mar Average, Sao Tome and Principe, STP
32.509624, 2080-2099, bcc_csm1_1_m, Apr Average, Sao Tome and Principe, STP
32.158897, 2080-2099, bcc_csm1_1_m, May Average, Sao Tome and Principe, STP
31.18114, 2080-2099, bcc_csm1_1_m, Jun Average, Sao Tome and Principe, STP
30.130754, 2080-2099, bcc_csm1_1_m, Jul Average, Sao Tome and Principe, STP
29.424065, 2080-2099, bcc_csm1_1_m, Aug Average, Sao Tome and Principe, STP
29.323206, 2080-2099, bcc_csm1_1_m, Sep Average, Sao Tome and Principe, STP
29.623486, 2080-2099, bcc_csm1_1_m, Oct Average, Sao Tome and Principe, STP
30.127785, 2080-2099, bcc_csm1_1_m, Nov Average, Sao Tome and Principe, STP
30.609756, 2080-2099, bcc_csm1_1_m, Dec Average, Sao Tome and Principe, STP
28.890274, 2080-2099, ccsm4, Jan Average, Sao Tome and Principe, STP
29.276903, 2080-2099, ccsm4, Feb Average, Sao Tome and Principe, STP
29.546154, 2080-2099, ccsm4, Mar Average, Sao Tome and Principe, STP
29.78745, 2080-2099, ccsm4, Apr Average, Sao Tome and Principe, STP
29.44294, 2080-2099, ccsm4, May Average, Sao Tome and Principe, STP
29.034098, 2080-2099, ccsm4, Jun Average, Sao Tome and Principe, STP
28.481102, 2080-2099, ccsm4, Jul Average, Sao Tome and Principe, STP
27.697824, 2080-2099, ccsm4, Aug Average, Sao Tome and Principe, STP
27.957724, 2080-2099, ccsm4, Sep Average, Sao Tome and Principe, STP
28.230885, 2080-2099, ccsm4, Oct Average, Sao Tome and Principe, STP
28.281721, 2080-2099, ccsm4, Nov Average, Sao Tome and Principe, STP
28.448294, 2080-2099, ccsm4, Dec Average, Sao Tome and Principe, STP
28.455715, 2080-2099, cesm1_cam5, Jan Average, Sao Tome and Principe, STP
28.870913, 2080-2099, cesm1_cam5, Feb Average, Sao Tome and Principe, STP
29.333616, 2080-2099, cesm1_cam5, Mar Average, Sao Tome and Principe, STP
29.689653, 2080-2099, cesm1_cam5, Apr Average, Sao Tome and Principe, STP
29.354504, 2080-2099, cesm1_cam5, May Average, Sao Tome and Principe, STP
29.104872, 2080-2099, cesm1_cam5, Jun Average, Sao Tome and Principe, STP
27.790646, 2080-2099, cesm1_cam5, Jul Average, Sao Tome and Principe, STP
26.674755, 2080-2099, cesm1_cam5, Aug Average, Sao Tome and Principe, STP
26.947975, 2080-2099, cesm1_cam5, Sep Average, Sao Tome and Principe, STP
27.467228, 2080-2099, cesm1_cam5, Oct Average, Sao Tome and Principe, STP
27.808361, 2080-2099, cesm1_cam5, Nov Average, Sao Tome and Principe, STP
28.12329, 2080-2099, cesm1_cam5, Dec Average, Sao Tome and Principe, STP
28.434809, 2080-2099, csiro_mk3_6_0, Jan Average, Sao Tome and Principe, STP
28.592884, 2080-2099, csiro_mk3_6_0, Feb Average, Sao Tome and Principe, STP
29.064474, 2080-2099, csiro_mk3_6_0, Mar Average, Sao Tome and Principe, STP
29.534285, 2080-2099, csiro_mk3_6_0, Apr Average, Sao Tome and Principe, STP
29.158197, 2080-2099, csiro_mk3_6_0, May Average, Sao Tome and Principe, STP
27.97704, 2080-2099, csiro_mk3_6_0, Jun Average, Sao Tome and Principe, STP
26.773085, 2080-2099, csiro_mk3_6_0, Jul Average, Sao Tome and Principe, STP
26.326315, 2080-2099, csiro_mk3_6_0, Aug Average, Sao Tome and Principe, STP
26.329077, 2080-2099, csiro_mk3_6_0, Sep Average, Sao Tome and Principe, STP
26.862715, 2080-2099, csiro_mk3_6_0, Oct Average, Sao Tome and Principe, STP
27.719189, 2080-2099, csiro_mk3_6_0, Nov Average, Sao Tome and Principe, STP
28.361662, 2080-2099, csiro_mk3_6_0, Dec Average, Sao Tome and Principe, STP
28.587673, 2080-2099, fio_esm, Jan Average, Sao Tome and Principe, STP
28.669939, 2080-2099, fio_esm, Feb Average, Sao Tome and Principe, STP
28.952604, 2080-2099, fio_esm, Mar Average, Sao Tome and Principe, STP
29.12003, 2080-2099, fio_esm, Apr Average, Sao Tome and Principe, STP
28.756113, 2080-2099, fio_esm, May Average, Sao Tome and Principe, STP
28.582508, 2080-2099, fio_esm, Jun Average, Sao Tome and Principe, STP
28.138578, 2080-2099, fio_esm, Jul Average, Sao Tome and Principe, STP
27.669743, 2080-2099, fio_esm, Aug Average, Sao Tome and Principe, STP
27.648659, 2080-2099, fio_esm, Sep Average, Sao Tome and Principe, STP
27.942434, 2080-2099, fio_esm, Oct Average, Sao Tome and Principe, STP
28.193869, 2080-2099, fio_esm, Nov Average, Sao Tome and Principe, STP
28.360405, 2080-2099, fio_esm, Dec Average, Sao Tome and Principe, STP
29.34582, 2080-2099, gfdl_cm3, Jan Average, Sao Tome and Principe, STP
30.23468, 2080-2099, gfdl_cm3, Feb Average, Sao Tome and Principe, STP
31.04677, 2080-2099, gfdl_cm3, Mar Average, Sao Tome and Principe, STP
31.132978, 2080-2099, gfdl_cm3, Apr Average, Sao Tome and Principe, STP
30.766989, 2080-2099, gfdl_cm3, May Average, Sao Tome and Principe, STP
30.104376, 2080-2099, gfdl_cm3, Jun Average, Sao Tome and Principe, STP
28.306957, 2080-2099, gfdl_cm3, Jul Average, Sao Tome and Principe, STP
27.430677, 2080-2099, gfdl_cm3, Aug Average, Sao Tome and Principe, STP
27.534958, 2080-2099, gfdl_cm3, Sep Average, Sao Tome and Principe, STP
28.010315, 2080-2099, gfdl_cm3, Oct Average, Sao Tome and Principe, STP
28.55421, 2080-2099, gfdl_cm3, Nov Average, Sao Tome and Principe, STP
29.047848, 2080-2099, gfdl_cm3, Dec Average, Sao Tome and Principe, STP
27.954027, 2080-2099, gfdl_esm2m, Jan Average, Sao Tome and Principe, STP
28.020338, 2080-2099, gfdl_esm2m, Feb Average, Sao Tome and Principe, STP
28.460974, 2080-2099, gfdl_esm2m, Mar Average, Sao Tome and Principe, STP
28.77712, 2080-2099, gfdl_esm2m, Apr Average, Sao Tome and Principe, STP
29.132545, 2080-2099, gfdl_esm2m, May Average, Sao Tome and Principe, STP
28.829473, 2080-2099, gfdl_esm2m, Jun Average, Sao Tome and Principe, STP
28.356056, 2080-2099, gfdl_esm2m, Jul Average, Sao Tome and Principe, STP
27.842705, 2080-2099, gfdl_esm2m, Aug Average, Sao Tome and Principe, STP
27.781614, 2080-2099, gfdl_esm2m, Sep Average, Sao Tome and Principe, STP
28.102154, 2080-2099, gfdl_esm2m, Oct Average, Sao Tome and Principe, STP
28.456251, 2080-2099, gfdl_esm2m, Nov Average, Sao Tome and Principe, STP
28.444563, 2080-2099, gfdl_esm2m, Dec Average, Sao Tome and Principe, STP
28.547638, 2080-2099, giss_e2_h, Jan Average, Sao Tome and Principe, STP
28.899279, 2080-2099, giss_e2_h, Feb Average, Sao Tome and Principe, STP
29.722363, 2080-2099, giss_e2_h, Mar Average, Sao Tome and Principe, STP
30.555933, 2080-2099, giss_e2_h, Apr Average, Sao Tome and Principe, STP
30.653608, 2080-2099, giss_e2_h, May Average, Sao Tome and Principe, STP
29.984917, 2080-2099, giss_e2_h, Jun Average, Sao Tome and Principe, STP
28.901495, 2080-2099, giss_e2_h, Jul Average, Sao Tome and Principe, STP
28.612535, 2080-2099, giss_e2_h, Aug Average, Sao Tome and Principe, STP
28.97582, 2080-2099, giss_e2_h, Sep Average, Sao Tome and Principe, STP
29.467276, 2080-2099, giss_e2_h, Oct Average, Sao Tome and Principe, STP
29.586357, 2080-2099, giss_e2_h, Nov Average, Sao Tome and Principe, STP
29.161703, 2080-2099, giss_e2_h, Dec Average, Sao Tome and Principe, STP
30.748137, 2080-2099, giss_e2_r, Jan Average, Sao Tome and Principe, STP
30.948399, 2080-2099, giss_e2_r, Feb Average, Sao Tome and Principe, STP
31.43482, 2080-2099, giss_e2_r, Mar Average, Sao Tome and Principe, STP
31.856272, 2080-2099, giss_e2_r, Apr Average, Sao Tome and Principe, STP
31.880104, 2080-2099, giss_e2_r, May Average, Sao Tome and Principe, STP
31.28771, 2080-2099, giss_e2_r, Jun Average, Sao Tome and Principe, STP
30.527946, 2080-2099, giss_e2_r, Jul Average, Sao Tome and Principe, STP
30.032595, 2080-2099, giss_e2_r, Aug Average, Sao Tome and Principe, STP
30.181973, 2080-2099, giss_e2_r, Sep Average, Sao Tome and Principe, STP
30.753069, 2080-2099, giss_e2_r, Oct Average, Sao Tome and Principe, STP
30.780523, 2080-2099, giss_e2_r, Nov Average, Sao Tome and Principe, STP
30.804476, 2080-2099, giss_e2_r, Dec Average, Sao Tome and Principe, STP
29.415833, 2080-2099, ipsl_cm5a_mr, Jan Average, Sao Tome and Principe, STP
29.63233, 2080-2099, ipsl_cm5a_mr, Feb Average, Sao Tome and Principe, STP
30.04093, 2080-2099, ipsl_cm5a_mr, Mar Average, Sao Tome and Principe, STP
30.220428, 2080-2099, ipsl_cm5a_mr, Apr Average, Sao Tome and Principe, STP
29.941479, 2080-2099, ipsl_cm5a_mr, May Average, Sao Tome and Principe, STP
29.499165, 2080-2099, ipsl_cm5a_mr, Jun Average, Sao Tome and Principe, STP
28.98432, 2080-2099, ipsl_cm5a_mr, Jul Average, Sao Tome and Principe, STP
28.778912, 2080-2099, ipsl_cm5a_mr, Aug Average, Sao Tome and Principe, STP
29.02863, 2080-2099, ipsl_cm5a_mr, Sep Average, Sao Tome and Principe, STP
29.314526, 2080-2099, ipsl_cm5a_mr, Oct Average, Sao Tome and Principe, STP
29.386936, 2080-2099, ipsl_cm5a_mr, Nov Average, Sao Tome and Principe, STP
29.262028, 2080-2099, ipsl_cm5a_mr, Dec Average, Sao Tome and Principe, STP
27.551708, 2080-2099, miroc_esm, Jan Average, Sao Tome and Principe, STP
28.174595, 2080-2099, miroc_esm, Feb Average, Sao Tome and Principe, STP
28.857504, 2080-2099, miroc_esm, Mar Average, Sao Tome and Principe, STP
29.137867, 2080-2099, miroc_esm, Apr Average, Sao Tome and Principe, STP
29.1192, 2080-2099, miroc_esm, May Average, Sao Tome and Principe, STP
28.953743, 2080-2099, miroc_esm, Jun Average, Sao Tome and Principe, STP
28.814629, 2080-2099, miroc_esm, Jul Average, Sao Tome and Principe, STP
28.39065, 2080-2099, miroc_esm, Aug Average, Sao Tome and Principe, STP
28.05713, 2080-2099, miroc_esm, Sep Average, Sao Tome and Principe, STP
27.871891, 2080-2099, miroc_esm, Oct Average, Sao Tome and Principe, STP
27.71839, 2080-2099, miroc_esm, Nov Average, Sao Tome and Principe, STP
27.484001, 2080-2099, miroc_esm, Dec Average, Sao Tome and Principe, STP
27.480204, 2080-2099, miroc_esm_chem, Jan Average, Sao Tome and Principe, STP
28.079697, 2080-2099, miroc_esm_chem, Feb Average, Sao Tome and Principe, STP
28.750998, 2080-2099, miroc_esm_chem, Mar Average, Sao Tome and Principe, STP
29.024977, 2080-2099, miroc_esm_chem, Apr Average, Sao Tome and Principe, STP
29.032331, 2080-2099, miroc_esm_chem, May Average, Sao Tome and Principe, STP
28.907692, 2080-2099, miroc_esm_chem, Jun Average, Sao Tome and Principe, STP
28.877522, 2080-2099, miroc_esm_chem, Jul Average, Sao Tome and Principe, STP
28.452736, 2080-2099, miroc_esm_chem, Aug Average, Sao Tome and Principe, STP
28.160276, 2080-2099, miroc_esm_chem, Sep Average, Sao Tome and Principe, STP
27.99297, 2080-2099, miroc_esm_chem, Oct Average, Sao Tome and Principe, STP
27.774195, 2080-2099, miroc_esm_chem, Nov Average, Sao Tome and Principe, STP
27.519793, 2080-2099, miroc_esm_chem, Dec Average, Sao Tome and Principe, STP
29.351357, 2080-2099, miroc5, Jan Average, Sao Tome and Principe, STP
29.801203, 2080-2099, miroc5, Feb Average, Sao Tome and Principe, STP
30.294827, 2080-2099, miroc5, Mar Average, Sao Tome and Principe, STP
30.293959, 2080-2099, miroc5, Apr Average, Sao Tome and Principe, STP
30.316814, 2080-2099, miroc5, May Average, Sao Tome and Principe, STP
30.076855, 2080-2099, miroc5, Jun Average, Sao Tome and Principe, STP
29.02341, 2080-2099, miroc5, Jul Average, Sao Tome and Principe, STP
28.363256, 2080-2099, miroc5, Aug Average, Sao Tome and Principe, STP
28.577911, 2080-2099, miroc5, Sep Average, Sao Tome and Principe, STP
28.814, 2080-2099, miroc5, Oct Average, Sao Tome and Principe, STP
29.227833, 2080-2099, miroc5, Nov Average, Sao Tome and Principe, STP
29.366896, 2080-2099, miroc5, Dec Average, Sao Tome and Principe, STP
28.260778, 2080-2099, mri_cgcm3, Jan Average, Sao Tome and Principe, STP
28.960308, 2080-2099, mri_cgcm3, Feb Average, Sao Tome and Principe, STP
29.557467, 2080-2099, mri_cgcm3, Mar Average, Sao Tome and Principe, STP
29.481474, 2080-2099, mri_cgcm3, Apr Average, Sao Tome and Principe, STP
28.58895, 2080-2099, mri_cgcm3, May Average, Sao Tome and Principe, STP
