x,y,agri_emp
0.28,-5.317759999999992e-4,40
0.31500000000000006,-5.887665000000005e-4,40
0.35000000000000003,-6.43649999999998e-4,40
0.385,-6.964265000000004e-4,40
0.42000000000000004,-7.470960000000005e-4,40
0.45500000000000007,-7.956585000000026e-4,40
0.49000000000000005,-8.421139999999997e-4,40
0.525,-8.864625000000025e-4,40
0.56,-9.287039999999998e-4,40
0.5950000000000001,-9.68838500000002e-4,40
0.6300000000000001,-0.0010068660000000012,40
0.665,-0.0010427864999999993,40
0.7000000000000001,-0.0010765999999999961,40
0.7350000000000001,-0.001108306500000003,40
0.77,-0.0011379060000000036,40
0.805,-0.001165398500000003,40
0.8400000000000001,-0.001190784000000002,40
0.8750000000000001,-0.0012140625000000033,40
0.9100000000000001,-0.0012352340000000052,40
0.9450000000000001,-0.0012542985000000024,40
0.9800000000000001,-0.0012712560000000019,40
1.0150000000000001,-0.0012861064999999967,40
1.05,-0.0012988500000000076,40
1.0850000000000002,-0.0013094864999999966,40
1.12,-0.0013180160000000017,40
1.155,-0.001324438500000004,40
1.1900000000000002,-0.001328754000000005,40
1.225,-0.0013309625000000012,40
1.2600000000000002,-0.0013310640000000068,40
1.2950000000000002,-0.0013290585000000008,40
1.33,-0.0013249460000000005,40
1.3650000000000002,-0.001318726500000006,40
1.4000000000000001,-0.0013103999999999963,40
1.435,-0.0012999665000000028,40
1.4700000000000002,-0.0012874260000000047,40
1.5050000000000001,-0.001272778500000002,40
1.54,-0.0012560240000000049,40
1.5750000000000002,-0.0012371625000000067,40
1.61,-0.0012161940000000107,40
1.6450000000000002,-0.0011931184999999997,40
1.6800000000000002,-0.0011679360000000083,40
1.715,-0.0011406465000000018,40
1.7500000000000002,-0.001111250000000008,40
1.7850000000000001,-0.0010797464999999992,40
1.8200000000000003,-0.001046136000000017,40
1.8550000000000002,-0.0010104184999999988,40
1.8900000000000001,-9.725940000000141e-4,40
1.9250000000000003,-9.326625000000074e-4,40
1.9600000000000002,-8.906240000000065e-4,40
1.995,-8.464785000000113e-4,40
2.0300000000000002,-8.002260000000011e-4,40
2.0650000000000004,-7.518665000000174e-4,40
2.1,-7.014000000000187e-4,40
2.1350000000000002,-6.488265000000049e-4,40
2.1700000000000004,-5.941459999999968e-4,40
2.205,-5.373585000000014e-4,40
2.24,-4.7846400000001177e-4,40
2.2750000000000004,-4.1746250000000706e-4,40
2.31,-3.5435400000001505e-4,40
2.345,-2.891384999999941e-4,40
2.3800000000000003,-2.2181600000001356e-4,40
2.415,-1.523865000000041e-4,40
2.45,-8.08500000000073e-5,40
2.4850000000000003,-7.206499999995453e-6,40
2.5200000000000005,6.854399999997596e-5,40
2.555,1.4640150000000407e-4,40
2.5900000000000003,2.2636599999999174e-4,40
2.6250000000000004,3.0843750000000836e-4,40
2.66,3.926159999999984e-4,40
2.6950000000000003,4.7890149999998965e-4,40
2.7300000000000004,5.672939999999821e-4,40
2.765,6.577935000000035e-4,40
2.8000000000000003,7.503999999999983e-4,40
2.8350000000000004,8.451134999999943e-4,40
2.87,9.419339999999915e-4,40
2.9050000000000002,0.00104086149999999,40
2.9400000000000004,0.0011418959999999895,40
2.975,0.0012450374999999764,40
3.0100000000000002,0.0013502859999999922,40
3.0450000000000004,0.0014576415000000092,40
3.08,0.0015671039999999858,40
3.115,0.0016786734999999775,40
3.1500000000000004,0.0017923499999999981,40
3.1850000000000005,0.0019081334999999922,40
3.22,0.0020260239999999596,40
3.2550000000000003,0.002146021499999956,40
3.2900000000000005,0.0022681259999999814,40
3.325,0.0023923374999999802,40
3.3600000000000003,0.0025186559999999802,40
3.3950000000000005,0.0026470814999999814,40
3.43,0.002777613999999984,40
3.4650000000000003,0.0029102534999999874,40
3.5,0.003044999999999992,40
0,0,50
0.035,1.9324374999999994e-4,50
0.07,3.8097499999999976e-4,50
0.10500000000000001,5.631937500000004e-4,50
0.14,7.399e-4,50
0.17500000000000002,9.110937500000004e-4,50
0.21000000000000002,0.0010767750000000007,50
0.24500000000000002,0.0012369437500000002,50
0.28,0.0013916000000000002,50
0.31500000000000006,0.0015407437499999996,50
0.35000000000000003,0.0016843750000000016,50
0.385,0.0018224937500000002,50
0.42000000000000004,0.0019551000000000013,50
0.45500000000000007,0.0020821937499999965,50
0.49000000000000005,0.0022037750000000007,50
0.525,0.002319843749999999,50
0.56,0.0024303999999999992,50
0.5950000000000001,0.0025354437500000005,50
0.6300000000000001,0.0026349749999999986,50
0.665,0.002728993750000002,50
0.7000000000000001,0.002817500000000003,50
0.7350000000000001,0.00290049375,50
0.77,0.0029779749999999973,50
0.805,0.003049943749999999,50
0.8400000000000001,0.003116400000000002,50
0.8750000000000001,0.0031773437499999987,50
0.9100000000000001,0.0032327749999999933,50
0.9450000000000001,0.003282693749999996,50
0.9800000000000001,0.0033270999999999995,50
1.0150000000000001,0.0033659937500000008,50
1.05,0.003399374999999996,50
1.0850000000000002,0.0034272437499999996,50
1.12,0.003449599999999997,50
1.155,0.003466443749999999,50
1.1900000000000002,0.003477774999999999,50
1.225,0.0034835937499999997,50
1.2600000000000002,0.003483899999999991,50
1.2950000000000002,0.0034786937499999976,50
1.33,0.0034679750000000016,50
1.3650000000000002,0.003451743749999993,50
1.4000000000000001,0.003429999999999999,50
1.435,0.0034027437499999924,50
1.4700000000000002,0.0033699749999999973,50
1.5050000000000001,0.0033316937499999963,50
1.54,0.0032878999999999964,50
1.5750000000000002,0.0032385937499999906,50
1.61,0.003183774999999993,50
1.6450000000000002,0.003123443749999996,50
1.6800000000000002,0.0030576000000000006,50
1.715,0.002986243749999992,50
1.7500000000000002,0.002909374999999992,50
1.7850000000000001,0.0028269937499999995,50
1.8200000000000003,0.0027390999999999804,50
1.8550000000000002,0.002645693749999997,50
1.8900000000000001,0.0025467749999999803,50
1.9250000000000003,0.0024423437499999923,50
1.9600000000000002,0.0023323999999999984,50
1.995,0.0022169437499999986,50
2.0300000000000002,0.002095974999999986,50
2.0650000000000004,0.0019694937499999676,50
2.1,0.001837499999999992,50
2.1350000000000002,0.0016999937499999895,50
2.1700000000000004,0.0015569749999999882,50
2.205,0.001408443749999988,50
2.24,0.0012543999999999889,50
2.2750000000000004,0.0010948437499999908,50
2.31,9.297749999999938e-4,50
2.345,7.591937499999979e-4,50
2.3800000000000003,5.830999999999892e-4,50
2.415,4.0149374999999543e-4,50
2.45,2.1437499999998888e-4,50
2.4850000000000003,2.1743749999997286e-5,50
2.5200000000000005,-1.7640000000003486e-4,50
2.555,-3.8005624999998266e-4,50
2.5900000000000003,-5.892250000000127e-4,50
2.6250000000000004,-8.039062499999999e-4,50
2.66,-0.0010241,50
2.6950000000000003,-0.0012498062500000129,50
2.7300000000000004,-0.0014810250000000247,50
2.765,-0.0017177562500000076,50
2.8000000000000003,-0.0019600000000000034,50
2.8350000000000004,-0.002207756250000026,50
2.87,-0.0024610250000000056,50
2.9050000000000002,-0.002719806250000012,50
2.9400000000000004,-0.0029840999999999895,50
2.975,-0.0032539062500000215,50
3.0100000000000002,-0.0035292250000000247,50
3.0450000000000004,-0.003810056249999999,50
3.08,-0.0040964,50
3.115,-0.004388256250000028,50
3.1500000000000004,-0.004685625000000027,50
3.1850000000000005,-0.004988506250000024,50
3.22,-0.005296900000000049,50
3.2550000000000003,-0.005610806250000044,50
3.2900000000000005,-0.005930225000000039,50
3.325,-0.006255156250000005,50
3.3600000000000003,-0.006585600000000025,50
3.3950000000000005,-0.006921556250000044,50
3.43,-0.007263025000000034,50
3.4650000000000003,-0.007610006250000023,50
3.5,-0.007962500000000011,50
0,0,60
0.035,4.6033399999999985e-4,60
0.07,9.075359999999996e-4,60
0.10500000000000001,0.001341606,60
0.14,0.0017625439999999996,60
0.17500000000000002,0.00217035,60
0.21000000000000002,0.002565024,60
0.24500000000000002,0.0029465660000000003,60
0.28,0.0033149759999999994,60
0.31500000000000006,0.003670254,60
0.35000000000000003,0.004012400000000001,60
0.385,0.004341414000000001,60
0.42000000000000004,0.004657295999999999,60
0.45500000000000007,0.004960045999999999,60
0.49000000000000005,0.005249664,60
0.525,0.00552615,60
0.56,0.005789503999999997,60
0.5950000000000001,0.006039726,60
0.6300000000000001,0.006276815999999999,60
0.665,0.006500774000000004,60
0.7000000000000001,0.006711600000000002,60
0.7350000000000001,0.006909293999999996,60
0.77,0.007093855999999999,60
0.805,0.0072652859999999975,60
0.8400000000000001,0.007423583999999997,60
0.8750000000000001,0.007568749999999992,60
0.9100000000000001,0.007700783999999997,60
0.9450000000000001,0.007819686,60
0.9800000000000001,0.007925455999999997,60
1.0150000000000001,0.008018093999999996,60
1.05,0.008097599999999996,60
1.0850000000000002,0.008163974000000001,60
1.12,0.008217215999999992,60
1.155,0.008257325999999992,60
1.1900000000000002,0.008284303999999996,60
1.225,0.00829814999999999,60
1.2600000000000002,0.008298863999999996,60
1.2950000000000002,0.008286446000000003,60
1.33,0.008260896000000004,60
1.3650000000000002,0.008222213999999992,60
1.4000000000000001,0.008170399999999994,60
1.435,0.008105453999999991,60
1.4700000000000002,0.008027375999999989,60
1.5050000000000001,0.007936165999999995,60
1.54,0.007831824000000001,60
1.5750000000000002,0.007714349999999988,60
1.61,0.0075837439999999895,60
1.6450000000000002,0.007440005999999992,60
1.6800000000000002,0.007283135999999989,60
1.715,0.007113133999999986,60
1.7500000000000002,0.006929999999999978,60
1.7850000000000001,0.006733733999999991,60
1.8200000000000003,0.006524335999999985,60
1.8550000000000002,0.006301805999999993,60
1.8900000000000001,0.0060661439999999955,60
1.9250000000000003,0.005817349999999985,60
1.9600000000000002,0.005555423999999989,60
1.995,0.005280365999999981,60
2.0300000000000002,0.004992175999999987,60
2.0650000000000004,0.004690853999999994,60
2.1,0.004376399999999989,60
2.1350000000000002,0.004048813999999984,60
2.1700000000000004,0.003708095999999994,60
2.205,0.0033542459999999913,60
2.24,0.0029872639999999756,60
2.2750000000000004,0.0026071499999999748,60
2.31,0.002213903999999975,60
2.345,0.0018075259999999899,60
2.3800000000000003,0.001388015999999978,60
2.415,9.55373999999995e-4,60
2.45,5.095999999999712e-4,60
2.4850000000000003,5.069399999997615e-5,60
2.5200000000000005,-4.213440000000318e-4,60
2.555,-9.065139999999972e-4,60
2.5900000000000003,-0.0014048160000000032,60
2.6250000000000004,-0.0019162499999999805,60
2.66,-0.0024408159999999846,60
2.6950000000000003,-0.002978514000000043,60
2.7300000000000004,-0.0035293440000000453,60
2.765,-0.004093306000000019,60
2.8000000000000003,-0.004670400000000019,60
2.8350000000000004,-0.005260626000000018,60
2.87,-0.0058639840000000165,60
2.9050000000000002,-0.006480474000000042,60
2.9400000000000004,-0.00711009600000001,60
2.975,-0.007752850000000061,60
3.0100000000000002,-0.008408736000000028,60
3.0450000000000004,-0.009077753999999993,60
3.08,-0.009759903999999986,60
3.115,-0.010455186000000033,60
3.1500000000000004,-0.011163600000000051,60
3.1850000000000005,-0.011885146000000013,60
3.22,-0.01261982400000003,60
3.2550000000000003,-0.013367634000000017,60
3.2900000000000005,-0.01412857600000006,60
3.325,-0.014902650000000017,60
3.3600000000000003,-0.015689856000000058,60
3.3950000000000005,-0.01649019400000007,60
3.43,-0.017303664000000052,60
3.4650000000000003,-0.01813026600000006,60
3.5,-0.01897000000000007,60
0,0,70
0.035,7.2742425e-4,70
0.07,0.0014340969999999998,70
0.10500000000000001,0.0021200182500000003,70
0.14,0.002785188,70
0.17500000000000002,0.00342960625,70
0.21000000000000002,0.0040532730000000005,70
0.24500000000000002,0.00465618825,70
0.28,0.005238352,70
0.31500000000000006,0.005799764250000002,70
0.35000000000000003,0.006340425,70
0.385,0.006860334249999997,70
0.42000000000000004,0.0073594920000000005,70
0.45500000000000007,0.007837898249999998,70
0.49000000000000005,0.008295553,70
0.525,0.008732456249999998,70
0.56,0.009148607999999997,70
0.5950000000000001,0.009544008249999996,70
0.6300000000000001,0.009918657000000003,70
0.665,0.010272554250000005,70
0.7000000000000001,0.010605700000000001,70
0.7350000000000001,0.01091809425,70
0.77,0.011209736999999992,70
0.805,0.011480628249999996,70
0.8400000000000001,0.011730767999999999,70
0.8750000000000001,0.011960156249999992,70
0.9100000000000001,0.012168792999999994,70
0.9450000000000001,0.01235667825,70
0.9800000000000001,0.012523811999999995,70
1.0150000000000001,0.012670194250000003,70
1.05,0.01279582499999999,70
1.0850000000000002,0.012900704249999999,70
1.12,0.012984831999999995,70
1.155,0.013048208250000002,70
1.1900000000000002,0.01309083299999999,70
1.225,0.013112706249999995,70
1.2600000000000002,0.013113828000000001,70
1.2950000000000002,0.013094198250000001,70
1.33,0.013053817000000002,70
1.3650000000000002,0.012992684249999997,70
1.4000000000000001,0.012910799999999993,70
1.435,0.012808164249999997,70
1.4700000000000002,0.012684776999999994,70
1.5050000000000001,0.012540638249999993,70
1.54,0.012375747999999985,70
1.5750000000000002,0.012190106249999971,70
1.61,0.011983712999999993,70
1.6450000000000002,0.011756568250000002,70
1.6800000000000002,0.011508671999999998,70
1.715,0.011240024249999994,70
1.7500000000000002,0.010950624999999978,70
1.7850000000000001,0.01064047424999999,70
1.8200000000000003,0.010309571999999975,70
1.8550000000000002,0.009957918249999989,70
1.8900000000000001,0.009585512999999976,70
1.9250000000000003,0.009192356249999978,70
1.9600000000000002,0.008778447999999994,70
1.995,0.008343788249999984,70
2.0300000000000002,0.007888377000000002,70
2.0650000000000004,0.007412214249999993,70
2.1,0.006915299999999985,70
2.1350000000000002,0.006397634249999978,70
2.1700000000000004,0.005859216999999986,70
2.205,0.005300048249999995,70
2.24,0.004720127999999976,70
2.2750000000000004,0.0041194562499999865,70
2.31,0.0034980329999999976,70
2.345,0.002855858249999982,70
2.3800000000000003,0.002192931999999981,70
2.415,0.0015092542499999806,70
2.45,8.048249999999535e-4,70
2.4850000000000003,7.964424999998276e-5,70
2.5200000000000005,-6.662880000000426e-4,70
2.555,-0.0014329717500000116,70
2.5900000000000003,-0.0022204070000000076,70
2.6250000000000004,-0.0030285937500000026,70
2.66,-0.003857531999999997,70
2.6950000000000003,-0.004707221750000018,70
2.7300000000000004,-0.0055776630000000105,70
2.765,-0.006468855750000002,70
2.8000000000000003,-0.007380800000000021,70
2.8350000000000004,-0.008313495750000038,70
2.87,-0.009266943,70
2.9050000000000002,-0.010241141750000016,70
2.9400000000000004,-0.01123609200000003,70
2.975,-0.012251793750000045,70
3.0100000000000002,-0.01328824700000003,70
3.0450000000000004,-0.014345451750000016,70
3.08,-0.015423408000000055,70
3.115,-0.01652211575000001,70
3.1500000000000004,-0.017641575000000076,70
3.1850000000000005,-0.01878178575000003,70
3.22,-0.019942748000000066,70
3.2550000000000003,-0.021124461750000045,70
3.2900000000000005,-0.022326927000000052,70
3.325,-0.02355014375000003,70
3.3600000000000003,-0.024794112000000035,70
3.3950000000000005,-0.026058831750000067,70
3.43,-0.027344303000000042,70
3.4650000000000003,-0.028650525750000072,70
3.5,-0.029977500000000046,70
0,0,80
0.035,9.945145000000001e-4,80
0.07,0.001960658,80
0.10500000000000001,0.0028984304999999998,80
0.14,0.0038078320000000006,80
0.17500000000000002,0.004688862500000002,80
0.21000000000000002,0.005541521999999999,80
0.24500000000000002,0.0063658105,80
0.28,0.007161728000000001,80
0.31500000000000006,0.0079292745,80
0.35000000000000003,0.008668450000000003,80
0.385,0.009379254499999998,80
0.42000000000000004,0.010061688,80
0.45500000000000007,0.010715750499999996,80
0.49000000000000005,0.011341442,80
0.525,0.011938762499999995,80
0.56,0.012507711999999999,80
0.5950000000000001,0.013048290499999995,80
0.6300000000000001,0.013560497999999999,80
0.665,0.0140443345,80
0.7000000000000001,0.014499800000000005,80
0.7350000000000001,0.014926894499999996,80
0.77,0.015325617999999994,80
0.805,0.015695970499999993,80
0.8400000000000001,0.016037951999999998,80
0.8750000000000001,0.016351562499999996,80
0.9100000000000001,0.016636801999999992,80
0.9450000000000001,0.016893670499999996,80
0.9800000000000001,0.017122167999999993,80
1.0150000000000001,0.017322294500000005,80
1.05,0.017494049999999983,80
1.0850000000000002,0.017637434500000004,80
1.12,0.017752447999999997,80
1.155,0.017839090499999995,80
1.1900000000000002,0.017897361999999986,80
1.225,0.0179272625,80
1.2600000000000002,0.017928791999999992,80
1.2950000000000002,0.017901950499999993,80
1.33,0.017846737999999994,80
1.3650000000000002,0.01776315449999999,80
1.4000000000000001,0.0176512,80
1.435,0.017510874499999995,80
