country,initial_b50,initial_gdp,all_impact_prec_b50,all_impact_prec_gdp,all_impact_prec_and_temp_gdp,all_mean_impact_b50,all_mean_impact_prec_gdp,all_mean_impact_prec_and_temp_gdp,gdp_rate,b50_diff,agri_top20,trend_impact_gdp,trend_impact_b50
DZ.1,0.179896937965,10607.19578025,1.076780741765263,1.3698717679185604,-0.4871002710634614,1.0455231952307236,1.4673530038769569,-0.2662644865897417,NA,NA,NA,NA,NA
DZ.2,0.179896937965,10607.19578025,1.0456233005706628,1.4754849721934946,-0.1246062598147556,1.0455231952307236,1.4673530038769569,-0.2662644865897417,NA,NA,NA,NA,NA
DZ.3,0.179896937965,10607.19578025,1.0349843840828097,1.505790487390833,-0.4227838044317022,1.0455231952307236,1.4673530038769569,-0.2662644865897417,NA,NA,NA,NA,NA
DZ.4,0.179896937965,10607.19578025,1.039302511387994,1.4935742483419736,-0.6175830674914722,1.0455231952307236,1.4673530038769569,-0.2662644865897417,NA,NA,NA,NA,NA
DZ.5,0.179896937965,10607.19578025,1.080750956336482,1.3515950689049403,0.04013453011869904,1.0455231952307236,1.4673530038769569,-0.2662644865897417,NA,NA,NA,NA,NA
DZ.6,0.179896937965,10607.19578025,1.0525080871819992,1.4551554775750275,-0.5367177613923412,1.0455231952307236,1.4673530038769569,-0.2662644865897417,NA,NA,NA,NA,NA
DZ.7,0.179896937965,10607.19578025,1.0094922835539168,1.587200947312839,0.20599887110310108,1.0455231952307236,1.4673530038769569,-0.2662644865897417,NA,NA,NA,NA,NA
DZ.8,0.179896937965,10607.19578025,1.0234647161748136,1.53887216549825,-0.7195191721957171,1.0455231952307236,1.4673530038769569,-0.2662644865897417,NA,NA,NA,NA,NA
DZ.9,0.179896937965,10607.19578025,1.0334712102827113,1.510068815750924,-0.6569637131399548,1.0455231952307236,1.4673530038769569,-0.2662644865897417,NA,NA,NA,NA,NA
DZ.10,0.179896937965,10607.19578025,1.0952991947875446,1.2302942251676197,-0.1938414827371875,1.0455231952307236,1.4673530038769569,-0.2662644865897417,NA,NA,NA,NA,NA
DZ.11,0.179896937965,10607.19578025,1.029311275496207,1.5218870322798843,-0.39611378769329264,1.0455231952307236,1.4673530038769569,-0.2662644865897417,NA,NA,NA,NA,NA
DZ.12,0.179896937965,10607.19578025,1.0299917954021565,1.5199444307889742,-0.441990072789424,1.0455231952307236,1.4673530038769569,-0.2662644865897417,NA,NA,NA,NA,NA
DZ.13,0.179896937965,10607.19578025,1.0108583862780984,1.5811724640061582,-0.5430833777570534,1.0455231952307236,1.4673530038769569,-0.2662644865897417,NA,NA,NA,NA,NA
DZ.14,0.179896937965,10607.19578025,1.0534418405251702,1.4523248677396607,0.37401131394319614,1.0455231952307236,1.4673530038769569,-0.2662644865897417,NA,NA,NA,NA,NA
DZ.15,0.179896937965,10607.19578025,1.0626220868933205,1.423140249872528,0.42083026549846875,1.0455231952307236,1.4673530038769569,-0.2662644865897417,NA,NA,NA,NA,NA
EE,0.157865,16448.262380666667,0.15925328426558913,21.006682456580418,33.52514848154558,0.1539043177284578,21.064818316309257,38.50150602426927,0.0450790394459525,3.842105263157895e-4,0,20.89977334659487,0.17036541882054462
EE.1,0.157865,16448.262380666667,0.14746263182566036,21.135414155287485,35.14797651891945,0.1539043177284578,21.064818316309257,38.50150602426927,NA,NA,NA,NA,NA
EE.2,0.157865,16448.262380666667,0.15530216411010347,21.04674386831169,44.528983883992765,0.1539043177284578,21.064818316309257,38.50150602426927,NA,NA,NA,NA,NA
EE.3,0.157865,16448.262380666667,0.15689595715585722,21.0303707071679,44.99447610420015,0.1539043177284578,21.064818316309257,38.50150602426927,NA,NA,NA,NA,NA
EE.4,0.157865,16448.262380666667,0.15640246155208604,21.035405571404073,21.929356803401877,0.1539043177284578,21.064818316309257,38.50150602426927,NA,NA,NA,NA,NA
EE.5,0.157865,16448.262380666667,0.1513667463359618,21.088986583033503,31.633473122112346,0.1539043177284578,21.064818316309257,38.50150602426927,NA,NA,NA,NA,NA
EE.6,0.157865,16448.262380666667,0.15271594795212412,21.074146253409328,45.41567196231234,0.1539043177284578,21.064818316309257,38.50150602426927,NA,NA,NA,NA,NA
EE.7,0.157865,16448.262380666667,0.15275886377331405,21.073681205682252,32.7204615319419,0.1539043177284578,21.064818316309257,38.50150602426927,NA,NA,NA,NA,NA
EE.8,0.157865,16448.262380666667,0.15396742610329026,21.060737922453328,36.067151297221635,0.1539043177284578,21.064818316309257,38.50150602426927,NA,NA,NA,NA,NA
EE.9,0.157865,16448.262380666667,0.15219930133406726,21.079777002103764,32.99937237223976,0.1539043177284578,21.064818316309257,38.50150602426927,NA,NA,NA,NA,NA
EE.10,0.157865,16448.262380666667,0.14910933501489856,21.11502402350611,41.700286797712515,0.1539043177284578,21.064818316309257,38.50150602426927,NA,NA,NA,NA,NA
EE.11,0.157865,16448.262380666667,0.14591411843095775,21.15634446663642,46.77659117941009,0.1539043177284578,21.064818316309257,38.50150602426927,NA,NA,NA,NA,NA
EE.12,0.157865,16448.262380666667,0.14722314879237253,21.138517330240244,46.50919934306894,0.1539043177284578,21.064818316309257,38.50150602426927,NA,NA,NA,NA,NA
EE.13,0.157865,16448.262380666667,0.17458143776562546,20.860170162315228,45.303807992621785,0.1539043177284578,21.064818316309257,38.50150602426927,NA,NA,NA,NA,NA
EE.14,0.157865,16448.262380666667,0.1478332149532622,21.130689675027934,34.238612101378905,0.1539043177284578,21.064818316309257,38.50150602426927,NA,NA,NA,NA,NA
EE.15,0.157865,16448.262380666667,0.15948304429015486,21.004401677788433,42.5335268962282,0.1539043177284578,21.064818316309257,38.50150602426927,NA,NA,NA,NA,NA
EG,0.173484994,7897.86448625,0.4467743926700333,7.104892140875965,-0.5127372376764281,0.44676235705029016,7.0696376673584815,-0.3974099005987035,0.03026050181908143,0.00111052736842105,0,7.059229251719328,0.4480901431133212
EG.1,0.173484994,7897.86448625,0.44963970001964,6.992606864834532,-0.5303166404736213,0.44676235705029016,7.0696376673584815,-0.3974099005987035,NA,NA,NA,NA,NA
EG.2,0.173484994,7897.86448625,0.4451903310570205,7.152412971566751,-0.04218190643506856,0.44676235705029016,7.0696376673584815,-0.3974099005987035,NA,NA,NA,NA,NA
EG.3,0.173484994,7897.86448625,0.4457305122164883,7.136919577790578,-0.6502326785728317,0.44676235705029016,7.0696376673584815,-0.3974099005987035,NA,NA,NA,NA,NA
EG.4,0.173484994,7897.86448625,0.4507245933113599,6.927794014213688,-0.8192784363827171,0.44676235705029016,7.0696376673584815,-0.3974099005987035,NA,NA,NA,NA,NA
EG.5,0.173484994,7897.86448625,0.45033770442197535,6.953877750210155,0.13031273537078203,0.44676235705029016,7.0696376673584815,-0.3974099005987035,NA,NA,NA,NA,NA
EG.6,0.173484994,7897.86448625,0.4504396538713291,6.9474220291845885,-0.699375880457814,0.44676235705029016,7.0696376673584815,-0.3974099005987035,NA,NA,NA,NA,NA
EG.7,0.173484994,7897.86448625,0.45078745613366217,6.923079727021917,-0.1897229670801,0.44676235705029016,7.0696376673584815,-0.3974099005987035,NA,NA,NA,NA,NA
EG.8,0.173484994,7897.86448625,0.4439748120762372,7.185150925783449,-0.8567502664034888,0.44676235705029016,7.0696376673584815,-0.3974099005987035,NA,NA,NA,NA,NA
EG.9,0.173484994,7897.86448625,0.4455373461682047,7.142535383457827,-0.8380420863476705,0.44676235705029016,7.0696376673584815,-0.3974099005987035,NA,NA,NA,NA,NA
EG.10,0.173484994,7897.86448625,0.4517106551953907,6.742704105942953,0.00629590369287306,0.44676235705029016,7.0696376673584815,-0.3974099005987035,NA,NA,NA,NA,NA
EG.11,0.173484994,7897.86448625,0.437041031568431,7.338133176618009,-0.8645443607375243,0.44676235705029016,7.0696376673584815,-0.3974099005987035,NA,NA,NA,NA,NA
EG.12,0.173484994,7897.86448625,0.43862764720190855,7.306646691397714,-0.883507953300983,0.44676235705029016,7.0696376673584815,-0.3974099005987035,NA,NA,NA,NA,NA
EG.13,0.173484994,7897.86448625,0.44564394881334607,7.1394469790345605,-0.8935628307693254,0.44676235705029016,7.0696376673584815,-0.3974099005987035,NA,NA,NA,NA,NA
EG.14,0.173484994,7897.86448625,0.4488049935264584,7.0308161471909365,1.1178789575430284,0.44676235705029016,7.0696376673584815,-0.3974099005987035,NA,NA,NA,NA,NA
EG.15,0.173484994,7897.86448625,0.4472329345531575,7.089764192612081,0.16720723845163327,0.44676235705029016,7.0696376673584815,-0.3974099005987035,NA,NA,NA,NA,NA
ER,0.1737970541222222,1369.4837481666666,0.9908154125387104,-0.10914901543564227,-0.9274800210528072,0.9918566064607056,0.6617875209097052,-0.7859463619086136,-0.00429240944397714,0.00245257591052631,1,-0.2600076122454937,0.9878206198829385
ER.1,0.1737970541222222,1369.4837481666666,0.9888138207844636,-0.21288386149641647,-0.9601638357635104,0.9918566064607056,0.6617875209097052,-0.7859463619086136,NA,NA,NA,NA,NA
ER.2,0.1737970541222222,1369.4837481666666,1.004373698806822,1.1374535490489004,-0.4206898710789088,0.9918566064607056,0.6617875209097052,-0.7859463619086136,NA,NA,NA,NA,NA
ER.3,0.1737970541222222,1369.4837481666666,1.0080619251673004,2.2138364512115505,-0.10781848819463592,0.9918566064607056,0.6617875209097052,-0.7859463619086136,NA,NA,NA,NA,NA
ER.4,0.1737970541222222,1369.4837481666666,0.97924396054644,-0.5731244734082116,-0.9707721666631224,0.9918566064607056,0.6617875209097052,-0.7859463619086136,NA,NA,NA,NA,NA
ER.5,0.1737970541222222,1369.4837481666666,0.9889088000880404,-0.2082330545820295,-0.9643729496924118,0.9918566064607056,0.6617875209097052,-0.7859463619086136,NA,NA,NA,NA,NA
ER.6,0.1737970541222222,1369.4837481666666,1.0038909047258728,1.062016493452947,-0.8884323676254209,0.9918566064607056,0.6617875209097052,-0.7859463619086136,NA,NA,NA,NA,NA
ER.7,0.1737970541222222,1369.4837481666666,0.9964463681392376,0.2616919258656091,-0.853299263898402,0.9918566064607056,0.6617875209097052,-0.7859463619086136,NA,NA,NA,NA,NA
ER.8,0.1737970541222222,1369.4837481666666,0.9829191222795474,-0.4571028776075078,-0.9656185424425726,0.9918566064607056,0.6617875209097052,-0.7859463619086136,NA,NA,NA,NA,NA
ER.9,0.1737970541222222,1369.4837481666666,0.9803725108258552,-0.5399814932653443,-0.9879972520539912,0.9918566064607056,0.6617875209097052,-0.7859463619086136,NA,NA,NA,NA,NA
ER.10,0.1737970541222222,1369.4837481666666,0.9695264086985088,-0.7870621152981945,-0.9803196372480076,0.9918566064607056,0.6617875209097052,-0.7859463619086136,NA,NA,NA,NA,NA
ER.11,0.1737970541222222,1369.4837481666666,1.005087159942473,2.9282567692115355,-0.5111151929039482,0.9918566064607056,0.6617875209097052,-0.7859463619086136,NA,NA,NA,NA,NA
ER.12,0.1737970541222222,1369.4837481666666,1.005274216339722,2.9155507788472317,-0.6490762191654456,0.9918566064607056,0.6617875209097052,-0.7859463619086136,NA,NA,NA,NA,NA
ER.13,0.1737970541222222,1369.4837481666666,0.9847365364151724,2.667741087099321,-0.7600588737604878,0.9918566064607056,0.6617875209097052,-0.7859463619086136,NA,NA,NA,NA,NA
ER.14,0.1737970541222222,1369.4837481666666,0.9786459621779008,-0.5898647274404958,-0.8784463527991726,0.9918566064607056,0.6617875209097052,-0.7859463619086136,NA,NA,NA,NA,NA
ER.15,0.1737970541222222,1369.4837481666666,1.0025888958952234,0.8794548983520295,-0.7494807561949721,0.9918566064607056,0.6617875209097052,-0.7859463619086136,NA,NA,NA,NA,NA
ES,0.20673,29187.4910385,0.2652858948840331,1.6813358522700723,-0.6145722551381325,0.2532670067502922,1.702970272398578,-0.48825257157099017,0.01444346437931973,7.052631578947366e-4,0,1.7286598226261287,0.2388062741384008
ES.1,0.20673,29187.4910385,0.263334373171178,1.6850204960150947,-0.49728744082590787,0.2532670067502922,1.702970272398578,-0.48825257157099017,NA,NA,NA,NA,NA
ES.2,0.20673,29187.4910385,0.2597385635468976,1.6916838431638577,-0.5452288863908847,0.2532670067502922,1.702970272398578,-0.48825257157099017,NA,NA,NA,NA,NA
ES.3,0.20673,29187.4910385,0.26385127877777614,1.684049570786296,-0.6228056136188969,0.2532670067502922,1.702970272398578,-0.48825257157099017,NA,NA,NA,NA,NA
ES.4,0.20673,29187.4910385,0.2485407448944843,1.7116845108065497,-0.6891008790864587,0.2532670067502922,1.702970272398578,-0.48825257157099017,NA,NA,NA,NA,NA
ES.5,0.20673,29187.4910385,0.26411892878000065,1.6835454361768338,-0.6431865501417853,0.2532670067502922,1.702970272398578,-0.48825257157099017,NA,NA,NA,NA,NA
ES.6,0.20673,29187.4910385,0.2645899402319167,1.6826558912724452,-0.6934757005585105,0.2532670067502922,1.702970272398578,-0.48825257157099017,NA,NA,NA,NA,NA
ES.7,0.20673,29187.4910385,0.24482607880473695,1.7181712649790737,-0.03809828932176398,0.2532670067502922,1.702970272398578,-0.48825257157099017,NA,NA,NA,NA,NA
ES.8,0.20673,29187.4910385,0.22498712895208595,1.7538778301845657,-0.21347580480442369,0.2532670067502922,1.702970272398578,-0.48825257157099017,NA,NA,NA,NA,NA
ES.9,0.20673,29187.4910385,0.23648003917300103,1.7327376008983406,-0.14188649603185358,0.2532670067502922,1.702970272398578,-0.48825257157099017,NA,NA,NA,NA,NA
ES.10,0.20673,29187.4910385,0.2713775868360531,1.669452277133765,-0.4439662417007404,0.2532670067502922,1.702970272398578,-0.48825257157099017,NA,NA,NA,NA,NA
ES.11,0.20673,29187.4910385,0.25783531204067234,1.6951534316440624,-0.9013875680987292,0.2532670067502922,1.702970272398578,-0.48825257157099017,NA,NA,NA,NA,NA
ES.12,0.20673,29187.4910385,0.25894309501644364,1.693138377427004,-0.9136461295027442,0.2532670067502922,1.702970272398578,-0.48825257157099017,NA,NA,NA,NA,NA
ES.13,0.20673,29187.4910385,0.23445839924351763,1.7363090180023668,-0.7057899060359485,0.2532670067502922,1.702970272398578,-0.48825257157099017,NA,NA,NA,NA,NA
ES.14,0.20673,29187.4910385,0.23801434240847075,1.7300451257458211,0.4787843405728983,0.2532670067502922,1.702970272398578,-0.48825257157099017,NA,NA,NA,NA,NA
ES.15,0.20673,29187.4910385,0.2558904012434069,1.6986638318711005,-0.6269177244519611,0.2532670067502922,1.702970272398578,-0.48825257157099017,NA,NA,NA,NA,NA
ET,0.17016968406,681.00829271,0.8332726725364353,9.105172192670835,0.7966770082753784,0.8222350374565827,7.361277836128272,1.0012520062014252,0.03231016111722494,0.00202614921052631,1,8.2621999277919,0.8334648178980826
ET.1,0.17016968406,681.00829271,0.8281234498702502,8.351342112025657,0.5808828944831469,0.8222350374565827,7.361277836128272,1.0012520062014252,NA,NA,NA,NA,NA
ET.2,0.17016968406,681.00829271,0.8286152712953135,8.436961396967002,3.148277517050363,0.8222350374565827,7.361277836128272,1.0012520062014252,NA,NA,NA,NA,NA
ET.3,0.17016968406,681.00829271,0.8260735029673504,7.98934425171803,2.6412567257014485,0.8222350374565827,7.361277836128272,1.0012520062014252,NA,NA,NA,NA,NA
ET.4,0.17016968406,681.00829271,0.833036457332725,8.042523704471149,-0.23458682283454688,0.8222350374565827,7.361277836128272,1.0012520062014252,NA,NA,NA,NA,NA
ET.5,0.17016968406,681.00829271,0.834094412387756,9.071542366157024,0.5856852390252031,0.8222350374565827,7.361277836128272,1.0012520062014252,NA,NA,NA,NA,NA
ET.6,0.17016968406,681.00829271,0.8330451535724189,9.089777482318016,0.392977403181916,0.8222350374565827,7.361277836128272,1.0012520062014252,NA,NA,NA,NA,NA
ET.7,0.17016968406,681.00829271,0.8335801162880735,9.115683740808691,2.951249701845543,0.8222350374565827,7.361277836128272,1.0012520062014252,NA,NA,NA,NA,NA
ET.8,0.17016968406,681.00829271,0.8234883880623818,4.866578819045166,-0.07261418865045849,0.8222350374565827,7.361277836128272,1.0012520062014252,NA,NA,NA,NA,NA
ET.9,0.17016968406,681.00829271,0.8262610394982646,5.6197607658118915,-0.18276321517963515,0.8222350374565827,7.361277836128272,1.0012520062014252,NA,NA,NA,NA,NA
ET.10,0.17016968406,681.00829271,0.8340918834830139,8.666107799511035,0.13140535768605216,0.8222350374565827,7.361277836128272,1.0012520062014252,NA,NA,NA,NA,NA
ET.11,0.17016968406,681.00829271,0.8177430138904805,6.558813723185436,0.9468117637585698,0.8222350374565827,7.361277836128272,1.0012520062014252,NA,NA,NA,NA,NA
ET.12,0.17016968406,681.00829271,0.8202895739201568,6.981195766973096,0.6647863914588291,0.8222350374565827,7.361277836128272,1.0012520062014252,NA,NA,NA,NA,NA
ET.13,0.17016968406,681.00829271,0.7229965671744416,-0.14495170949089184,-0.8139322193337162,0.8222350374565827,7.361277836128272,1.0012520062014252,NA,NA,NA,NA,NA
ET.14,0.17016968406,681.00829271,0.8317567709531231,7.477353357853985,0.7796005652096225,0.8222350374565827,7.361277836128272,1.0012520062014252,NA,NA,NA,NA,NA
ET.15,0.17016968406,681.00829271,0.8292923260731377,8.553239608026221,3.704317977545088,0.8222350374565827,7.361277836128272,1.0012520062014252,NA,NA,NA,NA,NA
FI,0.248085,32362.8007945,-0.4511204437625851,2.8944402498299584,7.944876261801843,-0.4546158437888363,2.9074365453091957,10.335942207471136,0.01947576129838358,-0.0015578947368421,0,2.8581874334439945,-0.4395776914321593
FI.1,0.248085,32362.8007945,-0.45808351981100137,2.920608776730978,7.961521036397217,-0.4546158437888363,2.9074365453091957,10.335942207471136,NA,NA,NA,NA,NA
FI.2,0.248085,32362.8007945,-0.4547237113060421,2.906996105392894,14.525052790060474,-0.4546158437888363,2.9074365453091957,10.335942207471136,NA,NA,NA,NA,NA
FI.3,0.248085,32362.8007945,-0.4518385575137446,2.8968519773451837,14.179053382356068,-0.4546158437888363,2.9074365453091957,10.335942207471136,NA,NA,NA,NA,NA
FI.4,0.248085,32362.8007945,-0.45213700309706856,2.897865063298912,1.95218419518538,-0.4546158437888363,2.9074365453091957,10.335942207471136,NA,NA,NA,NA,NA
FI.5,0.248085,32362.8007945,-0.4583977419224549,2.9220895400267426,4.10352520244278,-0.4546158437888363,2.9074365453091957,10.335942207471136,NA,NA,NA,NA,NA
FI.6,0.248085,32362.8007945,-0.4580323556110231,2.9203730170624924,14.637257833626212,-0.4546158437888363,2.9074365453091957,10.335942207471136,NA,NA,NA,NA,NA
FI.7,0.248085,32362.8007945,-0.4544260289159162,2.905906047162907,8.673276460383923,-0.4546158437888363,2.9074365453091957,10.335942207471136,NA,NA,NA,NA,NA
FI.8,0.248085,32362.8007945,-0.4539731715934188,2.904270401553568,10.960541545779002,-0.4546158437888363,2.9074365453091957,10.335942207471136,NA,NA,NA,NA,NA
FI.9,0.248085,32362.8007945,-0.4553249294659566,2.909238447007344,6.408804719113258,-0.4546158437888363,2.9074365453091957,10.335942207471136,NA,NA,NA,NA,NA
FI.10,0.248085,32362.8007945,-0.45601788848181446,2.911902358864626,14.083282366818692,-0.4546158437888363,2.9074365453091957,10.335942207471136,NA,NA,NA,NA,NA
FI.11,0.248085,32362.8007945,-0.4586642388374471,2.923396080089577,12.316575279996153,-0.4546158437888363,2.9074365453091957,10.335942207471136,NA,NA,NA,NA,NA
FI.12,0.248085,32362.8007945,-0.4584834864443548,2.9225043853465067,11.689687027987404,-0.4546158437888363,2.9074365453091957,10.335942207471136,NA,NA,NA,NA,NA
FI.13,0.248085,32362.8007945,-0.44587667358822514,2.877586781298727,14.571650960817909,-0.4546158437888363,2.9074365453091957,10.335942207471136,NA,NA,NA,NA,NA
FI.14,0.248085,32362.8007945,-0.4558287157902717,2.911165679507964,7.692416320765655,-0.4546158437888363,2.9074365453091957,10.335942207471136,NA,NA,NA,NA,NA
FI.15,0.248085,32362.8007945,-0.45092503448005583,2.8937898144287537,13.67536993600622,-0.4546158437888363,2.9074365453091957,10.335942207471136,NA,NA,NA,NA,NA
FR,0.21687,33314.3000925,0.10180534960739582,1.004534227215392,0.18238728648215963,0.0925788359573574,1.0174630406538778,0.1983619467691166,0.01003174076453608,3.0000000000000057e-4,0,1.011182746531465,0.09683220362429126
FR.1,0.21687,33314.3000925,0.09260082426989635,1.017042472942921,0.2513515530565303,0.0925788359573574,1.0174630406538778,0.1983619467691166,NA,NA,NA,NA,NA
FR.2,0.21687,33314.3000925,0.09395365624724628,1.0151372392200615,0.1567058123755634,0.0925788359573574,1.0174630406538778,0.1983619467691166,NA,NA,NA,NA,NA
FR.3,0.21687,33314.3000925,0.09988174539347904,1.0070878188220005,0.1944081660082032,0.0925788359573574,1.0174630406538778,0.1983619467691166,NA,NA,NA,NA,NA
FR.4,0.21687,33314.3000925,0.08968349607114921,1.0213146035922698,0.1377173410261469,0.0925788359573574,1.0174630406538778,0.1983619467691166,NA,NA,NA,NA,NA
FR.5,0.21687,33314.3000925,0.09670075370112229,1.0113610630117789,0.47592226592652814,0.0925788359573574,1.0174630406538778,0.1983619467691166,NA,NA,NA,NA,NA
FR.6,0.21687,33314.3000925,0.1012080344844494,1.0053254495865438,-0.08197610821653346,0.0925788359573574,1.0174630406538778,0.1983619467691166,NA,NA,NA,NA,NA
FR.7,0.21687,33314.3000925,0.08912674748674329,1.022165924836089,0.6679894253517373,0.0925788359573574,1.0174630406538778,0.1983619467691166,NA,NA,NA,NA,NA
FR.8,0.21687,33314.3000925,0.08658610182429602,1.0263000372355178,0.23737600911475532,0.0925788359573574,1.0174630406538778,0.1983619467691166,NA,NA,NA,NA,NA
FR.9,0.21687,33314.3000925,0.08716517237943214,1.0253113653824617,0.4679333304086409,0.0925788359573574,1.0174630406538778,0.1983619467691166,NA,NA,NA,NA,NA
FR.10,0.21687,33314.3000925,0.09986361948632046,1.0071119661266434,0.14085804812157934,0.0925788359573574,1.0174630406538778,0.1983619467691166,NA,NA,NA,NA,NA
FR.11,0.21687,33314.3000925,0.08599058632167104,1.027358229016088,-0.19039773052287157,0.0925788359573574,1.0174630406538778,0.1983619467691166,NA,NA,NA,NA,NA
FR.12,0.21687,33314.3000925,0.08680343734737397,1.0259248191424155,-0.23367446127044403,0.0925788359573574,1.0174630406538778,0.1983619467691166,NA,NA,NA,NA,NA
FR.13,0.21687,33314.3000925,0.08736881049228655,1.0249715289599532,-0.12267605454925393,0.0925788359573574,1.0174630406538778,0.1983619467691166,NA,NA,NA,NA,NA
FR.14,0.21687,33314.3000925,0.08731168693365084,1.0250664822593802,0.6808501870563678,0.0925788359573574,1.0174630406538778,0.1983619467691166,NA,NA,NA,NA,NA
FR.15,0.21687,33314.3000925,0.09521135327120551,1.0133954231125293,0.20901607793675675,0.0925788359573574,1.0174630406538778,0.1983619467691166,NA,NA,NA,NA,NA
GA,0.135224303415,18033.673579,0.22628464465650716,-0.5518952195431713,-0.9795392190815596,0.25051273585742745,-0.7081224981387887,-0.9789542702796048,-0.00882167554647999,4.2997896315789455e-4,0,-0.4621938944438524,0.22258223308188171
GA.1,0.135224303415,18033.673579,0.22159804156364477,-0.4320475913435154,-0.982090438776662,0.25051273585742745,-0.7081224981387887,-0.9789542702796048,NA,NA,NA,NA,NA
GA.2,0.135224303415,18033.673579,0.25393834925777703,-0.8386871851136312,-0.9772069809849208,0.25051273585742745,-0.7081224981387887,-0.9789542702796048,NA,NA,NA,NA,NA
GA.3,0.135224303415,18033.673579,0.23767775186264836,-0.717851301738875,-0.9416829165790034,0.25051273585742745,-0.7081224981387887,-0.9789542702796048,NA,NA,NA,NA,NA
GA.4,0.135224303415,18033.673579,0.21842308151018816,-0.08614711818029407,-0.987293050490534,0.25051273585742745,-0.7081224981387887,-0.9789542702796048,NA,NA,NA,NA,NA
GA.5,0.135224303415,18033.673579,0.24909834500222633,-0.8108692820729382,-0.984767594511561,0.25051273585742745,-0.7081224981387887,-0.9789542702796048,NA,NA,NA,NA,NA
GA.6,0.135224303415,18033.673579,0.2237756453470607,-0.4945531818075159,-0.9726198559391344,0.25051273585742745,-0.7081224981387887,-0.9789542702796048,NA,NA,NA,NA,NA
GA.7,0.135224303415,18033.673579,0.2447590925484885,-0.7808604798413289,-0.9601504658763632,0.25051273585742745,-0.7081224981387887,-0.9789542702796048,NA,NA,NA,NA,NA
GA.8,0.135224303415,18033.673579,0.32410091621169723,-0.9784800658106322,-0.9984207171395968,0.25051273585742745,-0.7081224981387887,-0.9789542702796048,NA,NA,NA,NA,NA
GA.9,0.135224303415,18033.673579,0.318476878081747,-0.974994190434886,-0.9986523446351868,0.25051273585742745,-0.7081224981387887,-0.9789542702796048,NA,NA,NA,NA,NA
GA.10,0.135224303415,18033.673579,0.2703041227135953,-0.9030143731400038,-0.9995546204562302,0.25051273585742745,-0.7081224981387887,-0.9789542702796048,NA,NA,NA,NA,NA
GA.11,0.135224303415,18033.673579,0.2446147775576054,-0.7797653795284908,-0.993225919692067,0.25051273585742745,-0.7081224981387887,-0.9789542702796048,NA,NA,NA,NA,NA
GA.12,0.135224303415,18033.673579,0.24167239889982625,-0.7558670454344314,-0.992643973104094,0.25051273585742745,-0.7081224981387887,-0.9789542702796048,NA,NA,NA,NA,NA
GA.13,0.135224303415,18033.673579,0.23652013210481865,-0.7054020173533698,-0.9798824676483252,0.25051273585742745,-0.7081224981387887,-0.9789542702796048,NA,NA,NA,NA,NA
GA.14,0.135224303415,18033.673579,0.2306374583734623,-0.6289217878236264,-0.9420652717578168,0.25051273585742745,-0.7081224981387887,-0.9789542702796048,NA,NA,NA,NA,NA
GA.15,0.135224303415,18033.673579,0.26632213802754634,-0.8906037510539082,-0.973472487800624,0.25051273585742745,-0.7081224981387887,-0.9789542702796048,NA,NA,NA,NA,NA
GB,0.1987,30915.550723,0.05195886414067743,3.093873073323406,2.697079586767123,0.04780060052148606,3.102979873277419,2.5117887687690708,0.02039711464799154,1.263157894736849e-4,0,3.1100351179097387,0.04449977485232993
GB.1,0.1987,30915.550723,0.04154960747279759,3.1166587367554772,3.10515639232319,0.04780060052148606,3.102979873277419,2.5117887687690708,NA,NA,NA,NA,NA
GB.2,0.1987,30915.550723,0.04734633814739317,3.103800069146122,2.47021528222172,0.04780060052148606,3.102979873277419,2.5117887687690708,NA,NA,NA,NA,NA
GB.3,0.1987,30915.550723,0.04949027302116277,3.0991668091352667,2.5250997878779216,0.04780060052148606,3.102979873277419,2.5117887687690708,NA,NA,NA,NA,NA
GB.4,0.1987,30915.550723,0.0564351733171669,3.0843265613259208,2.7098594173680217,0.04780060052148606,3.102979873277419,2.5117887687690708,NA,NA,NA,NA,NA
GB.5,0.1987,30915.550723,0.05263616632465882,3.092425727356273,3.135525106032264,0.04780060052148606,3.102979873277419,2.5117887687690708,NA,NA,NA,NA,NA
GB.6,0.1987,30915.550723,0.05206711366005882,3.0936416369758595,2.0763999590924263,0.04780060052148606,3.102979873277419,2.5117887687690708,NA,NA,NA,NA,NA
GB.7,0.1987,30915.550723,0.04992746915539769,3.0982266348990746,3.156626859865631,0.04780060052148606,3.102979873277419,2.5117887687690708,NA,NA,NA,NA,NA
GB.8,0.1987,30915.550723,0.04264749808330792,3.1141688125726947,2.4139748658998177,0.04780060052148606,3.102979873277419,2.5117887687690708,NA,NA,NA,NA,NA
GB.9,0.1987,30915.550723,0.04348528817011308,3.1122898698763883,2.9957717149203043,0.04780060052148606,3.102979873277419,2.5117887687690708,NA,NA,NA,NA,NA
GB.10,0.1987,30915.550723,0.04652623610306897,3.105584869449899,2.9534919449594637,0.04780060052148606,3.102979873277419,2.5117887687690708,NA,NA,NA,NA,NA
GB.11,0.1987,30915.550723,0.03898242797065234,3.1226450181027405,1.5073037162219116,0.04780060052148606,3.102979873277419,2.5117887687690708,NA,NA,NA,NA,NA
GB.12,0.1987,30915.550723,0.03921113092589957,3.1221000306288964,1.377457392281455,0.04780060052148606,3.102979873277419,2.5117887687690708,NA,NA,NA,NA,NA
