year,country,b_proj,proj_prec,initial_prec,final_prec,abs_diff_proj_prec,grate_proj_prec,abs_diff_b50proj_prec,grate_b50proj_prec,gdp_proj_prec,abs_diff_gdpproj_prec,grate_gdpproj_prec,gdp_proj_temp,abs_diff_gdpproj_temp,grate_gdpproj_temp,tot_eff_b50,tot_eff_gdp,mean_gdp_grate_prec,med_gdp_grate_prec,mean_b50_grate_prec,med_b50_grate_prec,mean_gdp_grate_temp,med_gdp_grate_temp,mean_gdp_grate_tot,med_gdp_grate_tot,quadrant_med_prec,quadrant_mean_prec
2010,AE,0.0889300003,0.130328,0.130328,0.0753736863733894,-0.0549543136266106,-0.4216616047711206,0.056846899066395534,0.6392319675545478,99075.5841165,-90646.02951418067,-0.9149179419178869,99075.5841165,-98916.95573322772,-0.9983989154877375,0.6392319675545478,-0.9983989154877375,-0.9141494970778364,-0.9143601737152006,0.6079843443840512,0.6198668987364251,-0.9990621668359111,-0.9998181235602555,-0.9990621668359111,-0.9998181235602555,2,2
2010,AE.1,0.0889300003,0.130328,0.130328,0.10420649558135768,-0.02612150441864232,-0.20042895171139216,0.056008498271610946,0.6298043189325272,99075.5841165,-90617.46956664245,-0.9146296776821229,99075.5841165,-99045.57613118405,-0.9996971202785878,0.6298043189325272,-0.9996971202785878,-0.9141494970778364,-0.9143601737152006,0.6079843443840512,0.6198668987364251,-0.9990621668359111,-0.9998181235602555,-0.9990621668359111,-0.9998181235602555,2,2
2010,AE.2,0.0889300003,0.130328,0.130328,0.28888793108914645,0.15855993108914646,1.2166221463472657,0.051083534664475294,0.5744240918941647,99075.5841165,-90488.71422676876,-0.913330110881464,99075.5841165,-98927.92083753744,-0.9985095896200932,0.5744240918941647,-0.9985095896200932,-0.9141494970778364,-0.9143601737152006,0.6079843443840512,0.6198668987364251,-0.9990621668359111,-0.9998181235602555,-0.9990621668359111,-0.9998181235602555,2,2
2010,AE.3,0.0889300003,0.130328,0.130328,0.28019308073166993,0.14986508073166993,1.1499070094812314,0.05129657147890124,0.5768196481036246,99075.5841165,-90493.64101455978,-0.913379838448906,99075.5841165,-99057.48020072095,-0.9998172716725267,0.5768196481036246,-0.9998172716725267,-0.9141494970778364,-0.9143601737152006,0.6079843443840512,0.6198668987364251,-0.9990621668359111,-0.9998181235602555,-0.9990621668359111,-0.9998181235602555,2,2
2010,AE.4,0.0889300003,0.130328,0.130328,0.07809775399383341,-0.05223024600616659,-0.40075997488004567,0.056767068174414875,0.6383342852008836,99075.5841165,-90643.12312884287,-0.9148886068868223,99075.5841165,-99009.18034163838,-0.9993297665065134,0.6383342852008836,-0.9993297665065134,-0.9141494970778364,-0.9143601737152006,0.6079843443840512,0.6198668987364251,-0.9990621668359111,-0.9998181235602555,-0.9990621668359111,-0.9998181235602555,2,2
2010,AE.5,0.0889300003,0.130328,0.130328,0.13448517774188337,0.004157177741883372,0.03189780969464254,0.05514591113026737,0.6201046996990437,99075.5841165,-90591.37708060612,-0.9143663182856681,99075.5841165,-98812.67037659488,-0.9973463316694053,0.6201046996990437,-0.9973463316694053,-0.9141494970778364,-0.9143601737152006,0.6079843443840512,0.6198668987364251,-0.9990621668359111,-0.9998181235602555,-0.9990621668359111,-0.9998181235602555,2,2
2010,AE.6,0.0889300003,0.130328,0.130328,0.15797030680695615,0.027642306806956146,0.2120979897409317,0.054490873723190225,0.6127389355601995,99075.5841165,-90573.03232214783,-0.9141811590597914,99075.5841165,-99071.75284125587,-0.999961329773846,0.6127389355601995,-0.999961329773846,-0.9141494970778364,-0.9143601737152006,0.6079843443840512,0.6198668987364251,-0.9990621668359111,-0.9998181235602555,-0.9990621668359111,-0.9998181235602555,2,2
2010,AE.7,0.0889300003,0.130328,0.130328,0.05581990407865675,-0.07450809592134325,-0.5716967644814871,0.05742287560034526,0.6457087080471454,99075.5841165,-90668.6702705895,-0.9151464619575186,99075.5841165,-99068.21701331864,-0.9999256415872079,0.6457087080471454,-0.9999256415872079,-0.9141494970778364,-0.9143601737152006,0.6079843443840512,0.6198668987364251,-0.9990621668359111,-0.9998181235602555,-0.9990621668359111,-0.9998181235602555,2,2
2010,AE.8,0.0889300003,0.130328,0.130328,0.08359868269410674,-0.04672931730589326,-0.35855163361590187,0.056606224759954554,0.6365256332958154,99075.5841165,-90637.40361660875,-0.9148308781105035,99075.5841165,-99075.26584492456,-0.9999967875882008,0.6365256332958154,-0.9999967875882008,-0.9141494970778364,-0.9143601737152006,0.6079843443840512,0.6198668987364251,-0.9990621668359111,-0.9998181235602555,-0.9990621668359111,-0.9998181235602555,2,2
2010,AE.9,0.0889300003,0.130328,0.130328,0.1359881018007478,0.005660101800747802,0.04342966822745536,0.055103615850913334,0.6196290977738064,99075.5841165,-90590.1595267897,-0.9143540291447332,99075.5841165,-99073.18789298387,-0.9999758141873449,0.6196290977738064,-0.9999758141873449,-0.9141494970778364,-0.9143601737152006,0.6079843443840512,0.6198668987364251,-0.9990621668359111,-0.9998181235602555,-0.9990621668359111,-0.9998181235602555,2,2
2010,AE.10,0.0889300003,0.130328,0.130328,0.04074147655940401,-0.08958652344059599,-0.6873927585829291,0.05786902913040998,0.6507256149240109,99075.5841165,-90689.13038326659,-0.9153529720968182,99075.5841165,-99057.6490032696,-0.9998189754479841,0.6507256149240109,-0.9998189754479841,-0.9141494970778364,-0.9143601737152006,0.6079843443840512,0.6198668987364251,-0.9990621668359111,-0.9998181235602555,-0.9990621668359111,-0.9998181235602555,2,2
2010,AE.11,0.0889300003,0.130328,0.130328,0.33899943317942643,0.20867143317942644,1.6011251087980054,0.04989329632277745,0.5610401006911663,99075.5841165,-90461.67081316227,-0.9130571534838605,99075.5841165,-99065.55109480197,-0.9998987336608963,0.5610401006911663,-0.9998987336608963,-0.9141494970778364,-0.9143601737152006,0.6079843443840512,0.6198668987364251,-0.9990621668359111,-0.9998181235602555,-0.9990621668359111,-0.9998181235602555,2,2
2010,AE.12,0.0889300003,0.130328,0.130328,0.29591771802684375,0.16558971802684375,1.2705613377543103,0.05091269877854532,0.5725030766534847,99075.5841165,-90484.78476385672,-0.9132904496173182,99075.5841165,-99067.98639753049,-0.9999233139119263,0.5725030766534847,-0.9999233139119263,-0.9141494970778364,-0.9143601737152006,0.6079843443840512,0.6198668987364251,-0.9990621668359111,-0.9998181235602555,-0.9990621668359111,-0.9998181235602555,2,2
