year,country,b_proj,proj_prec,initial_prec,final_prec,abs_diff_proj_prec,grate_proj_prec,abs_diff_b50proj_prec,grate_b50proj_prec,gdp_proj_prec,abs_diff_gdpproj_prec,grate_gdpproj_prec,gdp_proj_temp,abs_diff_gdpproj_temp,grate_gdpproj_temp,tot_eff_b50,tot_eff_gdp,mean_gdp_grate_prec,med_gdp_grate_prec,mean_b50_grate_prec,med_b50_grate_prec,mean_gdp_grate_temp,med_gdp_grate_temp,mean_gdp_grate_tot,med_gdp_grate_tot,quadrant_med_prec,quadrant_mean_prec
2010,AE,0.0889300003,0.130328,0.130328,0.0753736863733894,-0.0549543136266106,-0.4216616047711206,0.0015057997845901033,0.01693241627696366,99075.5841165,-1883.6766144515277,-0.019012520907639253,99075.5841165,-96924.98050379026,-0.978293303724751,0.01693241627696366,-0.9973058246323903,0.01073881460136013,0.0015370219026837274,-0.012556235481473953,-0.0014721403008854904,-0.9875523832562553,-0.9973385674798381,-0.9768135686548952,-0.9773061441026842,4,4
2010,AE.1,0.0889300003,0.130328,0.130328,0.10420649558135768,-0.02612150441864232,-0.20042895171139216,7.065827737035152e-4,0.007945381438433607,99075.5841165,-848.8860024375608,-0.008568064574208124,99075.5841165,-98643.68347131292,-0.9956406954444071,0.007945381438433607,-1.0042087600186154,0.01073881460136013,0.0015370219026837274,-0.012556235481473953,-0.0014721403008854904,-0.9875523832562553,-0.9973385674798381,-0.9768135686548952,-0.9773061441026842,4,4
2010,AE.2,0.0889300003,0.130328,0.130328,0.28888793108914645,0.15855993108914646,1.2166221463472657,-0.003932441474968615,-0.044219514918506245,99075.5841165,4211.363072857901,0.042506568196518386,99075.5841165,-97106.18053093141,-0.9801222107027617,-0.044219514918506245,-0.9376156425062433,0.01073881460136013,0.0015370219026837274,-0.012556235481473953,-0.0014721403008854904,-0.9875523832562553,-0.9973385674798381,-0.9768135686548952,-0.9773061441026842,4,4
2010,AE.3,0.0889300003,0.130328,0.130328,0.28019308073166993,0.14986508073166993,1.1499070094812314,-0.003732684526019686,-0.04197328813030136,99075.5841165,4008.3084641400346,0.040457076280537345,99075.5841165,-98813.94716742642,-0.9973592187075483,-0.04197328813030136,-0.956902142427011,0.01073881460136013,0.0015370219026837274,-0.012556235481473953,-0.0014721403008854904,-0.9875523832562553,-0.9973385674798381,-0.9768135686548952,-0.9773061441026842,4,4
2010,AE.4,0.0889300003,0.130328,0.130328,0.07809775399383341,-0.05223024600616659,-0.40075997488004567,0.0014294242921572137,0.016073589197516436,99075.5841165,-1780.256545628581,-0.01796867070231179,99075.5841165,-98145.58253275394,-0.9906132111958835,0.016073589197516436,-1.0085818818981953,0.01073881460136013,0.0015370219026837274,-0.012556235481473953,-0.0014721403008854904,-0.9875523832562553,-0.9973385674798381,-0.9768135686548952,-0.9773061441026842,4,4
2010,AE.5,0.0889300003,0.130328,0.130328,0.13448517774188337,0.004157177741883372,0.03189780969464254,-1.1091916680486258e-4,-0.0012472637628548684,99075.5841165,129.12047042284394,0.001303252174330005,99075.5841165,-95600.41522667608,-0.964924063574154,-0.0012472637628548684,-0.9636208113998239,0.01073881460136013,0.0015370219026837274,-0.012556235481473953,-0.0014721403008854904,-0.9875523832562553,-0.9973385674798381,-0.9768135686548952,-0.9773061441026842,4,4
2010,AE.6,0.0889300003,0.130328,0.130328,0.15797030680695615,0.027642306806956146,0.2120979897409317,-7.296339436978355e-4,-0.008204587217322156,99075.5841165,833.0453685999819,0.008408180239648438,99075.5841165,-99016.10478758227,-0.999399657045193,-0.008204587217322156,-0.9909914768055446,0.01073881460136013,0.0015370219026837274,-0.012556235481473953,-0.0014721403008854904,-0.9875523832562553,-0.9973385674798381,-0.9768135686548952,-0.9773061441026842,4,4
2010,AE.7,0.0889300003,0.130328,0.130328,0.05581990407865675,-0.07450809592134325,-0.5716967644814871,0.0020593602062250332,0.023157092086786298,99075.5841165,-2673.0182077087084,-0.02697958565215812,99075.5841165,-98962.80722095993,-0.9988617084971464,0.023157092086786298,-1.0258412941493045,0.01073881460136013,0.0015370219026837274,-0.012556235481473953,-0.0014721403008854904,-0.9875523832562553,-0.9973385674798381,-0.9768135686548952,-0.9773061441026842,4,4
2010,AE.8,0.0889300003,0.130328,0.130328,0.08359868269410674,-0.04672931730589326,-0.35855163361590187,0.0012757451209150783,0.014345497769160338,99075.5841165,-1575.4364685093897,-0.015901359376866063,99075.5841165,-99070.0568815764,-0.999944211937049,0.014345497769160338,-1.015845571313915,0.01073881460136013,0.0015370219026837274,-0.012556235481473953,-0.0014721403008854904,-0.9875523832562553,-0.9973385674798381,-0.9768135686548952,-0.9773061441026842,4,4
2010,AE.9,0.0889300003,0.130328,0.130328,0.1359881018007478,0.005660101800747802,0.04342966822745536,-1.5091570799391496e-4,-0.0016970168389161126,99075.5841165,175.4422151936451,0.0017707916310374498,99075.5841165,-99037.58327852965,-0.9996164459860699,-0.0016970168389161126,-0.9978456543550325,0.01073881460136013,0.0015370219026837274,-0.012556235481473953,-0.0014721403008854904,-0.9875523832562553,-0.9973385674798381,-0.9768135686548952,-0.9773061441026842,4,4
2010,AE.10,0.0889300003,0.130328,0.130328,0.04074147655940401,-0.08958652344059599,-0.6873927585829291,0.0024926414823093768,0.02802925305184528,99075.5841165,-3358.7009182502807,-0.03390038977010608,99075.5841165,-98809.85510253019,-0.9973179162521277,0.02802925305184528,-1.0312183060222337,0.01073881460136013,0.0015370219026837274,-0.012556235481473953,-0.0014721403008854904,-0.9875523832562553,-0.9973385674798381,-0.9768135686548952,-0.9773061441026842,4,4
