country,impact_prec_b50,impact_prec_gdp,impact_temp_gdp,impact_prec_and_temp_gdp,mean_impact_b50,mean_impact_prec_gdp,mean_impact_temp_gdp,mean_impact_prec_and_temp_gdp
BA.6,0.004963929195959216,4.443857394005813,3.7364964701690764,3.7364964701690764,0.004222284482066341,4.478603031029404,3.788360495064495,3.788360495064495
BA.7,0.001986544716204095,4.553828768747618,4.181437830455301,4.181437830455301,0.004222284482066341,4.478603031029404,3.788360495064495,3.788360495064495
BA.8,0.00455502386299689,4.458406784709333,3.422756328217648,3.422756328217648,0.004222284482066341,4.478603031029404,3.788360495064495,3.788360495064495
BA.9,-5.617632791657792e-4,4.702167206183959,4.623773394372497,4.623773394372497,0.004222284482066341,4.478603031029404,3.788360495064495,3.788360495064495
BA.10,0.00215011955934081,4.54743339143634,4.3802902013671785,4.3802902013671785,0.004222284482066341,4.478603031029404,3.788360495064495,3.788360495064495
BA.11,0.0016608497984633352,4.566774175002898,3.0376526757495084,3.0376526757495084,0.004222284482066341,4.478603031029404,3.788360495064495,3.788360495064495
BA.12,9.214870651629083e-4,4.5975880091583265,3.025579636955989,3.025579636955989,0.004222284482066341,4.478603031029404,3.788360495064495,3.788360495064495
BA.13,0.0020131353803253265,4.552784669085703,3.451752401613671,3.451752401613671,0.004222284482066341,4.478603031029404,3.788360495064495,3.788360495064495
BA.14,-2.2434036786270317e-4,4.654653617286638,4.636423935478454,4.636423935478454,0.004222284482066341,4.478603031029404,3.788360495064495,3.788360495064495
BA.15,0.003846783674304642,4.483914010215053,3.852552351897571,3.852552351897571,0.004222284482066341,4.478603031029404,3.788360495064495,3.788360495064495
BE,-0.006616232715153454,2.7531068857777474,2.7534725795723363,2.7534725795723363,-0.008028528272815302,2.7583688711699113,2.592667924653454,2.592667924653454
BE.1,-0.011065521010367474,2.7672825159365746,2.6664759952931334,2.6664759952931334,-0.008028528272815302,2.7583688711699113,2.592667924653454,2.592667924653454
BE.2,-0.009736003511681815,2.7623515161705727,2.5463382627024242,2.5463382627024242,-0.008028528272815302,2.7583688711699113,2.592667924653454,2.592667924653454
BE.3,-0.008902047220820023,2.7596808517565714,2.5745033684477745,2.5745033684477745,-0.008028528272815302,2.7583688711699113,2.592667924653454,2.592667924653454
BE.4,-0.00782041680622006,2.7564678910633145,2.7556112255864083,2.7556112255864083,-0.008028528272815302,2.7583688711699113,2.592667924653454,2.592667924653454
BE.5,-0.004074872845029104,2.7464652727167764,2.4079219771043876,2.4079219771043876,-0.008028528272815302,2.7583688711699113,2.592667924653454,2.592667924653454
BE.6,-0.00590607736386731,2.7512001737693668,2.509611042574195,2.509611042574195,-0.008028528272815302,2.7583688711699113,2.592667924653454,2.592667924653454
BE.7,-0.010476016909949521,2.7649496368064512,2.765844961100107,2.765844961100107,-0.008028528272815302,2.7583688711699113,2.592667924653454,2.592667924653454
BE.8,-0.007092006022609593,2.7544131582884575,2.655118213159556,2.655118213159556,-0.008028528272815302,2.7583688711699113,2.592667924653454,2.592667924653454
BE.9,-0.007311231133296235,2.755024039654041,2.740090824585542,2.740090824585542,-0.008028528272815302,2.7583688711699113,2.592667924653454,2.592667924653454
BE.10,-0.004589018130251566,2.7477725391944863,2.696450082510314,2.696450082510314,-0.008028528272815302,2.7583688711699113,2.592667924653454,2.592667924653454
BE.11,-0.01218581455350748,2.7765110047140484,2.4398998217085834,2.4398998217085834,-0.008028528272815302,2.7583688711699113,2.592667924653454,2.592667924653454
BE.12,-0.012164432806254405,2.7768435224824097,2.4400985956941685,2.4400985956941685,-0.008028528272815302,2.7583688711699113,2.592667924653454,2.592667924653454
BE.13,-0.004061665463951831,2.746431887493589,2.1464654139470998,2.1464654139470998,-0.008028528272815302,2.7583688711699113,2.592667924653454,2.592667924653454
BE.14,-0.00895948537102898,2.7598583971616413,2.76090246474605,2.76090246474605,-0.008028528272815302,2.7583688711699113,2.592667924653454,2.592667924653454
BE.15,-0.007495610501055963,2.7555426457325325,2.6238819657231804,2.6238819657231804,-0.008028528272815302,2.7583688711699113,2.592667924653454,2.592667924653454
BF,-2.7181911476655517e-4,9.836109717360303,10.557465343348582,10.557465343348582,-0.002757038835419757,10.639702918551949,12.81189675523861,12.81189675523861
BF.1,-0.02658598207156591,2.7059903885248247,-0.6042717926090418,-0.6042717926090418,-0.002757038835419757,10.639702918551949,12.81189675523861,12.81189675523861
BF.2,0.004508090483645445,12.278533477424201,30.366611010248317,30.366611010248317,-0.002757038835419757,10.639702918551949,12.81189675523861,12.81189675523861
BF.3,0.005949327295634806,13.164360161995338,34.72554406961963,34.72554406961963,-0.002757038835419757,10.639702918551949,12.81189675523861,12.81189675523861
BF.4,0.009868865044881034,17.75770211681375,15.838865623030742,15.838865623030742,-0.002757038835419757,10.639702918551949,12.81189675523861,12.81189675523861
BF.5,-0.015012634932932575,4.94945537649875,2.309445345080045,2.309445345080045,-0.002757038835419757,10.639702918551949,12.81189675523861,12.81189675523861
BF.6,0.0025132263868973405,11.180917899889955,5.19940737112382,5.19940737112382,-0.002757038835419757,10.639702918551949,12.81189675523861,12.81189675523861
BF.7,0.004409767768199656,16.947558276509515,41.0932909871758,41.0932909871758,-0.002757038835419757,10.639702918551949,12.81189675523861,12.81189675523861
BF.8,4.846211266025501e-4,10.18277960599081,0.9447778748025322,0.9447778748025322,-0.002757038835419757,10.639702918551949,12.81189675523861,12.81189675523861
BF.9,-0.0012740880284042115,9.395810457020394,0.6131401175565917,0.6131401175565917,-0.002757038835419757,10.639702918551949,12.81189675523861,12.81189675523861
BF.10,-0.024138050948017194,3.0998954709862527,6.8954414130132795,6.8954414130132795,-0.002757038835419757,10.639702918551949,12.81189675523861,12.81189675523861
BF.11,0.004589105170675441,12.326014317534861,2.408274795224535,2.408274795224535,-0.002757038835419757,10.639702918551949,12.81189675523861,12.81189675523861
BF.12,0.00780149668579891,14.470899964744522,4.440258620811112,4.440258620811112,-0.002757038835419757,10.639702918551949,12.81189675523861,12.81189675523861
BF.13,0.0032017846576232367,16.600842238165807,4.35134825228311,4.35134825228311,-0.002757038835419757,10.639702918551949,12.81189675523861,12.81189675523861
BF.14,-0.02477785537795343,2.9932918994093085,0.31862209490049703,0.31862209490049703,-0.002757038835419757,10.639702918551949,12.81189675523861,12.81189675523861
BF.15,0.004621524486965342,12.345085327962586,45.53212695820821,45.53212695820821,-0.002757038835419757,10.639702918551949,12.81189675523861,12.81189675523861
BG,-0.0024886686054746603,2.707895120277384,2.3673789730505015,2.3673789730505015,-0.003012438798088939,2.719191202724466,2.233417061727223,2.233417061727223
BG.1,0.00823270685618765,2.5350702300947447,2.1175271466552004,2.1175271466552004,-0.003012438798088939,2.719191202724466,2.233417061727223,2.233417061727223
BG.2,3.495131663719537e-4,2.6614091037717253,2.1896296699366493,2.1896296699366493,-0.003012438798088939,2.719191202724466,2.233417061727223,2.233417061727223
BG.3,0.0016866142636535368,2.639768470904048,2.267141299864817,2.267141299864817,-0.003012438798088939,2.719191202724466,2.233417061727223,2.233417061727223
BG.4,-0.008055823507086429,2.802745944206653,2.347800959822839,2.347800959822839,-0.003012438798088939,2.719191202724466,2.233417061727223,2.233417061727223
BG.5,0.0028002082584057887,2.621838561893083,2.412042904047264,2.412042904047264,-0.003012438798088939,2.719191202724466,2.233417061727223,2.233417061727223
BG.6,-6.680540043489928e-4,2.6779784646207374,2.3197490771417817,2.3197490771417817,-0.003012438798088939,2.719191202724466,2.233417061727223,2.233417061727223
BG.7,-0.0022813583330170716,2.704468525745338,2.572051963181606,2.572051963181606,-0.003012438798088939,2.719191202724466,2.233417061727223,2.233417061727223
BG.8,-0.012606819552978448,2.887517105702862,2.7893364230596034,2.7893364230596034,-0.003012438798088939,2.719191202724466,2.233417061727223,2.233417061727223
BG.9,-0.004256087808030788,2.7373585879067934,2.712109316128342,2.712109316128342,-0.003012438798088939,2.719191202724466,2.233417061727223,2.233417061727223
BG.10,0.004723776574929075,2.5910170137487323,2.493372541392371,2.493372541392371,-0.003012438798088939,2.719191202724466,2.233417061727223,2.233417061727223
BG.11,-0.004242595166456337,2.7371317937996267,1.2346034002498356,1.2346034002498356,-0.003012438798088939,2.719191202724466,2.233417061727223,2.233417061727223
BG.12,-0.005385900702816481,2.7564667177832485,1.1964700444188634,1.1964700444188634,-0.003012438798088939,2.719191202724466,2.233417061727223,2.233417061727223
BG.13,-0.012434332036680486,2.8840988295430394,1.809795814710597,1.809795814710597,-0.003012438798088939,2.719191202724466,2.233417061727223,2.233417061727223
BG.14,-0.00901618432649966,2.8198865816168883,2.8151242366464917,2.8151242366464917,-0.003012438798088939,2.719191202724466,2.233417061727223,2.233417061727223
BG.15,-0.004556015845581675,2.742408191976551,2.0905392173288044,2.0905392173288044,-0.003012438798088939,2.719191202724466,2.233417061727223,2.233417061727223
BH,NA,NA,NA,NA,NA,NA,NA,NA
BH.1,NA,NA,NA,NA,NA,NA,NA,NA
BH.2,NA,NA,NA,NA,NA,NA,NA,NA
BH.3,NA,NA,NA,NA,NA,NA,NA,NA
BH.4,NA,NA,NA,NA,NA,NA,NA,NA
BH.5,NA,NA,NA,NA,NA,NA,NA,NA
BH.6,NA,NA,NA,NA,NA,NA,NA,NA
BH.7,NA,NA,NA,NA,NA,NA,NA,NA
BH.8,NA,NA,NA,NA,NA,NA,NA,NA
BH.9,NA,NA,NA,NA,NA,NA,NA,NA
BH.10,NA,NA,NA,NA,NA,NA,NA,NA
BH.11,NA,NA,NA,NA,NA,NA,NA,NA
BH.12,NA,NA,NA,NA,NA,NA,NA,NA
BH.13,NA,NA,NA,NA,NA,NA,NA,NA
BH.14,NA,NA,NA,NA,NA,NA,NA,NA
BH.15,NA,NA,NA,NA,NA,NA,NA,NA
BI,-0.020104126477016773,12.716603910292983,8.85408867536061,8.85408867536061,-0.016820806333146133,14.321202633976604,8.548374049822053,8.548374049822053
BI.1,-0.006888400341661093,16.858050634744906,6.276296009181478,6.276296009181478,-0.016820806333146133,14.321202633976604,8.548374049822053,8.548374049822053
BI.2,-0.004373980114880114,17.686526134169622,22.788160023743718,22.788160023743718,-0.016820806333146133,14.321202633976604,8.548374049822053,8.548374049822053
BI.3,0.0014382738713031576,19.134278535700773,24.833137676570352,24.833137676570352,-0.016820806333146133,14.321202633976604,8.548374049822053,8.548374049822053
BI.4,0.001550911447085775,19.12302219780604,2.449053006423296,2.449053006423296,-0.016820806333146133,14.321202633976604,8.548374049822053,8.548374049822053
BI.5,-0.023831226802052893,11.686478230867761,8.556342202383927,8.556342202383927,-0.016820806333146133,14.321202633976604,8.548374049822053,8.548374049822053
BI.6,8.725580455679357e-4,19.111521383671903,6.380335688472861,6.380335688472861,-0.016820806333146133,14.321202633976604,8.548374049822053,8.548374049822053
BI.7,0.001970096420959787,18.875664293357694,5.5772110830992,5.5772110830992,-0.016820806333146133,14.321202633976604,8.548374049822053,8.548374049822053
BI.8,-0.01274214282673646,9.700048035392847,0.21691672299090825,0.21691672299090825,-0.016820806333146133,14.321202633976604,8.548374049822053,8.548374049822053
BI.9,-0.009955773929137157,10.870665118709384,0.2504352709275872,0.2504352709275872,-0.016820806333146133,14.321202633976604,8.548374049822053,8.548374049822053
BI.10,-0.0936062010318,1.702007002212755,-0.11526071242664918,-0.11526071242664918,-0.016820806333146133,14.321202633976604,8.548374049822053,8.548374049822053
BI.11,-0.0019398040869863659,18.448774091572275,10.016533300674908,10.016533300674908,-0.016820806333146133,14.321202633976604,8.548374049822053,8.548374049822053
BI.12,5.534082907633056e-4,19.066856905237035,13.52259400209228,13.52259400209228,-0.016820806333146133,14.321202633976604,8.548374049822053,8.548374049822053
BI.13,-0.0911471425026732,1.8580655439469058,-0.11586963031255201,-0.11586963031255201,-0.016820806333146133,14.321202633976604,8.548374049822053,8.548374049822053
BI.14,4.996987826914291e-4,16.935718232567893,8.612922587269654,8.612922587269654,-0.016820806333146133,14.321202633976604,8.548374049822053,8.548374049822053
BI.15,-0.011429050075765482,15.364961893374891,18.67108889070126,18.67108889070126,-0.016820806333146133,14.321202633976604,8.548374049822053,8.548374049822053
BJ,0.0014171596537521378,10.8396372438851,12.68125079314545,12.68125079314545,0.007241915862527213,9.60827909526687,10.917364081272401,10.917364081272401
BJ.1,0.0030354387712247196,8.813643724349312,2.3594525006747094,2.3594525006747094,0.007241915862527213,9.60827909526687,10.917364081272401,10.917364081272401
BJ.2,3.3415896137065814e-4,10.849753717679862,30.684686382408106,30.684686382408106,0.007241915862527213,9.60827909526687,10.917364081272401,10.917364081272401
BJ.3,5.074495870772756e-5,10.813693419565668,28.515781679861764,28.515781679861764,0.007241915862527213,9.60827909526687,10.917364081272401,10.917364081272401
BJ.4,0.0018352162411775748,10.812437851377146,7.011743870440422,7.011743870440422,0.007241915862527213,9.60827909526687,10.917364081272401,10.917364081272401
BJ.5,0.0035856950256044694,8.585099303201082,4.093517623454099,4.093517623454099,0.007241915862527213,9.60827909526687,10.917364081272401,10.917364081272401
BJ.6,-2.2963069486362607e-4,10.644984202459547,6.119602516997151,6.119602516997151,0.007241915862527213,9.60827909526687,10.917364081272401,10.917364081272401
BJ.7,0.023296391858807733,8.175052633169596,13.420585699855575,13.420585699855575,0.007241915862527213,9.60827909526687,10.917364081272401,10.917364081272401
BJ.8,-1.3611491669371118e-4,10.752363995084195,4.052974297288852,4.052974297288852,0.007241915862527213,9.60827909526687,10.917364081272401,10.917364081272401
BJ.9,1.2686412033746457e-4,10.22926245835583,1.5029413604079493,1.5029413604079493,0.007241915862527213,9.60827909526687,10.917364081272401,10.917364081272401
BJ.10,8.223543269307411e-4,9.823917469409237,13.952850093443272,13.952850093443272,0.007241915862527213,9.60827909526687,10.917364081272401,10.917364081272401
BJ.11,0.005441671669287799,10.43053147551459,4.087969410662228,4.087969410662228,0.007241915862527213,9.60827909526687,10.917364081272401,10.917364081272401
BJ.12,0.007605801215031011,10.15730332300775,5.606796998817774,5.606796998817774,0.007241915862527213,9.60827909526687,10.917364081272401,10.917364081272401
BJ.13,0.06169850551795449,4.604249805875013,0.5632557355822261,0.5632557355822261,0.007241915862527213,9.60827909526687,10.917364081272401,10.917364081272401
BJ.14,0.0067119706746612585,7.355615614744772,3.4494299624210707,3.4494299624210707,0.007241915862527213,9.60827909526687,10.917364081272401,10.917364081272401
BJ.15,2.744264171449461e-4,10.844919286591217,36.57498637489776,36.57498637489776,0.007241915862527213,9.60827909526687,10.917364081272401,10.917364081272401
BR,-0.0072712049727694916,3.8448580858350345,2.0661239288250344,2.0661239288250344,-0.0025684009215662727,3.796050035814858,2.5992449470943235,2.5992449470943235
BR.1,-0.00543993834290711,3.8720216797512244,0.05346837876836989,0.05346837876836989,-0.0025684009215662727,3.796050035814858,2.5992449470943235,2.5992449470943235
BR.2,-0.0033191714600968123,3.7435070495281884,4.48492095598158,4.48492095598158,-0.0025684009215662727,3.796050035814858,2.5992449470943235,2.5992449470943235
BR.3,-0.007012807550353252,3.823074847497285,5.329128599290785,5.329128599290785,-0.0025684009215662727,3.796050035814858,2.5992449470943235,2.5992449470943235
BR.4,0.011201306818277773,3.7977397567983773,-0.5275990739828672,-0.5275990739828672,-0.0025684009215662727,3.796050035814858,2.5992449470943235,2.5992449470943235
BR.5,-8.137611659522739e-4,3.705768727478746,7.322697617505173,7.322697617505173,-0.0025684009215662727,3.796050035814858,2.5992449470943235,2.5992449470943235
BR.6,-0.007060985588070216,3.8565528834733946,1.1739740096455806,1.1739740096455806,-0.0025684009215662727,3.796050035814858,2.5992449470943235,2.5992449470943235
BR.7,-0.004259520945970829,3.8738145014990373,1.9980818405166958,1.9980818405166958,-0.0025684009215662727,3.796050035814858,2.5992449470943235,2.5992449470943235
BR.8,-7.840614789652205e-4,3.705349255933033,0.9783540588787819,0.9783540588787819,-0.0025684009215662727,3.796050035814858,2.5992449470943235,2.5992449470943235
BR.9,-0.00657355699367055,3.808379819269501,0.5652210202378753,0.5652210202378753,-0.0025684009215662727,3.796050035814858,2.5992449470943235,2.5992449470943235
BR.10,-0.004072937278860844,3.8738220571618798,1.4047066243714783,1.4047066243714783,-0.0025684009215662727,3.796050035814858,2.5992449470943235,2.5992449470943235
BR.11,-0.005380400769325356,3.8722048439973293,1.191847155142894,1.191847155142894,-0.0025684009215662727,3.796050035814858,2.5992449470943235,2.5992449470943235
BR.12,-0.0063177559293631355,3.8673647637240345,1.5366490965093413,1.5366490965093413,-0.0025684009215662727,3.796050035814858,2.5992449470943235,2.5992449470943235
BR.13,0.0016792951477122289,3.67213534664695,1.415875980280751,1.415875980280751,-0.0025684009215662727,3.796050035814858,2.5992449470943235,2.5992449470943235
BR.14,0.011263859536660604,3.5606398113925253,6.733448949865135,6.733448949865135,-0.0025684009215662727,3.796050035814858,2.5992449470943235,2.5992449470943235
BR.15,-0.006932773771405879,3.859567143051187,5.861020011672571,5.861020011672571,-0.0025684009215662727,3.796050035814858,2.5992449470943235,2.5992449470943235
BW,-0.05986738161463644,5.813804093343602,9.796830290205481,9.796830290205481,-0.05923900688616041,5.918628338845256,5.177801487009696,5.177801487009696
BW.1,0.010611737970447533,5.078301317423613,0.19323955313037422,0.19323955313037422,-0.05923900688616041,5.918628338845256,5.177801487009696,5.177801487009696
BW.2,-0.09815403991823879,6.3461002706652145,6.109181075025219,6.109181075025219,-0.05923900688616041,5.918628338845256,5.177801487009696,5.177801487009696
BW.3,-0.08914159724791028,6.18702978386931,4.982953329521267,4.982953329521267,-0.05923900688616041,5.918628338845256,5.177801487009696,5.177801487009696
BW.4,-0.05192000613557922,5.725676297280424,1.475860434974586,1.475860434974586,-0.05923900688616041,5.918628338845256,5.177801487009696,5.177801487009696
BW.5,-0.09032709043300308,6.205507779014851,8.098187485952794,8.098187485952794,-0.05923900688616041,5.918628338845256,5.177801487009696,5.177801487009696
BW.6,-0.0893756839877048,6.190638878050968,1.8306705849557574,1.8306705849557574,-0.05923900688616041,5.918628338845256,5.177801487009696,5.177801487009696
BW.7,-0.10444347484516431,6.6433830263128115,8.3768110144866,8.3768110144866,-0.05923900688616041,5.918628338845256,5.177801487009696,5.177801487009696
BW.8,0.02957154451132483,4.879943566799733,-0.3790253535453167,-0.3790253535453167,-0.05923900688616041,5.918628338845256,5.177801487009696,5.177801487009696
BW.9,0.02063749353136661,4.974244356425543,-0.20682229872780522,-0.20682229872780522,-0.05923900688616041,5.918628338845256,5.177801487009696,5.177801487009696
BW.10,-0.0031595194531342484,5.219372686235762,5.764796475519885,5.764796475519885,-0.05923900688616041,5.918628338845256,5.177801487009696,5.177801487009696
BW.11,-0.09450407223240127,6.275479216677944,3.868471462998972,3.868471462998972,-0.05923900688616041,5.918628338845256,5.177801487009696,5.177801487009696
BW.12,-0.09178099176846705,6.2289130740058525,4.33080652065065,4.33080652065065,-0.05923900688616041,5.918628338845256,5.177801487009696,5.177801487009696
BW.13,-0.090095779804243,6.201862200649219,2.9710653958844344,2.9710653958844344,-0.05923900688616041,5.918628338845256,5.177801487009696,5.177801487009696
BW.14,-0.06025843147134026,5.818223960368839,2.256750488444251,2.256750488444251,-0.05923900688616041,5.918628338845256,5.177801487009696,5.177801487009696
BW.15,-0.08561681727988286,6.909572914400405,23.375047332677994,23.375047332677994,-0.05923900688616041,5.918628338845256,5.177801487009696,5.177801487009696
CF,-0.00986439760678856,11.234435434773307,10.505465984282843,10.505465984282843,-0.010736531935345612,11.302144775182086,10.719466819231853,10.719466819231853
CF.1,-0.0018274590718626652,14.130405521090847,1.6018505358381807,1.6018505358381807,-0.010736531935345612,11.302144775182086,10.719466819231853,10.719466819231853
CF.2,-0.017465100888394744,8.932219944847409,32.57666578123744,32.57666578123744,-0.010736531935345612,11.302144775182086,10.719466819231853,10.719466819231853
CF.3,-0.0012748869898579125,14.339233576125334,36.4889524168006,36.4889524168006,-0.010736531935345612,11.302144775182086,10.719466819231853,10.719466819231853
CF.4,-0.012707407435594802,10.321860535562802,1.5910813659946035,1.5910813659946035,-0.010736531935345612,11.302144775182086,10.719466819231853,10.719466819231853
CF.5,-0.0074353003294245455,12.063878886254289,10.498610068997438,10.498610068997438,-0.010736531935345612,11.302144775182086,10.719466819231853,10.719466819231853
CF.6,-4.4519157709509334e-4,14.648023014762169,7.882109859649306,7.882109859649306,-0.010736531935345612,11.302144775182086,10.719466819231853,10.719466819231853
CF.7,-0.010647788878128447,10.976699529436695,15.05507443761108,15.05507443761108,-0.010736531935345612,11.302144775182086,10.719466819231853,10.719466819231853
CF.8,-4.7527033623625707e-4,14.637013030234574,0.7384696056527658,0.7384696056527658,-0.010736531935345612,11.302144775182086,10.719466819231853,10.719466819231853
CF.9,5.18840886433657e-4,14.982843118228663,0.21406919527846396,0.21406919527846396,-0.010736531935345612,11.302144775182086,10.719466819231853,10.719466819231853
CF.10,-0.002306357575447052,13.948854873339355,5.80773723684945,5.80773723684945,-0.010736531935345612,11.302144775182086,10.719466819231853,10.719466819231853
CF.11,-0.029050598625812978,6.191214412929237,2.4215576987905783,2.4215576987905783,-0.010736531935345612,11.302144775182086,10.719466819231853,10.719466819231853
CF.12,-0.02945032572073681,6.110991264440666,2.0033800500240564,2.0033800500240564,-0.010736531935345612,11.302144775182086,10.719466819231853,10.719466819231853
CF.13,-0.021386599626438484,7.908593696503317,2.0434586094742633,2.0434586094742633,-0.010736531935345612,11.302144775182086,10.719466819231853,10.719466819231853
CF.14,-5.782112957004168e-4,13.87379474755537,3.848798050553645,3.848798050553645,-0.010736531935345612,11.302144775182086,10.719466819231853,10.719466819231853
CF.15,-0.027388455894444684,6.534254816829351,38.234188210674944,38.234188210674944,-0.010736531935345612,11.302144775182086,10.719466819231853,10.719466819231853
