country,impact_prec_b50,impact_prec_gdp,impact_temp_gdp,impact_prec_and_temp_gdp,mean_impact_b50,mean_impact_prec_gdp,mean_impact_temp_gdp,mean_impact_prec_and_temp_gdp
DJ.11,0.02799155394530407,7.268521907513,30.93267766746524,30.93267766746524,0.012122882411032843,2.3298513818119297,10.975001360056174,10.975001360056174
DJ.12,0.02803350822442851,7.124899149379084,14.892551835148337,14.892551835148337,0.012122882411032843,2.3298513818119297,10.975001360056174,10.975001360056174
DJ.13,0.024034723520755936,3.989607666326657,-0.8929428057312944,-0.8929428057312944,0.012122882411032843,2.3298513818119297,10.975001360056174,10.975001360056174
DJ.14,-0.0047236583715671,-0.2063647283235236,-0.8251850844244124,-0.8251850844244124,0.012122882411032843,2.3298513818119297,10.975001360056174,10.975001360056174
DJ.15,0.020257373145974047,2.8644085887747086,127.77293973230202,127.77293973230202,0.012122882411032843,2.3298513818119297,10.975001360056174,10.975001360056174
DK,-0.011569641796958624,0.80983068536417,1.1436107104463162,1.1436107104463162,-0.013211115162815194,0.8144950597535678,1.0830868411132206,1.0830868411132206
DK.1,-0.015995231904808307,0.821407519205626,1.1200480505863175,1.1200480505863175,-0.013211115162815194,0.8144950597535678,1.0830868411132206,1.0830868411132206
DK.2,-0.012487598490882,0.8121601661893465,1.1286427283770204,1.1286427283770204,-0.013211115162815194,0.8144950597535678,1.0830868411132206,1.0830868411132206
DK.3,-0.014064551491842207,0.8162384277664737,1.1268221583865035,1.1268221583865035,-0.013211115162815194,0.8144950597535678,1.0830868411132206,1.0830868411132206
DK.4,-0.005776512003422449,0.7955947307666563,1.1010423628137922,1.1010423628137922,-0.013211115162815194,0.8144950597535678,1.0830868411132206,1.0830868411132206
DK.5,-0.013967447754205223,0.8159840600122104,1.0359856979315476,1.0359856979315476,-0.013211115162815194,0.8144950597535678,1.0830868411132206,1.0830868411132206
DK.6,-0.009209799989848253,0.8039538386806184,1.041302362396023,1.041302362396023,-0.013211115162815194,0.8144950597535678,1.0830868411132206,1.0830868411132206
DK.7,-0.012392539676603802,0.8119175733435682,1.0885716728273804,1.0885716728273804,-0.013211115162815194,0.8144950597535678,1.0830868411132206,1.0830868411132206
DK.8,-0.017410945329885436,0.825371578692939,1.1908556833580455,1.1908556833580455,-0.013211115162815194,0.8144950597535678,1.0830868411132206,1.0830868411132206
DK.9,-0.014632950596887859,0.8177371636647888,1.1578858637585845,1.1578858637585845,-0.013211115162815194,0.8144950597535678,1.0830868411132206,1.0830868411132206
DK.10,-0.011694076911414048,0.8101448128770486,1.1663486158280507,1.1663486158280507,-0.013211115162815194,0.8144950597535678,1.0830868411132206,1.0830868411132206
DK.11,-0.020953477845938505,0.8364952827648774,0.9063107384288844,0.9063107384288844,-0.013211115162815194,0.8144950597535678,1.0830868411132206,1.0830868411132206
DK.12,-0.02024305196881498,0.8340532242559164,0.8536588357884369,0.8536588357884369,-0.013211115162815194,0.8144950597535678,1.0830868411132206,1.0830868411132206
DK.13,-0.004595727236338438,0.7927516916960112,0.9756840331190095,0.9756840331190095,-0.013211115162815194,0.8144950597535678,1.0830868411132206,1.0830868411132206
DK.14,-0.01599389149846916,0.8214038456687095,1.1605643950975164,1.1605643950975164,-0.013211115162815194,0.8144950597535678,1.0830868411132206,1.0830868411132206
DK.15,-0.010390398108723824,0.8068763551081247,1.1320555486681005,1.1320555486681005,-0.013211115162815194,0.8144950597535678,1.0830868411132206,1.0830868411132206
DZ,0.0045521372108298175,1.0236007464987409,-0.3129785631157486,-0.3129785631157486,0.0011889249879963918,1.1179438308837328,-0.3894504202688607,-0.3894504202688607
DZ.1,0.023347264839832512,0.5980765561295985,-0.6582475480999156,-0.6582475480999156,0.0011889249879963918,1.1179438308837328,-0.3894504202688607,-0.3894504202688607
DZ.2,0.0011239641452496538,1.1022623105427127,-0.25907189349080284,-0.25907189349080284,0.0011889249879963918,1.1179438308837328,-0.3894504202688607,-0.3894504202688607
DZ.3,-0.006390078717179685,1.2813505817108692,-0.4759328757404889,-0.4759328757404889,0.0011889249879963918,1.1179438308837328,-0.3894504202688607,-0.3894504202688607
DZ.4,-0.0033420121719505975,1.207315730567822,-0.6630592604374641,-0.6630592604374641,0.0011889249879963918,1.1179438308837328,-0.3894504202688607,-0.3894504202688607
DZ.5,0.026243012277255402,0.5287712590861389,-0.32838519737842137,-0.32838519737842137,0.0011889249879963918,1.1179438308837328,-0.3894504202688607,-0.3894504202688607
DZ.6,0.005997029358265223,0.9908143318719064,-0.6269780886301369,-0.6269780886301369,0.0011889249879963918,1.1179438308837328,-0.3894504202688607,-0.3894504202688607
DZ.7,-0.02438235926758972,1.828296721997385,0.3201593849284555,0.3201593849284555,0.0011889249879963918,1.1179438308837328,-0.3894504202688607,-0.3894504202688607
DZ.8,-0.014515826515427691,1.4936823525836185,-0.7247509361580363,-0.7247509361580363,0.0011889249879963918,1.1179438308837328,-0.3894504202688607,-0.3894504202688607
DZ.9,-0.007457792249427054,1.3078553375687378,-0.685681322254969,-0.685681322254969,0.0011889249879963918,1.1179438308837328,-0.3894504202688607,-0.3894504202688607
DZ.10,0.03772630103758097,0.18141219846262505,-0.5781401295630294,-0.5781401295630294,0.0011889249879963918,1.1179438308837328,-0.3894504202688607,-0.3894504202688607
DZ.11,-0.010392347990879366,1.3825824390727266,-0.43039489212906373,-0.43039489212906373,0.0011889249879963918,1.1179438308837328,-0.3894504202688607,-0.3894504202688607
DZ.12,-0.009912344959085094,1.370149477172176,-0.4761317287989936,-0.4761317287989936,0.0011889249879963918,1.1179438308837328,-0.3894504202688607,-0.3894504202688607
DZ.13,-0.023415094604665336,1.785609296743899,-0.5056043843172922,-0.5056043843172922,0.0011889249879963918,1.1179438308837328,-0.3894504202688607,-0.3894504202688607
DZ.14,0.006658856177770511,0.9758533994130532,0.1043702467728335,0.1043702467728335,0.0011889249879963918,1.1179438308837328,-0.3894504202688607,-0.3894504202688607
DZ.15,0.013182091237362725,0.8294685547177151,0.06962046411130283,0.06962046411130283,0.0011889249879963918,1.1179438308837328,-0.3894504202688607,-0.3894504202688607
EE,-0.009884985295002747,1.3915096633672595,2.81157810323255,2.81157810323255,-0.014621819680573333,1.4243899923886252,3.430929169495321,3.430929169495321
EE.1,-0.020323477373376714,1.4642592213533723,3.0930994852023197,3.0930994852023197,-0.014621819680573333,1.4243899923886252,3.430929169495321,3.430929169495321
EE.2,-0.013393701961647237,1.4138786739619438,4.112327573438321,4.112327573438321,-0.014621819680573333,1.4243899923886252,3.430929169495321,3.430929169495321
EE.3,-0.011979062071400011,1.4047105259391255,4.150944706121704,4.150944706121704,-0.014621819680573333,1.4243899923886252,3.430929169495321,3.430929169495321
EE.4,-0.01241720134325654,1.40752587301395,1.508694817112858,1.508694817112858,-0.014621819680573333,1.4243899923886252,3.430929169495321,3.430929169495321
EE.5,-0.016880539104058283,1.4377137427648423,2.650615249864319,2.650615249864319,-0.014621819680573333,1.4243899923886252,3.430929169495321,3.430929169495321
EE.6,-0.015686375840269433,1.4293088141470462,4.241615034691273,4.241615034691273,-0.014621819680573333,1.4243899923886252,3.430929169495321,3.430929169495321
