country,impact_prec_b50,impact_prec_gdp,impact_temp_gdp,impact_prec_and_temp_gdp,mean_impact_b50,mean_impact_prec_gdp,mean_impact_temp_gdp,mean_impact_prec_and_temp_gdp
BA.5,0.008245598949368516,3.8691628658217447,3.389979567604158,3.389979567604158,0.00471776748110723,3.9951360045421644,2.7694711755257093,2.7694711755257093
BA.6,0.007892494233772609,3.8809753800786155,2.521208770977819,2.521208770977819,0.00471776748110723,3.9951360045421644,2.7694711755257093,2.7694711755257093
BA.7,0.0023325113006324905,4.074805834973346,3.3689159154333983,3.3689159154333983,0.00471776748110723,3.9951360045421644,2.7694711755257093,2.7694711755257093
BA.8,0.00533003302786838,3.9678285673396503,2.2594800858424695,2.2594800858424695,0.00471776748110723,3.9951360045421644,2.7694711755257093,2.7694711755257093
BA.9,-5.605920879724307e-4,4.213788006625666,3.6005430152296403,3.6005430152296403,0.00471776748110723,3.9951360045421644,2.7694711755257093,2.7694711755257093
BA.10,0.0049549310478113435,3.980783491999809,3.0602177026042243,3.0602177026042243,0.00471776748110723,3.9951360045421644,2.7694711755257093,2.7694711755257093
BA.11,0.0022930122358957136,4.076293545914405,1.909399058406752,1.909399058406752,0.00471776748110723,3.9951360045421644,2.7694711755257093,2.7694711755257093
BA.12,0.00232678724734968,4.075021232652898,1.9128457581914213,1.9128457581914213,0.00471776748110723,3.9951360045421644,2.7694711755257093,2.7694711755257093
BA.13,0.001625455522565217,4.101990923655799,2.439613311876169,2.439613311876169,0.00471776748110723,3.9951360045421644,2.7694711755257093,2.7694711755257093
BA.14,-1.4369180845350674e-4,4.1815782416186975,3.8995124875798495,3.8995124875798495,0.00471776748110723,3.9951360045421644,2.7694711755257093,2.7694711755257093
BA.15,0.007064803769743419,3.9087836212338987,2.6706447890569933,2.6706447890569933,0.00471776748110723,3.9951360045421644,2.7694711755257093,2.7694711755257093
BE,-0.006494975151512928,2.5012410176412465,2.394729777663793,2.394729777663793,-0.007420696088484447,2.504575838364586,2.1063099856851815,2.1063099856851815
BE.1,-0.01101078307568298,2.514599231604395,2.194628603008156,2.194628603008156,-0.007420696088484447,2.504575838364586,2.1063099856851815,2.1063099856851815
BE.2,-0.010070607945476973,2.511268034509604,2.093607249666466,2.093607249666466,-0.007420696088484447,2.504575838364586,2.1063099856851815,2.1063099856851815
BE.3,-0.006292929501427089,2.5007310872075537,1.960964873956368,1.960964873956368,-0.007420696088484447,2.504575838364586,2.1063099856851815,2.1063099856851815
BE.4,-0.006426899876339884,2.5010687882820877,2.433294472622153,2.433294472622153,-0.007420696088484447,2.504575838364586,2.1063099856851815,2.1063099856851815
BE.5,-0.00487907332756883,2.4972539856890195,2.4871998573827154,2.4871998573827154,-0.007420696088484447,2.504575838364586,2.1063099856851815,2.1063099856851815
BE.6,-0.004697271488588255,2.496816769743561,1.856821047471284,1.856821047471284,-0.007420696088484447,2.504575838364586,2.1063099856851815,2.1063099856851815
BE.7,-0.009261425167698338,2.508753702948418,2.429974676091563,2.429974676091563,-0.007420696088484447,2.504575838364586,2.1063099856851815,2.1063099856851815
BE.8,-0.006869079001231021,2.5021955314213495,2.0533873200094646,2.0533873200094646,-0.007420696088484447,2.504575838364586,2.1063099856851815,2.1063099856851815
BE.9,-0.00734265137758822,2.5034252901992793,2.259590638549695,2.259590638549695,-0.007420696088484447,2.504575838364586,2.1063099856851815,2.1063099856851815
BE.10,-0.004035309782357633,2.4952405812027503,2.0634075555802314,2.0634075555802314,-0.007420696088484447,2.504575838364586,2.1063099856851815,2.1063099856851815
BE.11,-0.0121079728150867,2.520509492685441,1.7088007057051995,1.7088007057051995,-0.007420696088484447,2.504575838364586,2.1063099856851815,2.1063099856851815
BE.12,-0.012207855596945233,2.5222155727685713,1.709375246190708,1.709375246190708,-0.007420696088484447,2.504575838364586,2.1063099856851815,2.1063099856851815
BE.13,-0.0034584989254580678,2.4938852422851157,1.575646892001308,1.575646892001308,-0.007420696088484447,2.504575838364586,2.1063099856851815,2.1063099856851815
BE.14,-0.007367053424701966,2.5034893689982862,2.4612573405106812,2.4612573405106812,-0.007420696088484447,2.504575838364586,2.1063099856851815,2.1063099856851815
BE.15,-0.006208750958087034,2.500519716646698,2.0182735145531203,2.0182735145531203,-0.007420696088484447,2.504575838364586,2.1063099856851815,2.1063099856851815
BF,-0.001252322844547123,3.411550885076461,0.059271885068452185,0.059271885068452185,-0.006988035959025211,4.219873280752456,0.806156870574898,0.806156870574898
BF.1,-0.0362918342998927,0.3308724573434126,-0.9721910142654713,-0.9721910142654713,-0.006988035959025211,4.219873280752456,0.806156870574898,0.806156870574898
BF.2,0.006943963293952203,4.930484933556238,2.747368302339118,2.747368302339118,-0.006988035959025211,4.219873280752456,0.806156870574898,0.806156870574898
BF.3,0.010770114610418697,6.019798591873202,3.668506818749615,3.668506818749615,-0.006988035959025211,4.219873280752456,0.806156870574898,0.806156870574898
BF.4,0.007683716234787535,7.741917257988891,1.0703754949976052,1.0703754949976052,-0.006988035959025211,4.219873280752456,0.806156870574898,0.806156870574898
BF.5,-0.01638809063212369,1.6503131138738516,-0.6422881293298197,-0.6422881293298197,-0.006988035959025211,4.219873280752456,0.806156870574898,0.806156870574898
BF.6,0.006386292735208372,4.803234638984793,-0.36218701539498327,-0.36218701539498327,-0.006988035959025211,4.219873280752456,0.806156870574898,0.806156870574898
BF.7,-0.013901302365975332,6.544895020562607,4.206970919982904,4.206970919982904,-0.006988035959025211,4.219873280752456,0.806156870574898,0.806156870574898
BF.8,-6.789183690405254e-4,3.4994996923822455,-0.8201532521942447,-0.8201532521942447,-0.006988035959025211,4.219873280752456,0.806156870574898,0.806156870574898
BF.9,-0.0037060645439551286,3.0572436127294096,-0.8912612264470122,-0.8912612264470122,-0.006988035959025211,4.219873280752456,0.806156870574898,0.806156870574898
BF.10,-0.03602237346586062,0.343835760509573,-0.7614299712561953,-0.7614299712561953,-0.006988035959025211,4.219873280752456,0.806156870574898,0.806156870574898
BF.11,0.012138039972533666,7.273061828870412,-0.6215464339731339,-0.6215464339731339,-0.006988035959025211,4.219873280752456,0.806156870574898,0.806156870574898
BF.12,0.012055077316820487,7.318370544790021,-0.5518740580554846,-0.5518740580554846,-0.006988035959025211,4.219873280752456,0.806156870574898,0.806156870574898
BF.13,-0.03481890453618764,5.054969708780308,-0.3375578924605166,-0.3375578924605166,-0.006988035959025211,4.219873280752456,0.806156870574898,0.806156870574898
BF.14,-0.03188417959341539,0.5571397506125985,-0.8695755471904817,-0.8695755471904817,-0.006988035959025211,4.219873280752456,0.806156870574898,0.806156870574898
BF.15,0.007158211142873825,4.980784694105272,7.976081048628017,7.976081048628017,-0.006988035959025211,4.219873280752456,0.806156870574898,0.806156870574898
BG,-0.0010183430677187762,2.208697898856327,1.5184320518384729,1.5184320518384729,-0.0014079033642333035,2.217316690348425,1.4492896065553846,1.4492896065553846
BG.1,0.008774552792375035,2.057342996695962,1.2804901820541397,1.2804901820541397,-0.0014079033642333035,2.217316690348425,1.4492896065553846,1.4492896065553846
BG.2,-6.74139502857002e-4,2.2032683528090726,1.552298005376026,1.552298005376026,-0.0014079033642333035,2.217316690348425,1.4492896065553846,1.4492896065553846
BG.3,-0.002393132392366204,2.2305212369469105,1.5920272585304664,1.5920272585304664,-0.0014079033642333035,2.217316690348425,1.4492896065553846,1.4492896065553846
BG.4,-0.009065184652522075,2.341236126504356,1.5788709787780046,1.5788709787780046,-0.0014079033642333035,2.217316690348425,1.4492896065553846,1.4492896065553846
BG.5,0.0011770751173164854,2.1742651323663895,1.5962698828271014,1.5962698828271014,-0.0014079033642333035,2.217316690348425,1.4492896065553846,1.4492896065553846
BG.6,0.00354890931659012,2.137493054991868,1.3628553098130605,1.3628553098130605,-0.0014079033642333035,2.217316690348425,1.4492896065553846,1.4492896065553846
BG.7,-0.0013241618028043418,2.2135328956833686,1.935284829321533,1.935284829321533,-0.0014079033642333035,2.217316690348425,1.4492896065553846,1.4492896065553846
BG.8,-0.010977174669157498,2.3754031594908938,1.9725613322435924,1.9725613322435924,-0.0014079033642333035,2.217316690348425,1.4492896065553846,1.4492896065553846
BG.9,-4.786155762304716e-5,2.1934207475908467,1.8902151986920852,1.8902151986920852,-0.0014079033642333035,2.217316690348425,1.4492896065553846,1.4492896065553846
BG.10,0.01253668166578929,1.9998248816363704,1.4747288696858658,1.4747288696858658,-0.0014079033642333035,2.217316690348425,1.4492896065553846,1.4492896065553846
BG.11,-0.002591547825899832,2.233690712021549,0.5194305862827675,0.5194305862827675,-0.0014079033642333035,2.217316690348425,1.4492896065553846,1.4492896065553846
BG.12,-0.0017404016000249656,2.2201310654336144,0.46012944413166035,0.46012944413166035,-0.0014079033642333035,2.217316690348425,1.4492896065553846,1.4492896065553846
BG.13,-0.011814971772695967,2.390940994012432,0.962556506951656,0.962556506951656,-0.0014079033642333035,2.217316690348425,1.4492896065553846,1.4492896065553846
BG.14,-0.007077572271138,2.30714982467085,2.2122976517520785,2.2122976517520785,-0.0014079033642333035,2.217316690348425,1.4492896065553846,1.4492896065553846
BG.15,0.00016081839500392368,2.1901479658639844,1.2801856166076448,1.2801856166076448,-0.0014079033642333035,2.217316690348425,1.4492896065553846,1.4492896065553846
BH,NA,NA,NA,NA,NA,NA,NA,NA
BH.1,NA,NA,NA,NA,NA,NA,NA,NA
BH.2,NA,NA,NA,NA,NA,NA,NA,NA
BH.3,NA,NA,NA,NA,NA,NA,NA,NA
BH.4,NA,NA,NA,NA,NA,NA,NA,NA
BH.5,NA,NA,NA,NA,NA,NA,NA,NA
BH.6,NA,NA,NA,NA,NA,NA,NA,NA
BH.7,NA,NA,NA,NA,NA,NA,NA,NA
BH.8,NA,NA,NA,NA,NA,NA,NA,NA
BH.9,NA,NA,NA,NA,NA,NA,NA,NA
BH.10,NA,NA,NA,NA,NA,NA,NA,NA
BH.11,NA,NA,NA,NA,NA,NA,NA,NA
BH.12,NA,NA,NA,NA,NA,NA,NA,NA
BH.13,NA,NA,NA,NA,NA,NA,NA,NA
BH.14,NA,NA,NA,NA,NA,NA,NA,NA
BH.15,NA,NA,NA,NA,NA,NA,NA,NA
BI,-0.058181749187631616,2.6075298200429256,0.06378027022419852,0.06378027022419852,-0.04518863123412717,4.501795119178237,0.7740467779931401,0.7740467779931401
BI.1,-0.018561040889957196,5.410528351757302,0.10993514131486062,0.10993514131486062,-0.04518863123412717,4.501795119178237,0.7740467779931401,0.7740467779931401
BI.2,-0.02250504051934926,5.074260666425042,2.7192965489838286,2.7192965489838286,-0.04518863123412717,4.501795119178237,0.7740467779931401,0.7740467779931401
BI.3,-0.006976425088179759,6.415481575619235,3.9091792957093054,3.9091792957093054,-0.04518863123412717,4.501795119178237,0.7740467779931401,0.7740467779931401
BI.4,-2.3042677272616438e-4,6.864808654729773,-0.35388692189144194,-0.35388692189144194,-0.04518863123412717,4.501795119178237,0.7740467779931401,0.7740467779931401
BI.5,-0.03889963171055401,3.805761737598245,0.6033902031302185,0.6033902031302185,-0.04518863123412717,4.501795119178237,0.7740467779931401,0.7740467779931401
BI.6,-0.002622630179624054,6.743889717116189,0.19066775184540355,0.19066775184540355,-0.04518863123412717,4.501795119178237,0.7740467779931401,0.7740467779931401
BI.7,5.843667655570382e-4,6.880365143463983,0.21289681940435254,0.21289681940435254,-0.04518863123412717,4.501795119178237,0.7740467779931401,0.7740467779931401
BI.8,-0.017915520342861507,2.6590658149877595,-0.865662182989205,-0.865662182989205,-0.04518863123412717,4.501795119178237,0.7740467779931401,0.7740467779931401
BI.9,-0.016418249637361406,2.8392583949240953,-0.9057444315420937,-0.9057444315420937,-0.04518863123412717,4.501795119178237,0.7740467779931401,0.7740467779931401
BI.10,-0.2999622182629975,-0.9268714929173415,-0.9949605157511083,-0.9949605157511083,-0.04518863123412717,4.501795119178237,0.7740467779931401,0.7740467779931401
BI.11,-0.00150901029996881,6.809587287920061,2.1253008701139695,2.1253008701139695,-0.04518863123412717,4.501795119178237,0.7740467779931401,0.7740467779931401
BI.12,-0.0024390126870715285,6.7555292108127265,2.0956763070262685,2.0956763070262685,-0.04518863123412717,4.501795119178237,0.7740467779931401,0.7740467779931401
BI.13,-0.20625667936188452,-0.6509651864060937,-0.940081616638903,-0.940081616638903,-0.04518863123412717,4.501795119178237,0.7740467779931401,0.7740467779931401
BI.14,0.002308357523357569,6.537263531258119,1.232378707939448,1.232378707939448,-0.04518863123412717,4.501795119178237,0.7740467779931401,0.7740467779931401
BI.15,-0.03343318909478197,4.20322867951976,3.1825822010111415,3.1825822010111415,-0.04518863123412717,4.501795119178237,0.7740467779931401,0.7740467779931401
BJ,3.828486236191503e-4,4.568695433322953,0.7148621763763033,0.7148621763763033,0.0038293830179024044,3.7734353845353694,1.051186002598754,1.051186002598754
BJ.1,0.001088545078621613,3.4238269054331476,-0.5346163540012487,-0.5346163540012487,0.0038293830179024044,3.7734353845353694,1.051186002598754,1.051186002598754
BJ.2,3.5804573481367316e-4,4.569451933177577,4.5871661781407385,4.5871661781407385,0.0038293830179024044,3.7734353845353694,1.051186002598754,1.051186002598754
BJ.3,3.138182823855041e-4,4.570191472067175,3.7881524958560386,3.7881524958560386,0.0038293830179024044,3.7734353845353694,1.051186002598754,1.051186002598754
BJ.4,0.001249718537953571,4.469006468581471,0.14333765108217372,0.14333765108217372,0.0038293830179024044,3.7734353845353694,1.051186002598754,1.051186002598754
BJ.5,6.549975123236048e-4,3.712473517540833,-0.15981634753403873,-0.15981634753403873,0.0038293830179024044,3.7734353845353694,1.051186002598754,1.051186002598754
BJ.6,4.982014717061717e-5,4.545195393510027,-0.19250360386558357,-0.19250360386558357,0.0038293830179024044,3.7734353845353694,1.051186002598754,1.051186002598754
BJ.7,0.01113188805943085,2.68478554709476,0.9051136418277064,0.9051136418277064,0.0038293830179024044,3.7734353845353694,1.051186002598754,1.051186002598754
BJ.8,-3.5986120093495997e-6,4.269777034836546,-0.43902316507565475,-0.43902316507565475,0.0038293830179024044,3.7734353845353694,1.051186002598754,1.051186002598754
BJ.9,8.306273476314479e-5,4.171042085133539,-0.6852812973487858,-0.6852812973487858,0.0038293830179024044,3.7734353845353694,1.051186002598754,1.051186002598754
BJ.10,3.920729412796959e-4,3.9045828017251347,-0.09415061826347272,-0.09415061826347272,0.0038293830179024044,3.7734353845353694,1.051186002598754,1.051186002598754
BJ.11,0.0042327849634729775,3.9072452511154876,0.7102559989812279,0.7102559989812279,0.0038293830179024044,3.7734353845353694,1.051186002598754,1.051186002598754
BJ.12,0.004341602377533066,3.8859963450921575,0.42897437666378935,0.42897437666378935,0.0038293830179024044,3.7734353845353694,1.051186002598754,1.051186002598754
BJ.13,0.03431085127163828,0.39305000547628294,-0.8643219324190344,-0.8643219324190344,0.0038293830179024044,3.7734353845353694,1.051186002598754,1.051186002598754
BJ.14,0.0022430174872198347,2.733532969128465,-0.3702152870418697,-0.3702152870418697,0.0038293830179024044,3.7734353845353694,1.051186002598754,1.051186002598754
BJ.15,4.4065314622223993e-4,4.566112989330352,8.881042128201777,8.881042128201777,0.0038293830179024044,3.7734353845353694,1.051186002598754,1.051186002598754
BR,-0.006928847840536585,3.264128089565326,0.03493420903196476,0.03493420903196476,-0.0027088965676614206,3.208704169036183,0.4707031442100646,0.4707031442100646
BR.1,-0.004483237833896628,3.2769691938312993,-0.6366743946234892,-0.6366743946234892,-0.0027088965676614206,3.208704169036183,0.4707031442100646,0.4707031442100646
BR.2,-0.0036930067430186214,3.164099964157165,1.2197200191858928,1.2197200191858928,-0.0027088965676614206,3.208704169036183,0.4707031442100646,0.4707031442100646
BR.3,-0.007154204268258693,3.244284496517229,1.2673349939223406,1.2673349939223406,-0.0027088965676614206,3.208704169036183,0.4707031442100646,0.4707031442100646
BR.4,0.013845509966044604,3.1750994440064693,-0.8211699190226478,-0.8211699190226478,-0.0027088965676614206,3.208704169036183,0.4707031442100646,0.4707031442100646
BR.5,-1.4659594458812597e-4,3.1128664705693057,2.509758435063765,2.509758435063765,-0.0027088965676614206,3.208704169036183,0.4707031442100646,0.4707031442100646
BR.6,-0.00638044658907174,3.2713368627498784,-0.25579120543486134,-0.25579120543486134,-0.0027088965676614206,3.208704169036183,0.4707031442100646,0.4707031442100646
BR.7,-0.0046066855773660735,3.2769537594000924,0.40634512477221785,0.40634512477221785,-0.0027088965676614206,3.208704169036183,0.4707031442100646,0.4707031442100646
BR.8,-0.0017594537369964335,3.1349913541461754,-0.2672332597527562,-0.2672332597527562,-0.0027088965676614206,3.208704169036183,0.4707031442100646,0.4707031442100646
BR.9,-0.00687113139216083,3.230177839244367,-0.45393131834839473,-0.45393131834839473,-0.0027088965676614206,3.208704169036183,0.4707031442100646,0.4707031442100646
BR.10,-0.006382276925197516,3.271321704233699,-0.36356671648121813,-0.36356671648121813,-0.0027088965676614206,3.208704169036183,0.4707031442100646,0.4707031442100646
BR.11,-0.005809077156111796,3.2747037107453125,-0.17920327277074552,-0.17920327277074552,-0.0027088965676614206,3.208704169036183,0.4707031442100646,0.4707031442100646
BR.12,-0.006495133316346154,3.2703102744152366,-0.07368566148909406,-0.07368566148909406,-0.0027088965676614206,3.208704169036183,0.4707031442100646,0.4707031442100646
BR.13,0.0011337021309934788,3.0962569834573967,0.15160311772584,0.15160311772584,-0.0027088965676614206,3.208704169036183,0.4707031442100646,0.4707031442100646
BR.14,0.008937394727917628,3.005997201021831,2.883625294516031,2.883625294516031,-0.0027088965676614206,3.208704169036183,0.4707031442100646,0.4707031442100646
BR.15,-0.006548854583989243,3.269769356518145,2.1091848610661885,2.1091848610661885,-0.0027088965676614206,3.208704169036183,0.4707031442100646,0.4707031442100646
BW,-0.04332138641153081,4.907577488582317,2.0161789462249198,2.0161789462249198,-0.05266685591728946,5.105289300144813,1.0954037785450481,1.0954037785450481
BW.1,0.007120589231433749,4.410197634260077,-0.6581946819718754,-0.6581946819718754,-0.05266685591728946,5.105289300144813,1.0954037785450481,1.0954037785450481
BW.2,-0.08800930833855564,5.428060118778872,0.9963430069119864,0.9963430069119864,-0.05266685591728946,5.105289300144813,1.0954037785450481,1.0954037785450481
BW.3,-0.08830839191860254,5.4324939397144565,1.1045166626378375,1.1045166626378375,-0.05266685591728946,5.105289300144813,1.0954037785450481,1.0954037785450481
BW.4,-0.032132560611906114,4.794804665283849,-0.19730699682050742,-0.19730699682050742,-0.05266685591728946,5.105289300144813,1.0954037785450481,1.0954037785450481
BW.5,-0.08251637707892341,5.351054207542308,2.12688392595614,2.12688392595614,-0.05266685591728946,5.105289300144813,1.0954037785450481,1.0954037785450481
BW.6,-0.09878742935951693,5.61902240893912,-0.16182957994218664,-0.16182957994218664,-0.05266685591728946,5.105289300144813,1.0954037785450481,1.0954037785450481
BW.7,-0.10268835707538407,5.738630767627414,1.4695171070980484,1.4695171070980484,-0.05266685591728946,5.105289300144813,1.0954037785450481,1.0954037785450481
BW.8,0.03342152234460645,4.147913778501599,-0.8459735011315681,-0.8459735011315681,-0.05266685591728946,5.105289300144813,1.0954037785450481,1.0954037785450481
BW.9,0.03861688563412279,4.094432235229745,-0.8699923223492924,-0.8699923223492924,-0.05266685591728946,5.105289300144813,1.0954037785450481,1.0954037785450481
BW.10,0.029805925725026453,4.184717266316631,0.08376355004219548,0.08376355004219548,-0.05266685591728946,5.105289300144813,1.0954037785450481,1.0954037785450481
BW.11,-0.08918498573023666,5.445665031083982,0.17422043688262687,0.17422043688262687,-0.05266685591728946,5.105289300144813,1.0954037785450481,1.0954037785450481
BW.12,-0.08122909963755376,5.3340003519327706,0.16859819167279164,0.16859819167279164,-0.05266685591728946,5.105289300144813,1.0954037785450481,1.0954037785450481
BW.13,-0.09762191497199804,5.593312560160469,0.9013290451758311,0.9013290451758311,-0.05266685591728946,5.105289300144813,1.0954037785450481,1.0954037785450481
BW.14,-0.061535831066921245,5.100016676475226,0.3257358348699261,0.3257358348699261,-0.05266685591728946,5.105289300144813,1.0954037785450481,1.0954037785450481
BW.15,-0.08629897541069152,6.102729671888166,10.892670831463896,10.892670831463896,-0.05266685591728946,5.105289300144813,1.0954037785450481,1.0954037785450481
CF,-0.024971279375900046,3.401696509613184,0.33856212626585597,0.33856212626585597,-0.02716310514542151,3.6627955552221665,0.6856861260912549,0.6856861260912549
CF.1,-0.0015764148739442557,5.646679772823863,-0.6546252503995175,-0.6546252503995175,-0.02716310514542151,3.6627955552221665,0.6856861260912549,0.6856861260912549
CF.2,-0.05741964009256989,1.5301086389486924,2.335241414538082,2.335241414538082,-0.02716310514542151,3.6627955552221665,0.6856861260912549,0.6856861260912549
CF.3,-0.007810467225279171,4.946207132926791,4.994137168853683,4.994137168853683,-0.02716310514542151,3.6627955552221665,0.6856861260912549,0.6856861260912549
CF.4,-0.02934606102246328,3.0813046247984155,-0.5647704620853747,-0.5647704620853747,-0.02716310514542151,3.6627955552221665,0.6856861260912549,0.6856861260912549
CF.5,-0.026288800662168096,3.3024789394566723,0.44524853861638874,0.44524853861638874,-0.02716310514542151,3.6627955552221665,0.6856861260912549,0.6856861260912549
CF.6,-0.004535399738424675,5.303697041689049,0.7204528819198832,0.7204528819198832,-0.02716310514542151,3.6627955552221665,0.6856861260912549,0.6856861260912549
CF.7,-0.018550966272916074,3.921533107902397,1.9068993439434943,1.9068993439434943,-0.02716310514542151,3.6627955552221665,0.6856861260912549,0.6856861260912549
CF.8,-0.001075924677970504,5.706490252986248,-0.7648616558838461,-0.7648616558838461,-0.02716310514542151,3.6627955552221665,0.6856861260912549,0.6856861260912549
CF.9,7.825177454600433e-4,5.930813566284716,-0.8753033073738532,-0.8753033073738532,-0.02716310514542151,3.6627955552221665,0.6856861260912549,0.6856861260912549
