country,impact_prec_b50,impact_prec_gdp,impact_temp_gdp,impact_prec_and_temp_gdp,mean_impact_b50,mean_impact_prec_gdp,mean_impact_temp_gdp,mean_impact_prec_and_temp_gdp
BA.5,0.010916695916009434,6.58319302056039,4.389681772933805,4.389681772933805,0.007795454515053993,6.706122169673056,3.596712049676004,3.596712049676004
BA.6,0.01651738858810099,6.3712892915422445,2.624466551556337,2.624466551556337,0.007795454515053993,6.706122169673056,3.596712049676004,3.596712049676004
BA.7,0.005219111562291324,6.800197912455414,4.939016914545717,4.939016914545717,0.007795454515053993,6.706122169673056,3.596712049676004,3.596712049676004
BA.8,0.006601481884622517,6.746727653724356,3.2505134650334897,3.2505134650334897,0.007795454515053993,6.706122169673056,3.596712049676004,3.596712049676004
BA.9,-4.052548540753949e-4,7.058303204509181,5.165316439364789,5.165316439364789,0.007795454515053993,6.706122169673056,3.596712049676004,3.596712049676004
BA.10,0.0067016100766992956,6.742887645737205,3.776163057000884,3.776163057000884,0.007795454515053993,6.706122169673056,3.596712049676004,3.596712049676004
BA.11,0.005237003043700915,6.7994993330350075,2.002678205950196,2.002678205950196,0.007795454515053993,6.706122169673056,3.596712049676004,3.596712049676004
BA.12,0.006635272734382806,6.745431332429778,1.8642885927691157,1.8642885927691157,0.007795454515053993,6.706122169673056,3.596712049676004,3.596712049676004
BA.13,0.0038461975488917554,6.854537131864844,2.821894488564939,2.821894488564939,0.007795454515053993,6.706122169673056,3.596712049676004,3.596712049676004
BA.14,5.903299027648306e-4,6.997077430604599,5.776061154155397,5.776061154155397,0.007795454515053993,6.706122169673056,3.596712049676004,3.596712049676004
BA.15,0.008805012728466299,6.6628670340625415,3.932137765171295,3.932137765171295,0.007795454515053993,6.706122169673056,3.596712049676004,3.596712049676004
BE,-0.0047206355941782725,3.212862536342854,2.566161036419612,2.566161036419612,-0.007241138913982233,3.22164017558911,2.273567164720544,2.273567164720544
BE.1,-0.011269040884714256,3.23532919888446,2.4988412900100285,2.4988412900100285,-0.007241138913982233,3.22164017558911,2.273567164720544,2.273567164720544
BE.2,-0.008758437422939143,3.2253252231163763,2.1931612964824696,2.1931612964824696,-0.007241138913982233,3.22164017558911,2.273567164720544,2.273567164720544
BE.3,-0.004730615352585931,3.21289121193538,2.256440091337251,2.256440091337251,-0.007241138913982233,3.22164017558911,2.273567164720544,2.273567164720544
BE.4,-0.005621818980510227,3.215482460310625,2.6360569575404873,2.6360569575404873,-0.007241138913982233,3.22164017558911,2.273567164720544,2.273567164720544
BE.5,-0.007094310903157635,3.2199276707681137,2.973358237695311,2.973358237695311,-0.007241138913982233,3.22164017558911,2.273567164720544,2.273567164720544
BE.6,-0.003885830141354928,3.210487111555189,1.5905743831693517,1.5905743831693517,-0.007241138913982233,3.22164017558911,2.273567164720544,2.273567164720544
BE.7,-0.009053164215652078,3.2263432637240395,3.0047856810545905,3.0047856810545905,-0.007241138913982233,3.22164017558911,2.273567164720544,2.273567164720544
BE.8,-0.0038201299827054606,3.2103019842888836,2.2017057666376516,2.2017057666376516,-0.007241138913982233,3.22164017558911,2.273567164720544,2.273567164720544
BE.9,-0.006548401314803902,3.2182516407127095,2.6247810991413214,2.6247810991413214,-0.007241138913982233,3.22164017558911,2.273567164720544,2.273567164720544
BE.10,-0.004562033095635886,3.212407741577377,2.223147641467304,2.223147641467304,-0.007241138913982233,3.22164017558911,2.273567164720544,2.273567164720544
BE.11,-0.012212193690072537,3.2436928026018763,1.5862844213959721,1.5862844213959721,-0.007241138913982233,3.22164017558911,2.273567164720544,2.273567164720544
BE.12,-0.01216939116586538,3.2420285368275477,1.4759980924607123,1.4759980924607123,-0.007241138913982233,3.22164017558911,2.273567164720544,2.273567164720544
BE.13,-0.004898383809210806,3.2133743389291936,1.318505092975132,1.318505092975132,-0.007241138913982233,3.22164017558911,2.273567164720544,2.273567164720544
BE.14,-0.009347082009010618,3.2273841162667507,2.9541720691919076,2.9541720691919076,-0.007241138913982233,3.22164017558911,2.273567164720544,2.273567164720544
BE.15,-0.007166754061318665,3.220152971584388,2.273101478549603,2.273101478549603,-0.007241138913982233,3.22164017558911,2.273567164720544,2.273567164720544
BF,-0.002758735183936283,15.348507156386816,-0.34577610952497356,-0.34577610952497356,0.0011976147265981153,19.403371836877394,0.5632898089416388,0.5632898089416388
BF.1,-0.01730541660570688,6.368245354489073,-0.9754795619084468,-0.9754795619084468,0.0011976147265981153,19.403371836877394,0.5632898089416388,0.5632898089416388
BF.2,0.004255001305545365,23.300476036196343,3.034033939194602,3.034033939194602,0.0011976147265981153,19.403371836877394,0.5632898089416388,0.5632898089416388
BF.3,0.004272398436811682,23.322269241526683,3.690956886262762,3.690956886262762,0.0011976147265981153,19.403371836877394,0.5632898089416388,0.5632898089416388
BF.4,0.0076097697403577505,27.22299298032654,-0.4373918462980011,-0.4373918462980011,0.0011976147265981153,19.403371836877394,0.5632898089416388,0.5632898089416388
BF.5,-0.006292793599783019,12.340948751305843,-0.7410833241906878,-0.7410833241906878,0.0011976147265981153,19.403371836877394,0.5632898089416388,0.5632898089416388
BF.6,0.0036127699962592596,22.495889773586168,-0.4253133352509174,-0.4253133352509174,0.0011976147265981153,19.403371836877394,0.5632898089416388,0.5632898089416388
BF.7,0.013838998120586348,28.48862806264943,3.535109553864545,3.535109553864545,0.0011976147265981153,19.403371836877394,0.5632898089416388,0.5632898089416388
BF.8,-5.811226442731412e-4,17.55268783124484,-0.811219018589919,-0.811219018589919,0.0011976147265981153,19.403371836877394,0.5632898089416388,0.5632898089416388
BF.9,-0.0024678297178041793,15.626978849647928,-0.8682131587453756,-0.8682131587453756,0.0011976147265981153,19.403371836877394,0.5632898089416388,0.5632898089416388
BF.10,-0.014232591887240995,7.637926613451343,-0.9035679050967486,-0.9035679050967486,0.0011976147265981153,19.403371836877394,0.5632898089416388,0.5632898089416388
BF.11,0.00867327589299979,28.17942312561908,-0.7667310998617386,-0.7667310998617386,0.0011976147265981153,19.403371836877394,0.5632898089416388,0.5632898089416388
BF.12,0.009452360566391505,28.72232999117129,-0.8048549810873309,-0.8048549810873309,0.0011976147265981153,19.403371836877394,0.5632898089416388,0.5632898089416388
BF.13,0.01955364897461488,22.18811798094512,-0.40126394475347343,-0.40126394475347343,0.0011976147265981153,19.403371836877394,0.5632898089416388,0.5632898089416388
BF.14,-0.012724018781056076,8.35664890163486,-0.8363793053055982,-0.8363793053055982,0.0011976147265981153,19.403371836877394,0.5632898089416388,0.5632898089416388
BF.15,0.004256121011803839,23.30187873985694,7.069810154357523,7.069810154357523,0.0011976147265981153,19.403371836877394,0.5632898089416388,0.5632898089416388
BG,0.00579242853063281,4.4640932581921495,2.3494528832990684,2.3494528832990684,0.004134453317505791,4.495291121279015,2.2649094209265135,2.2649094209265135
BG.1,0.013415080419547558,4.32361521307133,2.197735791499929,2.197735791499929,0.004134453317505791,4.495291121279015,2.2649094209265135,2.2649094209265135
BG.2,0.006922784492657547,4.44336176128003,2.2121148625111946,2.2121148625111946,0.004134453317505791,4.495291121279015,2.2649094209265135,2.2649094209265135
BG.3,0.006009844321908317,4.460105921740369,2.264205874302233,2.264205874302233,0.004134453317505791,4.495291121279015,2.2649094209265135,2.2649094209265135
BG.4,-0.003308296153732903,4.632728678292851,2.3586142010818953,2.3586142010818953,0.004134453317505791,4.495291121279015,2.2649094209265135,2.2649094209265135
BG.5,0.0047941205120016865,4.482405310013579,2.400648146604286,2.400648146604286,0.004134453317505791,4.495291121279015,2.2649094209265135,2.2649094209265135
BG.6,0.01563582202710961,4.282086034773361,1.7327667710552412,1.7327667710552412,0.004134453317505791,4.495291121279015,2.2649094209265135,2.2649094209265135
BG.7,0.0041158247675164876,4.4948546209595515,3.48645094263265,3.48645094263265,0.004134453317505791,4.495291121279015,2.2649094209265135,2.2649094209265135
BG.8,-0.00815429941435494,4.7267874645618235,3.467939548356838,3.467939548356838,0.004134453317505791,4.495291121279015,2.2649094209265135,2.2649094209265135
BG.9,0.005121454783053034,4.476400008235981,3.3064986995786847,3.3064986995786847,0.004134453317505791,4.495291121279015,2.2649094209265135,2.2649094209265135
BG.10,0.023309918229236427,4.134332416265599,2.0416701551437493,2.0416701551437493,0.004134453317505791,4.495291121279015,2.2649094209265135,2.2649094209265135
BG.11,0.003765488665901671,4.501288357966706,0.39513015261739504,0.39513015261739504,0.004134453317505791,4.495291121279015,2.2649094209265135,2.2649094209265135
BG.12,0.004579785316913466,4.4863383081352275,0.3395356370812445,0.3395356370812445,0.004134453317505791,4.495291121279015,2.2649094209265135,2.2649094209265135
BG.13,-0.010150499036783724,4.767498425545256,1.4508079772900369,1.4508079772900369,0.004134453317505791,4.495291121279015,2.2649094209265135,2.2649094209265135
BG.14,-0.005042901589816668,4.665818085886961,3.9465897165929773,3.9465897165929773,0.004134453317505791,4.495291121279015,2.2649094209265135,2.2649094209265135
BG.15,-6.5530279169772e-4,4.5829440755434625,2.2883893751767954,2.2883893751767954,0.004134453317505791,4.495291121279015,2.2649094209265135,2.2649094209265135
BH,NA,NA,NA,NA,NA,NA,NA,NA
BH.1,NA,NA,NA,NA,NA,NA,NA,NA
BH.2,NA,NA,NA,NA,NA,NA,NA,NA
BH.3,NA,NA,NA,NA,NA,NA,NA,NA
BH.4,NA,NA,NA,NA,NA,NA,NA,NA
BH.5,NA,NA,NA,NA,NA,NA,NA,NA
BH.6,NA,NA,NA,NA,NA,NA,NA,NA
BH.7,NA,NA,NA,NA,NA,NA,NA,NA
BH.8,NA,NA,NA,NA,NA,NA,NA,NA
BH.9,NA,NA,NA,NA,NA,NA,NA,NA
BH.10,NA,NA,NA,NA,NA,NA,NA,NA
BH.11,NA,NA,NA,NA,NA,NA,NA,NA
BH.12,NA,NA,NA,NA,NA,NA,NA,NA
BH.13,NA,NA,NA,NA,NA,NA,NA,NA
BH.14,NA,NA,NA,NA,NA,NA,NA,NA
BH.15,NA,NA,NA,NA,NA,NA,NA,NA
BI,-0.007700195715265525,17.870872970501093,0.9967695015117485,0.9967695015117485,-0.005374393722074914,25.326935710184337,2.26591322746316,2.26591322746316
BI.1,2.9141909161495294e-4,30.932310416365322,1.064536718700871,1.064536718700871,-0.005374393722074914,25.326935710184337,2.26591322746316,2.26591322746316
BI.2,-9.051908507730821e-4,28.678159899490215,7.785674448001661,7.785674448001661,-0.005374393722074914,25.326935710184337,2.26591322746316,2.26591322746316
BI.3,0.0016247503850331277,33.50680066509868,10.303222119549247,10.303222119549247,-0.005374393722074914,25.326935710184337,2.26591322746316,2.26591322746316
BI.4,0.002001091307517294,34.19947450054617,-0.24857220404961802,-0.24857220404961802,-0.005374393722074914,25.326935710184337,2.26591322746316,2.26591322746316
BI.5,-0.004517603133838023,22.488612291611723,1.7362203392140165,1.7362203392140165,-0.005374393722074914,25.326935710184337,2.26591322746316,2.26591322746316
BI.6,0.0018964255281458274,34.01688452231733,0.5397334541289287,0.5397334541289287,-0.005374393722074914,25.326935710184337,2.26591322746316,2.26591322746316
BI.7,0.0020093134871908744,34.21244870927603,1.4006311690946052,1.4006311690946052,-0.005374393722074914,25.326935710184337,2.26591322746316,2.26591322746316
BI.8,-0.009905007393962028,18.203224788647965,-0.7643705965168791,-0.7643705965168791,-0.005374393722074914,25.326935710184337,2.26591322746316,2.26591322746316
BI.9,-0.009004881982094249,19.0416767308968,-0.7814664164739673,-0.7814664164739673,-0.005374393722074914,25.326935710184337,2.26591322746316,2.26591322746316
BI.10,-0.040709731061648005,0.07311220335589921,-0.9827342990744206,-0.9827342990744206,-0.005374393722074914,25.326935710184337,2.26591322746316,2.26591322746316
BI.11,0.0010944861989341495,32.48283954954471,2.315751126022844,2.315751126022844,-0.005374393722074914,25.326935710184337,2.26591322746316,2.26591322746316
BI.12,0.0010019716480496072,32.303481206964364,1.1247541579778408,1.1247541579778408,-0.005374393722074914,25.326935710184337,2.26591322746316,2.26591322746316
BI.13,-0.02451742955655214,4.019539330521941,-0.6581641878872752,-0.6581641878872752,-0.005374393722074914,25.326935710184337,2.26591322746316,2.26591322746316
BI.14,0.0015297826805226334,33.16627959334187,3.134069952755607,3.134069952755607,-0.005374393722074914,25.326935710184337,2.26591322746316,2.26591322746316
BI.15,-1.7950018607403668e-4,30.03525398446926,9.288556356455354,9.288556356455354,-0.005374393722074914,25.326935710184337,2.26591322746316,2.26591322746316
BJ,-8.672224788231077e-5,18.14449507495383,0.42585830880441594,0.42585830880441594,0.012350356256079116,16.492498801222425,0.9607212306449493,0.9607212306449493
BJ.1,0.005635551506858947,15.110575367148051,-0.5604117667088458,-0.5604117667088458,0.012350356256079116,16.492498801222425,0.9607212306449493,0.9607212306449493
BJ.2,0.0020874640838874563,18.23972863606219,4.496419025752791,4.496419025752791,0.012350356256079116,16.492498801222425,0.9607212306449493,0.9607212306449493
BJ.3,3.330930635683543e-4,18.220004667163202,5.175844911277561,5.175844911277561,0.012350356256079116,16.492498801222425,0.9607212306449493,0.9607212306449493
BJ.4,3.4553915401699996e-4,18.22130868611993,-0.5149944384196202,-0.5149944384196202,0.012350356256079116,16.492498801222425,0.9607212306449493,0.9607212306449493
BJ.5,0.0014229292327058304,16.774626878263454,-0.36375790920132794,-0.36375790920132794,0.012350356256079116,16.492498801222425,0.9607212306449493,0.9607212306449493
BJ.6,2.459171915998404e-4,18.209813300108003,-0.35995079413178077,-0.35995079413178077,0.012350356256079116,16.492498801222425,0.9607212306449493,0.9607212306449493
BJ.7,0.02840639930304658,15.579043384462334,1.2352665464278039,1.2352665464278039,0.012350356256079116,16.492498801222425,0.9607212306449493,0.9607212306449493
BJ.8,-1.007597721143301e-4,17.59138523810925,-0.24261922478414413,-0.24261922478414413,0.012350356256079116,16.492498801222425,0.9607212306449493,0.9607212306449493
BJ.9,2.764362737134258e-4,17.344406562193925,-0.4981804311449008,-0.4981804311449008,0.012350356256079116,16.492498801222425,0.9607212306449493,0.9607212306449493
BJ.10,0.0030539277026851515,16.09232857684313,-0.728963802608399,-0.728963802608399,0.012350356256079116,16.492498801222425,0.9607212306449493,0.9607212306449493
BJ.11,0.01616920905538227,16.90460873046553,-0.20217214904489966,-0.20217214904489966,0.012350356256079116,16.492498801222425,0.9607212306449493,0.9607212306449493
BJ.12,0.017371739312430003,16.773239579323477,-0.5217024705763498,-0.5217024705763498,0.012350356256079116,16.492498801222425,0.9607212306449493,0.9607212306449493
BJ.13,0.11027429705812841,8.799880457638745,-0.7451011050623216,-0.7451011050623216,0.012350356256079116,16.492498801222425,0.9607212306449493,0.9607212306449493
BJ.14,0.009701266125322702,13.651281918327872,-0.40953427077351806,-0.40953427077351806,0.012350356256079116,16.492498801222425,0.9607212306449493,0.9607212306449493
BJ.15,0.002469413053916521,18.223253762375876,9.185539260512725,9.185539260512725,0.012350356256079116,16.492498801222425,0.9607212306449493,0.9607212306449493
BR,-0.007058223030432469,5.906199664294968,-0.4170280931184269,-0.4170280931184269,-0.002434971419779046,5.842784183651643,-0.1293629563366297,-0.1293629563366297
BR.1,-0.0039941387390487375,5.9300541653629395,-0.8061433216870625,-0.8061433216870625,-0.002434971419779046,5.842784183651643,-0.1293629563366297,-0.1293629563366297
BR.2,-0.004524083120572052,5.782093148604071,0.2625999580012464,0.2625999580012464,-0.002434971419779046,5.842784183651643,-0.1293629563366297,-0.1293629563366297
BR.3,-0.007309438509835542,5.897117020601227,0.29897510118596754,0.29897510118596754,-0.002434971419779046,5.842784183651643,-0.1293629563366297,-0.1293629563366297
BR.4,0.014204931750952913,5.839203990642808,-0.9427474442892637,-0.9427474442892637,-0.002434971419779046,5.842784183651643,-0.1293629563366297,-0.1293629563366297
BR.5,0.002561665268172766,5.6610877297245805,1.0211708328931064,1.0211708328931064,-0.002434971419779046,5.842784183651643,-0.1293629563366297,-0.1293629563366297
BR.6,-0.005624577082229379,5.924337338053924,-0.6660871616468842,-0.6660871616468842,-0.002434971419779046,5.842784183651643,-0.1293629563366297,-0.1293629563366297
BR.7,-0.0027706417064686617,5.930574935646928,-0.12618798884067534,-0.12618798884067534,-0.002434971419779046,5.842784183651643,-0.1293629563366297,-0.1293629563366297
BR.8,-0.004434293708343229,5.780187356386381,-0.4183818937805818,-0.4183818937805818,-0.002434971419779046,5.842784183651643,-0.1293629563366297,-0.1293629563366297
BR.9,-0.007433978614409527,5.882302759774028,-0.5267528694667775,-0.5267528694667775,-0.002434971419779046,5.842784183651643,-0.1293629563366297,-0.1293629563366297
BR.10,-0.007209079094332549,5.9015199036837656,-0.7811995544344505,-0.7811995544344505,-0.002434971419779046,5.842784183651643,-0.1293629563366297,-0.1293629563366297
BR.11,-0.004671807526447328,5.928589472143776,-0.6460488057741877,-0.6460488057741877,-0.002434971419779046,5.842784183651643,-0.1293629563366297,-0.1293629563366297
BR.12,-0.005073427689562428,5.92717473430662,-0.7051743320466728,-0.7051743320466728,-0.002434971419779046,5.842784183651643,-0.1293629563366297,-0.1293629563366297
BR.13,0.0017636078947976625,5.672948355065257,-0.2996255531790222,-0.2996255531790222,-0.002434971419779046,5.842784183651643,-0.1293629563366297,-0.1293629563366297
BR.14,0.007471112505696696,5.593161608930081,1.7997610486324287,1.7997610486324287,-0.002434971419779046,5.842784183651643,-0.1293629563366297,-0.1293629563366297
BR.15,-0.004857171314402871,5.927994755204939,0.8830627761651809,0.8830627761651809,-0.002434971419779046,5.842784183651643,-0.1293629563366297,-0.1293629563366297
BW,-0.03515392597660881,8.253975277536794,0.5201620568207014,0.5201620568207014,-0.046399750412181334,8.470991579490752,-0.09727367239307252,-0.09727367239307252
BW.1,0.021292049007746013,7.5476454067832695,-0.8649981981729306,-0.8649981981729306,-0.046399750412181334,8.470991579490752,-0.09727367239307252,-0.09727367239307252
BW.2,-0.09638771714153808,9.154801516942864,0.10855931002981979,0.10855931002981979,-0.046399750412181334,8.470991579490752,-0.09727367239307252,-0.09727367239307252
BW.3,-0.07503480515455463,8.787699303133834,-0.15312242537939103,-0.15312242537939103,-0.046399750412181334,8.470991579490752,-0.09727367239307252,-0.09727367239307252
BW.4,-0.025425972309176304,8.132378984929701,-0.7839114192790259,-0.7839114192790259,-0.046399750412181334,8.470991579490752,-0.09727367239307252,-0.09727367239307252
BW.5,-0.08321209554297757,8.914200827657329,0.3052178352505034,0.3052178352505034,-0.046399750412181334,8.470991579490752,-0.09727367239307252,-0.09727367239307252
BW.6,-0.08702912716410983,8.977723731872983,-0.7130308445683747,-0.7130308445683747,-0.046399750412181334,8.470991579490752,-0.09727367239307252,-0.09727367239307252
BW.7,-0.103145441696474,9.326949267812541,0.15827695863803073,0.15827695863803073,-0.046399750412181334,8.470991579490752,-0.09727367239307252,-0.09727367239307252
BW.8,0.036553569235943065,7.347264838768076,-0.9296415601214129,-0.9296415601214129,-0.046399750412181334,8.470991579490752,-0.09727367239307252,-0.09727367239307252
BW.9,0.04155360237281807,7.279572951429102,-0.9206483783592574,-0.9206483783592574,-0.046399750412181334,8.470991579490752,-0.09727367239307252,-0.09727367239307252
BW.10,0.054329022379752824,7.1004030179305335,-0.7139263817521231,-0.7139263817521231,-0.046399750412181334,8.470991579490752,-0.09727367239307252,-0.09727367239307252
BW.11,-0.06219090883207214,8.605510685178032,-0.5932024106964638,-0.5932024106964638,-0.046399750412181334,8.470991579490752,-0.09727367239307252,-0.09727367239307252
BW.12,-0.07737799017495631,8.82286905420965,-0.4815960800652014,-0.4815960800652014,-0.046399750412181334,8.470991579490752,-0.09727367239307252,-0.09727367239307252
BW.13,-0.09251190745141791,9.076615618055301,-0.06824277080895023,-0.06824277080895023,-0.046399750412181334,8.470991579490752,-0.09727367239307252,-0.09727367239307252
BW.14,-0.05411023454076927,8.497246386959652,-0.4111048845943055,-0.4111048845943055,-0.046399750412181334,8.470991579490752,-0.09727367239307252,-0.09727367239307252
BW.15,-0.10454412360650646,9.711008402652375,3.9848304347692207,3.9848304347692207,-0.046399750412181334,8.470991579490752,-0.09727367239307252,-0.09727367239307252
CF,-0.003937019282369524,19.002568644515673,0.5299896159652546,0.5299896159652546,-0.003697159623426204,17.956224354217202,0.9385905251670582,0.9385905251670582
CF.1,1.311628362414572e-4,25.087744668146353,-0.7570930550850796,-0.7570930550850796,-0.003697159623426204,17.956224354217202,0.9385905251670582,0.9385905251670582
CF.2,-0.007757240503542481,9.646930601046208,2.846699395175168,2.846699395175168,-0.003697159623426204,17.956224354217202,0.9385905251670582,0.9385905251670582
CF.3,-0.002567734627805313,21.546887206352668,6.656349028257717,6.656349028257717,-0.003697159623426204,17.956224354217202,0.9385905251670582,0.9385905251670582
CF.4,-0.004146090948372794,18.580326705511535,-0.7181377026518296,-0.7181377026518296,-0.003697159623426204,17.956224354217202,0.9385905251670582,0.9385905251670582
CF.5,-0.005669897578335626,15.239504284177812,0.3994671266229311,0.3994671266229311,-0.003697159623426204,17.956224354217202,0.9385905251670582,0.9385905251670582
CF.6,-0.0011920656273411824,23.657940113564322,0.025676768398660548,0.025676768398660548,-0.003697159623426204,17.956224354217202,0.9385905251670582,0.9385905251670582
CF.7,-0.003970698814320346,18.935132711758445,2.3905074848535617,2.3905074848535617,-0.003697159623426204,17.956224354217202,0.9385905251670582,0.9385905251670582
CF.8,2.3296912087791998e-4,25.16179905214634,-0.7119733882171199,-0.7119733882171199,-0.003697159623426204,17.956224354217202,0.9385905251670582,0.9385905251670582
CF.9,7.613647459967723e-4,25.416105327234234,-0.8135123901482727,-0.8135123901482727,-0.003697159623426204,17.956224354217202,0.9385905251670582,0.9385905251670582
CF.10,-0.0012003962822025663,23.646778731548846,-0.7129540570552424,-0.7129540570552424,-0.003697159623426204,17.956224354217202,0.9385905251670582,0.9385905251670582
