country,country_iso3,UDel_precip_popweight,UDel_precip_popweight_2,UDel_temp_popweight,temp_sq,comp_growth_prec,comp_growth_temp,agri_top20,agri_b80,bottom50,mean_prec,mean_temp,mean_diff,mean_b50,mean_growth,mean_gdp,agri_emp,Model,b50_diff,gdp_rate,agri_diff,top20_string
EE,EST,0.70671,0.4994390241,4.62,21.3444,0.0025957348825322857,0.005027044474277487,0,1,0.1793,0.6517975,5.65,2.2884012539184954e-5,0.157865,0.04774391334093014,16448.262380666667,8.637950015068057,bcc_csm1_1,3.842105263157895e-4,0.0450790394459525,-0.7912105259142426,Bottom 80%
EE,EST,0.70671,0.4994390241,4.62,21.3444,0.005907210740362823,0.005540438947196025,0,1,0.1793,0.6517975,5.65,2.2884012539184954e-5,0.157865,0.04774391334093014,16448.262380666667,8.637950015068057,bcc_csm1_1_m,3.842105263157895e-4,0.0450790394459525,-0.7912105259142426,Bottom 80%
EE,EST,0.70671,0.4994390241,4.62,21.3444,0.003591150919886932,0.009431142888539412,0,1,0.1793,0.6517975,5.65,2.2884012539184954e-5,0.157865,0.04774391334093014,16448.262380666667,8.637950015068057,ccsm4,3.842105263157895e-4,0.0450790394459525,-0.7912105259142426,Bottom 80%
EE,EST,0.70671,0.4994390241,4.62,21.3444,0.003181813025832536,0.009721481855245129,0,1,0.1793,0.6517975,5.65,2.2884012539184954e-5,0.157865,0.04774391334093014,16448.262380666667,8.637950015068057,cesm1_cam5,3.842105263157895e-4,0.0450790394459525,-0.7912105259142426,Bottom 80%
EE,EST,0.70671,0.4994390241,4.62,21.3444,0.0033072765432016205,4.167500313780881e-4,0,1,0.1793,0.6517975,5.65,2.2884012539184954e-5,0.157865,0.04774391334093014,16448.262380666667,8.637950015068057,csiro_mk3_6_0,3.842105263157895e-4,0.0450790394459525,-0.7912105259142426,Bottom 80%
EE,EST,0.70671,0.4994390241,4.62,21.3444,0.004669084609439045,0.004292044637854264,0,1,0.1793,0.6517975,5.65,2.2884012539184954e-5,0.157865,0.04774391334093014,16448.262380666667,8.637950015068057,fio_esm,3.842105263157895e-4,0.0450790394459525,-0.7912105259142426,Bottom 80%
EE,EST,0.70671,0.4994390241,4.62,21.3444,0.004286216027600043,0.009931508085974539,0,1,0.1793,0.6517975,5.65,2.2884012539184954e-5,0.157865,0.04774391334093014,16448.262380666667,8.637950015068057,gfdl_cm3,3.842105263157895e-4,0.0450790394459525,-0.7912105259142426,Bottom 80%
EE,EST,0.70671,0.4994390241,4.62,21.3444,0.004274298366361506,0.0046971917802567376,0,1,0.1793,0.6517975,5.65,2.2884012539184954e-5,0.157865,0.04774391334093014,16448.262380666667,8.637950015068057,gfdl_esm2m,3.842105263157895e-4,0.0450790394459525,-0.7912105259142426,Bottom 80%
EE,EST,0.70671,0.4994390241,4.62,21.3444,0.003944372799721263,0.005917940486830586,0,1,0.1793,0.6517975,5.65,2.2884012539184954e-5,0.157865,0.04774391334093014,16448.262380666667,8.637950015068057,giss_e2_h,3.842105263157895e-4,0.0450790394459525,-0.7912105259142426,Bottom 80%
EE,EST,0.70671,0.4994390241,4.62,21.3444,0.004430887902570291,0.0047951736622500185,0,1,0.1793,0.6517975,5.65,2.2884012539184954e-5,0.157865,0.04774391334093014,16448.262380666667,8.637950015068057,giss_e2_r,3.842105263157895e-4,0.0450790394459525,-0.7912105259142426,Bottom 80%
EE,EST,0.70671,0.4994390241,4.62,21.3444,0.005354766595190075,0.00803461196830213,0,1,0.1793,0.6517975,5.65,2.2884012539184954e-5,0.157865,0.04774391334093014,16448.262380666667,8.637950015068057,ipsl_cm5a_mr,3.842105263157895e-4,0.0450790394459525,-0.7912105259142426,Bottom 80%
EE,EST,0.70671,0.4994390241,4.62,21.3444,0.006492483902511115,0.012669408132070181,0,1,0.1793,0.6517975,5.65,2.2884012539184954e-5,0.157865,0.04774391334093014,16448.262380666667,8.637950015068057,miroc_esm,3.842105263157895e-4,0.0450790394459525,-0.7912105259142426,Bottom 80%
EE,EST,0.70671,0.4994390241,4.62,21.3444,0.0059927143090630075,0.012902659992737986,0,1,0.1793,0.6517975,5.65,2.2884012539184954e-5,0.157865,0.04774391334093014,16448.262380666667,8.637950015068057,miroc_esm_chem,3.842105263157895e-4,0.0450790394459525,-0.7912105259142426,Bottom 80%
EE,EST,0.70671,0.4994390241,4.62,21.3444,-9.559129200508165e-4,0.010165081682735222,0,1,0.1793,0.6517975,5.65,2.2884012539184954e-5,0.157865,0.04774391334093014,16448.262380666667,8.637950015068057,miroc5,3.842105263157895e-4,0.0450790394459525,-0.7912105259142426,Bottom 80%
EE,EST,0.70671,0.4994390241,4.62,21.3444,0.005777801447300002,0.005214980362600485,0,1,0.1793,0.6517975,5.65,2.2884012539184954e-5,0.157865,0.04774391334093014,16448.262380666667,8.637950015068057,mri_cgcm3,3.842105263157895e-4,0.0450790394459525,-0.7912105259142426,Bottom 80%
EE,EST,0.70671,0.4994390241,4.62,21.3444,0.0025396291941404137,0.008487602243170356,0,1,0.1793,0.6517975,5.65,2.2884012539184954e-5,0.157865,0.04774391334093014,16448.262380666667,8.637950015068057,noresm1_m,3.842105263157895e-4,0.0450790394459525,-0.7912105259142426,Bottom 80%
EG,EGY,0.01105,1.221025e-4,23.31,543.3561,0.0032748367968939984,0.0025403824429375277,0,1,0.18970001,0.039373,21.709,6.6144263322884e-5,0.173484994,0.02835983640979976,7897.86448625,31.769799804687498,bcc_csm1_1,0.0011105273684210524,0.030260501819081437,-0.5452632904052737,Bottom 80%
EG,EGY,0.01105,1.221025e-4,23.31,543.3561,-0.005447237173245356,0.0025569875633102424,0,1,0.18970001,0.039373,21.709,6.6144263322884e-5,0.173484994,0.02835983640979976,7897.86448625,31.769799804687498,bcc_csm1_1_m,0.0011105273684210524,0.030260501819081437,-0.5452632904052737,Bottom 80%
EG,EGY,0.01105,1.221025e-4,23.31,543.3561,0.006363652094241834,0.002020371824510203,0,1,0.18970001,0.039373,21.709,6.6144263322884e-5,0.173484994,0.02835983640979976,7897.86448625,31.769799804687498,ccsm4,0.0011105273684210524,0.030260501819081437,-0.5452632904052737,Bottom 80%
