country,impact_prec_b50,impact_prec_gdp,impact_temp_gdp,impact_prec_and_temp_gdp,mean_impact_b50,mean_impact_prec_gdp,mean_impact_temp_gdp,mean_impact_prec_and_temp_gdp
BA.5,0.010912235924457229,3.780590250682489,3.5178706189898734,3.5178706189898734,0.004744990727027861,3.994736806398379,2.984930538587186,2.984930538587186
BA.6,0.00581238247692059,3.9512818323175596,2.7747621558625353,2.7747621558625353,0.004744990727027861,3.994736806398379,2.984930538587186,2.984930538587186
BA.7,0.0024877151893865908,4.068989836012518,3.604486752781412,3.604486752781412,0.004744990727027861,3.994736806398379,2.984930538587186,2.984930538587186
BA.8,0.0049400793055219714,3.981298167365239,2.306243672415241,2.306243672415241,0.004744990727027861,3.994736806398379,2.984930538587186,2.984930538587186
BA.9,-5.822801222362509e-4,4.2176243059718725,3.7890090257916023,3.7890090257916023,0.004744990727027861,3.994736806398379,2.984930538587186,2.984930538587186
BA.10,0.0031072745462013105,4.0461810344229034,3.3900925736180256,3.3900925736180256,0.004744990727027861,3.994736806398379,2.984930538587186,2.984930538587186
BA.11,0.0024420807332471072,4.070695136291674,2.259313385950771,2.259313385950771,0.004744990727027861,3.994736806398379,2.984930538587186,2.984930538587186
BA.12,0.0018832574738857858,4.091930720263647,2.2599940841328565,2.2599940841328565,0.004744990727027861,3.994736806398379,2.984930538587186,2.984930538587186
BA.13,8.073573977759851e-4,4.135572428680779,2.7640221869721633,2.7640221869721633,0.004744990727027861,3.994736806398379,2.984930538587186,2.984930538587186
BA.14,1.029701207212651e-4,4.168252014106911,3.9580683803363175,3.9580683803363175,0.004744990727027861,3.994736806398379,2.984930538587186,2.984930538587186
BA.15,0.005749821116528918,3.9534214795452156,2.98290824789033,2.98290824789033,0.004744990727027861,3.994736806398379,2.984930538587186,2.984930538587186
BE,-0.006956016180761401,2.5024194035394256,2.456849826235389,2.456849826235389,-0.007862638829874686,2.506024897571825,2.2320030773566617,2.2320030773566617
BE.1,-0.011569115394600695,2.5170192202703396,2.3331981420642838,2.3331981420642838,-0.007862638829874686,2.506024897571825,2.2320030773566617,2.2320030773566617
BE.2,-0.010286747485091886,2.511984236944995,2.196551867565726,2.196551867565726,-0.007862638829874686,2.506024897571825,2.2320030773566617,2.2320030773566617
BE.3,-0.00577022208781019,2.499428199697568,2.215645432214581,2.215645432214581,-0.007862638829874686,2.506024897571825,2.2320030773566617,2.2320030773566617
BE.4,-0.0060755421889040345,2.5001864820255384,2.480886802789378,2.480886802789378,-0.007862638829874686,2.506024897571825,2.2320030773566617,2.2320030773566617
BE.5,-0.004346992186887845,2.495979769392319,2.415303238511475,2.415303238511475,-0.007862638829874686,2.506024897571825,2.2320030773566617,2.2320030773566617
BE.6,-0.007172657363640555,2.5029808942631564,2.011622208833612,2.011622208833612,-0.007862638829874686,2.506024897571825,2.2320030773566617,2.2320030773566617
BE.7,-0.009815192019851563,2.510448873467694,2.5043717035221267,2.5043717035221267,-0.007862638829874686,2.506024897571825,2.2320030773566617,2.2320030773566617
BE.8,-0.007659131413901028,2.50426227252429,2.0444007937854973,2.0444007937854973,-0.007862638829874686,2.506024897571825,2.2320030773566617,2.2320030773566617
BE.9,-0.008207654974606396,2.505746580827277,2.3653470840146977,2.3653470840146977,-0.007862638829874686,2.506024897571825,2.2320030773566617,2.2320030773566617
BE.10,-0.004051915048953558,2.4952798362197903,2.2204863656032905,2.2204863656032905,-0.007862638829874686,2.506024897571825,2.2320030773566617,2.2320030773566617
BE.11,-0.012155602970397446,2.523855853000527,2.0456932980070595,2.0456932980070595,-0.007862638829874686,2.506024897571825,2.2320030773566617,2.2320030773566617
BE.12,-0.012204272966528982,2.522050271401216,2.012471778161433,2.012471778161433,-0.007862638829874686,2.506024897571825,2.2320030773566617,2.2320030773566617
BE.13,-0.003084575300550714,2.493014614155907,1.738267242446155,1.738267242446155,-0.007862638829874686,2.506024897571825,2.2320030773566617,2.2320030773566617
BE.14,-0.009190545909061876,2.5085434192478613,2.497465511342903,2.497465511342903,-0.007862638829874686,2.506024897571825,2.2320030773566617,2.2320030773566617
BE.15,-0.0072560377864468095,2.5031984341712943,2.173487942608982,2.173487942608982,-0.007862638829874686,2.506024897571825,2.2320030773566617,2.2320030773566617
BF,6.598452514166607e-5,3.616955866854106,1.0209060948927262,1.0209060948927262,-0.005711579210738394,4.195108932463601,1.5534221854947476,1.5534221854947476
BF.1,-0.03885957028875067,0.21264124819125857,-0.9451326938211075,-0.9451326938211075,-0.005711579210738394,4.195108932463601,1.5534221854947476,1.5534221854947476
BF.2,0.0075687768840632386,5.07957328332925,4.927134409387623,4.927134409387623,-0.005711579210738394,4.195108932463601,1.5534221854947476,1.5534221854947476
BF.3,0.007937104281116632,5.171115343820748,5.298750617963749,5.298750617963749,-0.005711579210738394,4.195108932463601,1.5534221854947476,1.5534221854947476
BF.4,0.01047211319197902,7.639155815452247,0.9835200330869861,0.9835200330869861,-0.005711579210738394,4.195108932463601,1.5534221854947476,1.5534221854947476
BF.5,-0.019901070365311125,1.3541291429905813,-0.46756334282977263,-0.46756334282977263,-0.005711579210738394,4.195108932463601,1.5534221854947476,1.5534221854947476
BF.6,0.0038834303790800315,4.2854711343477065,-0.03176888299404487,-0.03176888299404487,-0.005711579210738394,4.195108932463601,1.5534221854947476,1.5534221854947476
BF.7,-0.0037778228461358898,7.249182397287277,8.202179414185471,8.202179414185471,-0.005711579210738394,4.195108932463601,1.5534221854947476,1.5534221854947476
BF.8,1.3938370724377776e-4,3.6287328994614207,-0.707890907711388,-0.707890907711388,-0.005711579210738394,4.195108932463601,1.5534221854947476,1.5534221854947476
BF.9,-0.004877600183731364,2.899529955839194,-0.8149540639361792,-0.8149540639361792,-0.005711579210738394,4.195108932463601,1.5534221854947476,1.5534221854947476
BF.10,-0.03598114130005399,0.34582895407651504,-0.587501603480681,-0.587501603480681,-0.005711579210738394,4.195108932463601,1.5534221854947476,1.5534221854947476
BF.11,0.01227326665549681,6.864718790096008,-0.3729011209312033,-0.3729011209312033,-0.005711579210738394,4.195108932463601,1.5534221854947476,1.5534221854947476
BF.12,0.012323969992262896,7.012541856772394,-0.36561756047973065,-0.36561756047973065,-0.005711579210738394,4.195108932463601,1.5534221854947476,1.5534221854947476
BF.13,-0.015462647908531404,6.4314713817686755,0.09902578791985472,0.09902578791985472,-0.005711579210738394,4.195108932463601,1.5534221854947476,1.5534221854947476
BF.14,-0.03392409475470975,0.44857468489022473,-0.7957131049424174,-0.7957131049424174,-0.005711579210738394,4.195108932463601,1.5534221854947476,1.5534221854947476
BF.15,0.006734650659025816,4.882120164240013,9.412281891606078,9.412281891606078,-0.005711579210738394,4.195108932463601,1.5534221854947476,1.5534221854947476
BG,-0.0013109233295986744,2.2133233754870276,1.6180333284304733,1.6180333284304733,-0.001327667038228518,2.2162588321819476,1.5670471980875116,1.5670471980875116
BG.1,0.009440771888265882,2.0471618568348364,1.4423427679636613,1.4423427679636613,-0.001327667038228518,2.2162588321819476,1.5670471980875116,1.5670471980875116
BG.2,0.001033861847520879,2.1764981175994285,1.5594887922307499,1.5594887922307499,-0.001327667038228518,2.2162588321819476,1.5670471980875116,1.5670471980875116
BG.3,0.0026098897301883852,2.15200809916071,1.6365734189475596,1.6365734189475596,-0.001327667038228518,2.2162588321819476,1.5670471980875116,1.5670471980875116
BG.4,-0.005480681166365241,2.2805442353549656,1.6205060665721527,1.6205060665721527,-0.001327667038228518,2.2162588321819476,1.5670471980875116,1.5670471980875116
BG.5,0.00422496420896576,2.1270718688684873,1.7379604191714562,1.7379604191714562,-0.001327667038228518,2.2162588321819476,1.5670471980875116,1.5670471980875116
BG.6,0.002573784460463055,2.1525672402935303,1.4908139356186498,1.4908139356186498,-0.001327667038228518,2.2162588321819476,1.5670471980875116,1.5670471980875116
BG.7,-0.002935776335984211,2.239202380111861,2.0772858657707016,2.0772858657707016,-0.001327667038228518,2.2162588321819476,1.5670471980875116,1.5670471980875116
BG.8,-0.011958148823884927,2.3936381609363346,2.023662577000992,2.023662577000992,-0.001327667038228518,2.2162588321819476,1.5670471980875116,1.5670471980875116
BG.9,-1.8703711619205278e-4,2.1956057800494135,2.0083380096471255,2.0083380096471255,-0.001327667038228518,2.2162588321819476,1.5670471980875116,1.5670471980875116
BG.10,0.009294996824959085,2.0493894496858935,1.6918655299701115,1.6918655299701115,-0.001327667038228518,2.2162588321819476,1.5670471980875116,1.5670471980875116
BG.11,-0.003801095336704038,2.2531353544962363,0.6768935403899917,0.6768935403899917,-0.001327667038228518,2.2162588321819476,1.5670471980875116,1.5670471980875116
BG.12,-0.002306942652149153,2.2291461028814137,0.6107053874332468,0.6107053874332468,-0.001327667038228518,2.2162588321819476,1.5670471980875116,1.5670471980875116
BG.13,-0.01303104932968168,2.414303014816426,1.1791193124859831,1.1791193124859831,-0.001327667038228518,2.2162588321819476,1.5670471980875116,1.5670471980875116
BG.14,-0.006911326653055089,2.30435118680426,2.253547539303937,2.253547539303937,-0.001327667038228518,2.2162588321819476,1.5670471980875116,1.5670471980875116
BG.15,-0.002497960828404269,2.2321950915303352,1.4456186784633944,1.4456186784633944,-0.001327667038228518,2.2162588321819476,1.5670471980875116,1.5670471980875116
BH,NA,NA,NA,NA,NA,NA,NA,NA
BH.1,NA,NA,NA,NA,NA,NA,NA,NA
BH.2,NA,NA,NA,NA,NA,NA,NA,NA
BH.3,NA,NA,NA,NA,NA,NA,NA,NA
BH.4,NA,NA,NA,NA,NA,NA,NA,NA
BH.5,NA,NA,NA,NA,NA,NA,NA,NA
BH.6,NA,NA,NA,NA,NA,NA,NA,NA
BH.7,NA,NA,NA,NA,NA,NA,NA,NA
BH.8,NA,NA,NA,NA,NA,NA,NA,NA
BH.9,NA,NA,NA,NA,NA,NA,NA,NA
BH.10,NA,NA,NA,NA,NA,NA,NA,NA
BH.11,NA,NA,NA,NA,NA,NA,NA,NA
BH.12,NA,NA,NA,NA,NA,NA,NA,NA
BH.13,NA,NA,NA,NA,NA,NA,NA,NA
BH.14,NA,NA,NA,NA,NA,NA,NA,NA
BH.15,NA,NA,NA,NA,NA,NA,NA,NA
BI,-0.04491676815183753,3.3984559190437844,0.7702564347466277,0.7702564347466277,-0.041176648432111676,4.572905936112414,1.1901581249023514,1.1901581249023514
BI.1,-0.018527676862165512,5.413411275938293,0.6067602550369268,0.6067602550369268,-0.041176648432111676,4.572905936112414,1.1901581249023514,1.1901581249023514
BI.2,-0.014633082601104965,5.753007430133679,4.132187085257727,4.132187085257727,-0.041176648432111676,4.572905936112414,1.1901581249023514,1.1901581249023514
BI.3,-0.003312634209862895,6.697881606170799,5.035231778041836,5.035231778041836,-0.041176648432111676,4.572905936112414,1.1901581249023514,1.1901581249023514
BI.4,-2.5820533321361936e-4,6.863940083114997,-0.35208223524961363,-0.35208223524961363,-0.041176648432111676,4.572905936112414,1.1901581249023514,1.1901581249023514
BI.5,-0.04686431662390476,3.2732903885282116,0.9374476669638053,0.9374476669638053,-0.041176648432111676,4.572905936112414,1.1901581249023514,1.1901581249023514
BI.6,-0.005449981422764021,6.538860982217524,0.5966986173857564,0.5966986173857564,-0.041176648432111676,4.572905936112414,1.1901581249023514,1.1901581249023514
BI.7,5.663500416938032e-4,6.8802741819635544,0.8030831775921335,0.8030831775921335,-0.041176648432111676,4.572905936112414,1.1901581249023514,1.1901581249023514
BI.8,-0.014976882122070717,3.021052651834326,-0.7869437737936562,-0.7869437737936562,-0.041176648432111676,4.572905936112414,1.1901581249023514,1.1901581249023514
BI.9,-0.015848318372130323,2.910134842696033,-0.834472627431674,-0.834472627431674,-0.041176648432111676,4.572905936112414,1.1901581249023514,1.1901581249023514
BI.10,-0.2428291378668361,-0.8087983667514274,-0.98158097102156,-0.98158097102156,-0.041176648432111676,4.572905936112414,1.1901581249023514,1.1901581249023514
BI.11,-0.004403704650773151,6.619258296492106,2.993674939454354,2.993674939454354,-0.041176648432111676,4.572905936112414,1.1901581249023514,1.1901581249023514
BI.12,-0.0033540684038019667,6.695016463668876,2.388824648016314,2.388824648016314,-0.041176648432111676,4.572905936112414,1.1901581249023514,1.1901581249023514
BI.13,-0.2151465727489885,-0.6981929766592649,-0.9408410142264944,-0.9408410142264944,-0.041176648432111676,4.572905936112414,1.1901581249023514,1.1901581249023514
BI.14,0.001672301510855561,6.18502122409395,1.5385136146441152,1.5385136146441152,-0.041176648432111676,4.572905936112414,1.1901581249023514,1.1901581249023514
BI.15,-0.030543677096882098,4.423880975313184,3.1357724030210257,3.1357724030210257,-0.041176648432111676,4.572905936112414,1.1901581249023514,1.1901581249023514
BJ,4.2378385223713357e-4,4.56697653887277,1.7286490102029903,1.7286490102029903,0.0029672787488574884,3.8295247890410806,1.7455848053339413,1.7455848053339413
BJ.1,0.0015304435181504458,3.149865566694885,-0.2948855141697697,-0.2948855141697697,0.0029672787488574884,3.8295247890410806,1.7455848053339413,1.7455848053339413
BJ.2,3.584242647024506e-4,4.569442131419362,6.113751235461969,6.113751235461969,0.0029672787488574884,3.8295247890410806,1.7455848053339413,1.7455848053339413
BJ.3,1.2210894166478687e-4,4.559780574699929,5.821501350712635,5.821501350712635,0.0029672787488574884,3.8295247890410806,1.7455848053339413,1.7455848053339413
BJ.4,4.544397264298e-4,4.5653450259006325,0.1152902302192347,0.1152902302192347,0.0029672787488574884,3.8295247890410806,1.7455848053339413,1.7455848053339413
BJ.5,0.0010340020364121775,3.4588329166973435,0.17643485326310124,0.17643485326310124,0.0029672787488574884,3.8295247890410806,1.7455848053339413,1.7455848053339413
BJ.6,-5.954408658648032e-5,4.479151533806277,0.4287103476786707,0.4287103476786707,0.0029672787488574884,3.8295247890410806,1.7455848053339413,1.7455848053339413
BJ.7,0.008474652307784897,3.120781568951502,1.9684803967343154,1.9684803967343154,0.0029672787488574884,3.8295247890410806,1.7455848053339413,1.7455848053339413
BJ.8,-7.402766767885871e-5,4.436920584461173,-0.04013212638880516,-0.04013212638880516,0.0029672787488574884,3.8295247890410806,1.7455848053339413,1.7455848053339413
BJ.9,1.3742183972253097e-4,4.117943558737212,-0.5093665506725941,-0.5093665506725941,0.0029672787488574884,3.8295247890410806,1.7455848053339413,1.7455848053339413
BJ.10,3.9096049315904516e-4,3.905439426007685,0.41775759080523595,0.41775759080523595,0.0029672787488574884,3.8295247890410806,1.7455848053339413,1.7455848053339413
BJ.11,0.003524165334048132,4.046050991730047,0.7634579104307507,0.7634579104307507,0.0029672787488574884,3.8295247890410806,1.7455848053339413,1.7455848053339413
BJ.12,0.003254189463499997,4.098920314940641,1.1622559494980063,1.1622559494980063,0.0029672787488574884,3.8295247890410806,1.7455848053339413,1.7455848053339413
BJ.13,0.025129567127929242,1.0432275711190042,-0.7532450473608957,-0.7532450473608957,0.0029672787488574884,3.8295247890410806,1.7455848053339413,1.7455848053339413
BJ.14,0.0025090039189743004,2.58373822736794,-0.125355924120859,-0.125355924120859,0.0029672787488574884,3.8295247890410806,1.7455848053339413,1.7455848053339413
BJ.15,2.668689112702182e-4,4.569980093250885,10.956053173049076,10.956053173049076,0.0029672787488574884,3.8295247890410806,1.7455848053339413,1.7455848053339413
BR,-0.007114826649754961,3.258371477718981,0.3583311627532425,0.3583311627532425,-0.002829676087941475,3.2100648984268885,0.8787094322288761,0.8787094322288761
BR.1,-0.0053368755143579985,3.27613548951845,-0.4198946669748618,-0.4198946669748618,-0.002829676087941475,3.2100648984268885,0.8787094322288761,0.8787094322288761
BR.2,-0.003990799537588693,3.1689473180744607,1.869601855629499,1.869601855629499,-0.002829676087941475,3.2100648984268885,0.8787094322288761,0.8787094322288761
BR.3,-0.007163122511999433,3.245150764250902,2.0644392082564256,2.0644392082564256,-0.002829676087941475,3.2100648984268885,0.8787094322288761,0.8787094322288761
BR.4,0.011944579027524493,3.1901110195708995,-0.8001794935210993,-0.8001794935210993,-0.002829676087941475,3.2100648984268885,0.8787094322288761,0.8787094322288761
BR.5,-0.0019652257851476233,3.137933496438374,3.600168373441856,3.600168373441856,-0.002829676087941475,3.2100648984268885,0.8787094322288761,0.8787094322288761
BR.6,-0.0069471813732038135,3.263720443504933,-0.019471906552947667,-0.019471906552947667,-0.002829676087941475,3.2100648984268885,0.8787094322288761,0.8787094322288761
BR.7,-0.00496196769433163,3.2767264120600803,0.7181601661009532,0.7181601661009532,-0.002829676087941475,3.2100648984268885,0.8787094322288761,0.8787094322288761
BR.8,-0.002609901397690179,3.147364927889663,-0.07507295611712655,-0.07507295611712655,-0.002829676087941475,3.2100648984268885,0.8787094322288761,0.8787094322288761
BR.9,-0.006902328282554254,3.2313224090004753,-0.25458314534549203,-0.25458314534549203,-0.002829676087941475,3.2100648984268885,0.8787094322288761,0.8787094322288761
BR.10,-0.005728700789053771,3.275014120623069,-0.1553075838249421,-0.1553075838249421,-0.002829676087941475,3.2100648984268885,0.8787094322288761,0.8787094322288761
BR.11,-0.005469121909959903,3.2758225226650324,0.20371495548290308,0.20371495548290308,-0.002829676087941475,3.2100648984268885,0.8787094322288761,0.8787094322288761
BR.12,-0.005878450310676927,3.274409694258124,0.12104286887611368,0.12104286887611368,-0.002829676087941475,3.2100648984268885,0.8787094322288761,0.8787094322288761
BR.13,0.00489902072145032,3.050814298207409,0.4938591669054648,0.4938591669054648,-0.002829676087941475,3.2100648984268885,0.8787094322288761,0.8787094322288761
BR.14,0.008029687177060464,3.015792701904679,3.662455406354239,3.662455406354239,-0.002829676087941475,3.2100648984268885,0.8787094322288761,0.8787094322288761
BR.15,-0.006079602576779687,3.273401279144684,2.6920875041977905,2.6920875041977905,-0.002829676087941475,3.2100648984268885,0.8787094322288761,0.8787094322288761
BW,-0.05246101075822433,5.002358861991717,4.245336052964653,4.245336052964653,-0.05593437838635902,5.126964597910385,1.7462466801338374,1.7462466801338374
BW.1,0.006773808237579639,4.413595180517993,-0.4540347400397816,-0.4540347400397816,-0.05593437838635902,5.126964597910385,1.7462466801338374,1.7462466801338374
BW.2,-0.0985903920824805,5.614511234403135,2.8387392852374265,2.8387392852374265,-0.05593437838635902,5.126964597910385,1.7462466801338374,1.7462466801338374
BW.3,-0.09178313677315093,5.486476149581046,1.8301669791484612,1.8301669791484612,-0.05593437838635902,5.126964597910385,1.7462466801338374,1.7462466801338374
BW.4,-0.027200450815852446,4.745877273051303,-0.17545612344676692,-0.17545612344676692,-0.05593437838635902,5.126964597910385,1.7462466801338374,1.7462466801338374
BW.5,-0.08747570195076167,5.420221107848353,3.662495199098944,3.662495199098944,-0.05593437838635902,5.126964597910385,1.7462466801338374,1.7462466801338374
BW.6,-0.0906437430975775,5.468222609497426,0.05521044677206251,0.05521044677206251,-0.05593437838635902,5.126964597910385,1.7462466801338374,1.7462466801338374
BW.7,-0.10260323469716233,5.734598458009386,2.301637505927133,2.301637505927133,-0.05593437838635902,5.126964597910385,1.7462466801338374,1.7462466801338374
BW.8,0.020509342709873597,4.278068860197876,-0.7113531838527224,-0.7113531838527224,-0.05593437838635902,5.126964597910385,1.7462466801338374,1.7462466801338374
BW.9,0.02907504663273105,4.1921196712985145,-0.6891155987638085,-0.6891155987638085,-0.05593437838635902,5.126964597910385,1.7462466801338374,1.7462466801338374
BW.10,-7.266067545336473e-4,4.48689768581562,1.0768590249121168,1.0768590249121168,-0.05593437838635902,5.126964597910385,1.7462466801338374,1.7462466801338374
BW.11,-0.07855022918043832,5.299454740728374,0.551440590112084,0.551440590112084,-0.05593437838635902,5.126964597910385,1.7462466801338374,1.7462466801338374
BW.12,-0.08217991781981769,5.346565840119938,1.1286833858129197,1.1286833858129197,-0.05593437838635902,5.126964597910385,1.7462466801338374,1.7462466801338374
BW.13,-0.0943570167637415,5.530275994375084,1.2758956136200228,1.2758956136200228,-0.05593437838635902,5.126964597910385,1.7462466801338374,1.7462466801338374
BW.14,-0.05004655193357928,4.977025079718449,0.3893814035229141,0.3893814035229141,-0.05593437838635902,5.126964597910385,1.7462466801338374,1.7462466801338374
BW.15,-0.09469025913460849,6.035164819411948,10.614061041115741,10.614061041115741,-0.05593437838635902,5.126964597910385,1.7462466801338374,1.7462466801338374
CF,-0.022077722800735625,3.62828591803983,1.0332213786954947,1.0332213786954947,-0.02259968250566087,3.9172350834190324,1.4195887929547302,1.4195887929547302
CF.1,-0.0018042783593432046,5.619607832477266,-0.4153136439188691,-0.4153136439188691,-0.02259968250566087,3.9172350834190324,1.4195887929547302,1.4195887929547302
CF.2,-0.04771944999867921,1.9813567394576121,4.423421178444493,4.423421178444493,-0.02259968250566087,3.9172350834190324,1.4195887929547302,1.4195887929547302
CF.3,-0.0029420536336658503,5.486038277825777,7.661931107740939,7.661931107740939,-0.02259968250566087,3.9172350834190324,1.4195887929547302,1.4195887929547302
CF.4,-0.020700656324483972,3.7404859471435254,-0.5513179223480664,-0.5513179223480664,-0.02259968250566087,3.9172350834190324,1.4195887929547302,1.4195887929547302
CF.5,-0.02196749816852104,3.6371608633572285,1.3484723120317608,1.3484723120317608,-0.02259968250566087,3.9172350834190324,1.4195887929547302,1.4195887929547302
CF.6,-0.0031340529684668124,5.46377158294172,1.1871828851178547,1.1871828851178547,-0.02259968250566087,3.9172350834190324,1.4195887929547302,1.4195887929547302
CF.7,-0.020654925441728752,3.7442618044661544,3.3104989407756213,3.3104989407756213,-0.02259968250566087,3.9172350834190324,1.4195887929547302,1.4195887929547302
CF.8,-0.0015441790821528328,5.650517883744446,-0.6554323927624066,-0.6554323927624066,-0.02259968250566087,3.9172350834190324,1.4195887929547302,1.4195887929547302
CF.9,8.394424993097917e-4,5.937590403561307,-0.7777241841197349,-0.7777241841197349,-0.02259968250566087,3.9172350834190324,1.4195887929547302,1.4195887929547302
